candidate_id,role,group,normalized_coordinate,phase_deg,Txx,Tyy,leakage,cross_power,sigma2_over_sigma1,projection_error,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_hash_sha256,direct_gap_nm,nearest_periodic_gap_nm,material,wavelength_nm,physics_label,observable_label,projector_lineage
PDBG_PHASE_EXIT_01,BRIDGE_GAP_PHASE_EXIT_01,PHASE_LOCAL,"[-1, 2, -2]",81.288280499759,0.9805108348348297,0.10673869806153828,0.10674131840772376,2.6203461854754865e-06,0.32994050050651746,0.10673869806153828,631bbced68a8d8536933f15b6202d1a9753f30eae21462ea88eaae093979ae5d,6830a2cc818a8809e6ac5411c898ded86a3c0910955db4e52f3aca8145e56780,6830a2cc818a8809e6ac5411c898ded86a3c0910955db4e52f3aca8145e56780,93.50248137429972,122.49751862570028,APCD_TIO2_NATIVE_M1,450.0,PROSPECTIVE_CROSS_BRANCH_DIAGNOSTIC_PHYSICS,FORMAL_WEIGHTED_G0_JONES,projector_preserved_from_backbone
PDBG_PROJECTOR_EXIT_03,BRIDGE_GAP_PROJECTOR_EXIT_03,PROJECTOR_LOCAL,"[3, 0, 1]",84.411166685034,0.9895057223732727,0.06688956834124848,0.06712803257665961,0.0002384642354111304,0.2599200382656762,0.06688956834124848,738671a557aae308ca903160f301c3177a4adad817f5627b6943f9b9e0358c4b,eec2babaa2d8ae200ee6d4a2b1c5285d1f8e2b1064fc3ab11cb5e59171abac47,eec2babaa2d8ae200ee6d4a2b1c5285d1f8e2b1064fc3ab11cb5e59171abac47,92.50997481422215,123.49002518577785,APCD_TIO2_NATIVE_M1,450.0,PROSPECTIVE_CROSS_BRANCH_DIAGNOSTIC_PHYSICS,FORMAL_WEIGHTED_G0_JONES,projector_preserved_from_backbone
PDBG_CUT_SPLITTER_05,BRIDGE_GAP_CUT_SPLITTER_05,BRIDGE,"[1, 0, 2]",83.175347405642,0.9833862154522471,0.09373961119217447,0.09383662105740966,9.700986523517817e-05,0.3086553999107662,0.09373961119217447,ac18e0ec2951459590da51397e10f0d7fcff85c2bd611bb09e1d450ae4e256ee,71ea245bc47c96497188f04c8b6aaee1cdc60f2552883c3b1b1aebd7b76bae94,71ea245bc47c96497188f04c8b6aaee1cdc60f2552883c3b1b1aebd7b76bae94,92.52244263423484,123.47755736576516,APCD_TIO2_NATIVE_M1,450.0,PROSPECTIVE_CROSS_BRANCH_DIAGNOSTIC_PHYSICS,FORMAL_WEIGHTED_G0_JONES,projector_preserved_from_backbone
PDBG_ALT_PATH_07,BRIDGE_GAP_ALTERNATIVE_PATH_07,BRIDGE,"[2, 2, -1]",82.469116667568,0.9791956345945231,0.08489435809942865,0.08489435856636142,4.669327687517092e-10,0.29444533652158134,0.08489435809942865,abff4fc20c7ebf8ca01ccb448d357b4ccc030c135fbc093459e4b6ea1a09f62f,24649d645fed51a3226870ee6602d5ba60370cf7d31e9238e88a8ef9e4623b93,24649d645fed51a3226870ee6602d5ba60370cf7d31e9238e88a8ef9e4623b93,93.5,122.5,APCD_TIO2_NATIVE_M1,450.0,PROSPECTIVE_CROSS_BRANCH_DIAGNOSTIC_PHYSICS,FORMAL_WEIGHTED_G0_JONES,projector_preserved_from_backbone
