candidate_id,role,parent_anchor_id,phase_deg,phase_parent_deg,phase_change_deg,phase_quadratic_deg,phase_central_gradient_deg,phase_secant_deg,phase_ensemble_median_deg,phase_residual_quadratic_deg,Txx,Tyy,cross_power,sigma2_over_sigma1,projection_error,geometry_hash,physics_label,prediction_label,projector_status
POSTD8_BOUNDED_PROJECTOR_03,PROJECTOR_SAFE_PROGRESS,POSTD8_QMAP_WP_D0_PP,83.80432515500394,82.63727196569766,1.167053189306273,84.55848430562543,83.17577696569766,82.63727196569766,83.17577696569766,-0.75415915062149,0.9882174507087657,0.0841956581302347,8.41859714931143e-05,0.29182324993464487,4.321732097833283e-05,66a3dc9d521806535cafd737ac827e01ef8d81ada8b1ff979243c6ca5fca38db,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL,PASS
POSTD8_BOUNDED_PROJECTOR_04,TRADEOFF_ROBUST_PROGRESS,POSTD8_QMAP_WP_D0_PP,83.06449517805245,82.63727196569766,0.42722321235478944,84.273902999596,83.20304296569766,82.57998639367311,83.20304296569766,-1.2094078215435502,0.9727606462320078,0.08720212917962429,3.0338222673103343e-06,0.29940676340331035,1.5114956043527293e-06,c87fd82c28de5256465253f23cba3493d376b40b8354c93e0df34bbbc45394e6,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL,PASS
POSTD8_BOUNDED_PHASE_01,PHASE_ROBUST_DESCENT,POSTD8_QMAP_W0_DP_PM,81.83392589906441,81.88204070395594,-0.048114804891525864,81.78092014797136,81.73129470395594,81.88204070395594,81.78092014797136,0.05300575109305328,0.9762270540517638,0.10167929035288596,7.94823527640629e-10,0.32273111092141216,4.1826207488380155e-10,1d24e97bd1d0721929dc296512155b0b49a10233ce0f5adc601a9975997d49f2,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL,PASS
POSTD8_BOUNDED_PHASE_02,PHASE_NEGATIVE_CURVATURE_PROBE,POSTD8_QMAP_W0_DP_PM,81.90232041389848,81.88204070395594,0.020279709942542468,83.35622444720663,81.90930670395593,81.88204070395594,81.90930670395593,-1.4539040333081488,0.9806735766691383,0.1024085263881075,3.784839789427542e-07,0.32315111810696895,1.960292982062354e-07,41321ebd023430fd12fd568c34b8e6f9bc10549914b69e00eaa6995f657daf7a,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL,PASS
POSTD8_BOUNDED_DIAG_05,MODEL_DISAGREEMENT_DIAGNOSTIC,POSTD8_QMAP_W0_DP_PM,81.83820546830535,81.88204070395594,-0.04383523565059022,81.30732783013823,81.70402870395594,81.90355421820131,81.70402870395594,0.5308776381671123,0.9755510973240265,0.10134172015198815,2.467110486738905e-07,0.32230654124377034,1.2994182958131056e-07,4baa01a6354ad138f6420c8bface03eb2a8af4a4bdf9577a7cd74dc51da44e8a,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL,PASS
POSTD8_BOUNDED_DIAG_06,PHASE_PROJECTOR_DECOUPLING_DIAGNOSTIC,POSTD8_QMAP_WP_D0_PP,83.81848144155789,82.63727196569766,1.1812094758602285,83.91241270031304,83.02503096569767,82.3366078516424,83.02503096569767,-0.0939312587551484,0.989826910242413,0.08355668162373117,8.716321409896625e-05,0.2904896138839077,4.4699697074843127e-05,cc1559c84261dbe4d281882efe8f8bb749c198482c88c31bb62566cd71ce4dac,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL,PASS
