geometry_id,formal_points,mdc_fwhm_bounds_nm,mdc_fwhm_formal_point_count,canonical_fwhm_psi_span_deg,canonical_formal_DoLP_mean,canonical_formal_DoLP_worst,canonical_mdc_fwhm_DoLP_worst,u1_formal_DoLP_mean,u1_formal_DoLP_worst,u1_mdc_fwhm_DoLP_worst,sigma1_mean,sigma2_mean,sigma1_over_sigma2_mean,normalized_gap_mean,normalized_gap_worst,normalized_gap_p10,derived_power_diattenuation_mean,u1_psi_formal_span_deg,u1_psi_mdc_fwhm_span_deg,u1_reference_overlap_mdc_fwhm_worst,u1_reference_overlap_mdc_fwhm_mean,u1_adjacent_overlap_mdc_fwhm_worst,u1_adjacent_overlap_mdc_fwhm_mean,u1_abs_DoCP_mdc_fwhm_max,u1_abs_DoCP_mdc_fwhm_mean,output_abs_normalized_S3_mdc_fwhm_max,output_poincare_path_length,output_poincare_linear_plane_excursion_max,low_DoLP_diagnostic_rule,low_DoLP_cutoff,low_DoLP_wavelengths_nm,low_DoLP_gap_mean,all_DoLP_gap_mean,low_DoLP_reference_overlap_mean,all_DoLP_reference_overlap_mean,low_DoLP_abs_u1_DoCP_mean,all_abs_u1_DoCP_mean,low_DoLP_u1_psi_span_deg,low_DoLP_gap_correlation_pearson,DoLP_reference_overlap_correlation_pearson,DoLP_u1_reference_state_distance_correlation_pearson,low_DoLP_interpretation
BF01,31,"[438.409, 457.191]",19,89.99999911490494,0.29418697291675117,0.007139202517246662,0.023329919886713617,0.9999999999999188,0.999999999998667,0.9999999999993797,0.9304767921973984,0.6896294960628551,1.5950793948899558,0.16996043924922224,0.0035696467438360866,0.015067921223205195,0.29418697291675283,90.00000113417731,89.99999911490494,3.73096781298315e-08,0.6315790025551501,4.735158251614258e-08,0.7368422035387742,1.11379836857937e-06,1.5764160367244195e-07,5.608852010927153e-08,2.247284821451011,5.608852010927153e-08,bottom quartile of the 31 formal canonical linear DoLP values; diagnostic only,0.06599806901458856,"[438.0, 444.0, 445.0, 446.0, 454.0, 455.0, 463.0, 464.0]",0.015446601615643738,0.16996043924922224,0.3750003018478958,0.6129033186187919,6.016500255853098e-07,1.893257874796052e-07,89.99999057539688,0.9919748404574696,0.2618934935598615,-0.26189361729508515,low linear DoLP is co-located with reduced singular separation while U1 remains comparatively close to the 450-nm reference; residual rotation/ellipticity is secondary diagnostic evidence
BF02,31,"[438.409, 457.191]",19,165.22248755381156,0.20491580628388537,0.009665164966040894,0.0203590438985608,0.5216380310832724,0.04992980040350688,0.25501992212200125,0.9737143440463528,0.5368582178772867,9.769686939086931,0.3780115164303254,0.013449205969168222,0.015320705499116665,0.4839699874328485,204.40621010558345,165.22248755381156,0.6402865954319623,0.8853387619435943,0.5348842222319043,0.936880946155081,0.9669357989654164,0.7464418428650826,0.9623626914067228,4.6491698632709895,0.9805539515023673,bottom quartile of the 31 formal canonical linear DoLP values; diagnostic only,0.0345971341915428,"[449.0, 451.0, 455.0, 456.0, 457.0, 459.0, 463.0, 464.0]",0.04990329885974409,0.3780115164303254,0.7973440033019399,0.8938026834778585,0.7359436791575538,0.7829604912397736,201.3420155438264,0.8210394630226266,0.545883170993897,-0.6192276741028648,low linear DoLP is co-located with reduced singular separation while U1 remains comparatively close to the 450-nm reference; residual rotation/ellipticity is secondary diagnostic evidence
BF03,31,"[438.409, 457.191]",19,229.842045926513,0.27925570651482057,0.009417707325167982,0.009417707325167982,0.890104960560942,0.4225348015885566,0.4225348015885566,0.9110278444490855,0.6764741636305928,4.292166114250165,0.20278919869358694,0.009139902848868257,0.03070571220390005,0.30972266716486285,340.52994766995914,229.842045926513,0.5980356032490163,0.9280819202360334,0.5980356032490163,0.939846951086902,0.9063467004665042,0.3830278590470339,0.3113805416473622,2.747259603982986,0.5395480485578216,bottom quartile of the 31 formal canonical linear DoLP values; diagnostic only,0.06232383430734406,"[449.0, 450.0, 452.0, 454.0, 455.0, 456.0, 457.0, 459.0]",0.02849671142073291,0.20278919869358694,0.9423134007324512,0.8952952351211213,0.4484124112470702,0.3930888155060586,88.5530230183474,0.9526571899937206,-0.35115321928284043,0.4734416520731896,low linear DoLP is co-located with reduced singular separation while U1 remains comparatively close to the 450-nm reference; residual rotation/ellipticity is secondary diagnostic evidence
BF04,31,"[438.409, 457.191]",19,39.62464253012616,0.4036910104011931,0.050565115727801056,0.05159116633107405,0.9537910571886601,0.3719703180670043,0.3719703180670043,0.9826657808593041,0.6226035654627177,2.7075332909776075,0.25855754595560926,0.02637350015515877,0.0765275397705514,0.41688754984642357,43.61960255876802,39.62464253012606,0.831087869252507,0.9878830015311585,0.6770281876930975,0.9734237411436564,0.9282446242651404,0.24373760143802095,0.217327855155318,2.735598917675552,0.217327855155318,bottom quartile of the 31 formal canonical linear DoLP values; diagnostic only,0.162054061378027,"[435.0, 437.0, 453.0, 461.0, 462.0, 463.0, 464.0, 465.0]",0.06940052901130969,0.25855754595560926,0.9721584201386608,0.9905498379721337,0.35327629169791597,0.24246732851466551,43.61960255876802,0.9658436767903776,0.26065412357686435,-0.24831168016313526,low linear DoLP is co-located with reduced singular separation while U1 remains comparatively close to the 450-nm reference; residual rotation/ellipticity is secondary diagnostic evidence
