candidate_id,source_y_offset_nm,wavelength_nm,angular_FWHM_deg,angular_FWHM_status,source_file,eta20,peak_abs_angle_deg,dominant_zone,missing_required_data
R1C2_C2_cav230,0,450,46.49419962557087,directly_extracted,r1c4_source_y_results.csv,0.5865632812974813,9.298662864455567,abs_5_10,
R1C2_C2_cav230,0,453,46.86880208688322,directly_extracted,r1c4_source_y_results.csv,0.6816741613325253,9.00834332946029,abs_5_10,
R1C2_C2_cav230,0,456,19.527357789035474,directly_extracted,r1c4_source_y_results.csv,0.7190401009249459,6.808961808702712,abs_5_10,
