wavelength_nm,angular_local_DoLP_powerweighted,C_angular,full_angle_pair_DoLP,full_angle_pair_DoCP,full_angle_pair_useful_LP_axisfree,full_angle_upward_source_normalized_power,normal_5deg_DoLP,normal_10deg_DoLP,normal_20deg_DoLP,angular_grid_points,propagating_pixels
400.00000000000006,0.5683732518213646,0.16957056629390388,0.09637937417765642,0.0072504556228183996,0.9916172469774597,4.578862948750552,0.07758098230460604,0.03465267144814711,0.10922491100436185,22500,17420
401.0000000000001,0.5635906237584194,0.127665564507956,0.07195111513350964,0.01265770185171022,1.056926766911519,4.99657000628832,0.1305879950643888,0.08115874108739456,0.0843357543227569,22500,17420
402.0000000000001,0.5636577752512228,0.099315216555496,0.055979794012264286,0.009544325733968803,1.110727892735501,5.33690442278971,0.2927007530551882,0.16863085162229807,0.02689941044430148,22500,17420
403.0000000000001,0.5486122782006789,0.04999503746804596,0.027427891404073,0.0019474925753654542,1.0569164503720783,5.205355123974899,0.3554469197374366,0.21347152321855756,0.06689700701681844,22500,17420
404.00000000000006,0.543363279015135,0.026623567183633904,0.014466268763979061,0.0014737125979990382,1.034422998731476,5.130189755225272,0.3035193174266037,0.23057721944681778,0.08548537331768831,22500,17420
405.00000000000017,0.5434628925093942,0.032493884986481134,0.017659220723620615,0.0046947825944464745,1.0073070448975512,4.938010798347264,0.09812066189645302,0.24576044831418586,0.09407100841678831,22500,17420
406.00000000000006,0.5604261868699967,0.004805021618007817,0.0026928599432080227,-0.005257011786725634,0.9915436572636606,4.941462765269721,0.05848541655145874,0.29531827367890573,0.11695532902655167,22500,17420
407.0000000000001,0.5753399175138979,0.0720319326742411,0.041442846203164525,-0.007969885794756647,1.0536840401753056,5.023224445179872,0.12243593032759341,0.3361540459147115,0.17335243023172558,22500,17420
408.00000000000006,0.5916162104224818,0.1152034509400581,0.06815622907274947,-0.0012647333527868202,1.1127537810816246,5.1446474281155625,0.15010296782433075,0.35770927888361076,0.21921773478601794,22500,17420
409.0,0.6077392353741349,0.10800875965446177,0.06564116100611131,0.0037288879657472545,1.1238431267553999,5.185790236721293,0.21007863315781328,0.3883716095568661,0.25111842413122365,22500,17420
410.00000000000017,0.6136030697472319,0.09474269895492586,0.05813441091488036,0.007920036835799482,1.12097973675305,5.20830843717881,0.20754237951109433,0.4159671462120688,0.2726329515663777,22500,17420
411.0,0.6160364176490692,0.07293862362335746,0.0449328484051869,0.0075236835348069615,1.1047705511838586,5.201258818422003,0.2266584453653277,0.4187609642660299,0.25871575196890867,22500,17420
412.0000000000001,0.6018218780031838,0.081412530699271,0.048995842118427134,0.002814814624748422,1.1041661154044389,5.213666962865099,0.3284517865920758,0.3831420211492547,0.24101440113652864,22500,17420
413.0000000000001,0.5871762667900559,0.06862900742197636,0.04029732437154311,0.004465993595633417,1.076626556378429,5.192002656413034,0.3986443473732784,0.3420212146052087,0.20618653996227887,22500,17420
414.00000000000006,0.5825184728293138,0.028703254730681787,0.01672017611094753,0.006747063451441484,1.0600572855034913,5.247344611291968,0.36034308443512264,0.3009045157283415,0.166147039583712,22500,17420
415.0000000000001,0.5807047493452582,0.011801623606867888,0.006853258878493299,0.008781047784202765,1.0841773952885507,5.409832259227746,0.3921125759725321,0.2583537293130839,0.12733593534291182,22500,17420
416.0,0.579561881827849,0.02216346119926548,0.012845097280464818,0.011964910439601613,1.089876067543763,5.372328854384865,0.2669214341470462,0.1944771004120212,0.09688490642101477,22500,17420
417.00000000000006,0.5704546975389222,0.06035837079626485,0.03443171615652538,0.01752167091792666,1.1097449410742484,5.359832094167805,0.05147489513774794,0.12544801503634237,0.05166168466153632,22500,17420
418.00000000000006,0.5785600106765252,0.08268489844926256,0.04783817572959276,0.016013583254428785,1.1571569562453723,5.519334018100325,0.032894215168784956,0.09771021452970487,0.01705225100242951,22500,17420
419.0000000000001,0.5826753625247045,0.05581060613629886,0.03251946516319144,0.007163453875832826,1.1447288768342958,5.529263594677685,0.14371318780804215,0.13232117088950948,0.0122503381728233,22500,17420
420.00000000000017,0.5927914118743706,0.029806703568602027,0.017669157891752437,0.006237107944388238,1.0998222746524182,5.361886752291179,0.3403361010427531,0.16177829875827535,0.018198325639179804,22500,17420
