wavelength_nm,S0_x_sourcepower_normalized,S1_x_sourcepower_normalized,S2_x_sourcepower_normalized,S3_x_sourcepower_normalized,S0_y_sourcepower_normalized,S1_y_sourcepower_normalized,S2_y_sourcepower_normalized,S3_y_sourcepower_normalized,S0_pair_sourcepower_normalized,S1_pair_sourcepower_normalized,S2_pair_sourcepower_normalized,S3_pair_sourcepower_normalized,DoLP_pair,DoCP_pair,psi_pair_deg,psi_axis_ill_conditioned,useful_LP_axisfree_pair,useful_LP_over_S0_pair,upward_source_normalized_power_pair,x_y_S0_ratio,C_source,source_linear_Stokes_angle_deg,Poincare_separation_deg,individual_axis_confident
400.00000000000006,2.7122642001382475,1.5840374959901826,0.04689597251966651,-0.08853714730938363,2.825360452326062,-1.2134083504407296,0.013228179875669025,0.033733584219992244,2.7688123262321547,0.18531457277472652,0.030062076197667768,-0.02740178154469569,0.06780419886061406,-0.009896583197455093,4.607179879764048,True,1.4782747139038594,0.533902099430307,0.006305102547883622,0.9599710358744831,0.13418361635675607,177.6796390896582,104.5444695486504,True
401.0000000000001,2.9929409182029945,1.643628350623972,0.04453664032794576,-0.10153673387705026,3.0177272742352703,-1.3542111168802224,0.01508148762458544,0.010974135243437462,3.0053340962191326,0.14470861687187475,0.0298090639762656,-0.0452812993168064,0.04916157569874554,-0.015066976870815341,5.8198771856370985,True,1.5765405279452152,0.5245807878493728,0.006874490683257874,0.9917864161404191,0.09854636832086551,177.8098010311918,104.26986868366454,True
402.0000000000001,3.261713328561015,1.4522590194093836,0.01535956428303006,-0.08708811934163177,3.153870287575634,-1.2628465559724906,0.0290343453299595,0.010642109390051195,3.2077918080683245,0.0947062317184465,0.02219695480649478,-0.03822300497579029,0.030323877050929607,-0.011915675100750226,6.595357470532421,True,1.6525322462305838,0.5151619385254648,0.007346466988680263,1.034193873289659,0.071642017563493,178.07697764107903,100.27237043625001,True
403.0000000000001,3.1900617722137166,1.1432003876838315,-0.011881281811613357,-0.060639942064839525,3.1934375761507967,-1.1616016228597463,0.02294300022526849,0.024753120851359188,3.1917496741822564,-0.009200617587957427,0.005530859206827566,-0.01794341060674017,0.00336338151268037,-0.005621810116213881,74.49412025302888,True,1.6012423730147523,0.5016816907563402,0.007171399409294472,0.9989428934004249,0.009314231057177522,179.463941599124,97.5000702272852,True
404.00000000000006,3.2334769184675967,1.1126223897265497,-0.006295083332690029,-0.04836996410698875,3.216628606316023,-1.203323956497292,-0.006837447274213965,0.02237421679976611,3.22505276239181,-0.04535078338537113,-0.006566265303451997,-0.012997873653611321,0.01420865970055397,-0.004030282482563681,94.11925509387434,True,1.6354382198044835,0.507104329850277,0.007072939711509629,1.0052378792250032,0.039571677116605294,179.35027208649305,97.40163862112931,True
405.00000000000017,3.166353114370958,1.2479434913767253,0.0105224917261835,-0.0612494155499559,3.1077751331637,-1.2895343043662462,-0.03078488709316387,0.022434984891230383,3.137064123767329,-0.020795406494760416,-0.010131197683490184,-0.019407215329362758,0.007373778045734113,-0.006186426086202043,102.987310779187,True,1.5800980691656124,0.5036868890228671,0.006807887008499698,1.018848848033489,0.018229331069929074,179.11554381989092,99.42234105330884,True
406.00000000000006,3.1252617154060682,1.2600338493063963,-0.0029880255202800205,-0.03377691601897534,3.165660979973298,-1.3300532415400592,-0.0018902938374434938,0.044943175981539685,3.1454613476896833,-0.03500969611683147,-0.0024391596788617574,0.005583129981282173,0.01115720674741257,0.0017749796815602068,91.99270635832357,True,1.590277955130926,0.5055786033737063,0.006816883580756331,0.9872382845722253,0.02709908596613022,179.78270023366142,99.7615288750568,True
407.0000000000001,3.1848719306153885,1.069383472834301,0.024284550686852816,-0.047592722526070046,3.3083740338323455,-1.4220054534703133,0.02415502532290575,0.07349081316213997,3.246622982223867,-0.17631099031800612,0.024219788004879284,0.012949045318034962,0.05481595771934642,0.003988465981093112,86.08912534007382,True,1.7122948651740544,0.5274079788596732,0.006925689664057354,0.9626698487069508,0.1428379205709651,177.72593155570394,98.31393245850452,True
408.00000000000006,3.268865161681983,0.9938194865132628,0.04134240515350813,-0.07219162940147149,3.4546852613015604,-1.5190271146472683,0.05683532446015258,0.05557119119028504,3.3617752114917714,-0.2626038140670027,0.049088864806830355,-0.008310219105593226,0.07946769891919246,-0.002471973461278991,84.7059135165378,True,1.814463875916302,0.5397338494595962,0.007092629532019142,0.9462121479773907,0.21246686018866476,175.4751400694022,97.69082638481532,True
409.0,3.2957173158858706,0.995196817252432,0.04191678767081498,-0.08585925791726048,3.544928412961231,-1.4934272142099239,0.07500263229441485,0.04456156062379435,3.420322864423551,-0.24911519847874591,0.05845970998261492,-0.020648848646733067,0.07481241950088127,-0.006037105111190475,83.39670084931328,True,1.8381027466926307,0.5374062097504406,0.007152954950090808,0.9296992581954049,0.20541366391915702,174.71309651875814,97.31201431309464,True
410.00000000000017,3.2600644957918434,0.989931734606958,0.03583330453288494,-0.10464226033107563,3.573935113446662,-1.3828885226659595,0.06737901699343375,0.04155460841343306,3.4169998046192527,-0.19647839402950074,0.051606160763159346,-0.031543825958821284,0.059450602322149354,-0.009231439204702012,82.64167655068381,True,1.8100712505692669,0.5297253011610746,0.007191615726065864,0.9121778634217773,0.17105967729864902,175.13748796920484,96.75713340430808,True
411.0,3.2437552743436666,1.0234055328980594,-0.0003858860904433512,-0.12660531942466532,3.5322351360735764,-1.2643859039845682,0.05568002843134072,0.05114943501041455,3.3879952052086217,-0.12049018554325441,0.027647071170448685,-0.03772794220712539,0.03648806198225567,-0.011135772019134904,83.53844915448848,True,1.7558082921259295,0.5182440309911278,0.007195992560519219,0.9183293720217666,0.1080126392896983,177.50008680750668,96.51725148253193,True
412.0000000000001,3.1861951666473196,0.9843487738903386,-0.04467828209290955,-0.10488469535031729,3.538977702194248,-1.262813049675016,0.0756122951220175,0.04459288379274901,3.362586434420784,-0.13923213789233874,0.015467006514553978,-0.03014590577878414,0.0416609669660963,-0.00896509468729147,86.83056082593002,True,1.751337518392916,0.5208304834830482,0.007242298682419761,0.9003151290475226,0.12449902691259543,179.17223993017214,96.3703151115295,True
413.0000000000001,3.081730149084148,1.0730667922947819,-0.05013046292635863,-0.09812682244324056,3.5922494057654206,-1.2895067249785168,0.09862137758667228,0.0325473681304504,3.336989777424784,-0.10821996634186748,0.024245457330156824,-0.03278972715639508,0.03323434663280869,-0.009826139527972877,83.68602668433493,True,1.7239462261989293,0.5166171733164043,0.0072376516076935946,0.8578831258592711,0.0936872007085955,178.30127916959904,97.22286363270628,True
414.00000000000006,3.073831213312336,1.2250169009843388,-0.057977412575837814,-0.10991974285297264,3.7389276537891716,-1.2630996835617765,0.07710476930211915,0.033675903317337885,3.406379433550754,-0.019041391288718845,0.00956367836314067,-0.038121919767817376,0.006255374718982274,-0.011191331004508712,76.66578692707553,True,1.7138438066713242,0.5031276873594911,0.007326687747676093,0.8221157235276265,0.017102372839647103,179.21643003240402,97.77853492936482,True
415.0000000000001,3.207497713609004,1.4501198334438388,-0.0895122792344563,-0.13764807898302348,3.959374393591907,-1.227234863089022,0.049781994555697325,0.0377478085831051,3.5834360536004555,0.1114424851774084,-0.01986514233937949,-0.04995013519995919,0.03158955962611067,-0.013939173031920526,174.946458965525,True,1.8483176102410108,0.5157947798130553,0.007555022639787511,0.8101021511883831,0.08444157431013023,178.7906492201832,98.09949172126048,True
416.0,3.3391011584209367,1.5084519389002462,-0.13624802337976927,-0.17074730453158607,3.950036048675721,-1.2340997049416011,0.04217719204271573,0.03037416611720797,3.644568603548329,0.13717611697932253,-0.04703541566852677,-0.07018656920718905,0.039789598429316286,-0.019257853765972697,170.53700428196976,True,1.8947922623658056,0.5198947992146581,0.007500053946236625,0.8453343506929247,0.10548864769474105,176.79628022803882,98.16181258804373,True
417.00000000000006,3.4801105098089993,1.6552265549265897,-0.1954720867066623,-0.18907996540833563,3.8805192962138757,-1.204686879161592,0.009239913510093688,0.01411417736168112,3.6803149030114373,0.22526983788249888,-0.09311608659828431,-0.08748289402332726,0.06623244159214664,-0.02377049147390728,168.77103591288497,True,1.9620355724329246,0.5331162207960733,0.007478048067911551,0.8968156692854111,0.16977914489550117,173.7043627373148,98.51026249901187,True
