canonical_schema_version,schema_version,candidate_id,legacy_case_id,geometry_hash,legacy_nominal_bin_deg,legacy_actual_phase_deg,legacy_selected_power,legacy_selectivity,legacy_matrix_error,legacy_phase_error,legacy_material,legacy_monitor_z_nm,legacy_extractor,legacy_normalization,historical_source_paths,evidence_tier,source_stage,source_package_path,v1_7_source_row_provenance,v1_9_source_row_provenance,v1_9_source_row_index,v1_11_source_row_provenance,v1_13_source_row_provenance,source_schema_version,v1_15_source_row_provenance,v1_15_source_row_index
LP_ML_SCHEMA_V1.5,LP_ML_SCHEMA_V1.15,LP_S2_H500_LEGACY_B000_SQUARE110_J2L150W70_D190_PSI000,H500DIMER2C_029_B240_x_pair_noswap_G60_O-20,72a5d75d67e8169c2516bd09a3a020b7616ae8408adbd119c939d03b3bbdf63f,0,-3.239252,1.015647,811.989946,0.035145,3.239252,dielectric_n2p6_blue_baseline,850,central spatial sample,"sqrt(T)/norm(Ex_center,Ey_center)","[""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_alt_patch_plan_stage11_2c.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_alt_patch_fdtd_results_stage11_2c.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2i_h500_lp_actual_dimer_6bin_freeze\\all_strict_candidates_by_bin.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\lp_pair_candidates_h500_stage11_1e_merged_reranked.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_plan_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_fdtd_results_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_plan.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_fdtd_results_pilot.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20_x_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20_y_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20_x.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20\\H500DIMER2C_029_B240_x_pair_noswap_G60_O-20_y.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_generate_h500_dimer_alt_patch_stage11_2c.py"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_run_h500_dimer_fdtd_stage11_2a.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_actual_6bin_summary_stage11_2c.md"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\apcd_dimer.py"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\lumerical_native_shape_adapter.py""]",LEGACY_PROVENANCE_ONLY,LEGACY_H500_FORMAL_REPLAY_450_V1,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\legacy_h500_formal_replay_450_v1\historical_provenance_v1.csv,canonical_v1_5/historical_provenance_v1_5.csv,canonical_v1_7/historical_provenance_v1_7.csv,1,canonical_v1_9/historical_provenance_v1_9.csv,canonical_v1_11/historical_provenance_v1_11.csv:1,LP_ML_SCHEMA_V1.13,historical_provenance_v1_13.csv,1
LP_ML_SCHEMA_V1.5,LP_ML_SCHEMA_V1.15,LP_S2_H500_LEGACY_B060_RECT170W130_J2L150W90_D220_PSI180,H500DIMER2B_006_B180_x_pair_swap_G60_O-20,9a0e7af88d9f2cf4f0f5daf2554c3b3300ffb147dc7665e99cc9dc192a41069d,60,63.970518,0.991815,400.018956,0.049995,3.970518,dielectric_n2p6_blue_baseline,850,central spatial sample,"sqrt(T)/norm(Ex_center,Ey_center)","[""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\h500_dimer_placement_patch_plan_stage11_2b.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\h500_dimer_placement_patch_fdtd_results_stage11_2b.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2i_h500_lp_actual_dimer_6bin_freeze\\all_strict_candidates_by_bin.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\lp_pair_candidates_h500_stage11_1e_merged_reranked.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_plan_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_fdtd_results_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_plan.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_fdtd_results_pilot.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\fdtd_h500_dimer_placement_patch\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20_x_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\fdtd_h500_dimer_placement_patch\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20_y_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\fdtd_h500_dimer_placement_patch\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20_x.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\fdtd_h500_dimer_placement_patch\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20\\H500DIMER2B_006_B180_x_pair_swap_G60_O-20_y.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_generate_h500_dimer_placement_patch_stage11_2b.py"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_run_h500_dimer_fdtd_stage11_2a.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2b_h500_dimer_rebin\\h500_dimer_placement_patch_6bin_summary_stage11_2b.md"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\apcd_dimer.py"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\lumerical_native_shape_adapter.py""]",LEGACY_PROVENANCE_ONLY,LEGACY_H500_FORMAL_REPLAY_450_V1,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\legacy_h500_formal_replay_450_v1\historical_provenance_v1.csv,canonical_v1_5/historical_provenance_v1_5.csv,canonical_v1_7/historical_provenance_v1_7.csv,2,canonical_v1_9/historical_provenance_v1_9.csv,canonical_v1_11/historical_provenance_v1_11.csv:2,LP_ML_SCHEMA_V1.13,historical_provenance_v1_13.csv,2
LP_ML_SCHEMA_V1.5,LP_ML_SCHEMA_V1.15,LP_S2_H500_LEGACY_B120_SQUARE110_J2L120W90_D175_PSI180,H500DIMER2C_004_B120_x_pair_swap_G60_O-20,0675f0576cf1a47d1ca81167b4eab950b07a7339a2b4831ada23312fdfe8588b,120,123.736197,0.505731,4.500509,0.471387,3.736197000000004,dielectric_n2p6_blue_baseline,850,central spatial sample,"sqrt(T)/norm(Ex_center,Ey_center)","[""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_alt_patch_plan_stage11_2c.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_alt_patch_fdtd_results_stage11_2c.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2i_h500_lp_actual_dimer_6bin_freeze\\all_strict_candidates_by_bin.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\lp_pair_candidates_h500_stage11_1e_merged_reranked.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_plan_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_fdtd_results_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_plan.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_fdtd_results_pilot.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20_x_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20_y_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20_x.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20\\H500DIMER2C_004_B120_x_pair_swap_G60_O-20_y.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_generate_h500_dimer_alt_patch_stage11_2c.py"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_run_h500_dimer_fdtd_stage11_2a.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_actual_6bin_summary_stage11_2c.md"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\apcd_dimer.py"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\lumerical_native_shape_adapter.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2g_h500_120_selectivity_readonly\\all_near_120_candidates.csv""]",LEGACY_PROVENANCE_ONLY,LEGACY_H500_FORMAL_REPLAY_450_V1,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\legacy_h500_formal_replay_450_v1\historical_provenance_v1.csv,canonical_v1_5/historical_provenance_v1_5.csv,canonical_v1_7/historical_provenance_v1_7.csv,3,canonical_v1_9/historical_provenance_v1_9.csv,canonical_v1_11/historical_provenance_v1_11.csv:3,LP_ML_SCHEMA_V1.13,historical_provenance_v1_13.csv,3
LP_ML_SCHEMA_V1.5,LP_ML_SCHEMA_V1.15,LP_S2_H500_LEGACY_B180_SQUARE90_J2L150W110_D180_PSI180,H500DIMER2C_026_B240_x_pair_swap_G60_O-20,3001863e71d82d00aa3f55a4ae6d410360bf151dbf408fecf7aed3aa990e7b95,180,175.864813,0.921578,11.050378,0.301058,4.135187,dielectric_n2p6_blue_baseline,850,central spatial sample,"sqrt(T)/norm(Ex_center,Ey_center)","[""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_alt_patch_plan_stage11_2c.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_alt_patch_fdtd_results_stage11_2c.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2i_h500_lp_actual_dimer_6bin_freeze\\all_strict_candidates_by_bin.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\lp_pair_candidates_h500_stage11_1e_merged_reranked.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_plan_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\h500_j1_gap_closure_fdtd_results_stage11_1e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_plan.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_fdtd_results_pilot.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20_x_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20_y_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20_x.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\fdtd_h500_dimer_alt_patch\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20\\H500DIMER2C_026_B240_x_pair_swap_G60_O-20_y.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_generate_h500_dimer_alt_patch_stage11_2c.py"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_run_h500_dimer_fdtd_stage11_2a.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2c_h500_dimer_alt_pairs\\h500_dimer_actual_6bin_summary_stage11_2c.md"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\apcd_dimer.py"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\lumerical_native_shape_adapter.py""]",LEGACY_PROVENANCE_ONLY,LEGACY_H500_FORMAL_REPLAY_450_V1,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\legacy_h500_formal_replay_450_v1\historical_provenance_v1.csv,canonical_v1_5/historical_provenance_v1_5.csv,canonical_v1_7/historical_provenance_v1_7.csv,4,canonical_v1_9/historical_provenance_v1_9.csv,canonical_v1_11/historical_provenance_v1_11.csv:4,LP_ML_SCHEMA_V1.13,historical_provenance_v1_13.csv,4
LP_ML_SCHEMA_V1.5,LP_ML_SCHEMA_V1.15,LP_S2_H500_LEGACY_B240_CIRCLE100_J2L150W110_D215_PSI180,H500DIMER2E_025_B240_x_pair_swap_G90_O-25,f945fc1c27cd8b3a56877ecd52dd9c24f0184f7a322ec5da91cd518d242b489a,240,-128.016489,0.73211,7.561136,0.363672,8.016489,dielectric_n2p6_blue_baseline,850,central spatial sample,"sqrt(T)/norm(Ex_center,Ey_center)","[""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\h500_dimer_240_fine_pull_plan_stage11_2e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\h500_dimer_240_fine_pull_fdtd_results_stage11_2e.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2i_h500_lp_actual_dimer_6bin_freeze\\all_strict_candidates_by_bin.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\lp_pair_candidates_h500_stage11_1e_merged_reranked.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1d_targeted_patch\\j1_identity_patch_plan_stage11_1d.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1d_targeted_patch\\j1_identity_patch_fdtd_results_stage11_1d.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_plan.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_fdtd_results_pilot.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\fdtd_h500_dimer_240_fine_pull\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25_x_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\fdtd_h500_dimer_240_fine_pull\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25_y_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\fdtd_h500_dimer_240_fine_pull\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25_x.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\fdtd_h500_dimer_240_fine_pull\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25\\H500DIMER2E_025_B240_x_pair_swap_G90_O-25_y.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_generate_h500_dimer_240_fine_pull_stage11_2e.py"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_run_h500_dimer_fdtd_stage11_2a.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2e_h500_dimer_240_fine_pull\\h500_dimer_actual_6bin_summary_stage11_2e.md"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\apcd_dimer.py"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\lumerical_native_shape_adapter.py""]",LEGACY_PROVENANCE_ONLY,LEGACY_H500_FORMAL_REPLAY_450_V1,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\legacy_h500_formal_replay_450_v1\historical_provenance_v1.csv,canonical_v1_5/historical_provenance_v1_5.csv,canonical_v1_7/historical_provenance_v1_7.csv,5,canonical_v1_9/historical_provenance_v1_9.csv,canonical_v1_11/historical_provenance_v1_11.csv:5,LP_ML_SCHEMA_V1.13,historical_provenance_v1_13.csv,5
LP_ML_SCHEMA_V1.5,LP_ML_SCHEMA_V1.15,LP_S2_H500_LEGACY_B300_CIRCLE120_J2L120W70_D200_PSI180,H500DIMER2D_006_B240_x_pair_swap_G80_O-30,578ca60e1372be9a69277ba723080e1ccf27fcaf4989b5c51523e535b344eae9,300,-52.525765,0.987489,13.460024,0.27257,7.474235,dielectric_n2p6_blue_baseline,850,central spatial sample,"sqrt(T)/norm(Ex_center,Ey_center)","[""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\h500_dimer_final_gap_patch_plan_stage11_2d.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\h500_dimer_final_gap_fdtd_results_stage11_2d.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\stage11_2i_h500_lp_actual_dimer_6bin_freeze\\all_strict_candidates_by_bin.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1e_h500_gap_closure\\lp_pair_candidates_h500_stage11_1e_merged_reranked.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1d_targeted_patch\\j1_identity_patch_plan_stage11_1d.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_1d_targeted_patch\\j1_identity_patch_fdtd_results_stage11_1d.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_plan.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_j2_hwp_scan\\j2_hwp_fdtd_results_pilot.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\fdtd_h500_dimer_final_gap\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30_x_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\fdtd_h500_dimer_final_gap\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30_y_summary.csv"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\fdtd_h500_dimer_final_gap\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30_x.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\fdtd_h500_dimer_final_gap\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30\\H500DIMER2D_006_B240_x_pair_swap_G80_O-30_y.fsp"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_generate_h500_dimer_final_gap_patch_stage11_2d.py"",""D:\\project\\blue_apcd_microled_metasurface\\scripts\\stage11_lp_apcd_run_h500_dimer_fdtd_stage11_2a.py"",""D:\\project\\blue_apcd_microled_metasurface\\outputs\\blue10k6_lp_apcd_stage11_2d_h500_dimer_final_gap\\h500_dimer_actual_6bin_summary_stage11_2d.md"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\apcd_dimer.py"",""D:\\project\\worktrees\\blue_apcd_lp_stage11_4\\src\\metasurface\\lumerical_native_shape_adapter.py""]",LEGACY_PROVENANCE_ONLY,LEGACY_H500_FORMAL_REPLAY_450_V1,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml_dataset_v1\staging\legacy_h500_formal_replay_450_v1\historical_provenance_v1.csv,canonical_v1_5/historical_provenance_v1_5.csv,canonical_v1_7/historical_provenance_v1_7.csv,6,canonical_v1_9/historical_provenance_v1_9.csv,canonical_v1_11/historical_provenance_v1_11.csv:6,LP_ML_SCHEMA_V1.13,historical_provenance_v1_13.csv,6
