schema_version,rank,candidate_id,projectorization_pass,phase_moved_toward_target,absolute_60_bin_pass,primary_relative_60_target_pass,primary_flat_60_projectorization_seed,phase_target_distance_deg,Txx,Tyy,sigma2_over_sigma1,mechanism_classification,source_stage,source_schema_version,v1_15_source_row_provenance,v1_15_source_row_index
LP_ML_SCHEMA_V1.15,1,LP_H500_D1_B120_J2LM03,True,True,False,False,False,19.247032961377897,0.9899560885609674,0.07632926555718411,0.2776755087738467,PROJECTOR_PRESERVED_PHASE_MOVED_TOWARD_TARGET,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,1
LP_ML_SCHEMA_V1.15,2,LP_H500_D1_B120_J2LM02,True,True,False,False,False,20.38184161308547,0.9986885919862485,0.06247183226563225,0.25010770861105697,PROJECTOR_PRESERVED_PHASE_MOVED_TOWARD_TARGET,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,2
LP_ML_SCHEMA_V1.15,3,LP_H500_D1_B120_J2WP02,True,False,False,False,False,24.025605287676797,0.9951405589916705,0.000468615089579043,0.021700309144211505,PROJECTOR_PRESERVED_PHASE_MOVED_AWAY,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,3
LP_ML_SCHEMA_V1.15,4,LP_H500_D1_B120_J1M05,False,True,False,False,False,15.709580306059195,0.9875389805670449,0.6941820020417724,0.8384159874965215,PROJECTOR_MANIFOLD_LOST,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,4
LP_ML_SCHEMA_V1.15,5,LP_H500_D1_B120_J1M05_J2LP01,False,True,False,False,False,17.55315034320813,0.9643411638459662,0.70486742143345,0.8549453732765376,PROJECTOR_MANIFOLD_LOST,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,5
LP_ML_SCHEMA_V1.15,6,LP_H500_D1_B120_J1M02,False,True,False,False,False,18.044615039521148,1.0022045364001986,0.34106864966538974,0.5833681559299678,PROJECTOR_MANIFOLD_LOST,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,6
LP_ML_SCHEMA_V1.15,7,LP_H500_D1_B120_J2WP05,False,False,False,False,False,26.20031441660538,1.0042720076882037,0.5202723704585143,0.719763306579612,PROJECTOR_MANIFOLD_LOST,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,7
LP_ML_SCHEMA_V1.15,8,LP_H500_D1_B120_J2LP01_J2WP05,False,False,False,False,False,28.225378018165088,0.9763228679356719,0.45859870049176726,0.6853614599591636,PROJECTOR_MANIFOLD_LOST,B120_PROJECTOR_PHASE_REPAIR_STAGE_D1_V1,LP_ML_SCHEMA_V1.14,candidate_ranking_v1_14.csv,8
