schema_version,candidate_a,candidate_b,a_formal_450,b_formal_450,a_450_bin_deg,b_450_bin_deg,a_all_four_usable,b_all_four_usable,a_phase_sequence_deg,b_phase_sequence_deg,phase_separation_sequence_deg,relative_drift_from_450_sequence_deg,nearest_60deg_target_450_deg,target_separation_error_deg,max_separation_drift_deg,rms_separation_drift_deg,slope_mismatch_deg_per_nm,amplitude_mismatch_sequence,amplitude_mismatch_rms,amplitude_match,amplitude_match_rule_status,joint_shape_valid_count,joint_usable_count,low_amplitude_invalid_count,fabrication_both_pass,target_separation_match_450,dispersion_match,all_four_joint_shape,all_four_joint_usable,no_low_amplitude_invalid,library_pair_eligible,pair_diagnostic_class,threshold_provenance,evidence_tier,source_stage,v1_13_source_row_provenance,source_schema_version,v1_15_source_row_provenance,v1_15_source_row_index
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W-10_G70_D180,False,False,120,60,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[93.41494416667638,80.25454256835401,60.477706102849396,15.12667975992246]","[107.46293196203317,51.104016429000296,null,null]","[56.35891553303287,0.0,null,null]",60,8.895983570999704,56.35891553303287,39.851771353727386,,"[0.0223538812427847,0.4392681132364925,0.8754505348882029,0.23836868180178344]",0.5041550948896889,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,1,2,True,True,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:112,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,112
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B120_J1D+10_J2L+00_J2W-10_G90_D210,False,True,120,120,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[173.70485019619997,107.04505051741063,61.401203884929146,28.802080437536645]","[27.173025932509603,24.313508479943664,null,null]","[2.859517452565939,0.0,null,null]",0,24.313508479943664,2.859517452565939,2.021984181630657,,"[0.40789572494059967,0.49472483288565683,0.7728405587237762,0.3786261723236034]",0.5366031797975717,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,0,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:113,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,113
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B180_J1D+10_J2L-10_J2W+10_G90_D210,False,False,120,120,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[212.13408200435734,147.53248363285618,84.45952109242303,64.70966638336492]","[11.256205875647765,16.17392463550189,null,null]","[-4.917718759854125,0.0,null,null]",0,16.17392463550189,4.917718759854125,3.4773522830611507,,"[0.26534044085062447,0.49530121891549705,0.7032775044880288,0.5260723096673463]",0.5213156841894425,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,1,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:114,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,114
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B180_J1D-10_J2L+10_J2W+10_G90_D210,False,False,120,240,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[254.3608822967698,228.03759217905525,183.9385416838457,152.84620156999424]","[53.48300616806023,96.67903318170096,null,null]","[-43.19602701364073,0.0,null,null]",120,23.32096681829904,43.19602701364073,30.544203621662653,,"[0.005396648432064555,0.38656737262779517,0.5825749597697724,0.24782181655164764]",0.3709018380597373,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,1,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:115,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,115
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B180_J1D-10_J2L-10_J2W-10_G90_D200,False,False,120,300,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[322.9814241648608,300.08887876311996,278.63767780872496,267.0734099534337]","[122.10354803615124,168.73031976576567,null,null]","[-46.62677172961443,0.0,null,null]",180,11.269680234234329,46.62677172961443,32.970106474847576,,"[0.5998320808117718,0.10915322215011036,0.45222094786841033,0.5024232719906758]",0.4551499426028612,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,0,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:116,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,116
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B240_J1D+00_J2L+10_J2W+10_G60_D190,False,True,120,240,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[268.7748049352499,243.38211753147255,207.52344844836716,183.29403373872947]","[67.89692880654033,112.02355853411825,null,null]","[-44.12662972757792,0.0,null,null]",120,7.976441465881749,44.12662972757792,31.202239111278242,,"[0.03606170105115858,0.4725449248203265,0.8612898085736113,0.708633861236375]",0.605925167801209,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,0,2,True,True,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:117,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,117
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B240_J1D+00_J2L-10_J2W+10_G60_D180,False,False,120,60,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[161.1225232417083,84.55798520830764,22.381590824564647,1.2467174608427571]","[39.755352887001266,46.800573789046666,null,null]","[-7.045220902045401,0.0,null,null]",60,13.199426210953334,7.045220902045401,4.981723474793508,,"[0.004819106021864861,0.36878402814824185,0.5385508885867191,0.4944748170576101]",0.40944086493100407,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,0,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:118,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,118
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B240_J1D+10_J2L+00_J2W+10_G70_D200,False,True,120,240,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[269.94191454985696,234.52112225848208,183.25251172369553,150.7573553441897]","[69.06403842114739,103.16256326112779,null,null]","[-34.0985248399804,0.0,null,null]",120,16.837436738872213,34.0985248399804,24.111298142808074,,"[0.14866078208568811,0.40314911087269867,0.975022190334783,0.8708666004503783]",0.6880599794263965,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,0,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:119,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,119
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B300_J1D+10_J2L-10_J2W+10_G60_D180,False,False,120,120,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[136.8619276290356,109.07986970263882,89.31603203975368,76.55456863091432]","[64.01594849967398,22.27868929471549,null,null]","[41.73725920495849,0.0,null,null]",0,22.27868929471549,41.73725920495849,29.5126990119668,,"[0.4372902938711999,0.21682088975994562,0.7096083555725781,0.6435449257482201]",0.5375705044701009,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,0,0,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:120,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,120
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B300_J1D-10_J2L+10_J2W+10_G60_D180,False,False,120,60,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[95.77296469723753,77.14720171747102,44.4057636558703,194.55537488688518]","[105.10491143147203,54.21135727988326,null,null]","[50.89355415158877,0.0,null,null]",60,5.788642720116741,50.89355415158877,35.98717725927319,,"[0.16161512256283528,0.25912979249069534,0.49128352239532974,0.012132666535903346]",0.2892984610102969,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,0,0,2,True,True,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:121,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,121
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_H500_IFDOE_B300_J1D-10_J2L-10_J2W-10_G60_D170,False,False,120,0,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[35.16047857661521,25.553947863197696,16.497112759755517,12.334657103325073]","[165.71739755209433,105.80461113415663,null,null]","[59.912786417937696,0.0,null,null]",120,14.19538886584337,59.912786417937696,42.36473755590502,,"[0.023295355411548146,0.4830321231161171,0.9633985176873704,0.9475052657159045]",0.7175941816213749,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,0,0,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:122,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,122
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_S2_H500_LEGACY_B000_SQUARE110_J2L150W70_D190_PSI000,False,False,120,120,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[116.71050938948683,98.7613244947355,158.72604969211937,119.8014596541207]","[84.16736673922276,32.59723450261879,null,null]","[51.57013223660397,0.0,null,null]",60,27.40276549738121,51.57013223660397,36.46559021118964,,"[0.042504124323151316,0.48982150190020524,0.48675604204127004,0.865487089739643]",0.554015128691882,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,1,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:123,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,123
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_S2_H500_LEGACY_B180_SQUARE90_J2L150W110_D180_PSI180,False,False,120,180,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[207.14418481920427,159.83842448462948,91.74436495470124,64.87136940163678]","[6.2663086904946965,28.47986548727519,null,null]","[-22.213556796780495,0.0,null,null]",0,28.47986548727519,22.213556796780495,15.707356645276011,,"[0.009164794875729965,0.49354570583670654,0.7482679654923923,0.6058833044598831]",0.5409877272222353,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,1,2,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:124,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,124
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1M10_J2LP05_CTXP025,LP_S2_H500_LEGACY_B240_CIRCLE100_J2L150W110_D215_PSI180,False,True,120,120,False,False,"[200.87787612870957,131.3585589973543,212.98080795257397,229.79550343109383]","[189.80912241457818,122.05119108818589,61.723347070038734,44.564910868169946]","[11.06875371413139,9.30736790916842,null,null]","[1.7613858049629698,0.0,null,null]",0,9.30736790916842,1.7613858049629698,1.2454878469750414,,"[0.03746102356567593,0.29526252043837964,0.30290501562694694,0.19824536070888582]",0.23432667144222502,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,1,2,True,True,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:125,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,125
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_BATCHC_C240_A2_J2WM10_GP05,False,True,180,180,False,True,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[237.30216960235487,193.52541889644027,128.32916916709254,102.24354989900739]","[23.017602168098506,31.85437666320857,31.68748122082627,26.734406057564627]","[-8.836774495110063,0.0,-0.16689544238229814,-5.1199706056439425]",60,28.14562333679143,8.836774495110063,5.10711602983459,0.8523780810763338,"[0.23714346693993416,0.047686691110926716,0.32428763003929617,0.32603426880751]",0.25979407992425063,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,3,2,0,True,False,False,False,False,True,False,DISPERSION_MISMATCHED,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:126,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,126
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_BATCHC_C240_A3_J2LP10_GM05,False,False,180,300,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[296.6222470090622,276.62245946410843,254.180189934669,241.64261036070334]","[82.33767957480586,114.95141723087673,157.53850198840274,166.1334665192606]","[-32.61373765607087,0.0,42.587084757526014,51.182049288383865]",120,5.048582769123271,51.182049288383865,37.07060102494386,17.497033586438377,"[0.02864982639285163,0.005475103246388446,0.33691670550371156,0.45775364550105574]",0.28456196852569743,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,0,0,True,True,False,False,False,True,False,TARGET_SEPARATION_ONLY,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:127,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,127
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_BATCHC_C240_A3_J2WM10_GP05,False,False,180,240,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[247.49688961543188,214.682406107711,164.2350331192906,137.6220716670238]","[33.21232218117552,53.01136387447929,67.59334517302433,62.11292782558104]","[-19.799041693303764,0.0,14.581981298545031,9.101563951101753]",60,6.9886361255207134,19.799041693303764,13.109869344508096,6.315482045406477,"[0.04059321520150794,8.092692483552266e-05,0.17759252151151095,0.1464300056179894]",0.11686388012519522,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,3,2,0,True,True,False,False,False,True,False,TARGET_SEPARATION_ONLY,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:128,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,128
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B000_J1D+10_J2L+10_J2W-10_G90_D230,False,False,180,120,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[132.29084008169949,118.54667950875833,143.86813759112442,115.01524567818349]","[81.9937273525569,43.12436272447337,47.22644964485818,39.506101836740754]","[38.86936462808353,0.0,4.1020869203848065,-3.6182608877326174]",60,16.87563727552663,38.86936462808353,19.626171529013234,-7.451134310111664,"[0.043021887676946924,0.03724408840818616,0.34252307786546354,0.533151645049196]",0.3181236946651958,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,1,1,0,True,False,False,False,False,True,False,DISPERSION_MISMATCHED,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:129,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,129
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B000_J1D+10_J2L-10_J2W+10_G90_D220,False,True,180,120,False,True,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[141.04705346853234,131.44560678367642,121.4794078967736,116.06997710502442]","[73.23751396572402,30.225435449555278,24.837719950507335,40.560833263581685]","[43.01207851616874,0.0,-5.387715499047943,10.335397814026408]",60,29.774564550444722,43.01207851616874,22.281645050096323,-6.8992010313026775,"[0.04607449957676135,0.022091486084665823,0.39008322978505017,0.5753145647275246]",0.3484833811732761,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,3,2,0,True,False,False,False,False,True,False,DISPERSION_MISMATCHED,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:130,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,130
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B000_J1D-10_J2L-10_J2W-10_G90_D210,False,False,180,60,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[77.38253126507628,65.94879870831053,55.988054044295936,51.26502622562272]","[136.90203616918006,95.72224352492117,40.65363390197032,24.244117615820016]","[41.179792644258896,0.0,-55.068609622950845,-71.47812590910115]",120,24.27775647507883,71.47812590910115,49.59195895381234,-23.247862718364605,"[0.02212067701735909,0.013150798510323747,0.3928689107702613,0.5547783179450225]",0.34014233453250325,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,0,0,0,True,False,False,False,False,True,False,DISPERSION_MISMATCHED,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:131,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,131
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B060_J1D+10_J2L-10_J2W+10_G60_D220,False,False,180,180,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[181.4482537221792,168.11672169764762,154.9868392941113,148.9001377036755]","[32.83631371207716,6.445679464415917,58.34515134784503,73.39099386223276]","[26.39063424766124,0.0,51.8994718834291,66.94531439781684]",0,6.445679464415917,66.94531439781684,44.36128908630592,9.689969699546157,"[0.006208652177097429,0.031727831736586554,0.32889269663130605,0.4813296342792777]",0.29193056768750547,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,0,0,0,True,True,False,False,False,True,False,TARGET_SEPARATION_ONLY,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:132,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,132
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W+10_G90_D200,False,False,180,60,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[97.5218596628627,87.62250831159838,78.16156864136838,73.65280034410226]","[116.76270777139365,74.04853392163332,18.48011930489787,1.8563434973405037]","[42.71417384976033,0.0,-55.56841461673545,-72.19219042429282]",60,14.048533921633322,72.19219042429282,50.30919823685904,-23.68521524151993,"[0.03009590443656074,0.01777114922395273,0.3986949567471223,0.5512729453367295]",0.3406174929464197,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,2,0,True,False,False,False,False,True,False,DISPERSION_MISMATCHED,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:133,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,133
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B120_J1D+00_J2L-10_J2W-10_G70_D180,False,False,180,60,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[93.41494416667638,80.25454256835401,60.477706102849396,15.12667975992246]","[120.86962326757998,81.41649966487768,36.16398184341688,null]","[39.453123602702306,0.0,-45.2525178214608,null]",60,21.416499664877676,45.2525178214608,34.66188748078468,,"[0.023558298209867545,0.03444026999692695,0.29952160691226204,0.16430098902503987]",0.17208219955439621,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,3,2,1,True,False,False,False,False,False,False,LOW_AMPLITUDE_INDETERMINATE,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:134,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,134
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B120_J1D+10_J2L+00_J2W-10_G90_D210,False,True,180,120,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[173.70485019619997,107.04505051741063,61.401203884929146,28.802080437536645]","[40.57971723805639,54.62599171582107,35.2404840613371,46.70706340390609]","[-14.046274477764683,0.0,-19.385507654483973,-7.918928311914982]",60,5.374008284178927,19.385507654483973,12.607588581247496,-0.23201481058039305,"[0.4091001419076825,0.021016449652237368,0.19691163074783535,0.024043498503219907]",0.2275724595644853,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,2,1,0,True,True,False,False,False,True,False,TARGET_SEPARATION_ONLY,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:135,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,135
LP_ML_SCHEMA_V1.15,LP_H500_BATCHC_C240_A1_J1P05_CTXP025,LP_H500_IFDOE_B180_J1D+10_J2L-10_J2W+10_G90_D210,False,False,180,120,False,False,"[214.28456743425636,161.6710422332317,96.64168794626626,75.50914384144275]","[212.13408200435734,147.53248363285618,84.45952109242303,64.70966638336492]","[2.150485429899021,14.138558600375518,12.182166853843228,10.799477458077831]","[-11.988073170476497,0.0,-1.9563917465322902,-3.3390811422976867]",0,14.138558600375518,11.988073170476497,6.298627427492558,1.5599172179983185,"[0.2665448578177073,0.021592835682077594,0.12734857651208797,0.123402638840523]",0.1604355657221262,,NO_FROZEN_THRESHOLD_DIAGNOSTIC_ONLY,3,2,0,True,False,False,False,False,True,False,DISPERSION_MISMATCHED,max_drift_5deg_and_target_error_10deg_from_canonical_v1.7,DIAGNOSTIC_ONLY,CANONICAL_V1_11_MATCHED_TARGET_GRAPH_240_PLAN_V1,canonical_v1_11/pairwise_phase_compatibility_v1_11.csv:136,LP_ML_SCHEMA_V1.13,pairwise_phase_compatibility_v1_13.csv,136
