candidate_id,wavelength_nm,angle_deg_internal_GaN,polarization,phase_error_deg,R_top,R_bottom
R2_4B_OPT_06361,449.0,10.0,TE,70.82652421905571,0.12192862317514444,0.9999981042572875
R2_4B_OPT_06361,449.25,0.0,TE,68.11631890877193,0.7276772134471227,0.9999930960071163
R2_4B_OPT_06361,449.25,5.0,TE,61.0766826504461,0.7889444955182405,0.9999951930950634
R2_4B_OPT_06361,449.25,10.0,TE,79.66788950569202,0.13259857205884884,0.9999981144281715
R2_4B_OPT_06361,449.5,0.0,TE,68.1199150018563,0.7327865389028076,0.9999931862385415
R2_4B_OPT_06361,449.5,5.0,TE,61.198961438303286,0.7898235235665668,0.9999952454611559
R2_4B_OPT_06361,449.5,10.0,TE,86.99192636717994,0.15536613348760328,0.9999981243254612
R2_4B_OPT_06361,449.75,0.0,TE,68.13342001477277,0.7375933096661316,0.9999932742207908
R2_4B_OPT_06361,449.75,5.0,TE,61.32335358908545,0.7905075057264409,0.9999952965712627
R2_4B_OPT_06361,449.75,10.0,TE,92.32333947349605,0.18909379142102156,0.999998133953896
R2_4B_OPT_06361,450.0,0.0,TE,68.15631614626061,0.7421095920953247,0.9999933600174499
R2_4B_OPT_06361,450.0,5.0,TE,61.44945332105251,0.7909965187900247,0.9999953464576774
R2_4B_OPT_06361,450.0,10.0,TE,95.8012253387745,0.23178738160483173,0.9999981433180746
R2_4B_OPT_06361,450.25,0.0,TE,68.18809892203598,0.746346644736505,0.9999934436899134
R2_4B_OPT_06361,450.25,5.0,TE,61.57685397376212,0.7912899764173901,0.9999953951516446
R2_4B_OPT_06361,450.25,10.0,TE,97.82135995046991,0.28093629904648965,0.9999981524224525
R2_4B_OPT_06361,450.5,0.0,TE,68.22827683893205,0.7503149419279848,0.9999935252974739
R2_4B_OPT_06361,450.5,5.0,TE,61.705146853884706,0.7913866121663711,0.9999954426833966
R2_4B_OPT_06361,450.5,10.0,TE,98.79473531481871,0.3339032310833413,0.9999981612713499
R2_4B_OPT_06361,450.75,0.0,TE,68.27637090207831,0.7540241975089783,0.9999936048973971
R2_4B_OPT_06361,450.75,5.0,TE,61.83392005230018,0.7912844579707833,0.9999954890821959
R2_4B_OPT_06361,450.75,10.0,TE,99.05798361156141,0.38825799392237575,0.9999981698689566
R2_4B_OPT_06361,451.0,0.0,TE,68.33191407583267,0.7574833881135368,0.9999936825450029
R2_4B_OPT_06361,451.0,5.0,TE,61.96275722977309,0.7909808177276854,0.9999955343763626
R2_4B_OPT_06361,451.0,10.0,TE,98.8612448905645,0.4419933489475104,0.9999981782193289
R2_4B_OPT_06361,451.25,0.0,TE,68.3944506653041,0.7607007756256154,0.9999937582937404
R2_4B_OPT_06361,451.25,5.0,TE,62.09123636869459,0.7904722356057862,0.9999955785933108
R2_4B_OPT_06361,451.25,10.0,TE,98.3817409806966,0.493613356372243,0.9999981863264026
R2_4B_OPT_06361,451.5,0.0,TE,68.46353564206018,0.7636839284483558,0.9999938321952547
R2_4B_OPT_06361,451.5,5.0,TE,62.21892848880187,0.7897544586326757,0.9999956217595821
R2_4B_OPT_06361,451.5,10.0,TE,97.74158557523575,0.5421214563402043,0.999998194193988
R2_4B_OPT_06361,451.75,0.0,TE,68.53873392489668,0.7664397413025498,0.9999939042994601
R2_4B_OPT_06361,451.75,5.0,TE,62.34539632538245,0.7888223930580567,0.9999956639008727
R2_4B_OPT_06361,451.75,10.0,TE,97.02319617328287,0.5869486058177976,0.9999982018257766
R2_4B_OPT_06361,452.0,0.0,TE,68.61961962426992,0.7689744533180928,0.9999939746546019
R2_4B_OPT_06361,452.0,5.0,TE,62.47019296944032,0.787670053923238,0.9999957050420669
R2_4B_OPT_06361,452.0,10.0,TE,96.28109225722505,0.6278576100151902,0.9999982092253471
R2_4B_OPT_06361,452.25,0.0,TE,68.70577525708633,0.7712936642199163,0.999994043307321
R2_4B_OPT_06361,452.25,5.0,TE,62.59286047062132,0.7862905071935928,0.9999957452072638
R2_4B_OPT_06361,452.25,10.0,TE,95.55047879942562,0.6648482056746989,0.9999982163961627
R2_4B_OPT_06361,452.5,0.0,TE,68.79679093693423,0.7734023484380487,0.9999941103027106
R2_4B_OPT_06361,452.5,5.0,TE,62.71292840554133,0.7846758037304675,0.999995784419803
R2_4B_OPT_06361,452.5,10.0,TE,94.85333680071432,0.6980757835881142,0.999998223341577
R2_4B_OPT_06361,452.75,0.0,TE,68.89226354350693,0.7753048669913907,0.9999941756843768
R2_4B_OPT_06361,452.75,5.0,TE,62.829912416697056,0.7828169042922911,0.9999958227022918
R2_4B_OPT_06361,452.75,10.0,TE,94.20268434498385,0.7277881251106466,0.9999982300648387
R2_4B_OPT_06361,453.0,0.0,TE,68.9917958738325,0.7770049770075979,0.9999942394944915
R2_4B_OPT_06361,453.0,5.0,TE,62.943312730501624,0.7807035946619878,0.9999958600766323
R2_4B_OPT_06361,453.0,10.0,TE,93.60553064647839,0.7542795752156624,0.999998236569092
R2_4B_OPT_06361,453.25,0.0,TE,69.094995776974,0.7785058387480565,0.9999943017738446
R2_4B_OPT_06361,453.25,5.0,TE,63.052612667555266,0.7783243899004257,0.9999958965640421
R2_4B_OPT_06361,453.25,10.0,TE,93.06491021885472,0.7778598392222715,0.9999982428573774
R2_4B_OPT_06361,453.5,0.0,TE,69.2014752730879,0.7798100200080158,0.9999943625618963
R2_4B_OPT_06361,453.5,5.0,TE,63.15727716427507,0.7756664266255482,0.9999959321850799
R2_4B_OPT_06361,453.5,10.0,TE,92.58127559005139,0.7988340185513297,0.9999982489326372
R2_4B_OPT_06361,453.75,0.0,TE,69.31084965706131,0.7809194977580374,0.999994421896825
R2_4B_OPT_06361,453.75,5.0,TE,63.25675133301344,0.7727153421173839,0.9999959669596664
R2_4B_OPT_06361,453.75,10.0,TE,92.15344547090308,0.8174907663088317,0.9999982547977191
R2_4B_OPT_06361,454.0,0.0,TE,69.42273658641116,0.781835656884512,0.9999944798155709
R2_4B_OPT_06361,454.0,5.0,TE,63.35045909838798,0.7694551389553947,0.999996000907107
R2_4B_OPT_06361,454.0,10.0,TE,91.77924619525436,0.8340960260569226,0.9999982604553745
R2_4B_OPT_06361,454.25,0.0,TE,69.53675515270552,0.7825592858742962,0.9999945363538842
R2_4B_OPT_06361,454.25,5.0,TE,63.437801961512115,0.765868033814193,0.9999960340461116
R2_4B_OPT_06361,454.25,10.0,TE,91.45594224157158,0.8488904404749229,0.9999982659082624
R2_4B_OPT_06361,454.5,0.0,TE,69.65252493543191,0.7830905692718662,0.9999945915463657
R2_4B_OPT_06361,454.5,5.0,TE,63.518157962303825,0.7619342889878171,0.9999960663948139
R2_4B_OPT_06361,454.5,10.0,TE,91.18052214564696,0.8620890599150837,0.9999982711589535
R2_4B_OPT_06361,454.75,0.0,TE,69.7696650370059,0.7834290767167046,0.9999946454265075
R2_4B_OPT_06361,454.75,5.0,TE,63.59088093443326,0.7576320251975265,0.9999960979707907
R2_4B_OPT_06361,454.75,10.0,TE,90.94988556217375,0.8738824084260489,0.9999982762099305
R2_4B_OPT_06361,455.0,0.0,TE,69.8877930974785,0.7835737483441456,0.9999946980267338
R2_4B_OPT_06361,455.0,5.0,TE,63.655300179719255,0.7529370142866724,0.999996128791081
R2_4B_OPT_06361,455.0,10.0,TE,90.76096298991013,0.8844382809682578,0.9999982810635905
R2_4B_OPT_06361,455.25,0.0,TE,70.0065242874892,0.7835228763044313,0.9999947493784358
R2_4B_OPT_06361,455.25,5.0,TE,63.71072073147109,0.7478224505511003,0.9999961588722039
R2_4B_OPT_06361,455.25,10.0,TE,90.6107898365552,0.8939038694985888,0.9999982857222457
R2_4B_OPT_06361,455.5,0.0,TE,70.12547027809943,0.7832740821223195,0.9999947995120113
R2_4B_OPT_06361,455.5,5.0,TE,63.756424432849435,0.7422586997406891,0.9999961882301742
R2_4B_OPT_06361,455.5,10.0,TE,90.49654971609571,0.9024079691724693,0.9999982901881267
R2_4B_OPT_06361,455.75,0.0,TE,70.24423818639421,0.7828242895829747,0.9999948484568978
R2_4B_OPT_06361,455.75,5.0,TE,63.791672131441686,0.7362130252608908,0.9999962168805161
R2_4B_OPT_06361,455.75,10.0,TE,90.41559719878599,0.9100631183987236,0.999998294463387
R2_4B_OPT_06361,456.0,0.0,TE,70.36242949616172,0.7821696927891216,0.999994896241605
R2_4B_OPT_06361,456.0,5.0,TE,63.81570739130971,0.7296492918914423,0.9999962448382872
R2_4B_OPT_06361,456.0,10.0,TE,90.36546701610968,0.9169675931648288,0.9999982985500971
R2_4B_OPT_06361,456.25,0.0,TE,70.47963895359318,0.7813057189892356,0.9999949428937474
R2_4B_OPT_06361,456.25,5.0,TE,63.82776225724159,0.7225276485453305,0.9999962721180846
R2_4B_OPT_06361,456.25,10.0,TE,90.34387450690696,0.9232072182879851,0.9999983024502538
R2_4B_OPT_06361,456.5,0.0,TE,70.59545343886722,0.7802269857269745,0.999994988440075
R2_4B_OPT_06361,456.5,5.0,TE,63.827065784639146,0.714804193383511,0.9999962987340638
R2_4B_OPT_06361,456.5,10.0,TE,90.34871056426125,0.9288569841523586,0.9999983061657786
R2_4B_OPT_06361,456.75,0.0,TE,70.70945081572738,0.7789272518080054,0.9999950329065038
R2_4B_OPT_06361,456.75,5.0,TE,63.81285628837005,0.7064306272103744,0.9999963246999536
R2_4B_OPT_06361,456.75,10.0,TE,90.37803329107231,0.9339824726960605,0.9999983096985188
R2_4B_OPT_06361,457.0,0.0,TE,70.82119876287017,0.7773993615220662,0.999995076318144
R2_4B_OPT_06361,457.0,5.0,TE,63.78439858703125,0.6973539048153601,0.9999963500290666
R2_4B_OPT_06361,457.0,10.0,TE,90.43005784799111,0.9386411047396649,0.9999983130502512
R2_4B_OPT_06361,457.25,0.0,TE,70.93025359322344,0.775635181495877,0.9999951186993243
R2_4B_OPT_06361,457.25,5.0,TE,63.74100795587097,0.6875158992209606,0.9999963747343132
R2_4B_OPT_06361,457.25,10.0,TE,90.50314547909882,0.9428832247579071,0.9999983162226809
R2_4B_OPT_06361,457.5,0.0,TE,71.03615907018228,0.7736255294870643,0.9999951600736234
R2_4B_OPT_06361,457.5,5.0,TE,63.68208309409819,0.676853101213441,0.9999963988282148
R2_4B_OPT_06361,457.5,10.0,TE,90.59579235851066,0.946753040569313,0.9999983192174432
R2_4B_OPT_06361,457.75,0.0,TE,71.13844523380918,0.7713600943617964,0.9999952004638908
R2_4B_OPT_06361,457.75,5.0,TE,63.60715121911403,0.665296386820171,0.9999964223229169
R2_4B_OPT_06361,457.75,10.0,TE,90.70661866682997,0.9502894352449882,0.999998322036108
R2_4B_OPT_06361,458.0,0.0,TE,71.23662725514983,0.7688273464312212,0.9999952398922715
R2_4B_OPT_06361,458.0,5.0,TE,63.515929502930604,0.6527708995344398,0.9999964452301972
R2_4B_OPT_06361,458.0,10.0,TE,90.83435814681688,0.9535266675125365,0.9999983246801771
R2_4B_OPT_06361,458.25,0.0,TE,71.33020434353027,0.7660144372568474,0.9999952783802329
R2_4B_OPT_06361,458.25,5.0,TE,63.408408578994525,0.6391961133242314,0.9999964675614783
R2_4B_OPT_06361,458.25,10.0,TE,90.9778482797199,0.9564949754886516,0.9999983271510867
R2_4B_OPT_06361,458.5,0.0,TE,71.4186587404595,0.7629070879769959,0.9999953159485825
R2_4B_OPT_06361,458.5,5.0,TE,63.28496593109151,0.6244861683449531,0.9999964893278416
R2_4B_OPT_06361,458.5,10.0,TE,91.13602115155766,0.9592210969789311,0.9999983294502099
R2_4B_OPT_06361,458.75,0.0,TE,71.50145484517209,0.7594894651613162,0.9999953526174928
R2_4B_OPT_06361,458.75,5.0,TE,63.14651985512489,0.6085506056463877,0.9999965105400325
R2_4B_OPT_06361,458.75,10.0,TE,91.30789503113083,0.9617287179913175,0.9999983315788568
R2_4B_OPT_06361,459.0,0.0,TE,71.57803853169796,0.7557440431768857,0.9999953884065208
R2_4B_OPT_06361,459.0,5.0,TE,62.994738675370186,0.5912956720498797,0.9999965312084739
R2_4B_OPT_06361,459.0,10.0,TE,91.49256665099057,0.964038859606077,0.9999983335382744
R2_4B_OPT_06361,459.25,0.0,TE,71.6478367367146,0.7516514520596477,0.9999954233346262
R2_4B_OPT_06361,459.25,5.0,TE,62.832325441846386,0.5726264237222074,0.9999965513432737
R2_4B_OPT_06361,459.25,10.0,TE,91.68920416369211,0.9661702119730924,0.99999833532965
R2_4B_OPT_06361,459.5,0.0,TE,71.7102574226956,0.7471903099459501,0.9999954574201939
R2_4B_OPT_06361,459.5,5.0,TE,62.66340604972313,0.5524499280741916,0.9999965709542364
R2_4B_OPT_06361,459.5,10.0,TE,91.89704073465158,0.9681394229826067,0.9999983369541128
R2_4B_OPT_06361,459.75,0.0,TE,71.7646900538535,0.7423370392542953,0.9999954906810515
R2_4B_OPT_06361,459.75,5.0,TE,62.49405944760062,0.5306799479784372,0.9999965900508697
R2_4B_OPT_06361,459.75,10.0,TE,92.11536872724541,0.9699613480792998,0.999998338412729
R2_4B_OPT_06361,460.0,0.0,TE,71.81050676554783,0.7370656660495802,0.9999955231344851
R2_4B_OPT_06361,460.0,5.0,TE,62.33304346054171,0.5072435857086935,0.9999966086423943
R2_4B_OPT_06361,460.0,10.0,TE,92.34353443364556,0.9716492667537758,0.999998339706509
R2_4B_OPT_06361,460.25,0.0,TE,71.84706446439144,0.7313476024155944,0.9999955547972589
R2_4B_OPT_06361,460.25,5.0,TE,62.19279015599363,0.4820904552650054,0.9999966267377524
R2_4B_OPT_06361,460.25,10.0,TE,92.58093330503239,0.9732150704381776,0.9999983408364089
R2_4B_OPT_06361,460.5,0.0,TE,71.87370817061789,0.7251514122672417,0.9999955856856281
R2_4B_OPT_06361,460.5,5.0,TE,62.09077218339171,0.45520501777133354,0.9999966443456143
R2_4B_OPT_06361,460.5,10.0,TE,92.82700563641114,0.9746694258397874,0.9999983418033231
R2_4B_OPT_06361,460.75,0.0,TE,71.88977601214354,0.7184425619343863,0.9999956158153607
R2_4B_OPT_06361,460.75,5.0,TE,62.051377246525284,0.4266227135623042,0.9999966614743874
R2_4B_OPT_06361,460.75,10.0,TE,93.08123266369653,0.9760219171543162,0.999998342608095
R2_4B_OPT_06361,461.0,0.0,TE,71.89460640898254,0.7111831581561867,0.9999956452017471
R2_4B_OPT_06361,461.0,5.0,TE,62.10847077494038,0.39645038762792667,0.9999966781322245
R2_4B_OPT_06361,461.0,10.0,TE,93.34313303363275,0.9772811700956949,0.9999983432515122
R2_4B_OPT_06176,445.0,0.0,TE,11.152897269566246,0.5861547314365737,0.999822272105377
R2_4B_OPT_06176,445.0,5.0,TE,140.7432958198513,0.5301751030224442,0.9999247565278332
R2_4B_OPT_06176,445.0,10.0,TE,60.331512988714735,0.9974145735455752,0.9999905200875071
R2_4B_OPT_06176,445.25,0.0,TE,7.540006799318433,0.5555637597363864,0.9998301651617809
R2_4B_OPT_06176,445.25,5.0,TE,133.78163179290885,0.5903901833684057,0.9999275741471848
R2_4B_OPT_06176,445.25,10.0,TE,60.42672620603524,0.9975316094022161,0.999990740960215
R2_4B_OPT_06176,445.5,0.0,TE,3.423982599896634,0.5214444290992911,0.9998376240906519
R2_4B_OPT_06176,445.5,5.0,TE,127.81222174106007,0.643958705114007,0.9999302584228126
R2_4B_OPT_06176,445.5,10.0,TE,60.5267287540586,0.9976418550847734,0.9999909545821692
R2_4B_OPT_06176,445.75,0.0,TE,1.3015099287978082,0.48363282129970214,0.9998446768527348
R2_4B_OPT_06176,445.75,5.0,TE,122.66053728479136,0.6907803448984583,0.9999328167754479
R2_4B_OPT_06176,445.75,10.0,TE,60.63131280002296,0.9977457835080581,0.9999911612373751
R2_4B_OPT_06176,446.0,0.0,TE,6.773478394151594,0.442144899979068,0.9998513493544834
R2_4B_OPT_06176,446.0,5.0,TE,118.18827279530117,0.7312441163799317,0.9999352561540776
R2_4B_OPT_06176,446.0,10.0,TE,60.74028190176439,0.9978438292734287,0.9999913611969671
R2_4B_OPT_06176,446.25,0.0,TE,13.171243244691174,0.39730232946496574,0.9998576656172651
R2_4B_OPT_06176,446.25,5.0,TE,114.28448991856462,0.7659787402697831,0.9999375830695583
R2_4B_OPT_06176,446.25,10.0,TE,60.85345021647407,0.9979363922022049,0.9999915547198662
R2_4B_OPT_06176,446.5,0.0,TE,20.733002164916545,0.3499025032186273,0.9998636479311279
R2_4B_OPT_06176,446.5,5.0,TE,110.85939846696107,0.7956930247119685,0.9999398036255832
R2_4B_OPT_06176,446.5,10.0,TE,60.9706417750553,0.9980238405041284,0.9999917420533985
R2_4B_OPT_06176,446.75,0.0,TE,29.777756000520313,0.30142192742120894,0.9998693169946977
R2_4B_OPT_06176,446.75,5.0,TE,107.83981144554089,0.8210845276078036,0.9999419235472229
R2_4B_OPT_06176,446.75,10.0,TE,61.09168981581898,0.9981065136225417,0.9999919234338819
R2_4B_OPT_06176,447.0,0.0,TE,40.72715762112249,0.25421053603557886,0.9998746920425521
R2_4B_OPT_06176,447.0,5.0,TE,105.16571598350927,0.8427936335710747,0.99994394820726
R2_4B_OPT_06176,447.0,10.0,TE,61.21643617191346,0.9981847247927546,0.9999920990871769
R2_4B_OPT_06176,447.25,0.0,TE,54.09963076558787,0.21158540738948972,0.9998797909613176
R2_4B_OPT_06176,447.25,5.0,TE,102.78763023715635,0.8613851610356618,0.9999458826504952
R2_4B_OPT_06176,447.25,10.0,TE,61.344730707500005,0.9982587633455552,0.9999922692292061
R2_4B_OPT_06176,447.5,0.0,TE,70.38923445631218,0.17768334015770512,0.9998846303955724
R2_4B_OPT_06176,447.5,5.0,TE,100.66453883771695,0.8773453353588496,0.9999477316161931
R2_4B_OPT_06176,447.5,10.0,TE,61.47643079818494,0.9983288967839437,0.9999924340664504
R2_4B_OPT_06176,447.75,0.0,TE,89.6683487673614,0.15693327090118023,0.9998892258445414
R2_4B_OPT_06176,447.75,5.0,TE,98.76226681527413,0.8910865419370665,0.9999494995588378
R2_4B_OPT_06176,447.75,10.0,TE,61.61140085170854,0.9983953726577736,0.9999925937964131
R2_4B_OPT_06176,448.0,0.0,TE,110.95697752964237,0.15313081317808622,0.9998935917504653
R2_4B_OPT_06176,448.0,5.0,TE,97.05219164976756,0.9029554300382695,0.9999511906673211
R2_4B_OPT_06176,448.0,10.0,TE,61.74951186528241,0.9984584202580427,0.9999927486080569
R2_4B_OPT_06176,448.25,0.0,TE,132.18646052564705,0.16834935966636033,0.999897741579411
R2_4B_OPT_06176,448.25,5.0,TE,95.51021864711123,0.9132419376987305,0.9999528088827054
R2_4B_OPT_06176,448.25,10.0,TE,61.89064101633489,0.9985182521500383,0.9999928986822251
R2_4B_OPT_06176,448.5,0.0,TE,151.40145435645542,0.20215977207359678,0.9999016878952601
R2_4B_OPT_06176,448.5,5.0,TE,94.1159625794964,0.9221880032328178,0.9999543579146692
R2_4B_OPT_06176,448.5,10.0,TE,62.034671283753894,0.9985750655622616,0.9999930441920304
R2_4B_OPT_06176,448.75,0.0,TE,167.7928639496591,0.25160135041238546,0.9999054424274777
R2_4B_OPT_06176,448.75,5.0,TE,92.85209152420596,0.9299954099528893,0.9999558412567442
R2_4B_OPT_06176,448.75,10.0,TE,62.181491096994655,0.9986290436461592,0.99999318530323
R2_4B_OPT_06176,449.0,0.0,TE,178.51787385497232,0.31196744157573875,0.9999090161332537
R2_4B_OPT_06176,449.0,5.0,TE,91.70379865497192,0.9368325803486542,0.9999572622004478
R2_4B_OPT_06176,449.0,10.0,TE,62.3309940106839,0.9986803566199371,0.9999933221745785
R2_4B_OPT_06176,449.25,0.0,TE,167.08531831360824,0.37801392838110554,0.9999124192545237
R2_4B_OPT_06176,449.25,5.0,TE,90.6583752788742,0.9428403244607514,0.9999586238483901
R2_4B_OPT_06176,449.25,10.0,TE,62.48307840257133,0.9987291628082674,0.9999934549581597
R2_4B_OPT_06176,449.5,0.0,TE,157.46529300998415,0.445042870302627,0.9999156613703237
R2_4B_OPT_06176,449.5,5.0,TE,89.70486424211151,0.9481366339795955,0.9999599291264333
R2_4B_OPT_06176,449.5,10.0,TE,62.637647192891116,0.9987756095883513,0.9999935837997034
R2_4B_OPT_06176,449.75,0.0,TE,149.29965556510518,0.5095208560591075,0.9999187514449126
R2_4B_OPT_06176,449.75,5.0,TE,88.8337773510854,0.9528206455117693,0.999961180795
R2_4B_OPT_06176,449.75,10.0,TE,62.794607583375075,0.9988198342516957,0.999993708838885
R2_4B_OPT_06176,450.0,0.0,TE,142.3133380109222,0.5692109840294453,0.9999216978720211
R2_4B_OPT_06176,450.0,5.0,TE,88.03686396924324,0.9569759002604458,0.9999623814595656
R2_4B_OPT_06176,450.0,10.0,TE,62.95387081431973,0.9988619647898753,0.9999938302096107
R2_4B_OPT_06176,450.25,0.0,TE,136.29450585545078,0.6229896320265881,0.9999245085155782
R2_4B_OPT_06176,450.25,5.0,TE,87.30692068300247,0.960673017962077,0.9999635335804226
R2_4B_OPT_06176,450.25,10.0,TE,63.11535193826276,0.9989021206117263,0.9999939480402843
R2_4B_OPT_06176,450.5,0.0,TE,131.0773199003132,0.6705421462868979,0.9999271907472221
R2_4B_OPT_06176,450.5,5.0,TE,86.63763405796986,0.9639718883322107,0.9999646394817623
R2_4B_OPT_06176,450.5,10.0,TE,63.27896960894822,0.9989404131985766,0.999994062454062
R2_4B_OPT_06176,450.75,0.0,TE,126.52978886121812,0.7120665862651117,0.9999297514808688
R2_4B_OPT_06176,450.75,5.0,TE,86.0234501662318,0.9669234676280857,0.9999657013601296
R2_4B_OPT_06176,450.75,10.0,TE,63.444645884383384,0.9989769467034324,0.9999941735690975
R2_4B_OPT_06176,451.0,0.0,TE,122.54548937344879,0.7480417593653018,0.9999321972045963
R2_4B_OPT_06176,451.0,5.0,TE,85.45946586238813,0.9695712532074562,0.9999667212922922
R2_4B_OPT_06176,451.0,10.0,TE,63.61230604289353,0.9990118184994412,0.9999942814987685
R2_4B_OPT_06176,451.25,0.0,TE,119.03778640225266,0.7790684595458339,0.9999345340100685
R2_4B_OPT_06176,451.25,5.0,TE,84.94133780208145,0.9719524959634595,0.9999677012425726
R2_4B_OPT_06176,451.25,10.0,TE,63.781878411180465,0.9990451196823509,0.9999943863518944
R2_4B_OPT_06176,451.5,0.0,TE,115.93563870176081,0.8057716281079699,0.9999367676197106
R2_4B_OPT_06176,451.5,5.0,TE,84.46520599507991,0.974099199454979,0.9999686430696916
R2_4B_OPT_06176,451.5,10.0,TE,63.95329420347217,0.9990769355312741,0.999994488232946
R2_4B_OPT_06176,451.75,0.0,TE,113.18044532379005,0.8287460529487707,0.9999389034118229
R2_4B_OPT_06176,451.75,5.0,TE,84.02762931414549,0.9760389453503429,0.9999695485331407
R2_4B_OPT_06176,451.75,10.0,TE,64.12648737093201,0.9991073459315453,0.9999945872422403
