candidate_id,wavelength_nm,angle_deg_internal_GaN,polarization,phi_top_rad,phi_bottom_rad,R_top,R_bottom
R2_4B_OPT_06361,453.0,5.0,TM,3.0804541451458776,-2.8537485987148252,0.7707239733762299,0.9999939007395965
R2_4B_OPT_06361,453.0,7.0,TE,0.15785202041005125,0.32012191971798276,0.6842405215970859,0.9999969161206151
R2_4B_OPT_06361,453.0,7.0,TM,-3.0736698991255578,-2.8189501102036587,0.7185111326973055,0.9999934009994605
R2_4B_OPT_06361,453.0,10.0,TE,-0.3855230213342253,0.3859192495579384,0.7542795752156624,0.999998236569092
R2_4B_OPT_06361,453.0,10.0,TM,-2.8173908489688246,-2.739780004465808,0.20140953433773096,0.999991546590003
R2_4B_OPT_06361,453.0,20.0,TE,0.49169338816996944,0.7242937174274878,0.999960966684845,0.9999997582166456
R2_4B_OPT_06361,453.0,20.0,TM,-2.6456341975187665,-1.929308972950354,0.9918274538032613,0.9991443010089698
R2_4B_OPT_06361,453.0,30.0,TE,1.0226910112891525,1.2603551044807049,1.0,1.0
R2_4B_OPT_06361,453.0,30.0,TM,0.18778751071208558,-0.7954146311326167,1.0,1.0
R2_4B_OPT_06361,453.0,36.0,TE,1.4426649319230649,1.5325158643262493,1.0,1.0
R2_4B_OPT_06361,453.0,36.0,TM,1.810653291865619,1.888510956966233,1.0,0.9999999999999998
R2_4B_OPT_06361,453.0,40.0,TE,2.0017655186234786,-0.5703120027838076,1.0,1.0
R2_4B_OPT_06361,453.0,40.0,TM,1.3121506994310224,-0.8088046124474707,1.0,0.9999999999999998
R2_4B_OPT_06361,453.0,60.0,TE,1.7260314403468648,1.7160890567081344,0.9999999999999998,1.0
R2_4B_OPT_06361,453.0,60.0,TM,2.610814630833243,2.606981318091588,1.0,1.0
R2_4B_OPT_06361,456.0,0.0,TE,-0.07960111789934883,0.2801429759634685,0.7821696927891216,0.999994896241605
R2_4B_OPT_06361,456.0,0.0,TM,3.0619915356904444,-2.8614496776263247,0.7821696927891216,0.9999948962416052
R2_4B_OPT_06361,456.0,5.0,TE,0.09085039755814875,0.31415473820551815,0.7296492918914423,0.9999962448382872
R2_4B_OPT_06361,456.0,5.0,TM,-3.091889867190829,-2.8263233442627027,0.7367971356388409,0.9999944848692297
R2_4B_OPT_06361,456.0,7.0,TE,0.31930031820760846,0.3458492893141243,0.4515183653865344,0.9999971431820989
R2_4B_OPT_06361,456.0,7.0,TM,-2.938546626203609,-2.7911734347794797,0.609803820959719,0.9999939168050948
R2_4B_OPT_06361,456.0,10.0,TE,-0.1989954342587585,0.4105376269422962,0.9169675931648288,0.9999982985500971
R2_4B_OPT_06361,456.0,10.0,TM,2.56007463924404,-2.7109601665626757,0.22323783015572687,0.9999918834072122
R2_4B_OPT_06361,456.0,20.0,TE,0.5116959185203827,0.7466409647366786,0.9999621608579535,0.9999997230946621
R2_4B_OPT_06361,456.0,20.0,TM,-2.5996599357467463,-1.8690954915010318,0.9928433378638506,0.9988357807966594
R2_4B_OPT_06361,456.0,30.0,TE,1.0412324747356492,1.2929631987751384,0.9999999999999996,1.0
R2_4B_OPT_06361,456.0,30.0,TM,0.4602407578141702,-0.434142154194506,1.0,0.9999999999999998
R2_4B_OPT_06361,456.0,36.0,TE,1.4709880552289936,1.9030417214850504,0.9999999999999996,0.9999999999999996
R2_4B_OPT_06361,456.0,36.0,TM,1.9958483715338893,2.1269725465259595,1.0,1.0
R2_4B_OPT_06361,456.0,40.0,TE,2.1192302977870217,0.39636716735103206,0.9999999999999998,1.0
R2_4B_OPT_06361,456.0,40.0,TM,1.4446942864516412,-0.5245162586140825,1.0,0.9999999999999998
R2_4B_OPT_06361,456.0,60.0,TE,1.7249515640286508,1.7149143381477228,1.0,1.0
R2_4B_OPT_06361,456.0,60.0,TM,2.610135748888679,2.60626167313105,0.9999999999999998,0.9999999999999998
R2_4B_OPT_06176,450.0,0.0,TE,-0.9528036469817597,0.018261199597895933,0.5692109840294453,0.9999216978720211
R2_4B_OPT_06176,450.0,0.0,TM,2.1887890066080318,-3.1233314539918977,0.569210984029445,0.9999216978720211
R2_4B_OPT_06176,450.0,5.0,TE,0.009979145021409258,0.06861430619171972,0.9569759002604458,0.9999623814595656
R2_4B_OPT_06176,450.0,5.0,TM,3.004986354823918,-3.0853660209920646,0.9153861001312072,0.9999394959415399
R2_4B_OPT_06176,450.0,7.0,TE,0.2659426565453027,0.11302750582872936,0.9902788967002301,0.9999800702952633
R2_4B_OPT_06176,450.0,7.0,TM,-3.0088022449887486,-3.0488276697010046,0.9715430054717091,0.9999505892791726
R2_4B_OPT_06176,450.0,10.0,TE,0.5151561374871261,0.19821526437242729,0.9988619647898753,0.9999938302096107
R2_4B_OPT_06176,450.0,10.0,TM,-2.73061782941196,-2.969611175023323,0.9935030756994997,0.9999633524957761
R2_4B_OPT_06176,450.0,20.0,TE,1.1131727594995648,0.580165158644921,0.9999946267902061,0.9999998774198904
R2_4B_OPT_06176,450.0,20.0,TM,-1.739249286533523,-2.316189894775524,0.9987773512592453,0.9998485880046145
R2_4B_OPT_06176,450.0,30.0,TE,1.9021339340662395,1.083137945954227,0.9999999999999998,0.9999999999999996
R2_4B_OPT_06176,450.0,30.0,TM,0.3182038744217049,2.5564565241896466,1.0,1.0
R2_4B_OPT_06176,450.0,36.0,TE,-3.0594472494947484,1.5752320764137555,1.0,1.0
R2_4B_OPT_06176,450.0,36.0,TM,-0.9500795176681681,0.9171392745590973,1.0,1.0
R2_4B_OPT_06176,450.0,40.0,TE,1.8201900162505233,-1.407009430156493,1.0,1.0
R2_4B_OPT_06176,450.0,40.0,TM,0.566296316390296,0.28634297108279944,0.9999999999999998,1.0
R2_4B_OPT_06176,450.0,60.0,TE,1.667802640900584,1.725483047626232,0.9999999999999998,1.0
R2_4B_OPT_06176,450.0,60.0,TM,2.5717438558932995,2.6113991432390233,0.9999999999999998,0.9999999999999996
R2_4B_OPT_06176,453.0,0.0,TE,-0.1901098402954458,0.053460651903953195,0.9042792735052304,0.9999482820464067
R2_4B_OPT_06176,453.0,0.0,TM,2.9514828132943474,-3.0881320016858402,0.9042792735052306,0.9999482820464074
R2_4B_OPT_06176,453.0,5.0,TE,0.191600730626181,0.10089367386337754,0.9833663019392692,0.9999735857491971
R2_4B_OPT_06176,453.0,5.0,TM,-3.0284677989473625,-3.05117549608066,0.970740571890789,0.9999581595412333
R2_4B_OPT_06176,453.0,7.0,TE,0.3602908615241353,0.14316958900381993,0.995043333916275,0.999985295452928
R2_4B_OPT_06176,453.0,7.0,TM,-2.8697930190148098,-3.015342974802761,0.9871090888326388,0.9999644491365732
R2_4B_OPT_06176,453.0,10.0,TE,0.5650683776593557,0.22512571132795248,0.9992407810330545,0.9999950424553751
R2_4B_OPT_06176,453.0,10.0,TM,-2.65585320556439,-2.9369609302966007,0.9960677191899205,0.999971620110448
R2_4B_OPT_06176,453.0,20.0,TE,1.1406618094679646,0.6003598127590314,0.9999945187536864,0.9999998717886404
R2_4B_OPT_06176,453.0,20.0,TM,-1.6854822036965043,-2.27217159168037,0.9987770373794754,0.9998343595335994
R2_4B_OPT_06176,453.0,30.0,TE,1.9440002256748545,1.1055891987314854,0.9999999999999998,1.0
R2_4B_OPT_06176,453.0,30.0,TM,0.6324119718253867,2.941076474571197,0.9999999999999998,1.0
R2_4B_OPT_06176,453.0,36.0,TE,-2.891205498232693,1.6241854227869978,1.0,0.9999999999999998
R2_4B_OPT_06176,453.0,36.0,TM,-0.7749877993416783,1.1579474104044145,0.9999999999999998,1.0
R2_4B_OPT_06176,453.0,40.0,TE,2.82263306063228,0.6534738487089314,0.9999999999999998,0.9999999999999998
R2_4B_OPT_06176,453.0,40.0,TM,0.5718011139641225,0.44754366606803064,1.0,0.9999999999999996
R2_4B_OPT_06176,453.0,60.0,TE,1.666720678907614,1.7243591623749135,1.0,1.0
R2_4B_OPT_06176,453.0,60.0,TM,2.5708273188189414,2.6107177616534893,1.0,0.9999999999999996
R2_4B_OPT_06176,456.0,0.0,TE,0.08448655864242713,0.0867318590449741,0.9685606783738898,0.9999641827549668
R2_4B_OPT_06176,456.0,0.0,TM,-3.057106094947366,-3.054860794544819,0.9685606783738896,0.9999641827549663
R2_4B_OPT_06176,456.0,5.0,TE,0.3069632061897547,0.1317622678842576,0.9921012796616102,0.9999807045387225
R2_4B_OPT_06176,456.0,5.0,TM,-2.8851067420435412,-3.0186095601349074,0.9870199111621749,0.9999698268716705
R2_4B_OPT_06176,456.0,7.0,TE,0.43390713466067454,0.17223246983911672,0.9971721105435254,0.9999887750463506
R2_4B_OPT_06176,456.0,7.0,TM,-2.7713968943523293,-2.9832526248595164,0.9932091810297359,0.9999734386189465
R2_4B_OPT_06176,456.0,10.0,TE,0.6104903832383562,0.25138657115942653,0.9994670458224167,0.9999959114454839
R2_4B_OPT_06176,456.0,10.0,TM,-2.591975711714033,-2.9053415258323994,0.9974414791313873,0.9999773313123475
R2_4B_OPT_06176,456.0,20.0,TE,1.1683648475735104,0.6206221607542015,0.9999943682673617,0.9999998646777614
R2_4B_OPT_06176,456.0,20.0,TM,-1.6314374121610387,-2.2275987914228397,0.998755766239684,0.9998151289215989
R2_4B_OPT_06176,456.0,30.0,TE,1.987333092082768,1.1287494695302565,1.0,1.0
R2_4B_OPT_06176,456.0,30.0,TM,0.9431258371972169,-2.9610193258406277,1.0,0.9999999999999998
R2_4B_OPT_06176,456.0,36.0,TE,-2.7923452173719485,1.6798956988707199,1.0,1.0
R2_4B_OPT_06176,456.0,36.0,TM,-0.6073932875043198,1.3912954799327963,1.0,1.0
R2_4B_OPT_06176,456.0,40.0,TE,-2.751349299319305,1.403287619626555,0.9999999999999998,1.0
R2_4B_OPT_06176,456.0,40.0,TM,0.5770761653420006,0.5928731912335184,0.9999999999999998,0.9999999999999996
R2_4B_OPT_06176,456.0,60.0,TE,1.665649387546089,1.7232371517918335,1.0,0.9999999999999998
R2_4B_OPT_06176,456.0,60.0,TM,2.569914220350015,2.610034651045645,1.0,1.0
R2_4D2_OPT_13003,450.0,0.0,TE,-0.42061526536593613,-0.14607064705272224,0.9994493047192554,0.9999960065138991
R2_4D2_OPT_13003,450.0,0.0,TM,2.720977388223857,2.995522006537071,0.999449304719255,0.9999960065138991
R2_4D2_OPT_13003,450.0,5.0,TE,-0.3695257715006173,-0.10671337691138966,0.999568425440549,0.9999968525133272
R2_4D2_OPT_13003,450.0,5.0,TM,2.7612651419154535,3.0301988045857224,0.9994426167728393,0.9999954079320845
R2_4D2_OPT_13003,450.0,7.0,TE,-0.32277670890316595,-0.07016321769295822,0.9996534518537676,0.9999974530812891
R2_4D2_OPT_13003,450.0,7.0,TM,2.8003545480032495,3.064507520382357,0.9994276463687976,0.9999946319457742
R2_4D2_OPT_13003,450.0,10.0,TE,-0.22981865395881818,0.0039511051050997665,0.999773078438485,0.9999982910771921
R2_4D2_OPT_13003,450.0,10.0,TM,2.8856272461186854,3.141521512603113,0.9993635531692546,0.9999919239894154
R2_4D2_OPT_13003,450.0,20.0,TE,0.20544119019312732,0.37283616105245454,0.9999595829208257,0.9999995437895824
R2_4D2_OPT_13003,450.0,20.0,TM,-2.670635682648452,-2.361622588805671,0.9922257585785873,0.9967575644376213
R2_4D2_OPT_13003,450.0,30.0,TE,0.7527241451506914,0.8829668541796586,1.0,1.0
R2_4D2_OPT_13003,450.0,30.0,TM,-2.428493808701605,-0.42343677744489666,1.0,1.0
R2_4D2_OPT_13003,450.0,36.0,TE,1.551631551702568,1.5612483964801873,1.0,1.0
R2_4D2_OPT_13003,450.0,36.0,TM,1.7401249461661006,1.5401622570453355,1.0,1.0
R2_4D2_OPT_13003,450.0,40.0,TE,-2.444609883896204,0.9125690575540342,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_13003,450.0,40.0,TM,1.0276510232263742,2.327134488034939,1.0,1.0
R2_4D2_OPT_13003,450.0,60.0,TE,1.8060430435153203,1.7631883535526354,1.0,0.9999999999999998
R2_4D2_OPT_13003,450.0,60.0,TM,2.64168611611206,2.629256717409484,0.9999999999999996,1.0
R2_4D2_OPT_13003,453.0,0.0,TE,-0.38707514109093627,-0.11685044599433256,0.9995017219197196,0.9999962109217618
R2_4D2_OPT_13003,453.0,0.0,TM,2.7545175124988566,3.0247422075954606,0.9995017219197199,0.9999962109217623
R2_4D2_OPT_13003,453.0,5.0,TE,-0.3377906021343339,-0.07854484428553889,0.9996035087733355,0.9999969565368116
R2_4D2_OPT_13003,453.0,5.0,TM,2.7942491382865966,3.059443090982365,0.9994890244825938,0.9999955647082034
R2_4D2_OPT_13003,453.0,7.0,TE,-0.2925660799872668,-0.04290678672568806,0.999677257830761,0.9999974942810521
R2_4D2_OPT_13003,453.0,7.0,TM,2.832921905112425,3.0938569496948682,0.9994687756930951,0.9999947250032823
R2_4D2_OPT_13003,453.0,10.0,TE,-0.2023123029296051,0.029537279601645705,0.9997830704375463,0.9999982600747473
R2_4D2_OPT_13003,453.0,10.0,TM,2.917682879365647,-3.1117926156341222,0.9993937182477168,0.9999917584315873
R2_4D2_OPT_13003,453.0,20.0,TE,0.22489896792329858,0.3932488681644098,0.99995714843976,0.9999994551517262
R2_4D2_OPT_13003,453.0,20.0,TM,-2.6223194339887637,-2.295256484999009,0.9908836396587356,0.9948697700740023
R2_4D2_OPT_13003,453.0,30.0,TE,0.7728725799053616,0.9078701659005972,0.9999999999999998,0.9999999999999996
R2_4D2_OPT_13003,453.0,30.0,TM,-2.1728436376215856,-0.06454408078705925,1.0,1.0000000000000004
R2_4D2_OPT_13003,453.0,36.0,TE,2.0698240917626247,2.0479991591887035,1.0,1.0
R2_4D2_OPT_13003,453.0,36.0,TM,1.869579348055734,1.7150335794373865,1.0,0.9999999999999998
R2_4D2_OPT_13003,453.0,40.0,TE,-0.6920636212743757,1.091973774092117,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_13003,453.0,40.0,TM,1.0705851026231745,2.5261158524916443,0.9999999999999998,1.0
R2_4D2_OPT_13003,453.0,60.0,TE,1.8055173692080442,1.762221136113968,1.0,1.0
R2_4D2_OPT_13003,453.0,60.0,TM,2.641418217879695,2.6287790028826956,0.9999999999999998,1.0
R2_4D2_OPT_13003,456.0,0.0,TE,-0.3546679158365546,-0.08828675017419695,0.9995433338075292,0.9999963438382836
R2_4D2_OPT_13003,456.0,0.0,TM,2.7869247377532385,3.0533059034155965,0.9995433338075295,0.999996343838283
R2_4D2_OPT_13003,456.0,5.0,TE,-0.307017820132393,-0.05094184368444091,0.9996313922939151,0.9999970098221451
R2_4D2_OPT_13003,456.0,5.0,TM,2.826210079079221,3.0880935132265135,0.9995257936608083,0.9999956452251769
R2_4D2_OPT_13003,456.0,7.0,TE,-0.2631813845190458,-0.016138868295780723,0.9996960829527689,0.9999974970743853
R2_4D2_OPT_13003,456.0,7.0,TM,2.8645630786970733,3.122672434402011,0.9995011028492276,0.9999947322954651
R2_4D2_OPT_13003,456.0,10.0,TE,-0.17540578299995757,0.054772621122875904,0.9997906036027244,0.9999982037519567
R2_4D2_OPT_13003,456.0,10.0,TM,2.9489988839018353,-3.082323331636238,0.9994160472125274,0.9999914561155993
R2_4D2_OPT_13003,456.0,20.0,TE,0.24437192338255842,0.4137986859743174,0.9999542258288622,0.999999341042511
R2_4D2_OPT_13003,456.0,20.0,TM,-2.5723157997773147,-2.221219357401408,0.9891547452144569,0.9914403103057485
R2_4D2_OPT_13003,456.0,30.0,TE,0.79401592254507,0.9347169875624415,1.0,0.9999999999999998
R2_4D2_OPT_13003,456.0,30.0,TM,-1.9208663303358815,0.2874857355887694,1.0,1.0
R2_4D2_OPT_13003,456.0,36.0,TE,-1.323319903365203,-1.047291357560304,0.9999999999999998,1.0
R2_4D2_OPT_13003,456.0,36.0,TM,2.0069791045555867,1.8958352140622112,1.0,1.0
R2_4D2_OPT_13003,456.0,40.0,TE,0.12666114760920433,1.2236061735732524,1.0,0.9999999999999998
R2_4D2_OPT_13003,456.0,40.0,TM,1.110284109536254,2.772209100012181,1.0,1.0
R2_4D2_OPT_13003,456.0,60.0,TE,1.8049884218754115,1.7612507410863343,1.0,1.0
R2_4D2_OPT_13003,456.0,60.0,TM,2.6411475015245522,2.6282980660619044,0.9999999999999996,0.9999999999999998
R2_4D2_OPT_13010,450.0,0.0,TE,-0.388377184072413,-0.11354961730621553,0.9993262724487612,0.9999780528899663
R2_4D2_OPT_13010,450.0,0.0,TM,2.75321546951738,3.0280430362835777,0.9993262724487612,0.9999780528899659
R2_4D2_OPT_13010,450.0,5.0,TE,-0.3389426910643785,-0.07141660336070767,0.999474679389833,0.999984142963471
R2_4D2_OPT_13010,450.0,5.0,TM,2.7913715010923617,3.061573829734845,0.9993224431007267,0.9999772343776492
R2_4D2_OPT_13010,450.0,7.0,TE,-0.29367237888740694,-0.03271221766083519,0.9995806192748227,0.9999881317227558
R2_4D2_OPT_13010,450.0,7.0,TM,2.828454391053006,3.094510706999735,0.9993092312945191,0.9999759270215327
R2_4D2_OPT_13010,450.0,10.0,TE,-0.2035596150137447,0.04471154705165564,0.9997295911447609,0.9999931513535713
R2_4D2_OPT_13010,450.0,10.0,TM,2.9095057313678847,-3.1155596076143786,0.9992460301002066,0.9999709877065098
R2_4D2_OPT_13010,450.0,20.0,TE,0.2194999758790424,0.4165780103854144,0.9999596830679752,0.9999989998459451
R2_4D2_OPT_13010,450.0,20.0,TM,-2.6899667246462107,-2.4601490857642276,0.9929801221355663,0.9989435635273055
R2_4D2_OPT_13010,450.0,30.0,TE,0.7460531952338958,0.9029772233279434,1.0,1.0
R2_4D2_OPT_13010,450.0,30.0,TM,2.8511581601494838,2.1094913922926994,0.9999999999999996,0.9999999999999998
R2_4D2_OPT_13010,450.0,36.0,TE,1.2393174689080817,1.3766316890684793,1.0,1.0
R2_4D2_OPT_13010,450.0,36.0,TM,0.6516344675765222,2.902007853139775,1.0,1.0
R2_4D2_OPT_13010,450.0,40.0,TE,1.5122571416790216,1.3188721963613645,1.0,1.0
R2_4D2_OPT_13010,450.0,40.0,TM,2.278933461960004,-2.7274574490940187,1.0,1.0
R2_4D2_OPT_13010,450.0,60.0,TE,1.7957047181940566,1.725685244756031,1.0,1.0
R2_4D2_OPT_13010,450.0,60.0,TM,2.638746096181586,2.6189196597429514,1.0,1.0
R2_4D2_OPT_13010,453.0,0.0,TE,-0.35506027604726326,-0.08219728246540825,0.9994007625952751,0.9999809200923337
R2_4D2_OPT_13010,453.0,0.0,TM,2.78653237754253,3.059395371124385,0.9994007625952751,0.9999809200923335
R2_4D2_OPT_13010,453.0,5.0,TE,-0.3074053377345688,-0.04154194357359936,0.9995256870345721,0.9999858897098693
R2_4D2_OPT_13010,453.0,5.0,TM,2.8241903663712686,3.092725584800838,0.9993895131747906,0.9999798238416309
R2_4D2_OPT_13010,453.0,7.0,TE,-0.2636399674737769,-0.00408110195302138,0.9996162252046075,0.9999892172073545
R2_4D2_OPT_13010,453.0,7.0,TM,2.8609025932441736,3.1255603027027945,0.9993699377679957,0.9999782774753012
R2_4D2_OPT_13010,453.0,10.0,TE,-0.17620235363843087,0.07114711562347112,0.9997460966105107,0.9999935244959847
R2_4D2_OPT_13010,453.0,10.0,TM,2.9415104406203376,-3.084428419699896,0.9992942610514526,0.999972823754657
R2_4D2_OPT_13010,453.0,20.0,TE,0.23876971579574974,0.4365911945735257,0.9999579555935837,0.9999988992902202
R2_4D2_OPT_13010,453.0,20.0,TM,-2.6437608051971884,-2.411760311020654,0.9919848414860448,0.9986733980312521
R2_4D2_OPT_13010,453.0,30.0,TE,0.7646274363088715,0.9234528503500907,1.0,1.0
R2_4D2_OPT_13010,453.0,30.0,TM,3.111091985361782,2.4526328629413108,0.9999999999999998,1.0
R2_4D2_OPT_13010,453.0,36.0,TE,1.3097948815531124,1.4931532246512986,0.9999999999999996,1.0
R2_4D2_OPT_13010,453.0,36.0,TM,0.7909602482765222,-3.0830206475305864,0.9999999999999998,0.9999999999999996
R2_4D2_OPT_13010,453.0,40.0,TE,1.686907747409205,1.4719403971542795,0.9999999999999998,1.0
R2_4D2_OPT_13010,453.0,40.0,TM,2.4522603536985255,-2.2941831939784163,0.9999999999999998,1.0
R2_4D2_OPT_13010,453.0,60.0,TE,1.7950445735707838,1.7245329222570391,1.0,0.9999999999999998
R2_4D2_OPT_13010,453.0,60.0,TM,2.638421990227244,2.618301961808462,1.0,0.9999999999999996
R2_4D2_OPT_13010,456.0,0.0,TE,-0.3229033789385935,-0.051863051152744456,0.9994597715732931,0.9999830764932263
R2_4D2_OPT_13010,456.0,0.0,TM,2.8186892746511996,3.089729602437049,0.9994597715732934,0.9999830764932258
R2_4D2_OPT_13010,456.0,5.0,TE,-0.2768553064666121,-0.012528652167306902,0.9995663414037641,0.9999872095380982
R2_4D2_OPT_13010,456.0,5.0,TM,2.855955034576991,3.1229494688510835,0.9994427764729098,0.9999817742065503
R2_4D2_OPT_13010,456.0,7.0,TE,-0.23445675212546144,0.02381373769349324,0.9996446659910061,0.9999900334813665
R2_4D2_OPT_13010,456.0,7.0,TM,2.8923901534913203,-3.1274225971339913,0.9994180883888953,0.9999800370941919
R2_4D2_OPT_13010,456.0,10.0,TE,-0.1494656573465992,0.0970532437356621,0.9997591156288462,0.9999937853742042
R2_4D2_OPT_13010,456.0,10.0,TM,2.972734892207152,-3.053985670803313,0.999331621574424,0.9999741099197833
R2_4D2_OPT_13010,456.0,20.0,TE,0.25803190629015815,0.4566385680623333,0.9999557994437169,0.9999987768715787
R2_4D2_OPT_13010,456.0,20.0,TM,-2.5963177153029466,-2.3618418061299784,0.9907230248164423,0.9982951076302436
R2_4D2_OPT_13010,456.0,30.0,TE,0.7839508920280979,0.9447107522478976,1.0,1.0
R2_4D2_OPT_13010,456.0,30.0,TM,-2.9144881101826625,2.79338529748735,0.9999999999999998,0.9999999999999996
R2_4D2_OPT_13010,456.0,36.0,TE,1.414304112983379,-2.5341698692803414,1.0,0.9999999999999998
R2_4D2_OPT_13010,456.0,36.0,TM,0.9198336142591452,-2.7498734249914043,1.0,1.0
R2_4D2_OPT_13010,456.0,40.0,TE,1.9687126062391063,1.6188046572206942,1.0000000000000004,0.9999999999999998
R2_4D2_OPT_13010,456.0,40.0,TM,2.6661917967605073,-1.8174042031188846,1.0,1.0
R2_4D2_OPT_13010,456.0,60.0,TE,1.7943809557317103,1.7233773640337218,1.0,1.0
R2_4D2_OPT_13010,456.0,60.0,TM,2.6380948127828368,2.6176813190411465,1.0,0.9999999999999998
R2_4D2_OPT_13013,450.0,0.0,TE,-0.3669455315446428,-0.06901817022165595,0.9957848008685891,0.9999422498180063
R2_4D2_OPT_13013,450.0,0.0,TM,2.7746471220451503,3.072574483368137,0.9957848008685891,0.9999422498180063
R2_4D2_OPT_13013,450.0,5.0,TE,-0.32019699089669684,-0.028820683439501477,0.9963663045720391,0.9999568044444657
R2_4D2_OPT_13013,450.0,5.0,TM,2.8138381806617785,3.1062216824828957,0.9956358072332105,0.999940024362294
R2_4D2_OPT_13013,450.0,7.0,TE,-0.2770336262058252,0.008238894054469115,0.9968277779654762,0.9999666573691136
R2_4D2_OPT_13013,450.0,7.0,TM,2.8521543967490928,3.1394079146834724,0.9954441556592714,0.9999366364135328
R2_4D2_OPT_13013,450.0,10.0,TE,-0.19023013780472717,0.08273362785416943,0.9975756927537079,0.9999796024238325
R2_4D2_OPT_13013,450.0,10.0,TM,2.936661916311838,-3.0696601926237195,0.9948388374739149,0.9999242784605858
R2_4D2_OPT_13013,450.0,20.0,TE,0.2287976502567923,0.4464482622254921,0.9993381906714528,0.9999964427986285
R2_4D2_OPT_13013,450.0,20.0,TM,-2.585311992914298,-2.382238915983877,0.9582187261981518,0.9978958182839059
R2_4D2_OPT_13013,450.0,30.0,TE,0.7775257009873757,0.939045133502797,0.9999999999999998,0.9999999999999996
R2_4D2_OPT_13013,450.0,30.0,TM,0.5681577959294599,0.8753463833410985,1.0,0.9999999999999996
R2_4D2_OPT_13013,450.0,36.0,TE,1.6163251512425754,1.5181645298046815,0.9999999999999998,1.0
R2_4D2_OPT_13013,450.0,36.0,TM,1.6671724042616456,1.2526309779918525,1.0,1.0
R2_4D2_OPT_13013,450.0,40.0,TE,1.2462867094610828,1.0434870444521247,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_13013,450.0,40.0,TM,2.0766702002973365,1.316264236281368,1.0,1.0
R2_4D2_OPT_13013,450.0,60.0,TE,1.805816876908657,1.7421248592933936,1.0,1.0
R2_4D2_OPT_13013,450.0,60.0,TM,2.641672467267066,2.6216051267348006,1.0,1.0
R2_4D2_OPT_13013,453.0,0.0,TE,-0.33535728685203464,-0.039383469903881654,0.9959993707799335,0.9999486803018113
R2_4D2_OPT_13013,453.0,0.0,TM,2.806235366737759,3.1022091836859116,0.9959993707799337,0.999948680301811
R2_4D2_OPT_13013,453.0,5.0,TE,-0.2900008196771416,-0.000437113696013963,0.9965232277723571,0.9999608178730574
R2_4D2_OPT_13013,453.0,5.0,TM,2.8451352312630123,3.1357831808028487,0.9958250827619447,0.9999457887274343
R2_4D2_OPT_13013,453.0,7.0,TE,-0.24804052614267383,0.035566018229668726,0.9969422968243553,0.9999691959055357
