monitor_name,wavelength_nm,path_a_monitor_T,path_b_raw_pz_over_source,path_c_eh_poynting_over_source,sourcepower_W,raw_pz_W,eh_poynting_W,run_id
reflection_monitor,453.00000000000006,0.020582820906132875,0.020582820906132875,0.020582820906132875,9.13239152656925e-16,-3.759407584721205e-17,-1.8797037923606025e-17,RUN2
reflection_monitor,453.9999999999999,0.02060538364245011,0.02060538364245012,0.02060538364245012,9.134214473212381e-16,-3.76427986985923e-17,-1.882139934929615e-17,RUN2
reflection_monitor,455.00000000000006,0.020629436798077813,0.020629436798077806,0.020629436798077806,9.136025530880566e-16,-3.769421225498517e-17,-1.8847106127492586e-17,RUN2
transmission_monitor,445.0,0.772601038089443,0.7726010380894432,0.7726010380894432,9.117367225106237e-16,1.408817476551949e-15,7.044087382759745e-16,RUN3A
transmission_monitor,445.99999999999994,0.7767999810940471,0.7767999810940474,0.7767999810940474,9.119289125760428e-16,1.4167727240963705e-15,7.083863620481853e-16,RUN3A
transmission_monitor,446.99999999999994,0.7914984128212268,0.7914984128212271,0.7914984128212271,9.121198272574597e-16,1.4438827911541025e-15,7.219413955770513e-16,RUN3A
transmission_monitor,448.00000000000006,0.7966918265220448,0.7966918265220443,0.7966918265220443,9.123094777851611e-16,1.4536590084200649e-15,7.268295042100324e-16,RUN3A
transmission_monitor,449.0,0.8074936515259246,0.8074936515259246,0.8074936515259246,9.12497875266428e-16,1.4736724826170712e-15,7.368362413085356e-16,RUN3A
transmission_monitor,450.0,0.8132458269390839,0.8132458269390842,0.8132458269390842,9.126850306871428e-16,1.4844745850321776e-15,7.422372925160888e-16,RUN3A
transmission_monitor,450.9999999999999,0.8209431943348905,0.8209431943348896,0.8209431943348896,9.128709549133734e-16,1.4988303954842516e-15,7.494151977421258e-16,RUN3A
transmission_monitor,451.99999999999994,0.8277712248262012,0.8277712248262008,0.8277712248262008,9.130556586929349e-16,1.5116024018614886e-15,7.558012009307443e-16,RUN3A
transmission_monitor,453.00000000000006,0.8326023563213449,0.8326023563213448,0.8326023563213448,9.13239152656925e-16,1.520730140774128e-15,7.60365070387064e-16,RUN3A
transmission_monitor,453.9999999999999,0.844053019856823,0.8440530198568228,0.8440530198568228,9.134214473212383e-16,1.5419522620269619e-15,7.709761310134809e-16,RUN3A
transmission_monitor,455.00000000000006,0.8693911227850826,0.8693911227850829,0.8693911227850829,9.136025530880568e-16,1.588555898817088e-15,7.94277949408544e-16,RUN3A
reflection_monitor,445.0,0.2266336126787597,0.2266336126787599,0.2266336126787599,9.117367225106237e-16,-4.1326037446894936e-16,-2.0663018723447468e-16,RUN3A
reflection_monitor,445.99999999999994,0.2149066546396288,0.2149066546396289,0.2149066546396289,9.119289125760428e-16,-3.91959183741744e-16,-1.95979591870872e-16,RUN3A
reflection_monitor,446.99999999999994,0.20654356207749197,0.2065435620774922,0.2065435620774922,9.121198272574597e-16,-3.767849563265252e-16,-1.883924781632626e-16,RUN3A
