candidate_id,round,admitted_rows,exact_geometry_hash_sha256,checks,evidence
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_023,ROUND2,9,1f3f92d4d60ed54968c458fb4b998a0b000bf5e59a04b92f47d466f50bb3436a,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_023/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '8a73419d1af065d8a90a9f51179be601165f3ae573c21205dfaa00861587793e', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '1c2a32b7f74e7b66a36c01f8dbe0cb0a9f77b15370d2048eae335b0ca05e00ca'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '8ce801a1c7650263bf8f3fdc84d151229ad8c0226aa188c7669ba65b8bc3c0b9'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_024,ROUND2,9,dbf1e41a1ea2f7640332844d5fdd265c07076ab5fee3307bb7f5eb9d6ae26c2b,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_024/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'b051ae389ab76d98540ae7106e9195910a26eba5b1e2066d56efc4b3c292a60d', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '63dd81b2e3ef4070957af7e2d9a872c9f7bf8e5ba6417123a5b6ba2fcd67f549'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'eab950f4171f98ffe9ccc6d6c1e2dece5b0de7c1d121d40d4e6abfd46f1a818e'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_025,ROUND2,9,bd3949825dffc047f641342883076888f943f5d907b26d491955af52031f343a,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_025/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '2d008b04f38072088f51db66032d8269fe965287af637722e831ce1c1977c1cc', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '6d83629f941116b4d11949c5e5f13894f8e0173fba4d71b996ba52824286b1fb'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '722a39159e42f09ff9a652ca0e1bb5baf8a571b5e2e194ca12a73c91428cd111'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_026,ROUND2,9,f087163771298e7cf6099533744898189b10e9b085c14394296028a63f3b6a23,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_026/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'b5728ff8313a68e9bc720246e4f33a2b421a94d5e3a8ca1ed76f8005d8789528', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '0720e6a42bc9e47e09efdc6ac183c87727484ff2b88985f1efb13a6e32180048'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'a09e11b426361c2ec1d53c136944658d23c393e43df690c76540079864d7299a'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_027,ROUND2,9,8f85cd74c50bb58b52ab146eb051e79a3c67a6ba3ee02dbb53758a0f48eb5507,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_027/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '60391d098c367d2d55fef7643a5ec34fcd382a2338b9deb78897ea15c6adc55b', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'b0520f0d52d263009f031274dafb27a62e2dbed0bd7763a2f40cdb8ba1ce4c9f'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'cf8190d7b79fd160baac70134c0cbb1c6ab6a6b78787e7949d8a3baf519928bf'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_028,ROUND2,9,431449b8ccd664bb6c87cc990c28e07aaadeb73a1b56540925da1c97fef2c8e7,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_028/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'a616ab1b6499ee21cdbc03e325461a1fb841b45cf11239ba0a3ca14d40992b96', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'e8cd13d1aa29821acca96b3446d1c4b3bbe814cd14a9af49d9d573ea44d46a13'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '992700da82ede0aa1521efe3ce189bba283013887d7c09cb4fda91c9c0bfc4f0'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_029,ROUND2,9,01763fb8f5c37c86594ff5fc13c0ff63b64d8db15aa95b3f200cc0b0ea93fac4,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_029/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '843dca8fa68c6d37b60edceba686cacef38928b5a05931cf1ad9dc2ac74a2772', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '7bc3cbddb7c979506158c566e6c2dab02833722ac600193ef46dd6d97764e73c'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3756f45c7e0a8846ea7cbb349f04a3e502ebdbfda5396a7e94963d0ceb5cbda4'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_030,ROUND2,9,f7417ae4ebc998bd861fe63142773d0ec265f0685440a03c0b5e6338cb6e87fb,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_030/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'c8bc9d0f1ac3f4dbb556e426d8e79d66ebc0a2b6a7eb101900123d6beaa33aa2', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '1192525d905fa1aa0ebf4cc1c3ee0b848794d2f210958f672a44b0f96702a157'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '7441836d401e4cc8c21b97d4b5f8921f919ac3993b616508bfbb305419ad8129'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_031,ROUND2,9,e24401299d337ae9004cd2a5f3ee779b5ad716a0775c9df2d69339ba240991f9,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_031/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '883774b19dcae66f230ebddca77149f81a5bef37fb6a63ea941e67b86132af8b', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3dd48eceab57b0972d7fed566eeb2850ea61bccb1899321a20cd9d0af9b1ed7a'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'c3512d1020cf3ea38d8ff0c07ae04af03fdeebf6b9cf90b453635a84d58c59d6'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_032,ROUND2,9,dc020492b98e73d285efd70bfb2b7613d580258602e620d90359236751fe5404,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_032/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'b04af5b761b245ee9921e048622f5e2b403a0b5991a86b84c196247fc67f6eb6', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3076b74aa529682c24bb1ba624164d051628a75dd7c373ed177266c076df54b7'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '162ae7aaf44f960064d04849f64d8c5c56cc67a93f400e53021946ed5db443c3'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_033,ROUND2,9,78d27fae4e9212c54f854d2676ff1513b6b5c1b10155e23e58cdb328740fe2ae,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_033/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'da522a6549a1b6351718bdc3c010214a7bb5210fe0a7736eac5a5bfcded8ee1a', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'd7ee2f7b5d9af37c00a7129e7f853fd057907a7fd8743d4149f29154f629dffb'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3370a9ce5062d4fee8d8fb59d1d8663f8c47c2af9e5b5fe56affc1356faa1106'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_034,ROUND2,9,fa27b745ad8e821244185d4637c31f6611eeadd39f0a705545aac0abb7f63ab2,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_034/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '6c902b153c54ecbdcff68f10911373881a745384880cca2c2a1a1c53ebd034f4', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '246a688d13e258eae57116e446ad2e52039cc7365e478afdd1d0a9bf09e9adb2'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3093e3d0ce0cd6b142309052d95f8a578d745e67ef87a7590794dfe70f4df6be'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_035,ROUND2,9,2ff73739563ff180286608914d9db4ff855109a49467a895e3d67bce73f6e40c,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_035/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '6480d67a6ca34ffcf020feb2cf07bc51314351fd6fd61a62d3dd9732840b2563', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '545ce86c2a0170f6a954eaa6825e23e7f12a85c4b26c4a41447d8f0f33a14113'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '4797ce5ba210d325d45a008af2d8260efefdf1c8b165eb939328237a59e51087'}]}"
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_036,ROUND2,9,591fca3ffaf4d849c17a71be05c07392472fc3b71074fcbf7fe2add7d8993d3f,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_036/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '0c65f82835b3c4d860f371dbb37c42c2130463aa851ec78bc59938e42bf1eb13', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'e69c6e9b102f99292402fd1775e8e9c65ba974a70023eafc471e666800406c0a'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '5d943809014033b9b2628538838859f2da68a7452efeb90587c0d26a79b30977'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_037,ROUND2,9,7b91c6c00a065411f1ca5585b42bde227e42f7e90daba304f27a3a283bd460ec,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_037/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '8d34bbfb5164adafb8ba49ec5479582e52ec9da2e27a9312d0a0c2c37e516f05', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '7b964482a51c804acd7079382b117902d23ffcf88ccf9c0b99e615969bed7adb'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '8843a493a30768f56d31533d9663b1b12a7113faebcbf62f8e87b4b7e5963fd5'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_038,ROUND2,9,97f85c599418e335a9dcb6597bad201029c5d93ea921100b276f62f724e78650,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_038/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '1d14ac6b876747f38aaa9fa6a36e33b258120b92ac6823dc19fbac63b7ef2502', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'a0e76415246f964b63eb0ad91329c1f27095c979e59036c73e64b64e29806f2f'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'ba4ecc0e084be23cc1c8496437e30c7be1bb83c59fcb930b2c48338fcbd0a69e'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_039,ROUND2,9,ed2c3e69df6f2afec339bb9b30f80d1b33904e1f041f8d168423a510a9bff6cd,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_039/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'ec278813d7538bb93c7a0db09a0e1de28305ff6cde09de525e0b048eba955a40', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3ef8b0b246e40563b8a405c7d443dff7e596a8b4362fbab960579590f6cee5e2'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'c23bd6d2e04004e6f91b42e8ec4248e2c79bd7b815604a6258dcd8870fe7036f'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_040,ROUND2,9,06849c2847ea992878ce40ac4290ad00a8625f0798c78bfe7f30812101816508,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_040/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '5ee63b1055a9abaacb11dcc0b99e07ea53d545aa80b914a8a2efa46fb4051e5b', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '99be5600af010feb3519049285eaa4e1e71d8c54e06ac85a991ae94a393f9c43'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'a800426006127f4eced0532f47e358433d1ffd73f36f302e41ebaa2ad31afdba'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_041,ROUND2,9,2dd3f5130294f19395ce05b2f5ee11072e6d6e895b6a857fefff20de1f7b1a27,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_041/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '064823007e5644345c921829556f91829b70fbdfee50608cbf7a1efdf304a869', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'ac8442d6505e916efad4d9e05a9274d58bd955cd6c0e2a802e623fdd73209d73'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '8c2936e6a4e125d85129c7bb0ecb82c592e840def4ff90f34351998e35bf6459'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_042,ROUND2,9,054ea28f732028053307b8e2556284b010c502d1f9bc43494b72167e32874ffa,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_042/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '6b56ca61faf0453e69277d8fde5a7002394dc368ef602131f70cdee785d71487', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '25870f3bc36cc7c870bf7d97ea86559d9f2d7722615158f1b6b83ebb31c90660'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '40f9415ddcc18f7424f4ca5c37b55dc0e55df5c6eac338641419cff3c7020d4a'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_043,ROUND2,9,689a6fb8883d894c7cb039af2723c4f2c62babccd99a35fe5060c44ddc7fc329,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_043/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'e1cdd2a071652ac786fc45f0ee26deeb1f9d852947424beb3be1a5614c85caca', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '4529af6a3923b7fe5f1e8b7a6ed04b6284289ab4f7b7bbdab1bda627242615f8'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '34ffb9b3f2b22a02842b931aa3f7d25d20546d384d8c036ade97cf6d01880c5e'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_044,ROUND2,9,df20902d2aaf48d119b8f84adb6a0506328b07100f248e6684f5f69f2b230425,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_044/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '56145a2b78b2839d435bca7e745365ec4cbacaa58eed0b3e11f2333815c3e736', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '87b0384217ef01fc403b6c6dd8a9957264097b0676030e0f2255365580c471c2'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'd919c8baa55fc06593ea3990ff99cc467c3f09c4c362c4076e39744f23fd5663'}]}"
