wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,sourcepower_normalized_S0,sourcepower_normalized_S1,sourcepower_normalized_S2,sourcepower_normalized_S3
400.00000000000006,1.0234708132447235e-14,6.002404286743367e-15,1.2020733450834167e-16,-3.058751328778554e-16,0.5865929693679502,-0.02988606308255487,0.5736411671054713,2.772170971736317,1.6258100093331003,0.032559334277189766,-0.082849276536939
401.0000000000001,1.1174815158174676e-14,6.277462458818702e-15,5.035814649847659e-17,-3.4771326891434954e-16,0.5617689737692777,-0.031115796010280136,0.2298100057679962,3.057189946611388,1.7173792002538781,0.013776909687182105,-0.09512689874343917
402.0000000000001,1.2090707505319279e-14,5.490767649374381e-15,-6.593332473880153e-17,-2.4295257507132956e-16,0.45416395173670987,-0.020094157018060617,179.65601169807334,3.3408771901405805,1.5171966064092022,-0.01821854846733197,-0.06713211083674198
403.0000000000001,1.1570453739015443e-14,4.338721072523042e-15,-1.3724219161952265e-16,-1.2877438341637691e-16,0.37517034738228755,-0.011129588028354592,179.09411354869187,3.2290528924862647,1.2108392760501867,-0.03830120285826263,-0.0359380284151389
404.00000000000006,1.1641490083463123e-14,4.019928356904042e-15,-7.74020262714335e-17,-8.912701794974706e-17,0.3453744693094937,-0.007655980231976752,179.4484651084131,3.2812446832560336,1.1330481281686293,-0.021816364172930022,-0.02512114443128701
405.00000000000017,1.1451234443867815e-14,4.273507836256885e-15,-2.1192097016487153e-17,-1.2173810566383015e-16,0.37319647956913005,-0.010631002819876894,179.8579378099043,3.2596951258390447,1.2164917880570756,-0.0060325177769759005,-0.03465382807473385
406.00000000000006,1.1278955072830052e-14,4.075380104197976e-15,-3.2041444410946257e-17,-6.162198907247236e-17,0.3613372013650113,-0.005463448402318223,179.77476926547217,3.2424820839643163,1.1715931917344622,-0.009211297391998864,-0.017715133561180305
407.0000000000001,1.1180257921997265e-14,3.370255528922369e-15,4.7709565624697115e-17,-1.1826715014137634e-16,0.30147723115550146,-0.010578213040030551,0.40551438234231924,3.2458918356764555,0.9784644488343163,0.013851209035185648,-0.03433573534268138
408.00000000000006,1.101785325027634e-14,2.9686693506333373e-15,6.055187068479643e-17,-2.1024391833512607e-16,0.269497764802755,-0.019082112781802836,0.5842492400553364,3.2302952589836,0.8703763166023538,0.017753042843512194,-0.06164085845044806
409.0,1.0932165090037265e-14,2.9715526703196546e-15,1.3527531721192378e-17,-2.1926145878895804e-16,0.27182021463078,-0.020056544790818802,0.1304141650450765,3.236711549981822,0.8797945119003108,0.004005127786135509,-0.06491725017717095
410.00000000000017,1.0780620927251362e-14,2.9968118677305075e-15,-4.2415618243766326e-17,-3.001664546604843e-16,0.27800922037417397,-0.027843150843169014,179.59455685583583,3.223174261782126,0.8959824248207681,-0.012681359445196674,-0.08974332716461966
411.0,1.0629415533263706e-14,3.101872983047565e-15,-1.313325047395193e-16,-3.683328283053222e-16,0.292081161063592,-0.03465221837952059,178.78777972971093,3.2090852673343093,0.9364743395240932,-0.03965008280679178,-0.11120192348217069
412.0000000000001,1.029072539130617e-14,2.9914738118913143e-15,-1.8252187114475835e-16,-2.9211080963207377e-16,0.29123669350418036,-0.02838583273039774,178.25424098464345,3.1371799979116517,0.9119660130927633,-0.05564272114582827,-0.08905146666586967
413.0000000000001,9.930593417377488e-15,3.4530455963117877e-15,-1.893123098999858e-16,-2.8455921665798824e-16,0.34824013589550656,-0.028654804874000753,178.4309578268878,3.0568912714214043,1.0629359696384775,-0.058275182900270006,-0.08759462290361641
414.00000000000006,9.924530756315984e-15,4.1083985964152974e-15,-2.7842029914651535e-16,-3.776572489104971e-16,0.4149135070919216,-0.03805290730447438,178.06153735756567,3.0847212873335694,1.2769636084958824,-0.08653799808685804,-0.1173826132070432
415.0000000000001,1.0391543054083764e-14,4.860257795601758e-15,-3.8806338027085374e-16,-4.900791561878194e-16,0.4692012978104284,-0.04716134587877434,177.71747447153732,3.2611968353462584,1.5253035337956335,-0.12178663563884594,-0.15380243193052917
416.0,1.073852592867809e-14,4.968251012010957e-15,-5.244619013501175e-16,-5.503206105404026e-16,0.46522736513754576,-0.051247314035041576,176.98701058989,3.4026915035036778,1.5742780357493895,-0.16618501156379015,-0.17437880004442075
417.00000000000006,1.1044458787127913e-14,5.286970540708356e-15,-6.908010914382196e-16,-5.341559725410364e-16,0.482767879017825,-0.04836416005857924,176.27792271624588,3.5334035651140216,1.6914364856849327,-0.2210048573966572,-0.17089009557472906
418.00000000000006,1.138134873328951e-14,5.3570172242118555e-15,-7.78741918855122e-16,-3.525623211296648e-16,0.4756311169957801,-0.030977200452390056,175.8644656768197,3.676236492635512,1.7303452053729165,-0.251537803429802,-0.11387951474276163
419.0000000000001,1.110305379713302e-14,4.8726479576056056e-15,-6.966441753261145e-16,-1.8275659129774512e-16,0.44331909605548,-0.016460029343002527,175.93177064002037,3.620788189506551,1.5890066371719502,-0.22718083226442162,-0.05959827984407482
420.00000000000017,1.0152389594912707e-14,4.348228333688673e-15,-5.619004014183553e-16,-1.7696164025676833e-16,0.4318573282004512,-0.01743054072170778,176.31837537375915,3.3424892638481403,1.4315749396967112,-0.18499546747437065,-0.05826139522537608
421.00000000000006,9.295620517577908e-15,3.919806763612692e-15,-4.437045157434291e-16,-2.0262762982740999e-16,0.42437613527311674,-0.02179818221325231,176.77093235899858,3.089664716093612,1.3028596238989836,-0.1474778562734487,-0.06734907445926502
422.00000000000006,8.51192264091835e-15,3.558284589177337e-15,-3.745126253518395e-16,-1.8037018549019947e-16,0.4203444217797303,-0.02119029896055768,176.99584457595563,2.8561568644076076,1.1939745441340346,-0.12566688524210612,-0.060522817835046205
423.0,8.013890318526033e-15,3.3025804511985302e-15,-3.377441496755265e-16,-1.6330866221161898e-16,0.41425642186024697,-0.020378200314782418,177.08042347701561,2.714622520979085,1.1187149953179978,-0.11440734008033539,-0.055319121511531434
424.00000000000006,7.878080708629427e-15,3.3732913587151943e-15,-3.4678237311488385e-16,-1.5427074419703197e-16,0.43044361469058956,-0.019582275163549438,177.06523834326046,2.6939432090996016,1.15351132899299,-0.11858370758565295,-0.0527535371955638
425.0,8.212995857758981e-15,3.64990709229591e-15,-4.0004315526654245e-16,-1.4056719616291163e-16,0.44706764790096193,-0.01711521576260324,176.87256995856524,2.835057738032282,1.2599175166193164,-0.1380915639709974,-0.0485226248858604
426.00000000000006,8.910072069684506e-15,3.724192351457952e-15,-4.413663546644226e-16,-1.4374060067924223e-16,0.42090064135150984,-0.016132372393294448,176.62060664332148,3.104732567895868,1.2977023297062529,-0.15379499570631783,-0.05008670196688547
427.00000000000017,9.810419293654075e-15,3.592910515927719e-15,-4.760140734356691e-16,-1.9368022520428547e-16,0.3694343823176289,-0.019742298408139257,176.22650203006418,3.4506717907669517,1.2637538307951222,-0.16743100228906996,-0.06812419220186942
428.0,1.0383243376796809e-14,3.4874394347003076e-15,-4.9196454084352175e-16,-2.1822424833229006e-16,0.3391973477358298,-0.021016963622363962,175.98520402783078,3.686486890364889,1.2381872687000788,-0.17466804586290263,-0.0774787608691205
429.0000000000001,1.058427871915922e-14,3.624717508759165e-15,-5.087490876444149e-16,-2.0800382922460532e-16,0.34581914864832014,-0.01965214964039878,176.00520635909723,3.7931063591017087,1.2989963130443585,-0.18232129469890931,-0.07454269377101497
430.00000000000006,1.0227954919978764e-14,3.857809365639706e-15,-4.852651539690273e-16,-1.6176602636768078e-16,0.38015515520444265,-0.015816067594480232,176.415273843686,3.699705980179131,1.3954657106054114,-0.17553248974580782,-0.058514799862215874
431.0000000000001,9.711472100160306e-15,4.067739445677249e-15,-4.054858686343919e-16,-1.3628152433256805e-16,0.4209351104791743,-0.01403304493150101,177.1536854344191,3.5456734185116345,1.4851379355485146,-0.14804351504807717,-0.049756594394402553
432.0000000000001,9.15290372252871e-15,4.15954910992083e-15,-2.6971202471672816e-16,-1.0061226724683804e-16,0.45540566694577195,-0.010992387803576883,178.14502038678756,3.372861168768745,1.5328011850388563,-0.09938935691827877,-0.03707579797473162
433.0000000000001,8.987394531087128e-15,4.167615830222562e-15,-2.1336457309696797e-16,-1.1977611844610377e-16,0.46432522022239703,-0.01332712367658967,178.53462671886123,3.342642851291002,1.550043365030239,-0.07935576462281628,-0.04454781468582351
434.0000000000001,9.128832255352767e-15,4.094771944005934e-15,-1.6336572820709408e-16,-1.238538519962783e-16,0.4489105908921799,-0.013567326962729056,178.85766467559748,3.4267208651536603,1.5370684952988791,-0.06132314997572911,-0.0464914423875455
435.0,9.580438083314464e-15,4.029560514016623e-15,-1.4772309448761933e-16,-1.8998902468364181e-16,0.42088548803599607,-0.019830932889648496,178.9502426877549,3.6295015008489697,1.5265790359688112,-0.05596416244124165,-0.07197640068621441
436.0000000000001,1.0079972647711988e-14,3.987855791793333e-15,-1.5896525173311988e-16,-2.389632101941056e-16,0.3959358856280475,-0.023706732006693182,178.858632453007,3.8539838885420545,1.5247196107113645,-0.06077888704951385,-0.09136536320377978
437.0000000000001,1.0565467839686061e-14,4.106034829839323e-15,-1.325356585813484e-16,-2.603871387365125e-16,0.3888302293392746,-0.024645112046855613,179.0756169193348,4.0767967897881245,1.5843566860494624,-0.05114027657226307,-0.10047311367658959
438.00000000000006,1.0901491821915849e-14,3.911063006530607e-15,-6.471833892905505e-17,-2.486648946567519e-16,0.35881313285679334,-0.02281017118747433,179.52599213082684,4.2450905596608655,1.5229857452981246,-0.025201615899243173,-0.09683124237219554
439.00000000000006,1.0928521888392245e-14,3.778952484725115e-15,-3.699875768104878e-17,-2.526654701094483e-16,0.34580464235402386,-0.02311982102335518,179.71952479704973,4.294613564282964,1.4850261330326027,-0.014539511218568514,-0.0992906969706956
440.00000000000006,1.1024414460666444e-14,3.6543465205171935e-15,-4.8435200517755925e-17,-2.4361659821665097e-16,0.3315067210864947,-0.022097917225975188,179.6203192463216,4.371906064791038,1.4491889590053877,-0.019207745467884584,-0.09661001833949127
441.0000000000001,1.095436994656612e-14,3.7176293471731845e-15,-1.2294093968314439e-17,-2.0738235867903627e-16,0.3393759470750413,-0.018931472982071842,179.90526259293597,4.383755720189384,1.4877331143379058,-0.004919890876520793,-0.08299095297676821
442.0000000000001,1.0715152757074903e-14,3.922752822764816e-15,3.695246591009433e-17,-1.827417897700694e-16,0.3661102136934799,-0.017054520258650566,0.26985612055453223,4.3270511423526585,1.5841073354464503,0.014922345341595545,-0.07379578136747048
443.0000000000001,1.0545532717636337e-14,4.1969452721825176e-15,4.629170535202026e-17,-2.3089334818310254e-16,0.39800744753647893,-0.02189489657520637,0.31596930869817424,4.29722419565712,1.7102232058233908,0.018863517057251013,-0.09408727932438701
444.00000000000006,1.0238357347359648e-14,4.288267596704568e-15,5.5186719059676484e-17,-3.020425174406065e-16,0.4188780037560316,-0.029501072017035983,0.36865604520907436,4.209851223327964,1.7632680688372377,0.022691909342737515,-0.12419512412040529
445.00000000000006,1.0182820371968431e-14,4.424323095868123e-15,5.3452362582030796e-17,-3.5597461044849553e-16,0.43452067445289544,-0.034958351168447685,0.3460920145343632,4.224863779390696,1.8356566956156155,0.022177446163869206,-0.14769427163879506
446.00000000000006,1.0034440556795757e-14,4.486346252748581e-15,5.4558380330292044e-17,-4.1511724497402048e-16,0.4471278649622756,-0.04136924650900295,0.34836932644416513,4.200850087496522,1.8781782543556875,0.02284049374620665,-0.17378600281701023
447.00000000000006,9.74220054344774e-15,4.41821082361877e-15,6.252067043004769e-17,-4.358938838091666e-16,0.45355801665647605,-0.04474285679761884,0.40535995449207507,4.115207532767143,1.8662985207112948,0.026409385924664158,-0.1841261413310826
448.0000000000001,9.332903557244871e-15,4.3177969775322536e-15,9.154173013968078e-17,-4.644659974220176e-16,0.46274637162677545,-0.04976650562958681,0.6072737075404148,3.977712756025328,1.8402586087075994,0.03901537238136091,-0.19795686426561374
449.00000000000006,8.961662849597073e-15,4.118704319006045e-15,8.205396423924617e-17,-5.117658330498976e-16,0.45968272383376707,-0.057106124347548644,0.5706556775791435,3.85370573388001,1.7711305052079251,0.03528495077122719,-0.22007019883781306
450.0000000000001,8.608074985242426e-15,3.852676039723348e-15,4.1377866806498803e-17,-5.246627706061607e-16,0.44759115594875837,-0.060950069731692154,0.30766744466599155,3.7347426448913694,1.6715413756471544,0.01795240910212796,-0.22763282463605333
