wavelength_nm,farfield_Ex_real,farfield_Ex_imag,farfield_Ey_real,farfield_Ey_imag,farfield_intensity_angular_integral_raw,farfield_intensity_angular_integral_over_sourcepower,farfield_max_raw,farfield_max_over_sourcepower,normal_S0,normal_S1,normal_S2,normal_S3,normal_DoLP,normal_DoCP,normal_psi_deg
400.00000000000006,3.302101575747455e-08,-8.430210548244103e-08,-1.1391349506389793e-09,-6.914970718930939e-09,1.7661171373712133e-14,4.7837013010510105,4.282420183680751e-14,11.599354635566781,4.1231734594537174e-15,4.074059010974278e-15,5.453311978003674e-16,3.2437083183979613e-16,0.9969006979113224,0.0786701881523006,3.811990670370656
401.0000000000001,-6.726827559587023e-08,5.3302203166714016e-08,-6.01686748465843e-10,6.157722009980185e-09,1.9104829273907296e-14,5.226671865367722,4.8997950682622877e-14,13.404789261493551,3.7022126656815405e-15,3.663933098386067e-15,3.686945796382938e-16,3.8214811190065716e-16,0.9946583899071372,0.10322154517028738,2.873110681775401
402.0000000000001,7.952938594297234e-08,1.333482791216695e-08,1.239481327033221e-10,-6.133327887343508e-09,2.0551034232691524e-14,5.678615703141541,5.093457083678058e-14,14.074126416782116,3.270186969013309e-15,3.232553894900043e-15,-7.19293530239469e-17,4.894326276869702e-16,0.9887367592449207,0.14966502904102857,179.36264506325256
403.0000000000001,-1.0524959741545841e-07,5.515526628136422e-08,6.2139981680987305e-09,2.3386677472105826e-09,1.9593546280180375e-14,5.468117216245281,5.1542458112050844e-14,14.384338523506521,7.08183214737462e-15,7.0377490073096425e-15,-5.250309631917496e-16,5.888785625158258e-16,0.9965367573510766,0.08315341994290773,177.86675846894283
404.00000000000006,-8.675004820915079e-08,1.412377278312356e-07,8.800540762667635e-09,-4.0960199708084675e-09,1.9061384268674463e-14,5.3725996705468395,5.2543110584591575e-14,14.809685101422787,1.3783946762268401e-14,1.3689719864951766e-14,-1.341959889256366e-15,8.876384510720669e-16,0.9979243888678637,0.06439653797139229,177.2006816798948
405.00000000000017,-2.0381092690558137e-07,-3.479493134727697e-08,8.006446228315278e-09,1.965596704827122e-09,1.836418504464566e-14,5.227527632367522,4.189220167097538e-14,11.924985578360152,2.140877396259344e-14,2.134080721098051e-14,-1.7001940294135265e-15,1.2202633948347745e-16,0.9999837558457317,0.005699828476711857,177.72247075845792
406.00000000000006,8.754052845545848e-08,-1.0840417017717942e-07,-3.077467769477206e-09,2.0259903622648014e-09,1.7867546661498956e-14,5.136575113581867,3.249133125142744e-14,9.340631183174747,9.714191839441986e-15,9.700616394621824e-15,-4.890289588529546e-16,1.5625407283886532e-16,0.9998706258708855,0.01608513352643868,178.55701975781128
407.0000000000001,1.0041611070699055e-07,9.438792603515218e-08,-3.898134839972313e-09,-4.351947933468956e-09,1.7479587867510663e-14,5.074735479806041,2.6014007680805445e-14,7.55247828211701,9.513305388391087e-15,9.479170482344855e-15,-8.022068792945378e-16,6.906882252792091e-17,0.9999736441543555,0.007260233925866013,177.58133852083608
408.00000000000006,1.2893681957027464e-07,3.9426322600799016e-08,-6.283187312970557e-09,2.439117183952308e-10,1.711751502891153e-14,5.018638965996991,2.5431394872632096e-14,7.456163412263896,9.10933814522804e-15,9.069800209491794e-15,-8.005176468031578e-16,-2.791721711882262e-16,0.9995302761449192,-0.030646811737301854,177.4780186304092
409.0,-1.3019508817787783e-07,8.285465831977558e-08,1.9626510245433028e-09,-5.711843642102686e-09,1.6636759122334917e-14,4.925683975866789,3.2509612009497474e-14,9.625196455591539,1.1926066273884055e-14,1.1889589117048086e-14,-7.287803765452181e-16,-5.810392066023171e-16,0.9988124705488203,-0.048720105461319524,178.24620252948216
410.00000000000017,1.6093393955515346e-07,-2.592172829630684e-08,-3.325943590556321e-09,3.1976784934822494e-09,1.642803995809622e-14,4.9116313356882255,3.674779664902813e-14,10.98680244260751,1.3296477973562291e-14,1.3275190925047051e-14,-6.181465578534317e-16,-4.284007913036423e-16,0.9994808294522836,-0.03221911788636374,178.66700128713333
