case_id,role,geometry_id,geometry_hash,polarization,attempt_id,source_prefsp_sha256,run_copy_sha256,post_fsp_sha256,post_fsp_sha256_recomputed,global_slot_id,slot_acquire_time,slot_release_time,global_concurrency_at_entry,co_running_branches,requested_processes,requested_threads,readback_processes,readback_threads,observed_processes,observed_threads,engine_wall_seconds,max_abs_closure_residual,max_structure_interval_anomaly,max_order_sum_mismatch,max_normalization_mismatch,exact_wavelength_count,quality_gate_pass,checks
NP_K6_M7A_PRIMARY4_G01_P,RESIDUAL-TAIL,K6X_D135_D155_D190_D220_D225_D230,44825bb6c0ca299596847e936de26c97539f13b2aea4f8017223d24deeaaeb90,p,attempt_001,447f074c97fd7102738965ee8c88e0920d334ce8801dc72c1871cb566c89d440,10f56648887a5e1c4344b21b7ba6245c2fc59421391f4f8cddd7eccff92e2bd3,c08b1545bce2e7ae3d86ba81d8579cc1a02b07ada2e7a02b53fa27d62bb05eff,c08b1545bce2e7ae3d86ba81d8579cc1a02b07ada2e7a02b53fa27d62bb05eff,GLOBAL_SLOT_1,2026-08-15T06:58:09.290641+00:00,2026-08-15T11:17:46.872642+00:00,1,[],4,1,4,1,4,1,nan,0.0012490136141568575,0.0007458641284564527,2.220446049250313e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G01_S,RESIDUAL-TAIL,K6X_D135_D155_D190_D220_D225_D230,44825bb6c0ca299596847e936de26c97539f13b2aea4f8017223d24deeaaeb90,s,attempt_001,652a42db4c5f88c9e45790dde6f8fb7b8a5de5ee2b33ae6a9cfc4214643cd4a6,602441d3cf97572745fde8f250f7c952d08adcc4034bbb907a45e497b3dafeb0,6eac26dc699d7d72dad4e6017be7f0a8521540c51aeb251e5e556acb65390fd3,6eac26dc699d7d72dad4e6017be7f0a8521540c51aeb251e5e556acb65390fd3,GLOBAL_SLOT_1,2026-08-15T11:18:37.036127+00:00,2026-08-15T12:28:06.327920+00:00,1,['Coupling'],4,1,4,1,4,1,nan,0.0005854582420266596,0.0004100313592743099,3.3306690738754696e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G02_P,RANKING-CHAMPION-STRESS,K6X_D110_D125_D135_D150_D175_D195,8dec6f5b0c5e14724c2affbc607009cd1dc9594a8198830842a33521d111b112,p,attempt_001,074ffe560a90ae0e5f723116eb8549b483cbdee27d0e217bb78675a3eebf1be8,4f26a9738e8b56bc2f6866bb7a0e3f9a34857f2541ca29e27cb8e2571caa9c56,7f0eb53c2c70814c3168f61ea08b38658f151691f79c4319d56403e5ebac14b3,7f0eb53c2c70814c3168f61ea08b38658f151691f79c4319d56403e5ebac14b3,GLOBAL_SLOT_1,2026-08-15T12:28:35.498383+00:00,2026-08-15T14:05:42.193368+00:00,1,['Coupling'],4,1,4,1,4,1,nan,0.001718923700989916,0.0017583483173152503,2.220446049250313e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G02_S,RANKING-CHAMPION-STRESS,K6X_D110_D125_D135_D150_D175_D195,8dec6f5b0c5e14724c2affbc607009cd1dc9594a8198830842a33521d111b112,s,attempt_001,a3e1f84589c52f78fd1897bf4a2cac2b1b528d1690ccb51ba48204a29affe92f,8ea8e70ac9212a614ccae90d47f1f78bb2de3e34ae5aa65031ebe32bb6806f3e,947f13af8ac99960cde099078fe9ca0ac2e589d6e85ac17bdc5f9b5048f12ee7,947f13af8ac99960cde099078fe9ca0ac2e589d6e85ac17bdc5f9b5048f12ee7,GLOBAL_SLOT_1,2026-08-15T14:06:05.710287+00:00,2026-08-15T14:29:57.792859+00:00,1,[],4,1,4,1,4,1,nan,0.0003868360468334553,0.00013948682047493222,2.220446049250313e-16,2.220446049250313e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G03_P,POLARIZATION-STRESS,K6X_D100_D105_D115_D165_D225_D230,3322805126afe49c88dd968c948ae5794d7e823781ba3e24fc5af9ddd665a869,p,attempt_001,92053cc54ddc41e75c7ee66b20fddd7a4114f16f5e0c9a312f1cbf880293b2e6,bd2aa4cf7167b5ff832637063dacfee2d6cf45145ea0edb23a6394032e81b0e0,5c05cc9792b57f0930b9f7dd18003cf8e091df9989556d5f928f344bdf31745c,5c05cc9792b57f0930b9f7dd18003cf8e091df9989556d5f928f344bdf31745c,GLOBAL_SLOT_1,2026-08-15T14:30:28.534309+00:00,2026-08-15T18:44:36.756676+00:00,1,['MDC'],4,1,4,1,4,1,nan,0.0007315949654245757,0.0005011509914431,1.1102230246251565e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G03_S,POLARIZATION-STRESS,K6X_D100_D105_D115_D165_D225_D230,3322805126afe49c88dd968c948ae5794d7e823781ba3e24fc5af9ddd665a869,s,attempt_001,304c18dac00af1478bb2b4de0c435b40f4a9383dbef6d7104588c223d883fd0b,0f7f75ad170b9e7854b027d881c11636cbfd3b2d81692f8bce2161b9a6de044e,ecb58530de121454a89d270cffcdbefac78d1958af0a4712021c407529927bc0,ecb58530de121454a89d270cffcdbefac78d1958af0a4712021c407529927bc0,FDTD_SLOT_2,2026-08-15T14:55:17.342351+00:00,2026-08-15T16:09:25.218322+00:00,2,"['MDC', 'NP']",4,1,4,1,4,1,nan,0.0005967868887139793,0.00038205289447246216,2.220446049250313e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G04_P,COVERAGE-CONTROL,K6X_D100_D105_D110_D115_D190_D230,28af39e140680f8a92b622e4f0dcc8436d1ad0021a7f35350015946e4bbc6ea3,p,attempt_001,8ad3eee6bf11298186770ede3743e6169a46429ea2d45822138e38eafb2ef586,d6677b4fbd3207cbe2c8cde01ad9c20bfe6fa7415c339ff69387b305de054648,07a63928af246f9fcc40008ccc77362a39f2255a5b1f38d42ac2f77be7723d0d,07a63928af246f9fcc40008ccc77362a39f2255a5b1f38d42ac2f77be7723d0d,FDTD_SLOT_2,2026-08-15T16:22:19.813216+00:00,2026-08-15T21:00:47.328428+00:00,2,"['MDC', 'NP']",4,1,4,1,4,1,nan,0.0005780063716289419,0.0005694089617396259,1.1102230246251565e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
NP_K6_M7A_PRIMARY4_G04_S,COVERAGE-CONTROL,K6X_D100_D105_D110_D115_D190_D230,28af39e140680f8a92b622e4f0dcc8436d1ad0021a7f35350015946e4bbc6ea3,s,attempt_001,352e349f11002c2a10313db1b1f12ca8074d863e530e34854b3e52e63c98a10c,7d973a18eecc51aa804f07e87e7c43a6f04fc4b0797d2ebb75d8506543ebff01,6e0354e8c266cda49ae7b2276bc8186cf32e2b577254f50ab20d7d72c307779d,6e0354e8c266cda49ae7b2276bc8186cf32e2b577254f50ab20d7d72c307779d,GLOBAL_SLOT_2,2026-08-15T18:45:29.793963+00:00,2026-08-15T19:39:41.177959+00:00,2,"['MDC', 'NP']",4,1,4,1,4,1,nan,0.001849158488381103,0.001940557036898105,2.220446049250313e-16,1.1102230246251565e-16,11,True,"{'entered': True, 'run_invocation_count': True, 'engine_completed': True, 'post_saved': True, 'controller_returned': True, 'quality_gate_pass': True, 'training_label': True, 'diagnostic_only_false': True, 'post_exists': True, 'post_hash_matches_record': True, 'source_hash_matches_registry': True, 'run_copy_hash_present': True, 'exact_11_wavelengths': True, 'all_finite': True, 'closure_gate': True, 'structure_gate': True, 'order_gate': True, 'normalization_gate': True, 'mesh_5nm': True, 'native_m1_material': True, 'readonly_reload': True, 'resource_readback_4x1': True, 'runtime_observed_4x1': True}"
