model,geometry_id,wavelength_nm,true_eta_plus1_delta,pred_eta_plus1_delta,delta_abs_error,true_order_profile_delta_l2,pred_order_profile_delta_l2
direct_mlp,K6X_D100_D200_D205_D210_D215_D220,451,-0.004348208372899998,0.03443192814787229,0.03878013652077229,0.4711001821568047,0.2087735679027848
direct_mlp,K6X_D100_D200_D205_D210_D215_D220,452,-0.019475301307000002,0.04189426017304262,0.06136956148004262,0.5008570650161996,0.2094194273944312
direct_mlp,K6X_D100_D200_D205_D210_D215_D220,453,-0.0192906722634,0.04912308293084303,0.06841375519424303,0.4048949409705748,0.21086523333786128
direct_mlp,K6X_D100_D200_D205_D210_D215_D220,454,-0.029541872631500002,0.05577280496557554,0.08531467759707553,0.34932167563517047,0.21298427404930806
direct_mlp,K6X_D100_D200_D205_D210_D215_D220,455,-0.0377347903963,0.0615187647442023,0.0992535551405023,0.2904166957711213,0.2155687423440583
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,-0.11523358027140296,0.019970395672597063,0.1366791328042712,0.11535532397923182
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,-0.10283917188644409,0.039355095063555945,0.14362259371110275,0.10293093299669494
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,-0.09175606568654382,0.06777684658945615,0.16109821038515668,0.09182188541206306
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,-0.08157215515772498,0.15179862163527502,0.2358042954089918,0.08161580276103392
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,-0.07191040118535363,0.4293628038616464,0.5097628554455833,0.07193533394215339
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,-0.062458058198292976,0.13585161141870705,0.2050548172631991,0.062467954218649965
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,-0.05295417706171668,0.02777001323328332,0.0849795730741971,0.05295487477134016
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,-0.04316222667694092,0.0089539786829409,0.040098498742869096,0.04316836877862976
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,-0.03285419940948486,0.029585239326484936,0.024706779347044405,0.03291204648721764
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,-0.021811167399088616,0.010683881412088647,0.03685545524508784,0.02209045980147285
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,-0.009824514389038086,0.3130141514159619,0.3401553192182628,0.011237480062200385
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,-0.21243284145991004,0.00551845199008999,0.22468640856805547,0.21383501771852967
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,-0.17871434489885962,0.0018852843428596444,0.1787313787490811,0.1792416023187927
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,-0.14460864663124084,0.022047095534759142,0.1682179503890491,0.14470260912646332
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,-0.11036235094070435,0.05113681841529566,0.16280053854407311,0.11060722580788222
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,-0.07589562733968103,0.083669252045319,0.16090130288636006,0.0773690966789217
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,-0.04080275694529212,0.11921032996170788,0.16178163665231646,0.047093188251996335
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,-0.004714171091715458,0.15688366874628457,0.16398509569689473,0.03384293388993427
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,0.03217581907908129,0.19610718492308127,0.16709300312157602,0.0558615101254095
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,0.06897017359733582,0.23538867109633582,0.1705017913545082,0.09139784692002878
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,0.1044452885786692,0.27360210519866923,0.17428201533860024,0.12913333933434537
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,0.13750913739204407,0.30954325671104405,0.17832296733664,0.16595310007748454
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,-0.024418945113817855,0.21364982715998215,0.2638047830366807,0.024986789996834274
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,-0.02270943423112233,0.20436861676667767,0.2695250622491236,0.028000645135471725
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,-0.02064378311236699,0.16800775230863302,0.24235170316768453,0.03316100125686577
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,-0.017940647900104537,0.1357347191618955,0.19542877824778176,0.03868317092099404
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,-0.014214406410853059,0.06946633517814693,0.12235256073738518,0.04438977700612543
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,-0.00914562741915384,0.03983590410984615,0.2607457382894556,0.050897775719182636
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,-0.002676633497079195,0.06301158446392081,0.27653683239177157,0.05879359526155191
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,0.004914542039235442,0.038049629600235446,0.21685928791902026,0.06806961364432225
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,0.013106033205986023,0.0018204009370139662,0.1886352390922731,0.07804045853141564
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,0.021294511854648576,0.03757944806835141,0.2089844148990854,0.08766536851335578
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,0.02892923851807913,0.06750922790492087,0.26140012671772883,0.09594546180336079
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,-0.07227770487467455,0.08715695936932544,0.162423274659419,0.0723227856787967
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,-0.0600927472114563,0.08596306822054378,0.14899560271792234,0.060100158977516395
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,-0.04967222611109412,0.0812245868779059,0.13371984608045973,0.04967995930949559
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,-0.04046706358591723,0.07605915239608274,0.119125957240787,0.04051980193831925
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,-0.031921466191609627,0.06466882304439037,0.09895236625320233,0.03208088965532496
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,-0.02351347605387366,0.046970558088126335,0.0726793712344166,0.023896302695815625
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,-0.014783263206481934,0.025739320857518067,0.04330331571180021,0.015737611918281647
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,-0.005367239316304562,0.0004909877626954051,0.013275619398107737,0.008675881413573033
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,0.004972875118255615,0.016632044421255654,0.01974568834356973,0.010037186598046024
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,0.016360799471537235,0.007036900140537261,0.017059774081719898,0.019826252703816747
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,0.028867761294047,0.004959788123046982,0.0286306641494067,0.032191426729142485
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,-0.10018161932627356,0.1801400783242736,0.08367392535130125,0.10022942591947999
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,-0.08306465546290087,0.16198630808790082,0.08187681552732176,0.08310190056304194
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,-0.06592138608296705,0.15729845025896705,0.09415489408228975,0.06599101204092965
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,-0.048651933670043945,0.157799730491044,0.11189505326498457,0.04883456565558874
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,-0.03115127484003699,0.16080157656203697,0.13235502490939385,0.03163222256084593
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,-0.013312816619873047,0.16042586474087306,0.14970434358378987,0.014790148250496526
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,0.004964093367258671,0.15019226337774128,0.15751289069591112,0.00841116526561647
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,0.02373935778935743,0.12708472849264252,0.15285673619658044,0.024618081421218976
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,453,0.13778019512500006,0.04298269748687744,0.09479749763812262,0.13967311531438617,0.04339418017329359
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,454,0.13028854810699997,0.06256216764450073,0.06772638046249924,0.13265815280941395,0.06282409645772183
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,455,0.139464812876,0.08229758342107141,0.05716722945492858,0.14282166102662083,0.08253747043601242
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.18646659453709924,0.10812411132209923,0.20055483470905408,0.18902978180063934
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.17348846793174738,0.1563150531457474,0.06779858111504153,0.17646236683194547
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,-0.16128601630528766,0.22954996318628765,0.13339232172296578,0.16505615863397516
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,-0.15012786785761512,0.29630622505681514,0.24821520055840549,0.1552732540643678
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,-0.14024487137794495,0.3436979755990449,0.3127464685955083,0.1475882118049835
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,-0.13170579075813293,0.37327576607093294,0.34914956714053147,0.14230830735824976
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,-0.12431750694910682,0.38716476243760684,0.3670237079534278,0.13938324656682305
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,-0.11761921644210821,0.38778621677560826,0.37146477947555684,0.1383285747065417
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,-0.11101210117340093,0.37798958668430094,0.36693562217724507,0.1383632631249386
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,-0.10397340854008996,0.36210243689409,0.35782132304175385,0.1386962887812134
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,-0.09622061252593994,0.34523215394693996,0.34794493427280476,0.1387614633426476
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,0.03699820178250472,0.061237321151674726,0.22107213569982953,0.11329569183965212
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,0.040989959612488754,0.06337264297961975,0.12195512864988658,0.11586735418721887
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,0.04535719069341819,0.08325679951489419,0.08670769195347551,0.11770823940756504
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,0.05013632650176684,0.08915124216991685,0.1017453905945923,0.11903655877064505
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,0.055365496004621186,0.10052086654243118,0.11569982213100728,0.12013655777758868
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,0.061084438736240074,0.10090059166504008,0.16517523119003086,0.1213396238640939
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,0.0673313041528066,0.1104725465028066,0.12111195036247982,0.12298723490003162
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,0.07413241763909659,0.1477445202312166,0.3818715309177869,0.12538139443251373
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,453,-0.014917221755000001,0.08148111340900263,0.09639833516400263,0.5527276283630651,0.12873153936076284
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,454,-0.000643715643799999,0.08930789679288864,0.08995161243668864,0.4502026937652159,0.13311033872286052
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,455,-0.011804698510099996,0.097450270007054,0.109254968517154,0.2632765148716992,0.1384257853134751
resmlp,K6X_D100_D105_D115_D120_D125_D130,445,-0.0016850975300000126,-0.14927689234415698,0.14759179481415696,0.01743783351604168,0.14966147826080006
resmlp,K6X_D100_D105_D115_D120_D125_D130,446,-0.0018718825769999947,-0.13020084301630652,0.12832896043930653,0.017522477194298374,0.13045293059474392
resmlp,K6X_D100_D105_D115_D120_D125_D130,447,-0.0020360951610000066,-0.11273290713628126,0.11069681197528125,0.01737768734460122,0.11287310559851085
resmlp,K6X_D100_D105_D115_D120_D125_D130,448,-0.0019030725999999998,-0.09658304850260413,0.09467997590260413,0.017061535313925506,0.09663650478467063
resmlp,K6X_D100_D105_D115_D120_D125_D130,449,-0.0019115757889999752,-0.08142518997192383,0.07951361418292385,0.01687359880126684,0.08143366592116201
resmlp,K6X_D100_D105_D115_D120_D125_D130,450,-0.0020671192649999726,-0.06694062550862623,0.06487350624362626,0.01659893603925836,0.0669846971908447
resmlp,K6X_D100_D105_D115_D120_D125_D130,451,-0.002000505396999974,-0.052852729956308964,0.05085222455930899,0.016104120138451482,0.05309967311001895
resmlp,K6X_D100_D105_D115_D120_D125_D130,452,-0.0019332358820000062,-0.0389494697252909,0.03701623384329089,0.01570872455076297,0.03977716007080591
resmlp,K6X_D100_D105_D115_D120_D125_D130,453,-0.0020856345289999856,-0.025097449620564705,0.02301181509156472,0.015383671641019463,0.02749547143660297
resmlp,K6X_D100_D105_D115_D120_D125_D130,454,-0.0021538708499999892,-0.011244356632232666,0.009090485782232677,0.014873662530567806,0.018395235424026043
resmlp,K6X_D100_D105_D115_D120_D125_D130,455,-0.0020974817509999966,0.0025873978932698938,0.00468487964426989,0.014347301820641947,0.018204939768023697
resmlp,K6X_D100_D110_D115_D220_D225_D230,445,-0.03173940106459,-0.028937439123789543,0.002801961940800457,0.04355158566943379,0.02894314929930528
resmlp,K6X_D100_D110_D115_D220_D225_D230,446,-0.02740973311727,-0.03215571244557691,0.00474597932830691,0.06271806474285324,0.03216405070226776
resmlp,K6X_D100_D110_D115_D220_D225_D230,447,-0.0081213248378,-0.03515837589899695,0.02703705106119695,0.10074501528243397,0.03517099830081841
resmlp,K6X_D100_D110_D115_D220_D225_D230,448,0.017573153434700003,-0.03770146767298388,0.055274621107683886,0.14497242293556498,0.03772143401964036
resmlp,K6X_D100_D110_D115_D220_D225_D230,449,0.024165330602899996,-0.03953355550765991,0.0636988861105599,0.16576215031971703,0.039566701226993496
resmlp,K6X_D100_D110_D115_D220_D225_D230,450,0.0384881912305,-0.04040739933649695,0.07889559056699695,0.16205236735782624,0.040465105707854776
resmlp,K6X_D100_D110_D115_D220_D225_D230,451,0.04265260686740001,-0.040088534355163574,0.08274114122256358,0.11511770279756764,0.04019314849203999
resmlp,K6X_D100_D110_D115_D220_D225_D230,452,0.0329606833769,-0.0383777221043905,0.0713384054812905,0.05979497380216933,0.03857230924555589
resmlp,K6X_D100_D110_D115_D220_D225_D230,453,0.0224187826343,-0.03516332308451342,0.05758210571881342,0.03622156312041724,0.03552650980045858
resmlp,K6X_D100_D110_D115_D220_D225_D230,454,0.0167949318539,-0.030506591002146477,0.047301522856046475,0.03823147330415171,0.031168617226457505
resmlp,K6X_D100_D110_D115_D220_D225_D230,455,0.018829220182799998,-0.024712542692820194,0.04354176287562019,0.03409588418944524,0.025860326190040892
resmlp,K6X_D100_D115_D130_D145_D155_D185,445,-0.23267006901600007,-0.24230420589447021,0.009634136878470145,0.23805637133584473,0.2484313839430111
resmlp,K6X_D100_D115_D130_D145_D155_D185,446,-0.191259103935,-0.24929050604502367,0.05803140211002367,0.19578195944738155,0.255135347005605
resmlp,K6X_D100_D115_D130_D145_D155_D185,447,-0.159622498725,-0.2541858752568562,0.0945633765318562,0.16388514917316585,0.25970443806625326
resmlp,K6X_D100_D115_D130_D145_D155_D185,448,-0.12804053628400003,-0.2564332286516825,0.12839269236768247,0.1312579652293214,0.26162396337664395
resmlp,K6X_D100_D115_D130_D145_D155_D185,449,-0.29903107314199995,-0.25588566064834595,0.043145412493654,0.302329762317242,0.260792194974246
resmlp,K6X_D100_D115_D130_D145_D155_D185,450,-0.16352115437500003,-0.25271308422088623,0.0891919298458862,0.16737770829331802,0.25742439963402447
resmlp,K6X_D100_D115_D130_D145_D155_D185,451,-0.11772493872599998,-0.24726780255635583,0.12954286383035585,0.12123836017877913,0.25191796816553585
resmlp,K6X_D100_D115_D130_D145_D155_D185,452,-0.07673565707300001,-0.23996615409851074,0.16323049702551073,0.08035677425048858,0.24473483766315404
resmlp,K6X_D100_D115_D130_D145_D155_D185,453,-0.03742880771500001,-0.23119590679804491,0.1937670990830449,0.041260348004206374,0.23631103592318614
resmlp,K6X_D100_D115_D130_D145_D155_D185,454,0.0026666946560000016,-0.22124300400416053,0.22390969866016053,0.012016888646485657,0.22698704057600988
resmlp,K6X_D100_D115_D130_D145_D155_D185,455,0.026821436490000017,-0.21023919185002637,0.2370606283400264,0.02834336552411614,0.21696009583423911
resmlp,K6X_D100_D130_D135_D155_D160_D225,445,-0.011188844990000057,-0.018275022506713867,0.00708617751671381,0.06537291346941129,0.018400137731350717
resmlp,K6X_D100_D130_D135_D155_D160_D225,446,-0.03014639113000006,-0.0186710158983866,0.01147537523161346,0.06259686343517955,0.018797879281051446
resmlp,K6X_D100_D130_D135_D155_D160_D225,447,-0.07706040698399996,-0.018933117389678955,0.05812728959432101,0.08895836670358652,0.01906054459114868
resmlp,K6X_D100_D130_D135_D155_D160_D225,448,-0.235939379053,-0.01889091730117798,0.21704846175182202,0.24838669243710962,0.019016361759182136
resmlp,K6X_D100_D130_D135_D155_D160_D225,449,-0.07207590797699992,-0.018369336922963497,0.05370657105403642,0.09473251876618459,0.018488306874593546
resmlp,K6X_D100_D130_D135_D155_D160_D225,450,-0.036619354308999985,-0.0172116756439209,0.019407678665079087,0.05512370083321455,0.01731794195674652
resmlp,K6X_D100_D130_D135_D155_D160_D225,451,-0.02598189155399999,-0.015297432740529304,0.010684458813470687,0.04006353146182224,0.015384510754481514
resmlp,K6X_D100_D130_D135_D155_D160_D225,452,-0.018926647232000104,-0.012545665105183845,0.006380982126816259,0.030061516539895448,0.012609939848447159
resmlp,K6X_D100_D130_D135_D155_D160_D225,453,-0.012677232390999937,-0.008903543154398674,0.003773689236601263,0.027219199949907784,0.008951989479333887
resmlp,K6X_D100_D130_D135_D155_D160_D225,454,-0.008914920594999987,-0.00432797273000074,0.004586947864999247,0.034072526590175095,0.004426128850992608
resmlp,K6X_D100_D130_D135_D155_D160_D225,455,-0.008714737723999999,0.001231531302134159,0.009946269026134158,0.04658036788141319,0.00190373172153856
resmlp,K6X_D100_D140_D145_D155_D225_D230,445,0.11482951317799997,-0.12816514571507776,0.24299465889307773,0.13662575926212675,0.12992548511184926
resmlp,K6X_D100_D140_D145_D155_D225_D230,446,0.10607995602800002,-0.13404699166615797,0.240126947694158,0.12142860413732288,0.13589082477537365
resmlp,K6X_D100_D140_D145_D155_D225_D230,447,0.101393122592,-0.13703151543935144,0.23842463803135144,0.11169065627945202,0.13892249580858537
resmlp,K6X_D100_D140_D145_D155_D225_D230,448,0.114069083565,-0.13617386420567834,0.25024294777067835,0.12242407768567175,0.13805870438574305
resmlp,K6X_D100_D140_D145_D155_D225_D230,449,0.10454003501200004,-0.13088973363240552,0.23542976864440557,0.1130489639019957,0.13270669145517058
resmlp,K6X_D100_D140_D145_D155_D225_D230,450,0.10852712226699995,-0.12094277143478394,0.2294698937017839,0.12383657934062314,0.1226372210375351
resmlp,K6X_D100_D140_D145_D155_D225_D230,451,0.13611690844400004,-0.1063605546951294,0.24247746313912943,0.15586142938152805,0.10790940925073317
resmlp,K6X_D100_D140_D145_D155_D225_D230,452,0.17192465312599997,-0.08733989795049035,0.2592645510764903,0.19343165497199302,0.08879918948088245
resmlp,K6X_D100_D140_D145_D155_D225_D230,453,0.21517041048099997,-0.06418601671854651,0.27935642719954645,0.23791901455151265,0.06583351245082664
resmlp,K6X_D100_D140_D145_D155_D225_D230,454,0.258673225184,-0.03729637463887525,0.29596959982287524,0.28335708795211956,0.040327314022343956
resmlp,K6X_D100_D140_D145_D155_D225_D230,455,0.28356771511400003,-0.007175942262013679,0.2907436573760137,0.3129903326988855,0.020362649367345022
resmlp,K6X_D100_D200_D205_D210_D215_D220,445,-0.01504830391078,0.0003748427067572866,0.015423146617537287,0.066726505626444,0.10225228125853715
resmlp,K6X_D100_D200_D205_D210_D215_D220,446,-0.021394224809200002,0.0015957540599629292,0.02298997886916293,0.11297758133007763,0.10676324422285968
resmlp,K6X_D100_D200_D205_D210_D215_D220,447,-0.029099577420599997,0.003235457154611746,0.032335034575211745,0.14016656765690866,0.11085194705831763
resmlp,K6X_D100_D200_D205_D210_D215_D220,448,-0.0345216927392,0.005350837949663401,0.0398725306888634,0.17235098383421524,0.11458210956129306
resmlp,K6X_D100_D200_D205_D210_D215_D220,449,-0.014084312477400003,0.007965839312722286,0.02205015179012229,0.3153162086972311,0.11776836898427888
resmlp,K6X_D100_D200_D205_D210_D215_D220,450,-0.004242197120399999,0.01104603645702203,0.015288233577422029,0.4098580808376833,0.12011245084414417
resmlp,K6X_D100_D200_D205_D210_D215_D220,451,-0.004348208372899998,0.014481252059340475,0.018829460432240472,0.4711001821568047,0.12130128219839542
resmlp,K6X_D100_D200_D205_D210_D215_D220,452,-0.019475301307000002,0.018088319416468344,0.03756362072346835,0.5008570650161996,0.12106092385694192
resmlp,K6X_D100_D200_D205_D210_D215_D220,453,-0.0192906722634,0.02163972270985444,0.040930394973254444,0.4048949409705748,0.11918552357865952
resmlp,K6X_D100_D200_D205_D210_D215_D220,454,-0.029541872631500002,0.024910609703511,0.054452482335011,0.34932167563517047,0.11557015668462381
resmlp,K6X_D100_D200_D205_D210_D215_D220,455,-0.0377347903963,0.027725721398989357,0.06546051179528936,0.2904166957711213,0.11026294780798715
resmlp,K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,-0.10880351066589355,0.026400465278106466,0.1366791328042712,0.10984170794528553
resmlp,K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,-0.10213766495386756,0.04005660199613248,0.14362259371110275,0.10310547834686672
resmlp,K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,-0.09559597571690881,0.06393693655909116,0.16109821038515668,0.09648485341389197
resmlp,K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,-0.08851999044418335,0.14485078634881665,0.2358042954089918,0.08930811026226534
resmlp,K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,-0.08050155639648438,0.42077164865051564,0.5097628554455833,0.08116479972490785
resmlp,K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,-0.07137368122736609,0.12693598838963394,0.2050548172631991,0.07189855580480398
resmlp,K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,-0.06116664409637451,0.019557546198625486,0.0849795730741971,0.061563629174288766
resmlp,K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,-0.05005292097727465,0.015844672983274632,0.040098498742869096,0.05037355318668723
resmlp,K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,-0.038297057151794434,0.035028097068794506,0.024706779347044405,0.038670164917175745
resmlp,K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,-0.02620794375737512,0.01508065777037515,0.03685545524508784,0.026953908220065055
resmlp,K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,-0.014083902041117313,0.30875476376388267,0.3401553192182628,0.016224464779064876
resmlp,K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,-0.4356042643388112,0.2176529708888112,0.22468640856805547,0.4478981392888046
resmlp,K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,-0.3902505934238434,0.2134215328678434,0.1787313787490811,0.40148312407023845
resmlp,K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,-0.3399819433689117,0.1733262012029117,0.1682179503890491,0.35012083122433935
resmlp,K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,-0.2860707441965739,0.1245715748405739,0.16280053854407311,0.2950246554544126
resmlp,K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,-0.23010188341140747,0.07053700402640745,0.16090130288636006,0.23782219682277106
resmlp,K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,-0.1737495859464009,0.013736499039400885,0.16178163665231646,0.18038010744476726
resmlp,K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,-0.11855818827946984,0.04303965155853018,0.16398509569689473,0.12476587242779286
resmlp,K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,-0.06581024328867591,0.09812112255532407,0.16709300312157602,0.07406670787642315
resmlp,K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,-0.0164893468221029,0.1499291506768971,0.1705017913545082,0.03958279607605044
resmlp,K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,0.02869858344395959,0.19785540006395963,0.17428201533860024,0.052424459221645875
resmlp,K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,0.06927790244420362,0.2413120217632036,0.17832296733664,0.08854207239332998
resmlp,K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,-0.03515589485565823,0.2029128774181418,0.2638047830366807,0.07386844151554132
resmlp,K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,-0.028376427789529146,0.19870162320827084,0.2695250622491236,0.08209132850931629
resmlp,K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,-0.020511878033479064,0.16813965738752093,0.24235170316768453,0.09111179683879705
resmlp,K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,-0.011967326203982054,0.14170804085801797,0.19542877824778176,0.10086783530901246
resmlp,K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,-0.003212143977483095,0.0804685976115169,0.12235256073738518,0.11108217351011997
resmlp,K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,0.0052900612354278564,0.05427159276442785,0.2607457382894556,0.12125712317458658
resmlp,K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,0.013141890366872133,0.07883010832787214,0.27653683239177157,0.13073107630607686
resmlp,K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,0.020047369102636964,0.05318245666363697,0.21685928791902026,0.13874569534174608
resmlp,K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,0.025823543469111115,0.010897109326111126,0.1886352390922731,0.1445094811141859
resmlp,K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,0.03039514770110449,0.028478812221895494,0.2089844148990854,0.147268769664083
resmlp,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,0.033779879411061614,0.06265858701193838,0.26140012671772883,0.14640010974900322
resmlp,K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,-0.02392788728078199,0.135506776963218,0.162423274659419,0.02503235789922562
resmlp,K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,-0.02052561442057288,0.1255302010114272,0.14899560271792234,0.021822375764144405
