source_fsp_path,material_name,frequency_hz,wavelength_nm,epsilon_real,epsilon_imag,n_real,k_imag,data_kind,interpolation_method
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,729422038929440.4,411.0,2.039942376062041,0.0,1.4282655131529436,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,728535742405832.2,411.5,2.0398547555170943,0.0,1.4282348390643236,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,727651597087378.6,412.0,2.039767347643373,0.0,1.4282042387709726,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,726769595151515.1,412.5,2.0396801516675276,0.0,1.428173712006886,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,725889728813559.2,413.0,2.039593166819953,0.0,1.4281432585073366,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,725011990326481.1,413.5,2.039507039993168,0.0,1.428113104762073,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,724136371980676.2,414.0,2.0394219485197125,0.0,1.428083312877688,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,723262866103739.4,414.5,2.039337062333286,0.0,1.4280535922483042,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,722391465060240.9,415.0,2.039252380691887,0.0,1.4280239426185708,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,721522161251504.1,415.5,2.0391679028570864,0.0,1.4279943637343553,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,720654947115384.6,416.0,2.0390836280940032,0.0,1.4279648553427369,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,719789815126050.4,416.5,2.038999555671288,0.0,1.427935417191999,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,718926757793764.9,417.0,2.0389156848610974,0.0,1.4279060490316222,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,718065767664670.6,417.5,2.038832014939075,0.0,1.4278767506122771,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,717206837320574.1,418.0,2.03874854518433,0.0,1.427847521685817,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,716349959378733.5,418.5,2.038665274879417,0.0,1.4278183620052716,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,715495126491646.8,419.0,2.0385822033103156,0.0,1.4277892713248392,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,714642331346841.5,419.5,2.0384993297664082,0.0,1.4277602493998802,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,713791566666666.6,420.0,2.038416653540463,0.0,1.4277312959869104,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,712942825208085.5,420.5,2.0383347855722445,0.0,1.4277026250491538,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,712096099762470.2,421.0,2.038253924533414,0.0,1.4276743061824058,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,711251383155397.4,421.5,2.0381732553357197,0.0,1.4276460539418443,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,710408668246445.4,422.0,2.0380927772972615,0.0,1.4276178680926004,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,709567947928994.0,422.5,2.038012489739368,0.0,1.4275897484009081,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,708729215130023.6,423.0,2.0379323919865757,0.0,1.4275616946340972,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,707892462809917.4,423.5,2.037852483366612,0.0,1.4275337065605884,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,707057683962264.1,424.0,2.0377727632103744,0.0,1.4275057839498846,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,706224871613663.1,424.5,2.0376932308519136,0.0,1.4274779265725666,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,705394018823529.4,425.0,2.0376138856284136,0.0,1.4274501342002857,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,704565118683901.2,425.5,2.0375347268801747,0.0,1.4274224066057584,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,703738164319248.8,426.0,2.037455753950594,0.0,1.4273947435627587,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,702913148886283.6,426.5,2.0373769661861467,0.0,1.4273671448461138,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,702090065573770.4,427.0,2.03729836293637,0.0,1.4273396102316962,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,701268907602339.1,427.5,2.0372199435538447,0.0,1.427312139496419,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,700449668224299.0,428.0,2.0371429600911504,0.0,1.4272851712573595,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,699632340723453.9,428.5,2.037066240984658,0.0,1.4272582951185318,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,698816918414918.4,429.0,2.0369897007105813,0.0,1.4272314811237108,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,698003394644935.9,429.5,2.0369133386443607,0.0,1.4272047290575942,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,697191762790697.6,430.0,2.0368371541643406,0.0,1.4271780387058723,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,696382016260162.5,430.5,2.0367611466517537,0.0,1.427151409855224,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,695574148491879.2,431.0,2.036685315490704,0.0,1.4271248422933096,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,694768152954808.8,431.5,2.0366096600681507,0.0,1.4270983358087663,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,693964023148148.1,432.0,2.03653417977389,0.0,1.427071890191202,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,693161752601156.0,432.5,2.036458874000541,0.0,1.4270455052311894,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,692361334872979.1,433.0,2.036383742143528,0.0,1.427019180720262,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,691562763552479.8,433.5,2.0363087836010636,0.0,1.4269929164509063,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,690766032258064.5,434.0,2.036233997774135,0.0,1.4269667122165588,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,689971134637514.4,434.5,2.036159384066486,0.0,1.426940567811598,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,689178064367816.1,435.0,2.036084941884601,0.0,1.4269144830313418,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,688386815154994.2,435.5,2.0360119816824684,0.0,1.4268889170788552,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,687597380733944.9,436.0,2.035939279258956,0.0,1.426863440998807,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,686809754868270.2,436.5,2.035866743393115,0.0,1.4268380228298918,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,686023931350114.4,437.0,2.035794373513237,0.0,1.4268126623748603,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,685239903999999.9,437.5,2.035722169050227,0.0,1.4267873594373575,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,684457666666666.6,438.0,2.0356501294375895,0.0,1.4267621138219186,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,683677213226909.9,438.5,2.0355782541114116,0.0,1.4267369253339635,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,682898537585421.4,439.0,2.0355065425103502,0.0,1.4267117937797915,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,682121633674630.2,439.5,2.035434994075617,0.0,1.426686718966577,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,681346495454545.4,440.0,2.0353636082509623,0.0,1.4266617007023643,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,680573116912599.2,440.5,2.0352923844826636,0.0,1.4266367387960621,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,679801492063492.0,441.0,2.035221322219508,0.0,1.4266118330574395,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,679031614949037.4,441.5,2.0351504209127813,0.0,1.4265869832971214,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,678263479638009.0,442.0,2.0350796800162505,0.0,1.4265621893265819,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,677497080225988.6,442.5,2.0350090989861527,0.0,1.4265374509581417,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,676732410835214.4,443.0,2.0349391880167196,0.0,1.4265129470203626,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,675969465614430.6,443.5,2.034870204401127,0.0,1.4264887677094156,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,675208238738738.8,444.0,2.034801376154038,0.0,1.426464642447908,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,674448724409448.8,444.5,2.0347327027511493,0.0,1.4264405710548018,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,673690916853932.5,445.0,2.034664183670514,0.0,1.4264165533498672,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,672934810325477.0,445.5,2.0345958183925297,0.0,1.4263925891536768,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,672180399103139.0,446.0,2.034527606399921,0.0,1.4263686782876022,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,671427677491601.2,446.5,2.0344595471777334,0.0,1.4263448205738096,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,670676639821029.0,447.0,2.034391640213313,0.0,1.4263210158352546,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,669927280446927.4,447.5,2.0343238849962995,0.0,1.4262972638956788,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,669179593750000.0,448.0,2.0342562810186093,0.0,1.4262735645796039,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,668433574136008.9,448.5,2.034188827774426,0.0,1.4262499177123291,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,667689216035634.8,449.0,2.034121524760185,0.0,1.4262263231199266,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,666946513904338.1,449.5,2.034054371474563,0.0,1.4262027806292354,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,666205462222222.1,450.0,2.0339873674184643,0.0,1.4261792900678596,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,665466055493895.6,450.5,2.03392051209501,0.0,1.4261558512641632,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,664728288248337.0,451.0,2.0338541612873375,0.0,1.426132588957751,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,663992155038759.6,451.5,2.0337888006203895,0.0,1.4261096734194005,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,663257650442477.9,452.0,2.033723584556687,0.0,1.4260868082121392,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,662524769060773.5,452.5,2.033658512616882,0.0,1.4260639931703212,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,661793505518763.8,453.0,2.0335935843237434,0.0,1.426041228129027,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,661063854465270.1,453.5,2.033528799202144,0.0,1.4260185129240588,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,660335810572687.2,454.0,2.0334641567790506,0.0,1.4259958473919376,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,659609368536853.6,454.5,2.0333996565835104,0.0,1.4259732313698985,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,658884523076923.0,455.0,2.033335298146642,0.0,1.425950664695887,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,658161268935236.0,455.5,2.033271081001622,0.0,1.4259281472085548,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,657439600877193.0,456.0,2.0332070046836743,0.0,1.4259056787472566,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,656719513691128.1,456.5,2.0331430687300593,0.0,1.4258832591520454,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,656001002188183.8,457.0,2.033079272680063,0.0,1.4258608882636703,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,655284061202185.8,457.5,2.033015616074984,0.0,1.4258385659235706,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,654568685589519.6,458.0,2.0329520984581264,0.0,1.4258162919738737,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,653854870229007.6,458.5,2.0328887193747844,0.0,1.4257940662573907,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,653142610021786.5,459.0,2.0328254783722337,0.0,1.4257718886176125,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,652431899891186.1,459.5,2.032763127144508,0.0,1.4257500226703514,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,651722734782608.6,460.0,2.0327014152764162,0.0,1.4257283806098608,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,651015109663409.2,460.5,2.032639837418896,0.0,1.4257067852187897,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,650309019522776.5,461.0,2.0325783931359043,0.0,1.4256852363463348,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,649604459371614.2,461.5,2.032517081993287,0.0,1.4256637338423417,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,648901424242424.2,462.0,2.032455903558771,0.0,1.4256422775573019,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,648199909189189.1,462.5,2.032394857401951,0.0,1.4256208673423487,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,647499909287257.0,463.0,2.0323339430942817,0.0,1.4255995030492545,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,646801419633225.4,463.5,2.032273160209067,0.0,1.4255781845304265,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,646104435344827.5,464.0,2.0322125083214497,0.0,1.425556911638904,0.0,400_500nm_0p5nm,linear_complex_epsilon_vs_frequency_within_native_range
