source_fsp_path,material_name,frequency_hz,wavelength_nm,epsilon_real,epsilon_imag,n_real,k_imag,data_kind,interpolation_method
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,743901880893300.1,403.0,2.0413849829819615,0.0,1.4287704444668365,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,742060539603960.4,404.0,2.041199756673182,0.0,1.4287056228184944,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,740228291358024.6,405.0,2.0410154450622238,0.0,1.4286411183576595,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,738405068965517.2,406.0,2.0408320413902357,0.0,1.4285769287617085,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,736590805896805.9,407.0,2.040651090641807,0.0,1.4285135948396874,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,734785436274509.8,408.0,2.0404726092127112,0.0,1.4284511224444159,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,732988894865525.6,409.0,2.0402950005534404,0.0,1.428388952825329,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,731201117073170.6,410.0,2.040118258277873,0.0,1.428327083786439,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,729422038929440.4,411.0,2.039942376062041,0.0,1.4282655131529436,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,727651597087378.6,412.0,2.039767347643373,0.0,1.4282042387709726,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,725889728813559.2,413.0,2.039593166819953,0.0,1.4281432585073366,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,724136371980676.2,414.0,2.0394219485197125,0.0,1.428083312877688,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,722391465060240.9,415.0,2.039252380691887,0.0,1.4280239426185708,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,720654947115384.6,416.0,2.0390836280940032,0.0,1.4279648553427369,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,718926757793764.9,417.0,2.0389156848610974,0.0,1.4279060490316222,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,717206837320574.1,418.0,2.03874854518433,0.0,1.427847521685817,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,715495126491646.8,419.0,2.0385822033103156,0.0,1.4277892713248392,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,713791566666666.6,420.0,2.038416653540463,0.0,1.4277312959869104,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,712096099762470.2,421.0,2.038253924533414,0.0,1.4276743061824058,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,710408668246445.4,422.0,2.0380927772972615,0.0,1.4276178680926004,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,708729215130023.6,423.0,2.0379323919865757,0.0,1.4275616946340972,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,707057683962264.1,424.0,2.0377727632103744,0.0,1.4275057839498846,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,705394018823529.4,425.0,2.0376138856284136,0.0,1.4274501342002857,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,703738164319248.8,426.0,2.037455753950594,0.0,1.4273947435627587,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,702090065573770.4,427.0,2.03729836293637,0.0,1.4273396102316962,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
