frequency_hz,wavelength_nm,epsilon_real,epsilon_imag,n_real,k_imag,material_name
666042651796227.5,450.1100000000001,5.8246490016,0.4067657560000001,2.4149,0.08422000000000003,APCD_GAN_NATIVE_M1
670032089935855.9,447.43,5.842896585099998,0.4108403819999999,2.4187,0.08492999999999998,APCD_GAN_NATIVE_M1
674039296715156.2,444.7699999999999,5.861168614400001,0.4150227000000001,2.4225,0.08566,APCD_GAN_NATIVE_M1
678033377812959.5,442.1499999999999,5.879948543599999,0.4193789759999999,2.4264,0.08642,APCD_GAN_NATIVE_M1
682028523978524,439.56,5.89924032,0.4238617599999999,2.4304,0.08719999999999999,APCD_GAN_NATIVE_M1
686023931350114.4,437,5.919533159999998,0.4284895999999998,2.4346,0.08799999999999997,APCD_GAN_NATIVE_M1
690018776900591.5,434.47,5.939854671100001,0.4332772080000001,2.4388,0.08883000000000002,APCD_GAN_NATIVE_M1
694028285026391.4,431.96,5.960693313899998,0.4382432779999999,2.443099999999999,0.08969000000000001,APCD_GAN_NATIVE_M1
698019646557545.1,429.4899999999999,5.982541023599997,0.4434072159999998,2.4476,0.09057999999999998,APCD_GAN_NATIVE_M1
702024302173098.6,427.04,6.0049107599,0.448801644,2.4522,0.09151000000000001,APCD_GAN_NATIVE_M1
706008661658385,424.6299999999999,6.027803209900002,0.4544773620000002,2.4569,0.09249000000000003,APCD_GAN_NATIVE_M1
710004874005305,422.24,6.051715119900001,0.4604058360000001,2.4618,0.09351000000000001,APCD_GAN_NATIVE_M1
714012570557553.5,419.87,6.076158755100001,0.4665705520000001,2.4668,0.09457000000000002,APCD_GAN_NATIVE_M1
718014173831820.4,417.5300000000001,6.102119920000001,0.47315994,2.4721,0.09569999999999999,APCD_GAN_NATIVE_M1
722008713453109.2,415.22,6.128616639999999,0.4801394999999998,2.4775,0.09689999999999999,APCD_GAN_NATIVE_M1
725995200271225.9,412.94,6.156146297599999,0.4875815159999999,2.4831,0.09817999999999999,APCD_GAN_NATIVE_M1
730008176881681.2,410.67,6.185210797499998,0.4955598999999998,2.489,0.09954999999999997,APCD_GAN_NATIVE_M1
733993874253256.1,408.4400000000001,6.215318969599998,0.5041100039999998,2.495099999999999,0.10102,APCD_GAN_NATIVE_M1
737986997513723.9,406.23,6.2469713856,0.5134078599999999,2.5015,0.10262,APCD_GAN_NATIVE_M1
741987075537075.5,404.04,6.280176230399999,0.5235115039999999,2.5082,0.10436,APCD_GAN_NATIVE_M1
745993624804041.1,401.87,6.315436525899998,0.5347024739999998,2.5153,0.10629,APCD_GAN_NATIVE_M1
749987386485878.1,399.73,6.352760606399999,0.5471448639999998,2.5228,0.10844,APCD_GAN_NATIVE_M1
753986212620406.9,397.61,6.392154767499999,0.56105619,2.5307,0.11085,APCD_GAN_NATIVE_M1
757989578013198.1,395.51,6.434123849999998,0.5768835199999999,2.539099999999999,0.1136,APCD_GAN_NATIVE_M1
761977577267181.8,393.44,6.479178377099998,0.5950832739999998,2.5481,0.11677,APCD_GAN_NATIVE_M1
765988190505391.2,391.3799999999999,6.527822999899998,0.6163786439999998,2.557799999999999,0.12049,APCD_GAN_NATIVE_M1
769981913445486.1,389.35,6.580048731899998,0.6415877239999999,2.5682,0.12491,APCD_GAN_NATIVE_M1
773977533949501.6,387.34,6.636844765899999,0.6721661099999999,2.5795,0.13029,APCD_GAN_NATIVE_M1
777974459582198,385.35,6.6986746764,0.7098421840000001,2.5918,0.13694,APCD_GAN_NATIVE_M1
781972085137461.5,383.3800000000001,6.765416480400001,0.757354672,2.6051,0.14536,APCD_GAN_NATIVE_M1
785969792622499.6,381.4299999999999,6.837363062400001,0.8186461400000002,2.6195,0.15626,APCD_GAN_NATIVE_M1
789966951251646.9,379.5000000000001,6.9125056,0.8994865799999999,2.6347,0.1707,APCD_GAN_NATIVE_M1
793962917450144.4,377.59,6.985812987500001,1.00775697,2.6499,0.19015,APCD_GAN_NATIVE_M1
797957034868246,375.6999999999999,7.046831639900002,1.153198932,2.663400000000001,0.21649,APCD_GAN_NATIVE_M1
801948634406013.5,373.8299999999999,7.071124487099999,1.34207066,2.671,0.25123,APCD_GAN_NATIVE_M1
805958700970508.4,371.97,7.019591939099998,1.561881664,2.6656,0.29297,APCD_GAN_NATIVE_M1
809943421408115.8,370.14,6.859900200000001,1.75731712,2.6402,0.3328,APCD_GAN_NATIVE_M1
813945639661164.4,368.3199999999999,6.621009648400001,1.8440172,2.5975,0.3549600000000001,APCD_GAN_NATIVE_M1
817942971734148.2,366.52,6.403066347599998,1.795034408,2.5547,0.35132,APCD_GAN_NATIVE_M1
821957223151372.4,364.73,6.277604835599999,1.673679152,2.5273,0.3311200000000001,APCD_GAN_NATIVE_M1
825942799680414.5,362.9699999999999,6.241049535599998,1.553716527999999,2.517199999999999,0.3086199999999999,APCD_GAN_NATIVE_M1
829944238967942,361.22,6.254935587499999,1.46718033,2.5179,0.2913499999999999,APCD_GAN_NATIVE_M1
833938240284848.1,359.49,6.289871099899998,1.415790071999999,2.5236,0.2805099999999999,APCD_GAN_NATIVE_M1
837947446683623.8,357.7699999999999,6.328888973099998,1.391227018,2.5307,0.27487,APCD_GAN_NATIVE_M1
841924449561896.2,356.08,6.365463253100001,1.384924398,2.5377,0.27287,APCD_GAN_NATIVE_M1
845939383165439.2,354.39,6.397243110000002,1.3905504,2.544,0.2733,APCD_GAN_NATIVE_M1
849920500099226.1,352.73,6.423633751099999,1.403852604,2.5494,0.27533,APCD_GAN_NATIVE_M1
853939265673512.5,351.07,6.445420575599998,1.42196504,2.554,0.27838,APCD_GAN_NATIVE_M1
857922556089743.9,349.4399999999999,6.462771713599998,1.443008448,2.557799999999999,0.2820800000000001,APCD_GAN_NATIVE_M1
861918400322005.6,347.82,6.4768220076,1.46581396,2.561,0.28618,APCD_GAN_NATIVE_M1
865926628346957,346.21,6.487643089600001,1.489554144,2.5636,0.29052,APCD_GAN_NATIVE_M1
869921821136324.1,344.6199999999999,6.495803289600001,1.513660372,2.5657,0.29498,APCD_GAN_NATIVE_M1
873928573927238.8,343.04,6.5023619899,1.53788115,2.5675,0.29949,APCD_GAN_NATIVE_M1
877920985123579.6,341.48,6.506831209999999,1.561891199999999,2.5689,0.3039999999999999,APCD_GAN_NATIVE_M1
881924096137440.1,339.93,6.510260269100001,1.585597494,2.5701,0.30847,APCD_GAN_NATIVE_M1
885911518912529.6,338.4,6.512147105600001,1.60882896,2.571,0.31288,APCD_GAN_NATIVE_M1
889908744953692.8,336.88,6.513018705899999,1.631537914,2.5717,0.31721,APCD_GAN_NATIVE_M1
893915549989563.9,335.3699999999999,6.513390758399998,1.653783116,2.5723,0.32146,APCD_GAN_NATIVE_M1
897904810111417.4,333.88,6.512756905599999,1.675445148,2.5727,0.32562,APCD_GAN_NATIVE_M1
901902701564380.4,332.4,6.511640097599999,1.696533279999999,2.573,0.3296799999999999,APCD_GAN_NATIVE_M1
905908977729429.1,330.93,6.510557240400002,1.717111624,2.5733,0.33364,APCD_GAN_NATIVE_M1
909895769090688.5,329.48,6.508481309999999,1.737045,2.573399999999999,0.3375,APCD_GAN_NATIVE_M1
913889946348006.5,328.04,6.506944921599998,1.756636415999999,2.5736,0.3412799999999999,APCD_GAN_NATIVE_M1
917891240317197.9,326.61,6.504426457499999,1.77552664,2.5736,0.34495,APCD_GAN_NATIVE_M1
921899375749562,325.1899999999999,6.501936828399998,1.794005088,2.5736,0.34854,APCD_GAN_NATIVE_M1
925885475153648.9,323.79,6.499484798399998,1.812020288,2.5736,0.3520400000000001,APCD_GAN_NATIVE_M1
929877351116625.1,322.4000000000001,6.497072257499999,1.82957224,2.5736,0.35545,APCD_GAN_NATIVE_M1
933874705625817.8,321.02,6.494693871599997,1.846712415999999,2.573599999999999,0.3587799999999999,APCD_GAN_NATIVE_M1
937877234475207.4,319.65,6.4918365291,1.86336841,2.5735,0.36203,APCD_GAN_NATIVE_M1
941884627226742.8,318.2900000000001,6.4895239059,1.87973587,2.5735,0.36521,APCD_GAN_NATIVE_M1
945866723457958.8,316.95,6.487249993899998,1.895691569999999,2.5735,0.3683099999999999,APCD_GAN_NATIVE_M1
949882633630113,315.6100000000001,6.4850088544,1.91128698,2.5735,0.3713399999999999,APCD_GAN_NATIVE_M1
953872086289732.4,314.29,6.482794273900001,1.92657357,2.5735,0.37431,APCD_GAN_NATIVE_M1
957864585596523.8,312.98,6.4806148659,1.94149987,2.5735,0.3772099999999999,APCD_GAN_NATIVE_M1
961859785677618.1,311.68,6.478456646400002,1.95616882,2.5735,0.38006,APCD_GAN_NATIVE_M1
965857334321337.8,310.39,6.4768504944,1.970554048,2.5736,0.38284,APCD_GAN_NATIVE_M1
969856872957846.8,309.11,6.4752674651,1.984683018,2.5737,0.38557,APCD_GAN_NATIVE_M1
973858036642411.6,307.84,6.473708377499998,1.998555699999999,2.573799999999999,0.3882499999999999,APCD_GAN_NATIVE_M1
977860454041359.6,306.58,6.4721740356,2.012172064,2.5739,0.3908800000000001,APCD_GAN_NATIVE_M1
981863747420823.4,305.33,6.471172169100001,2.025662254,2.5741,0.3934699999999999,APCD_GAN_NATIVE_M1
985867532638363.5,304.09,6.4701965699,2.038897086,2.5743,0.3960099999999999,APCD_GAN_NATIVE_M1
989838736091392.5,302.8699999999999,6.469762910000001,2.0519562,2.5746,0.3984999999999999,APCD_GAN_NATIVE_M1
993842061992375.4,301.65,6.469341088399999,2.064863808,2.5749,0.4009599999999999,APCD_GAN_NATIVE_M1
997844687791239.8,300.4399999999999,6.468939615600002,2.077568352000001,2.5752,0.4033800000000001,APCD_GAN_NATIVE_M1
1001846203716081,299.24,6.468550957099998,2.09012127,2.575499999999999,0.40577,APCD_GAN_NATIVE_M1
1005846193591679,298.05,6.469205903099999,2.10268576,2.576,0.40813,APCD_GAN_NATIVE_M1
1009844234850271,296.87,6.4693677575,2.114966759999999,2.5764,0.4104499999999999,APCD_GAN_NATIVE_M1
1013839898545824,295.7,6.4700510475,2.12723095,2.5769,0.41275,APCD_GAN_NATIVE_M1
1017832749371902,294.54,6.4707491596,2.139345096,2.5774,0.41502,APCD_GAN_NATIVE_M1
1021822345683220,293.3899999999999,6.471978092399999,2.15139256,2.578,0.4172600000000001,APCD_GAN_NATIVE_M1
1025843341089516,292.24,6.473730219599998,2.163426152,2.5787,0.41948,APCD_GAN_NATIVE_M1
1029825351241799,291.11,6.474966033899999,2.175330034,2.5793,0.42169,APCD_GAN_NATIVE_M1
1033838395751431,289.98,6.477250233099999,2.187253974,2.580099999999999,0.4238700000000001,APCD_GAN_NATIVE_M1
1037810980717970,288.87,6.479018558399999,2.199048063999999,2.5808,0.4260399999999999,APCD_GAN_NATIVE_M1
1041814213233250,287.76,6.481311883899998,2.210830608,2.5816,0.42819,APCD_GAN_NATIVE_M1
1045811965394544,286.66,6.484122341099999,2.22265445,2.5825,0.43033,APCD_GAN_NATIVE_M1
1049803753895717,285.57,6.486933908400001,2.234434328,2.5834,0.43246,APCD_GAN_NATIVE_M1
1053826131889764,284.48,6.4902635836,2.246257104,2.5844,0.43458,APCD_GAN_NATIVE_M1
1057804798701528,283.41,6.493595003899999,2.258036652,2.585399999999999,0.4366900000000001,APCD_GAN_NATIVE_M1
1061813621874336,282.3399999999999,6.49743681,2.2699124,2.5865,0.4388,APCD_GAN_NATIVE_M1
1065815052616610,281.28,6.501280950000001,2.28174568,2.5876,0.4409,APCD_GAN_NATIVE_M1
1069808578667523,280.23,6.5056452999,2.293625024,2.5888,0.4429899999999999,APCD_GAN_NATIVE_M1
1073793681722125,279.19,6.509994891899997,2.305566199999999,2.589999999999999,0.44509,APCD_GAN_NATIVE_M1
1077808585295704,278.15,6.514865737599999,2.317555068,2.5913,0.44718,APCD_GAN_NATIVE_M1
1081814585739030,277.12,6.519722241599999,2.329606656,2.5926,0.44928,APCD_GAN_NATIVE_M1
1085811148134734,276.1,6.525092095599999,2.34175944,2.594,0.4513799999999999,APCD_GAN_NATIVE_M1
1089797731651460,275.09,6.5304570496,2.353923983999999,2.5954,0.4534799999999999,APCD_GAN_NATIVE_M1
1093773789631143,274.09,6.53631825,2.36629528,2.5969,0.4556,APCD_GAN_NATIVE_M1
1097778966641034,273.09,6.542184115899997,2.378627327999999,2.598399999999999,0.4577099999999999,APCD_GAN_NATIVE_M1
1101773090775450,272.1,6.548547174399999,2.391168,2.6,0.45984,APCD_GAN_NATIVE_M1
1105796385231087,271.11,6.555417369600002,2.403866732,2.601700000000001,0.46198,APCD_GAN_NATIVE_M1
1109767002295106,270.1399999999999,6.562274903100001,2.416632084,2.6034,0.46413,APCD_GAN_NATIVE_M1
1113766236950626,269.17,6.569631349999998,2.429609519999999,2.6052,0.4662999999999999,APCD_GAN_NATIVE_M1
1117794399701715,268.2,6.5769754896,2.44265472,2.607,0.4684799999999999,APCD_GAN_NATIVE_M1
1121767850327409,267.2499999999999,6.584819547600001,2.455914104,2.6089,0.47068,APCD_GAN_NATIVE_M1
1125769650769809,266.3,6.592651687899997,2.469242423999999,2.610799999999999,0.47289,APCD_GAN_NATIVE_M1
1129757529394031,265.36,6.6009753231,2.482839328,2.6128,0.4751299999999999,APCD_GAN_NATIVE_M1
1133773761440133,264.42,6.609277827899999,2.496558744,2.6148,0.47739,APCD_GAN_NATIVE_M1
1137775467759687,263.49,6.618082301099998,2.510496845999999,2.616899999999999,0.4796699999999999,APCD_GAN_NATIVE_M1
1141762036790189,262.57,6.6273897291,2.524655254,2.6191,0.48197,APCD_GAN_NATIVE_M1
1145776640550354,261.65,6.636667200000002,2.53899118,2.621300000000001,0.4842999999999999,APCD_GAN_NATIVE_M1
1149775477487152,260.74,6.646439004400001,2.553602352,2.6236,0.48666,APCD_GAN_NATIVE_M1
1153757920258620,259.84,6.656180907499999,2.568392789999999,2.6259,0.4890499999999999,APCD_GAN_NATIVE_M1
1157768046651734,258.94,6.666418129099998,2.583461202,2.6283,0.49147,APCD_GAN_NATIVE_M1
1161761123813214,258.05,6.676625523599999,2.598710688,2.6307,0.4939199999999999,APCD_GAN_NATIVE_M1
1165736508924058,257.17,6.687319351899999,2.614293624,2.6332,0.49641,APCD_GAN_NATIVE_M1
1169739193881930,256.29,6.6985104951,2.630159388,2.6358,0.49893,APCD_GAN_NATIVE_M1
1173723506381646,255.42,6.7096623399,2.646262432,2.6384,0.50149,APCD_GAN_NATIVE_M1
1177735054016892,254.55,6.721302481899999,2.662704198,2.6411,0.50409,APCD_GAN_NATIVE_M1
1181727533604005,253.6900000000001,6.7329031471,2.679385548,2.6438,0.50673,APCD_GAN_NATIVE_M1
1185747173990428,252.83,6.744982823599997,2.696461943999999,2.646599999999999,0.50942,APCD_GAN_NATIVE_M1
1189747035479006,251.98,6.7575526275,2.71388285,2.6495,0.5121500000000001,APCD_GAN_NATIVE_M1
1193726439436171,251.14,6.770083153600002,2.731547616000001,2.652400000000001,0.51492,APCD_GAN_NATIVE_M1
1197732552936476,250.3,6.783084097500001,2.7496667,2.6554,0.5177499999999999,APCD_GAN_NATIVE_M1
1201717473042851,249.47,6.7965770656,2.76813654,2.6585,0.52062,APCD_GAN_NATIVE_M1
1205728997747748,248.64,6.810009957499999,2.786961359999999,2.6616,0.5235499999999998,APCD_GAN_NATIVE_M1
1209718578000162,247.82,6.823392249099999,2.806088982,2.6647,0.5265300000000001,APCD_GAN_NATIVE_M1
1213734647773280,247,6.837246025099998,2.825679605999999,2.667899999999999,0.52957,APCD_GAN_NATIVE_M1
1217728006823998,246.19,6.851572111099999,2.845736208,2.6712,0.53267,APCD_GAN_NATIVE_M1
1221697942051428,245.39,6.866382087599998,2.866208343999999,2.674599999999999,0.53582,APCD_GAN_NATIVE_M1
1225693846845742,244.59,6.881119878399998,2.887098239999999,2.677999999999999,0.53904,APCD_GAN_NATIVE_M1
1229715976865335,243.79,6.895784131100001,2.908407324,2.6814,0.54233,APCD_GAN_NATIVE_M1
1233713818930041,243,6.911458337599998,2.9303016,2.685,0.5456800000000001,APCD_GAN_NATIVE_M1
1237686640244406,242.2199999999999,6.927059150000002,2.95262052,2.6886,0.5491,APCD_GAN_NATIVE_M1
1241685130881378,241.44,6.942574080000002,2.975419440000001,2.6922,0.5526000000000001,APCD_GAN_NATIVE_M1
1245709540430483,240.66,6.958562864399999,2.998703488,2.6959,0.55616,APCD_GAN_NATIVE_M1
1249708024511234,239.89,6.9749928539,3.022638114,2.6997,0.55981,APCD_GAN_NATIVE_M1
1253679831054238,239.13,6.9913461891,3.047006709999999,2.7035,0.5635299999999999,APCD_GAN_NATIVE_M1
1257676964383102,238.37,7.008140084399999,3.072032631999999,2.7074,0.5673399999999998,APCD_GAN_NATIVE_M1
1261699667522411,237.6099999999999,7.025386247099998,3.097666044,2.7114,0.57123,APCD_GAN_NATIVE_M1
1265694747952377,236.86,7.042530615899997,3.123850467999999,2.715399999999999,0.57521,APCD_GAN_NATIVE_M1
1269661434863629,236.1199999999999,7.060126517099998,3.150649529999999,2.7195,0.57927,APCD_GAN_NATIVE_M1
1273707175935761,235.37,7.077606395100001,3.178059896000001,2.7236,0.58343,APCD_GAN_NATIVE_M1
1277669868735084,234.64,7.095513303899994,3.206201563999999,2.727799999999999,0.58769,APCD_GAN_NATIVE_M1
1281657295541020,233.91,7.113847207499998,3.235079609999999,2.7321,0.5920499999999999,APCD_GAN_NATIVE_M1
1285669688652543,233.18,7.132072710000001,3.2645252,2.7364,0.5965,APCD_GAN_NATIVE_M1
1289651802460638,232.46,7.150711516400001,3.294770496000001,2.7408,0.6010600000000001,APCD_GAN_NATIVE_M1
1293658660567878,231.74,7.169202092400002,3.325754896,2.7452,0.6057399999999999,APCD_GAN_NATIVE_M1
1297690494329495,231.02,7.188115419599999,3.357493688,2.7497,0.6105200000000001,APCD_GAN_NATIVE_M1
1301691016456081,230.31,7.206875863600001,3.389979528,2.7542,0.61542,APCD_GAN_NATIVE_M1
1305659413788598,229.61,7.226044055099997,3.423284567999999,2.758799999999999,0.6204299999999999,APCD_GAN_NATIVE_M1
1309652081604124,228.91,7.245594425099998,3.457525389999999,2.7635,0.6255699999999998,APCD_GAN_NATIVE_M1
1313669243240875,228.21,7.264984751099999,3.492527212,2.7682,0.63083,APCD_GAN_NATIVE_M1
1317653208509142,227.52,7.284185797099997,3.528404333999998,2.772899999999999,0.6362299999999999,APCD_GAN_NATIVE_M1
1321661411629855,226.83,7.303761392399998,3.565233503999999,2.7777,0.6417599999999999,APCD_GAN_NATIVE_M1
1325635454344462,226.15,7.323710103600003,3.603021784000001,2.7826,0.6474200000000001,APCD_GAN_NATIVE_M1
1329633467867122,225.47,7.343446817100002,3.641757250000001,2.787500000000001,0.65323,APCD_GAN_NATIVE_M1
1333655669736198,224.79,7.363537977599999,3.681520299999999,2.7925,0.65918,APCD_GAN_NATIVE_M1
1337642593253614,224.12,7.383408771599996,3.722241599999998,2.797499999999999,0.66528,APCD_GAN_NATIVE_M1
1341653425822332,223.45,7.403040278399999,3.763981699999999,2.8025,0.6715399999999999,APCD_GAN_NATIVE_M1
1345627981507249,222.7899999999999,7.422987998399999,3.806880992,2.8076,0.67796,APCD_GAN_NATIVE_M1
1349626155854680,222.13,7.443248828400002,3.850948224,2.8128,0.6845399999999999,APCD_GAN_NATIVE_M1
1353648160021674,221.47,7.462678545900002,3.895972182000001,2.8179,0.6912900000000002,APCD_GAN_NATIVE_M1
1357632723485192,220.82,7.482961035900002,3.942372944000001,2.8232,0.69821,APCD_GAN_NATIVE_M1
1361640813916519,220.17,7.502384363899998,3.989797608,2.8284,0.70531,APCD_GAN_NATIVE_M1
1365610431376122,219.5299999999999,7.522071181899999,4.038532565999999,2.833699999999999,0.7125899999999999,APCD_GAN_NATIVE_M1
1369603261912376,218.89,7.5414345964,4.08850068,2.839,0.72006,APCD_GAN_NATIVE_M1
1373619509736541,218.25,7.560451537100001,4.139764878,2.8443,0.7277299999999999,APCD_GAN_NATIVE_M1
1377596075728334,217.62,7.579127511900003,4.192274528000001,2.849600000000001,0.7355900000000001,APCD_GAN_NATIVE_M1
1381595732522236,216.99,7.597994804399997,4.246298599999998,2.855,0.7436599999999999,APCD_GAN_NATIVE_M1
1385618681826585,216.36,7.616474396399998,4.301698352,2.8604,0.7519400000000001,APCD_GAN_NATIVE_M1
1389600713822194,215.74,7.6345558551,4.358480588,2.8658,0.7604299999999999,APCD_GAN_NATIVE_M1
1393605699144664,215.12,7.652197717499998,4.416766959999999,2.8712,0.7691499999999999,APCD_GAN_NATIVE_M1
1397633836829837,214.5,7.6694035119,4.476507388000001,2.8766,0.7780900000000001,APCD_GAN_NATIVE_M1
1401619795221843,213.89,7.6855535571,4.537666826,2.8819,0.78727,APCD_GAN_NATIVE_M1
1405628554013504,213.28,7.701802267599999,4.600508327999999,2.8873,0.7966799999999999,APCD_GAN_NATIVE_M1
1409594028587550,212.68,7.717529094400001,4.664999436,2.8927,0.8063400000000001,APCD_GAN_NATIVE_M1
1413581940777065,212.08,7.732139937500002,4.730985000000002,2.898000000000001,0.8162500000000003,APCD_GAN_NATIVE_M1
1417592481558540,211.48,7.746180873600002,4.798690372,2.9033,0.8264199999999999,APCD_GAN_NATIVE_M1
1421625844081942,210.88,7.7596360375,4.86812382,2.9086,0.8368500000000001,APCD_GAN_NATIVE_M1
1425614427695088,210.29,7.771906388399999,4.939124103999998,2.9138,0.8475399999999996,APCD_GAN_NATIVE_M1
1429625455412494,209.7,7.783504409600001,5.01203976,2.919,0.8585200000000001,APCD_GAN_NATIVE_M1
1433590560443764,209.12,7.793860957099997,5.086588913999998,2.9241,0.8697699999999998,APCD_GAN_NATIVE_M1
1437577721300470,208.54,7.802919493899998,5.162890242,2.9291,0.88131,APCD_GAN_NATIVE_M1
1441587122523562,207.96,7.810639077500001,5.241004200000001,2.934,0.8931500000000001,APCD_GAN_NATIVE_M1
1445618950718488,207.38,7.817601331599998,5.321054783999998,2.9389,0.9052799999999998,APCD_GAN_NATIVE_M1
1449603297712876,206.81,7.823178045899997,5.402925853999998,2.943699999999999,0.9177099999999998,APCD_GAN_NATIVE_M1
1453609668347556,206.24,7.826735687499997,5.486491469999997,2.948299999999999,0.9304499999999998,APCD_GAN_NATIVE_M1
1457567376507196,205.68,7.828816719899999,5.571992656,2.9528,0.9435100000000001,APCD_GAN_NATIVE_M1
1461546694617785,205.12,7.829393367899996,5.659430215999998,2.957199999999999,0.9568899999999998,APCD_GAN_NATIVE_M1
1465547800156434,204.56,7.8278644236,5.748551223999999,2.9614,0.9705799999999998,APCD_GAN_NATIVE_M1
1469570872549020,204,7.824733397900002,5.839721910000002,2.9655,0.9846100000000001,APCD_GAN_NATIVE_M1
1473543661833374,203.45,7.819415278399997,5.932623647999998,2.969399999999999,0.9989599999999998,APCD_GAN_NATIVE_M1
1477537989157220,202.9,7.811344039999998,6.026865599999999,2.972999999999999,1.0136,APCD_GAN_NATIVE_M1
1481554030145787,202.35,7.801328559999998,6.123851099999998,2.9765,1.0287,APCD_GAN_NATIVE_M1
1485591962338950,201.8,7.789272039999998,6.221822399999999,2.9798,1.044,APCD_GAN_NATIVE_M1
1489577948921793,201.26,7.773535199999996,6.321534379999999,2.982699999999999,1.0597,APCD_GAN_NATIVE_M1
1493585382622559,200.72,7.755864610000001,6.423601800000001,2.9855,1.0758,APCD_GAN_NATIVE_M1
1497539627354014,200.19,7.734863999999996,6.526171179999999,2.987899999999999,1.0921,APCD_GAN_NATIVE_M1
1501514865270960,199.66,7.71044079,6.631221999999998,2.99,1.1089,APCD_GAN_NATIVE_M1
1505586872237847,199.12,7.683814799999999,6.737160419999999,2.9919,1.1259,APCD_GAN_NATIVE_M1
1509528992950655,198.6,7.65271,6.84447978,2.9933,1.1433,APCD_GAN_NATIVE_M1
1513568223355380,198.07,7.618510359999998,6.952996799999999,2.9944,1.161,APCD_GAN_NATIVE_M1
1517552305745381,197.55,7.580583009999997,7.062445799999998,2.995099999999999,1.179,APCD_GAN_NATIVE_M1
1521557417652134,197.03,7.538654399999998,7.173383919999996,2.995399999999999,1.1974,APCD_GAN_NATIVE_M1
1525506096071647,196.52,7.492567039999999,7.284326399999998,2.9952,1.216,APCD_GAN_NATIVE_M1
1529553357142857,196,7.442651150000001,7.396063080000001,2.9946,1.2349,APCD_GAN_NATIVE_M1
1533543700445036,195.49,7.388275439999999,7.508296699999998,2.9935,1.2541,APCD_GAN_NATIVE_M1
1537554918453175,194.98,7.329408649999999,7.620967680000001,2.9919,1.2736,APCD_GAN_NATIVE_M1
1541507908268203,194.48,7.26627915,7.73341668,2.9898,1.2933,APCD_GAN_NATIVE_M1
1545560952724648,193.97,7.19800952,7.845916859999999,2.9871,1.3133,APCD_GAN_NATIVE_M1
1549555269550835,193.47,7.12484019,7.957794599999998,2.9838,1.3335,APCD_GAN_NATIVE_M1
1553489781324490,192.98,7.047625559999999,8.068647999999998,2.98,1.3538,APCD_GAN_NATIVE_M1
1557525238985868,192.48,6.964899759999999,8.1784593,2.9755,1.3743,APCD_GAN_NATIVE_M1
1561500380228137,191.99,6.87725116,8.287416,2.9704,1.395,APCD_GAN_NATIVE_M1
1565495864229765,191.5,6.784363519999998,8.394561359999996,2.964599999999999,1.4158,APCD_GAN_NATIVE_M1
1569511847547249,191.01,6.686536049999999,8.499212919999998,2.9581,1.4366,APCD_GAN_NATIVE_M1
1573548488347680,190.52,6.583504559999999,8.6018735,2.9509,1.4575,APCD_GAN_NATIVE_M1
1577522932014313,190.04,6.47528675,8.702450999999998,2.943,1.4785,APCD_GAN_NATIVE_M1
1581517503692762,189.5599999999999,6.362503,8.799678720000001,2.9344,1.4994,APCD_GAN_NATIVE_M1
1585532356674424,189.08,6.245201969999998,8.893474039999996,2.9251,1.5202,APCD_GAN_NATIVE_M1
1589483367795981,188.61,6.12285219,8.983446999999998,2.915,1.5409,APCD_GAN_NATIVE_M1
1593538818901824,188.13,5.99551456,9.0695043,2.9041,1.5615,APCD_GAN_NATIVE_M1
1597529883832463,187.66,5.86414864,9.151291500000001,2.8925,1.5819,APCD_GAN_NATIVE_M1
1601455438034188,187.2,5.728827630000001,9.228736840000002,2.8802,1.6021,APCD_GAN_NATIVE_M1
1605486306431746,186.73,5.589378410000002,9.300872400000001,2.8671,1.622,APCD_GAN_NATIVE_M1
1609451108605788,186.27,5.445899680000002,9.367626240000003,2.853200000000001,1.6416,APCD_GAN_NATIVE_M1
1613522378902046,185.8,5.299393319999998,9.428693759999998,2.8386,1.6608,APCD_GAN_NATIVE_M1
1617527020610770,185.34,5.149630800000002,9.484594020000001,2.823300000000001,1.6797,APCD_GAN_NATIVE_M1
1621463886635297,184.89,4.997167839999998,9.533251199999999,2.807199999999999,1.698,APCD_GAN_NATIVE_M1
1625508095212276,184.43,4.84257744,9.5764379,2.7905,1.7159,APCD_GAN_NATIVE_M1
1629483954777694,183.98,4.686656000000001,9.613020480000001,2.7732,1.7332,APCD_GAN_NATIVE_M1
1633479311284259,183.53,4.528627039999997,9.643199999999997,2.755199999999999,1.75,APCD_GAN_NATIVE_M1
1637494308499017,183.08,4.369323039999999,9.665865299999998,2.7365,1.7661,APCD_GAN_NATIVE_M1
1641439213753833,182.64,4.209620729999997,9.68228336,2.7173,1.7816,APCD_GAN_NATIVE_M1
1645493484823536,182.19,4.0499928,9.691937279999998,2.6976,1.7964,APCD_GAN_NATIVE_M1
1649477072902338,181.75,3.890922600000001,9.694329920000001,2.6774,1.8104,APCD_GAN_NATIVE_M1
1653479995587668,181.31,3.732173199999998,9.690047579999998,2.656699999999999,1.8237,APCD_GAN_NATIVE_M1
1657502393984630,180.87,3.57528405,9.67934468,2.6357,1.8362,APCD_GAN_NATIVE_M1
1661452327643538,180.44,3.41930723,9.661560360000001,2.6142,1.8479,APCD_GAN_NATIVE_M1
