wavelength_nm,static_structure_id,seed_id,R_TE,T_TE,R_plus_T_TE,R_TM,T_TM,R_plus_T_TM,T_unpolarized,TE_TM_split
420.0,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854606864385619,0.014539313561437806,0.9999999999999997,0.9854606864385623,0.014539313561437815,1.0000000000000002,0.014539313561437811,8.673617379884035e-18
420.1,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854601638139823,0.014539836186018054,1.0000000000000002,0.9854601638139823,0.014539836186018057,1.0000000000000002,0.014539836186018056,3.469446951953614e-18
420.20000000000005,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985459472868315,0.0145405271316851,1.0000000000000002,0.9854594728683146,0.0145405271316851,0.9999999999999997,0.0145405271316851,0.0
420.30000000000007,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854587687069184,0.014541231293081203,0.9999999999999996,0.9854587687069186,0.01454123129308118,0.9999999999999998,0.014541231293081193,2.2551405187698492e-17
420.4000000000001,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854588003568834,0.014541199643116889,1.0000000000000002,0.9854588003568838,0.0145411996431169,1.0000000000000007,0.014541199643116894,1.0408340855860843e-17
420.5000000000001,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985458672748115,0.01454132725188478,0.9999999999999998,0.9854586727481155,0.014541327251884778,1.0000000000000002,0.01454132725188478,1.734723475976807e-18
420.60000000000014,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854583873187758,0.014541612681224418,1.0000000000000002,0.9854583873187756,0.014541612681224414,1.0,0.014541612681224416,3.469446951953614e-18
420.70000000000016,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854579454991402,0.01454205450086019,1.0000000000000004,0.9854579454991393,0.01454205450086016,0.9999999999999996,0.014542054500860175,3.122502256758253e-17
420.8000000000002,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985457348711744,0.014542651288255675,0.9999999999999997,0.9854573487117442,0.014542651288255678,0.9999999999999999,0.014542651288255676,3.469446951953614e-18
420.9000000000002,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854565983715288,0.014543401628471111,0.9999999999999999,0.985456598371529,0.01454340162847108,1.0,0.014543401628471096,3.122502256758253e-17
421.0000000000002,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854556958859768,0.014544304114023295,1.0,0.9854556958859766,0.01454430411402329,0.9999999999999999,0.014544304114023292,5.204170427930421e-18
421.10000000000025,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854546426552515,0.01454535734474813,0.9999999999999997,0.9854546426552517,0.014545357344748122,0.9999999999999999,0.014545357344748126,6.938893903907228e-18
421.2000000000003,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854534400723334,0.014546559927666276,0.9999999999999997,0.9854534400723336,0.014546559927666285,0.9999999999999999,0.014546559927666281,8.673617379884035e-18
421.3000000000003,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985452089523149,0.014547910476851144,1.0000000000000002,0.9854520895231492,0.014547910476851179,1.0000000000000004,0.014547910476851162,3.469446951953614e-17
421.4000000000003,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854505923867011,0.01454940761329965,1.0000000000000007,0.9854505923867002,0.014549407613299583,0.9999999999999998,0.014549407613299616,6.591949208711867e-17
421.50000000000034,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854489500351944,0.014551049964805447,0.9999999999999999,0.985448950035194,0.014551049964805423,0.9999999999999993,0.014551049964805435,2.42861286636753e-17
421.60000000000036,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854471638341643,0.01455283616583525,0.9999999999999996,0.9854471638341652,0.014552836165835286,1.0000000000000004,0.014552836165835269,3.642919299551295e-17
421.7000000000004,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854452351425933,0.014554764857406895,1.0000000000000002,0.9854452351425926,0.014554764857406918,0.9999999999999996,0.014554764857406907,2.2551405187698492e-17
421.8000000000004,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854431653130291,0.014556834686970886,1.0,0.9854431653130291,0.01455683468697085,1.0,0.014556834686970867,3.642919299551295e-17
421.90000000000043,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854409556917063,0.014559044308293564,0.9999999999999999,0.9854409556917061,0.014559044308293564,0.9999999999999997,0.014559044308293564,0.0
422.00000000000045,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854386076186562,0.014561392381343831,1.0,0.9854386076186555,0.014561392381343827,0.9999999999999993,0.01456139238134383,3.469446951953614e-18
422.1000000000005,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854361224278188,0.014563877572181158,0.9999999999999999,0.9854361224278192,0.014563877572181128,1.0000000000000002,0.014563877572181142,2.949029909160572e-17
422.2000000000005,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854335014471525,0.014566498552847106,0.9999999999999996,0.9854335014471527,0.014566498552847123,0.9999999999999998,0.014566498552847114,1.734723475976807e-17
422.3000000000005,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854307459987411,0.014569254001258636,0.9999999999999998,0.9854307459987414,0.014569254001258617,1.0,0.014569254001258625,1.9081958235744878e-17
422.40000000000055,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854278573988956,0.014572142601104345,1.0,0.9854278573988956,0.014572142601104367,1.0,0.014572142601104357,2.2551405187698492e-17
422.50000000000057,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854248369582577,0.01457516304174242,1.0,0.9854248369582574,0.014575163041742415,0.9999999999999999,0.014575163041742417,5.204170427930421e-18
422.6000000000006,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854216859818986,0.014578314018101666,1.0000000000000002,0.9854216859818982,0.014578314018101696,0.9999999999999999,0.014578314018101682,2.949029909160572e-17
422.7000000000006,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854184057694152,0.014581594230584864,1.0,0.9854184057694152,0.014581594230584886,1.0,0.014581594230584874,2.2551405187698492e-17
422.80000000000064,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854149976150266,0.014585002384973579,1.0000000000000002,0.9854149976150266,0.014585002384973579,1.0000000000000002,0.014585002384973579,0.0
422.90000000000066,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854114628076638,0.014588537192336656,1.0000000000000004,0.9854114628076633,0.014588537192336673,1.0,0.014588537192336664,1.734723475976807e-17
423.0000000000007,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854078026310604,0.014592197368939906,1.0000000000000002,0.9854078026310604,0.014592197368939902,1.0000000000000002,0.014592197368939904,3.469446951953614e-18
423.1000000000007,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854040183638415,0.01459598163615862,1.0000000000000002,0.9854040183638411,0.014595981636158627,0.9999999999999997,0.014595981636158623,6.938893903907228e-18
423.2000000000007,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9854001112796078,0.01459988872039229,1.0,0.9854001112796075,0.014599888720392324,0.9999999999999998,0.014599888720392307,3.469446951953614e-17
423.30000000000075,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985396082647018,0.014603917352981655,0.9999999999999996,0.985396082647018,0.014603917352981645,0.9999999999999996,0.01460391735298165,1.0408340855860843e-17
423.4000000000008,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853919337298722,0.014608066270127543,0.9999999999999998,0.9853919337298724,0.014608066270127536,1.0,0.01460806627012754,6.938893903907228e-18
423.5000000000008,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853876657871872,0.01461233421281259,0.9999999999999998,0.9853876657871872,0.014612334212812614,0.9999999999999998,0.014612334212812602,2.42861286636753e-17
423.6000000000008,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985383280073275,0.014616719926724819,0.9999999999999999,0.985383280073275,0.014616719926724817,0.9999999999999999,0.014616719926724819,1.734723475976807e-18
423.70000000000084,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853787778378169,0.014621222162183114,1.0,0.9853787778378169,0.01462122216218312,1.0,0.014621222162183117,6.938893903907228e-18
423.80000000000086,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853741603259341,0.014625839674065806,0.9999999999999999,0.9853741603259345,0.014625839674065812,1.0000000000000002,0.014625839674065808,5.204170427930421e-18
423.9000000000009,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853694287782603,0.014630571221740083,1.0000000000000004,0.9853694287782598,0.014630571221740095,0.9999999999999999,0.01463057122174009,1.214306433183765e-17
424.0000000000009,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853645844310049,0.014635415568994786,0.9999999999999998,0.9853645844310054,0.01463541556899479,1.0000000000000002,0.014635415568994788,3.469446951953614e-18
424.10000000000093,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853596285160253,0.0146403714839747,1.0,0.9853596285160253,0.014640371483974677,1.0,0.01464037148397469,2.2551405187698492e-17
424.20000000000095,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853545622608831,0.014645437739116822,1.0,0.9853545622608836,0.014645437739116807,1.0000000000000004,0.014645437739116814,1.5612511283791264e-17
424.300000000001,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853493868889107,0.014650613111089254,1.0,0.9853493868889107,0.014650613111089261,1.0,0.014650613111089257,6.938893903907228e-18
424.400000000001,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853441036192683,0.014655896380731667,0.9999999999999999,0.9853441036192678,0.014655896380731694,0.9999999999999996,0.01465589638073168,2.7755575615628914e-17
424.500000000001,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985338713667002,0.014661286332998224,1.0000000000000002,0.9853387136670015,0.014661286332998225,0.9999999999999998,0.014661286332998225,1.734723475976807e-18
424.60000000000105,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853332182430978,0.014666781756902258,1.0,0.985333218243098,0.014666781756902236,1.0000000000000002,0.014666781756902246,2.2551405187698492e-17
424.70000000000107,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853276185545371,0.014672381445463,1.0,0.9853276185545367,0.014672381445463007,0.9999999999999997,0.014672381445463003,6.938893903907228e-18
424.8000000000011,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853219158043452,0.014678084195654717,1.0,0.9853219158043452,0.014678084195654714,1.0,0.014678084195654716,3.469446951953614e-18
424.9000000000011,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853161111916429,0.014683888808357226,1.0,0.9853161111916426,0.014683888808357226,0.9999999999999999,0.014683888808357226,0.0
425.00000000000114,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853102059116913,0.014689794088308965,1.0000000000000002,0.9853102059116906,0.014689794088308955,0.9999999999999996,0.01468979408830896,1.0408340855860843e-17
425.10000000000116,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9853042011559381,0.014695798844061624,0.9999999999999997,0.9853042011559381,0.014695798844061627,0.9999999999999997,0.014695798844061626,3.469446951953614e-18
425.2000000000012,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852980981120633,0.01470190188793699,1.0000000000000002,0.9852980981120626,0.01470190188793699,0.9999999999999996,0.01470190188793699,0.0
425.3000000000012,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852918979640143,0.014708102035985762,1.0,0.9852918979640141,0.014708102035985786,0.9999999999999999,0.014708102035985774,2.42861286636753e-17
425.4000000000012,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852856018920522,0.014714398107947863,1.0,0.9852856018920519,0.01471439810794784,0.9999999999999998,0.014714398107947852,2.2551405187698492e-17
425.50000000000125,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852792110727847,0.014720788927215353,1.0,0.9852792110727849,0.014720788927215346,1.0000000000000002,0.01472078892721535,6.938893903907228e-18
425.6000000000013,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985272726679203,0.014727273320796659,0.9999999999999997,0.985272726679203,0.014727273320796664,0.9999999999999997,0.014727273320796663,5.204170427930421e-18
425.7000000000013,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852661498807171,0.014733850119283005,1.0000000000000002,0.9852661498807171,0.01473385011928299,1.0000000000000002,0.014733850119282996,1.5612511283791264e-17
425.8000000000013,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852594818431836,0.014740518156816429,1.0,0.9852594818431836,0.014740518156816427,1.0,0.014740518156816429,1.734723475976807e-18
425.90000000000134,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.98525272372894,0.014747276271060124,1.0000000000000002,0.98525272372894,0.014747276271060122,1.0000000000000002,0.014747276271060122,1.734723475976807e-18
426.00000000000136,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852458766968297,0.0147541233031702,0.9999999999999999,0.9852458766968295,0.014754123303170216,0.9999999999999997,0.014754123303170209,1.5612511283791264e-17
426.1000000000014,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852389419022308,0.014761058097769305,1.0000000000000002,0.9852389419022306,0.014761058097769288,0.9999999999999999,0.014761058097769297,1.734723475976807e-17
426.2000000000014,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852319204970778,0.014768079502922242,1.0,0.9852319204970775,0.014768079502922239,0.9999999999999998,0.01476807950292224,3.469446951953614e-18
426.30000000000143,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852248136298865,0.014775186370113404,0.9999999999999999,0.9852248136298869,0.014775186370113384,1.0000000000000002,0.014775186370113394,2.0816681711721685e-17
426.40000000000146,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852176224457744,0.014782377554225646,1.0,0.9852176224457746,0.014782377554225616,1.0000000000000002,0.01478237755422563,2.949029909160572e-17
426.5000000000015,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852103480864783,0.014789651913521388,0.9999999999999998,0.9852103480864788,0.014789651913521369,1.0000000000000002,0.014789651913521377,1.9081958235744878e-17
426.6000000000015,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9852029916903751,0.014797008309625121,1.0000000000000002,0.9852029916903753,0.014797008309625086,1.0000000000000004,0.014797008309625104,3.469446951953614e-17
426.7000000000015,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851955543924927,0.014804445607507783,1.0000000000000004,0.9851955543924921,0.014804445607507757,0.9999999999999998,0.01480444560750777,2.6020852139652106e-17
426.80000000000155,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851880373245272,0.014811962675472785,1.0,0.985188037324527,0.014811962675472782,0.9999999999999998,0.014811962675472783,3.469446951953614e-18
426.90000000000157,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851804416148561,0.014819558385143998,1.0,0.9851804416148561,0.014819558385144004,1.0,0.014819558385144,5.204170427930421e-18
427.0000000000016,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985172768388545,0.014827231611454873,0.9999999999999998,0.9851727683885452,0.01482723161145487,1.0,0.014827231611454873,1.734723475976807e-18
427.1000000000016,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851650187673597,0.014834981232640009,0.9999999999999998,0.98516501876736,0.01483498123263999,1.0,0.014834981232639998,1.9081958235744878e-17
427.20000000000164,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851571938697725,0.01484280613022755,1.0,0.9851571938697721,0.014842806130227546,0.9999999999999997,0.014842806130227548,3.469446951953614e-18
427.30000000000166,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985149294810966,0.014850705189033907,0.9999999999999999,0.9851492948109656,0.014850705189033935,0.9999999999999996,0.014850705189033921,2.7755575615628914e-17
427.4000000000017,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851413227028403,0.014858677297159834,1.0,0.9851413227028403,0.014858677297159834,1.0,0.014858677297159834,0.0
427.5000000000017,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985133278654013,0.01486672134598788,1.0000000000000009,0.9851332786540121,0.014866721345987852,1.0,0.014866721345987866,2.7755575615628914e-17
427.6000000000017,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.985125824991752,0.014874175008247887,0.9999999999999999,0.9851258249917525,0.014874175008247887,1.0000000000000004,0.014874175008247887,0.0
427.70000000000175,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851186103293207,0.014881389670678855,0.9999999999999996,0.9851186103293211,0.014881389670678891,1.0,0.014881389670678872,3.642919299551295e-17
427.8000000000018,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851113291945724,0.014888670805427258,0.9999999999999997,0.9851113291945729,0.01488867080542729,1.0000000000000002,0.014888670805427273,3.2959746043559335e-17
427.9000000000018,P1_EXPLICIT_FAB_G1_A5,explicit_fab,0.9851039826544971,0.014896017345502862,0.9999999999999999,0.9851039826544975,0.01489601734550287,1.0000000000000004,0.014896017345502867,8.673617379884035e-18
