wavelength_nm,frequency_hz,T,R_raw,R_total,energy_residual,ax_pillar_real,ax_pillar_imag,ax_pillar_amplitude,ax_pillar_phase_deg,ay_pillar_real,ay_pillar_imag,ay_pillar_amplitude,ay_pillar_phase_deg,txx_real,txx_imag,txx_amplitude,txx_phase_deg_wrapped,tyx_real,tyx_imag,tyx_amplitude,tyx_phase_deg_wrapped,cross_pol_fraction,x_input_reconstruction_residual
445.00000000000006,673690916853932.5,0.9806083753675937,-0.019044450829752882,0.019044450829752882,0.00034717380265340825,1.0114029089391334,-0.5651058880508266,1.1585683013617516,-29.193606952675857,-9.740369615545217e-10,3.675101809651316e-10,1.0410627913759038e-09,159.3281980482988,0.1942678587199403,0.9628188585999617,0.9822220499496862,78.5925936454295,-4.443191712446769e-11,-8.814830071665351e-10,8.826021114764645e-10,-92.88560135359585,8.074405672918688e-19,0.03924798950139441
445.99999999999994,672180399103139.0,0.9812663209871221,-0.01847063099212944,0.01847063099212944,0.00026304802074848463,0.9720828648165746,-0.6312454979847786,1.1590582275261454,-32.99865279423444,-1.0274495841858852e-09,3.856605358186546e-10,1.0974455325580766e-09,159.4260171385817,0.2067279337892425,0.9606538937998181,0.9826455832504015,77.85544012946492,4.548612860509259e-12,-9.30399433383407e-10,9.304105521322936e-10,-89.71988993771893,8.96510626289466e-19,0.0390932332863998
447.00000000000006,670676639821029.0,0.982013146910932,-0.017861895675881926,0.017861895675881926,0.0001249574131860741,0.9288672927015835,-0.6941707509851138,1.1595979816186324,-36.77187920956679,-1.1820448244111982e-09,4.134405064253911e-10,1.2522631589528553e-09,160.7218375461228,0.21887745920513751,0.958446470280807,0.983121039619148,77.13613515232694,8.569724834626777e-11,-1.0582193673662249e-09,1.061683685399326e-09,-85.37014809198348,1.166208779338597e-18,0.03894699250751299
448.0,669179593750000.0,0.9826255258664913,-0.017248768071184736,0.017248768071184736,0.00012570606232394088,0.8818446823449825,-0.7537155738763036,1.1600591407699044,-40.52062102694857,-1.234495699802411e-09,7.479503398234994e-10,1.4434020034878478e-09,148.78936676879212,0.23082652699014436,0.9560571374653071,0.9835273944637682,76.42650116297088,-9.097823865229298e-11,-1.220366105920261e-09,1.2237526189501109e-09,-94.26351104128847,1.5481546679852774e-18,0.03879482146042479
449.0,667689216035634.8,0.9834043777132983,-0.016619434820440666,0.016619434820440666,2.3812533738915703e-05,0.8314554579214244,-0.8097624110260969,1.1606176548795573,-44.2427284146823,-1.123464403937708e-09,1.1863480513553732e-09,1.6338892146867855e-09,133.4405323301974,0.24255233944008978,0.9536512239446452,0.9840133608335714,75.72992139531216,-3.954500854818239e-10,-1.3276265286017953e-09,1.3852699987925946e-09,-106.58681785980815,1.9818321380585997e-18,0.03865118111624255
450.00000000000006,666205462222222.1,0.9840481792423891,-0.015973653547624967,0.015973653547624967,2.1832790014043174e-05,0.7778791325256589,-0.8620010629850571,1.1610950768159514,-47.936562408027875,-4.5778966152187343e-10,1.462680044822068e-09,1.5326461717294692e-09,107.37907857016438,0.2540069999574547,0.9511056473459124,0.9844396926377326,75.04727899768095,-8.289553965009488e-10,-1.0007156159475443e-09,1.2994609626261646e-09,-129.63708002412682,1.7424015241456065e-18,0.03850517332315084
450.9999999999999,664728288248337.1,0.9847744873138936,-0.01533134967877929,0.01533134967877929,0.00010583699267290025,0.7214035652787505,-0.9104631937782955,1.1616222842309227,-51.60852996456935,1.6339737452762465e-10,1.215167419793558e-09,1.226103812949888e-09,82.34166416252259,0.26531470734960483,0.9484905904136602,0.9848991288651139,74.37246756886985,-9.15123520473584e-10,-4.932102358178438e-10,1.0395707741368354e-09,-151.67733830403822,1.1141011342479336e-18,0.038361068708472335
451.99999999999994,663257650442477.9,0.9854885411669182,-0.01466678354149483,0.01466678354149483,0.00015532470841302798,0.6624019554033285,-0.9548779235212597,1.162139492208412,-55.25082761943076,3.9561460221367797e-10,3.592013841342418e-10,5.343561994106944e-10,42.238124828988816,0.2763275282403988,0.9458175214759063,0.9853566292435825,73.71388946360041,-4.4774082171006954e-10,6.929120099834498e-11,4.530707604352783e-10,171.20284191201998,2.1141956991581356e-19,0.03822148887057375
453.0,661793505518763.8,0.9861402892450343,-0.014014695350780053,0.014014695350780053,0.00015498459581432707,0.6010129656937485,-0.9952247403350793,1.1626215500785375,-58.872359371060945,-2.2259242720636193e-10,3.17151902217184e-10,3.874696345903738e-10,125.06302054003284,0.2871988309235455,0.9430207178802055,0.9857845823683536,73.06178178604999,-7.392009830030643e-11,-3.2011077393526215e-10,3.285347599907192e-10,-103.00283830285623,1.1107046984355915e-19,0.03807749425326312
453.9999999999999,660335810572687.4,0.9868980196367648,-0.013347058324838805,0.013347058324838805,0.0002450779616036281,0.5376920466334504,-1.031424855695187,1.163163776068833,-62.466520255997246,1.5407463449908365e-10,2.5019764782275925e-10,2.938330409808735e-10,58.37475312568065,0.29782454439080924,0.9402153285796945,0.9862577367695606,72.42377384936633,-2.424964579956559e-10,-5.7167556811381385e-11,2.491438574242227e-10,-166.73495276895582,6.38145222581311e-20,0.03794169703753314
455.0,658884523076923.0,0.9875073184697476,-0.012689373356999486,0.012689373356999486,0.00019669182674708283,0.47258317995251486,-1.0633316026637705,1.1636189063424216,-66.03789994142232,-1.5173837210993972e-10,-2.5819898673966013e-11,1.5391946185622015e-10,-170.34300939157444,0.30825334111500946,0.9372776436792898,0.9866658520743322,71.79491756671999,1.1006084214787554e-10,-7.01440161965617e-11,1.3051272728160687e-10,-32.51019188343216,1.7497078270552378e-20,0.03780012268516397
