wavelength_nm,frequency_hz,T,R_raw,R_total,energy_residual,ax_pillar_real,ax_pillar_imag,ax_pillar_amplitude,ax_pillar_phase_deg,ay_pillar_real,ay_pillar_imag,ay_pillar_amplitude,ay_pillar_phase_deg,txx_real,txx_imag,txx_amplitude,txx_phase_deg_wrapped,tyx_real,tyx_imag,tyx_amplitude,tyx_phase_deg_wrapped,cross_pol_fraction,x_input_reconstruction_residual
445.00000000000006,673690916853932.5,0.9853829847249647,-0.01425092379929463,0.01425092379929463,0.00036609147574070966,0.8265548599048509,-0.8158584059826129,1.1613861868667192,-44.626858225209716,-4.68126402274255e-10,3.4507305894909296e-11,4.693965090052998e-10,175.7841438170183,0.4445625252412112,0.8785345919041252,0.9846110237149441,63.15934237289566,9.337446020947835e-11,-3.868397126168524e-10,3.9794943532677664e-10,-76.42965558487636,1.6335273037439642e-19,0.039437851142717584
445.99999999999994,672180399103139.0,0.986003333087926,-0.013718020350506087,0.013718020350506087,0.0002786465615679315,0.7737896461644842,-0.8666879911166616,1.1618513202889569,-48.24113188287369,-7.402875548404881e-10,-2.381975064739618e-10,7.776655553270453e-10,-162.16372034500228,0.4531051902343632,0.8746127116805037,0.9850135576987975,62.61296104082568,4.1213738615533564e-10,-5.146087324240569e-10,6.593021860680024e-10,-51.30962742130293,4.48006809561878e-19,0.03928388602337862
447.00000000000006,670676639821029.0,0.986586253278429,-0.013193412793671519,0.013193412793671519,0.00022033392789951034,0.7182012166072878,-0.9138476035641033,1.1622953282518358,-51.83586994492217,-1.01713551277256e-09,-9.575307568490688e-11,1.0216326653187134e-09,-174.62202852386048,0.46152506496263207,0.8706453405537234,0.9854078823597215,62.07214441697155,4.236950172875288e-10,-7.554485437322984e-10,8.661523941556299e-10,-60.71401416196678,7.726032959280271e-19,0.03912765442062227
448.0,669179593750000.0,0.9871464566299598,-0.012660251263760674,0.012660251263760674,0.00019329210627951413,0.660188383025602,-0.9571201199045416,1.1627242256907022,-55.40342994848091,-1.1433063818021814e-09,5.994220608380119e-11,1.1448766530678264e-09,176.99879767975622,0.469716090702938,0.8666848603135973,0.9857869206689903,61.54369224143852,3.9396393119340856e-10,-8.871099872314224e-10,9.706552985108046e-10,-66.05408013032437,9.695360361705681e-19,0.0389741143210951
449.0,667689216035634.8,0.9877595866046084,-0.01213589535195917,0.01213589535195917,0.00010451804343244303,0.5999263353091759,-0.9965371992848148,1.1631844210424762,-58.95159757568324,-1.2291112125091837e-09,2.4593174393260217e-10,1.253473890988371e-09,168.6851594591821,0.47779722849771766,0.8627164375608701,0.9861895574370168,61.02105223431123,3.3998697075978016e-10,-1.0068890825168584e-09,1.0627402150940052e-09,-71.34219073082345,1.1612705994096211e-18,0.03882302782940139
450.00000000000006,666205462222222.1,0.9882644229487657,-0.011611438134898115,0.011611438134898115,0.0001241389163361764,0.5377373332545776,-1.0318708342761527,1.1635801898474845,-62.47469442957105,-1.3400356059110452e-09,4.222589978356345e-10,1.4049904221604276e-09,162.50982453550702,0.4856617569402463,0.8587240900188656,0.9865467069191483,60.509146976137764,3.182147891553262e-10,-1.1479382430179975e-09,1.1912274601520969e-09,-74.50633405878416,1.4579884713171697e-18,0.038669559549902366
450.9999999999999,664728288248337.1,0.9888802085670506,-0.011092371240095671,0.011092371240095671,2.7420192853717593e-05,0.4738873490452387,-1.0632123128423803,1.1640402234307745,-65.97685467501896,-1.387548071681461e-09,7.887819076314888e-10,1.5960784908749669e-09,150.38299215075875,0.4934128043612239,0.854758771984681,0.9869492154069364,60.00414285842023,1.500011332984347e-10,-1.3449203532594401e-09,1.3532594343296899e-09,-83.63601031580204,1.8800634857369367e-18,0.03852273382828286
451.99999999999994,663257650442477.9,0.9893555069862334,-0.010583710456188727,0.010583710456188727,6.078255757784902e-05,0.4086013877347801,-1.090373492680597,1.1644180725148816,-69.45725463669167,-1.2286303943301025e-09,1.0564370720181523e-09,1.6203678387964968e-09,139.3094304668618,0.5009760374987585,0.8507419000676716,0.9872885954363646,59.5074624463395,-4.137749095854645e-11,-1.373256758603778e-09,1.3738799881390585e-09,-91.72585245010703,1.936463674769685e-18,0.038370243492119815
453.0,661793505518763.8,0.989931364522185,-0.010077288055572493,0.010077288055572493,8.652577757490773e-06,0.34223164406413914,-1.1134452258062277,1.1648531105120186,-72.91451912975755,-1.1517958823823558e-09,1.328329872895968e-09,1.7581507346927816e-09,130.9285845463858,0.5084011500645542,0.8467783477671506,0.9876767181797022,59.01962202735339,-1.852190894154594e-10,-1.4791814223534275e-09,1.4907326357598135e-09,-97.13727429650328,2.278084795800354e-18,0.03822561307158401
453.9999999999999,660335810572687.4,0.9904097233836243,-0.009589023718015762,0.009589023718015762,1.252898359919638e-06,0.27492187086862324,-1.1323353080955056,1.1652318589197805,-76.35310943117518,-8.309285270532888e-10,1.6837962644451038e-09,1.877661331878098e-09,116.26565700935016,0.5156876440424947,0.842752959800702,0.9880112840807752,58.53718467418837,-5.142335893272723e-10,-1.5067531564255024e-09,1.592087076384525e-09,-108.8440488852863,2.5966285307714957e-18,0.03807594870210729
455.0,658884523076923.0,0.9909086882750227,-0.009104512511413821,0.009104512511413821,1.320078643647464e-05,0.20706697313157205,-1.1470810286831286,1.1656207006254717,-79.76736816265392,-3.6519258418425345e-10,1.7552527593428617e-09,1.7928407270931522e-09,101.7531127354956,0.5227949165791371,0.8387772954376875,0.9883632308735228,58.065449345488396,-7.69595035465321e-10,-1.3110052705436219e-09,1.5202010847272882e-09,-120.41406975636208,2.3657503629185713e-18,0.03793108550644109
