timestamp_utc,label,real_live_fdtd_job_count,jobs_json,cpu_load_pct,memory_total_mb,memory_free_mb
2026-08-14T14:17:36.106372+00:00,T0,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",1,261790.2,236510
2026-08-14T14:17:45.906296+00:00,,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236458.2
2026-08-14T14:17:49.177246+00:00,T2_POST_CASE,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236475.6
2026-08-14T14:17:53.911338+00:00,END,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236468.3
