timestamp_utc,label,real_live_fdtd_job_count,jobs_json,cpu_load_pct,memory_total_mb,memory_free_mb
2026-08-14T14:19:15.360539+00:00,T0,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",1.5,261790.2,236518.2
2026-08-14T14:19:24.985093+00:00,,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236460.1
2026-08-14T14:19:28.443461+00:00,SLOT3_ACQUIRED,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",2.5,261790.2,236483.4
2026-08-14T14:19:34.727212+00:00,,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236372.6
2026-08-14T14:19:37.581134+00:00,T1_LP_ENTERED,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236399.3
2026-08-14T14:19:44.566721+00:00,,2,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}, {""branch"": ""work/lp-global-h-manifold-v1"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_lp_global_h_manifold_v1\\outputs\\lp_global_h_h1c1c\\runtime\\cases\\h1c1c_h1c1c_r04_py\\h1c1c_h1c1c_r04_py_attempt_002_pre.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",0,261790.2,236296.7
2026-08-14T14:19:54.387103+00:00,,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",1,261790.2,236449.3
2026-08-14T14:19:54.890209+00:00,T2_POST_CASE,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",3,261790.2,236430.3
2026-08-14T14:19:59.409424+00:00,END,1,"[{""branch"": ""MDC"", ""engine_count"": 4, ""job_token"": ""fsp:d:\\project\\worktrees\\blue_apcd_mdc_np_coupling_v1\\outputs\\coupling\\np_level1_minimum_ps_ux_pilot_v1\\runtime_runs\\np_level1_s_ux_03_m0d224137931034\\attempt_002\\np_level1_s_ux_03_m0d224137931034_attempt_002_run.fsp"", ""process_count"": 5, ""process_names"": [""mpiexec.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe"", ""fdtd-engine-msmpi.exe""]}]",2.5,261790.2,236464.3
