model,spearman_rho,top3_recall,top5_recall,true_champion,champion_predicted_rank,near_champion_hit_top3,predicted_top3,seed_count,seed_stability_mean_spearman,seed_stability_min_spearman
LF_only_frozen,0.9340659340659341,0.6666666666666666,1.0,K6X_D130_D145_D155_D180_D195_D230,3,True,K6X_D110_D125_D135_D150_D175_D190;K6X_D125_D135_D150_D175_D190_D210;K6X_D130_D145_D155_D180_D195_D230,0,nan,
direct_mlp,0.510989010989011,0.3333333333333333,0.6,K6X_D130_D145_D155_D180_D195_D230,8,False,K6X_D100_D130_D135_D155_D160_D225;K6X_D110_D125_D135_D150_D175_D190;K6X_D100_D105_D115_D120_D125_D130,3,0.9523809523809524,0.9340659340659341
resmlp,0.46153846153846156,0.3333333333333333,0.6,K6X_D130_D145_D155_D180_D195_D230,7,False,K6X_D100_D130_D135_D155_D160_D225;K6X_D100_D110_D115_D220_D225_D230;K6X_D110_D125_D135_D150_D175_D190,3,0.9615384615384617,0.9065934065934067
circular_cnn,0.7582417582417583,0.0,0.8,K6X_D130_D145_D155_D180_D195_D230,6,False,K6X_D100_D140_D145_D155_D225_D230;K6X_D100_D130_D135_D155_D160_D225;K6X_D125_D135_D150_D175_D190_D210,3,0.9835164835164836,0.9780219780219779
LF_global_output_bias,0.9285714285714285,0.6666666666666666,1.0,K6X_D130_D145_D155_D180_D195_D230,3,True,K6X_D110_D125_D135_D150_D175_D190;K6X_D125_D135_D150_D175_D190_D210;K6X_D130_D145_D155_D180_D195_D230,0,nan,
LF_ridge_residual,0.9340659340659341,0.6666666666666666,1.0,K6X_D130_D145_D155_D180_D195_D230,4,False,K6X_D110_D125_D135_D150_D175_D190;K6X_D100_D115_D130_D145_D155_D185;K6X_D125_D135_D150_D175_D190_D210,0,nan,
LF_paired_shared_correction_polarization_contrast,0.9340659340659341,0.6666666666666666,1.0,K6X_D130_D145_D155_D180_D195_D230,4,False,K6X_D110_D125_D135_D150_D175_D190;K6X_D125_D135_D150_D175_D190_D210;K6X_D100_D115_D130_D145_D155_D185,0,nan,
