wavelength_nm,farfield_Ex_real,farfield_Ex_imag,farfield_Ey_real,farfield_Ey_imag,farfield_intensity_angular_integral_raw,farfield_intensity_angular_integral_over_sourcepower,farfield_max_raw,farfield_max_over_sourcepower,normal_S0,normal_S1,normal_S2,normal_S3,normal_DoLP,normal_DoCP,normal_psi_deg
400.00000000000006,5.243873077148214e-09,1.1110447323292193e-09,5.661297155438754e-08,-7.639951888289957e-08,1.6188141337345744e-14,4.384716683759907,3.1351044465899075e-14,8.49173755394612,4.535323829501448e-15,-4.5065912042549725e-15,2.1198795434407817e-16,4.635289240041199e-16,0.994763444948446,0.1022041515511967,88.65340921239363
401.0000000000001,-1.961147003881823e-09,-3.9043224456589975e-09,-8.788487212135393e-08,3.2504080278459736e-08,1.7729103046414867e-14,4.850302651877621,3.704094481879927e-14,10.133608700469765,4.3996779069328994e-15,-4.380588075602388e-15,4.544874344063807e-17,4.0687615850930835e-16,0.9957146700327846,0.09247862391657428,89.70278787790492
402.0000000000001,-1.7307248447003178e-09,5.4043200314934876e-09,8.984744537337835e-08,4.4011759498872075e-08,1.8518220044217454e-14,5.11691304421283,3.6482908893915765e-14,10.080875589789688,5.0209002488998135e-15,-4.988698165408949e-15,8.235242754046756e-17,5.617365944335387e-16,0.9937217631179058,0.1118796563537838,89.52712933911438
403.0000000000001,-5.612576051962567e-09,-5.640687600651722e-09,-1.3774096786738712e-07,4.585889609534477e-08,1.804405673994168e-14,5.0356896041012895,3.7712234013519876e-14,10.524634648756424,1.0569465473337705e-14,-1.0506147106790496e-14,5.144059510420556e-16,1.0343403115455096e-15,0.9952000755653847,0.09786117511379484,88.59845044893032
404.00000000000006,-7.4109917871855e-09,-5.141289484309892e-10,-8.954183466455534e-08,1.6369634999470518e-07,1.7739053898869747e-14,4.999890553043647,4.621571536725044e-14,13.026259460296952,1.7434711142264462e-14,-1.7379524014419116e-14,5.794327690237726e-16,1.2591883546996725e-15,0.9973885041600774,0.07222306950914738,89.0452339343083
405.00000000000017,8.306426731797779e-10,-7.540916863051767e-09,-1.6508605791793548e-07,-1.9794049305169127e-08,1.711366333851288e-14,4.871555572742122,5.466531035341462e-14,15.560963893017405,1.385138315058269e-14,-1.3793827756196726e-14,1.213775573976242e-17,1.2613420200359982e-15,0.9958451763620726,0.0910625319019449,89.97479155135731
406.00000000000006,8.550635705603422e-09,1.5268444158654441e-09,8.276482286967454e-08,-3.799467513812451e-08,1.728235942240615e-14,4.968345066891303,6.317744565069192e-14,18.162297332530965,4.184527934170209e-15,-4.10908330933001e-15,6.496798920301148e-16,4.512476334875052e-16,0.9941685700262919,0.10783716600448205,85.50771951025838
407.0000000000001,1.7152931970445424e-09,4.5525172506515125e-09,2.4836952200353706e-08,1.1513944980402927e-07,1.744689776736112e-14,5.065244774857806,6.836104002993585e-14,19.84681778002137,6.948817369923269e-15,-6.925149725853963e-15,5.667769866079544e-16,-8.44272616145857e-17,0.9999261875460506,-0.012149874880870264,87.66057676703201
408.00000000000006,1.9313138350546715e-09,1.2260623948190075e-11,8.322952624659726e-08,1.1221891500392807e-07,1.7856493117550476e-14,5.235297997661193,6.649245652693094e-14,19.494747497361246,9.761984523672113e-15,-9.758254400219738e-15,1.6211820944183625e-16,-2.1570949717921496e-16,0.99975583391994,-0.02209688989530099,89.52410367857594
409.0,5.826468223406827e-10,4.2799365138541303e-10,-1.7351778931296338e-07,2.3314085715994658e-09,1.805437247307754e-14,5.345400058451254,5.739432236646219e-14,16.992870540914506,1.505719066493544e-14,-1.505666800905023e-14,-1.0010176049534809e-16,-7.562290002420025e-17,0.9999873877811168,-0.005022377793243178,90.19045793845818
410.00000000000017,-1.7373781276792823e-09,-1.7896719532436247e-09,1.6289871784479412e-07,6.842787435945462e-08,1.8081930306358544e-14,5.406109050682713,5.2034029000890246e-14,15.557057811813337,1.5612293836644958e-14,-1.5606072428186195e-14,-4.054801169717386e-16,-1.7265017431047233e-16,0.9999388517697715,-0.011058603951280385,90.74416781530991
