wavelength_nm,face,normal,transmission_T,power_W,sourcepower_W,source_normalized_power
400.00000000000006,ic1_flux_top,+z,0.006058086126048112,2.236613252699045e-17,3.691946938625089e-15,0.006058086126048112
401.0000000000001,ic1_flux_top,+z,0.006694752195113179,2.4471040274450984e-17,3.655257067216554e-15,0.006694752195113178
402.0000000000001,ic1_flux_top,+z,0.007072013549367557,2.559377146558924e-17,3.619021836839957e-15,0.007072013549367557
403.0000000000001,ic1_flux_top,+z,0.006960965894647381,2.4942773173612353e-17,3.5832345038196555e-15,0.006960965894647381
404.00000000000006,ic1_flux_top,+z,0.006905876383297561,2.4501278994531965e-17,3.5478884408922163e-15,0.006905876383297562
405.00000000000017,ic1_flux_top,+z,0.006707156903135728,2.356208884100595e-17,3.5129771349154225e-15,0.006707156903135728
406.00000000000006,ic1_flux_top,+z,0.006830747134867408,2.3760714185300018e-17,3.4784941846279072e-15,0.006830747134867408
407.0000000000001,ic1_flux_top,+z,0.006967938408322748,2.4000599075231995e-17,3.4444332984580984e-15,0.006967938408322748
408.00000000000006,ic1_flux_top,+z,0.007208594339030923,2.458698917609336e-17,3.4107882923813796e-15,0.007208594339030922
409.0,ic1_flux_top,+z,0.007369754791573166,2.489173805278493e-17,3.3775530878241718e-15,0.007369754791573166
410.00000000000017,ic1_flux_top,+z,0.0074697730853092465,2.4984312204323277e-17,3.3447217096138784e-15,0.0074697730853092465
411.0,ic1_flux_top,+z,0.007493374092625209,2.482021521443375e-17,3.3122882839735953e-15,0.007493374092625208
412.0000000000001,ic1_flux_top,+z,0.007655024548265442,2.5110371589244616e-17,3.280247036560372e-15,0.007655024548265442
413.0000000000001,ic1_flux_top,+z,0.007782456618888984,2.5282028573632854e-17,3.248592290546181e-15,0.007782456618888984
414.00000000000006,ic1_flux_top,+z,0.007830092320871616,2.5191900604562043e-17,3.217318464740372e-15,0.007830092320871616
415.0000000000001,ic1_flux_top,+z,0.007993730921273439,2.5471384655736036e-17,3.186420071752719e-15,0.007993730921273437
416.0,ic1_flux_top,+z,0.007827199806030239,2.470179502886251e-17,3.1558917161960944e-15,0.007827199806030239
417.00000000000006,ic1_flux_top,+z,0.007611781466453957,2.379235916692181e-17,3.1257280929277357e-15,0.007611781466453957
418.00000000000006,ic1_flux_top,+z,0.00767531790484138,2.3762200796618272e-17,3.0959239853283118e-15,0.00767531790484138
419.0000000000001,ic1_flux_top,+z,0.007678157829781729,2.3544873377020944e-17,3.06647426361777e-15,0.007678157829781729
420.00000000000017,ic1_flux_top,+z,0.007536271489064138,2.2890474197642238e-17,3.037373883207172e-15,0.007536271489064138
421.00000000000006,ic1_flux_top,+z,0.007155807671787017,2.152909092925972e-17,3.008617883085624e-15,0.007155807671787017
422.00000000000006,ic1_flux_top,+z,0.006713501730765447,2.000758715113474e-17,2.9802013842414774e-15,0.006713501730765447
423.0,ic1_flux_top,+z,0.006339339013583466,1.871448687771434e-17,2.952119588117046e-15,0.006339339013583465
424.00000000000006,ic1_flux_top,+z,0.006160654118920777,1.801601837888401e-17,2.924367775095943e-15,0.0061606541189207775
425.0,ic1_flux_top,+z,0.006248110645672723,1.8100409795303276e-17,2.8969413030224013e-15,0.006248110645672723
426.00000000000006,ic1_flux_top,+z,0.006471845620378763,1.857313299629125e-17,2.869835605751712e-15,0.006471845620378763
427.00000000000017,ic1_flux_top,+z,0.006735506310647187,1.9149355565866585e-17,2.8430461917311456e-15,0.006735506310647187
428.0,ic1_flux_top,+z,0.006898784370322916,1.9430899729583644e-17,2.8165686426106004e-15,0.006898784370322917
429.0000000000001,ic1_flux_top,+z,0.006931322546437063,1.9341152812086263e-17,2.7903986118822702e-15,0.006931322546437063
430.00000000000006,ic1_flux_top,+z,0.006878420627650392,1.9015612720893558e-17,2.7645318235487326e-15,0.006878420627650392
431.0000000000001,ic1_flux_top,+z,0.006977183673494189,1.911025539720346e-17,2.7389640708187066e-15,0.006977183673494189
432.0000000000001,ic1_flux_top,+z,0.007031541089680658,1.9081431281781984e-17,2.713691214829917e-15,0.0070315410896806575
433.0000000000001,ic1_flux_top,+z,0.007087484973600714,1.9056185935718402e-17,2.6887091833983998e-15,0.007087484973600713
434.0000000000001,ic1_flux_top,+z,0.007234722790927324,1.927340258261497e-17,2.6640139697936598e-15,0.007234722790927325
435.0,ic1_flux_top,+z,0.00735389966302594,1.9411365548697933e-17,2.6396016315390758e-15,0.007353899663025941
436.0000000000001,ic1_flux_top,+z,0.007839134337740365,2.0503007275428693e-17,2.6154682892369843e-15,0.007839134337740365
437.0000000000001,ic1_flux_top,+z,0.008314931478026833,2.1549060610610302e-17,2.5916101254178923e-15,0.008314931478026833
438.00000000000006,ic1_flux_top,+z,0.008701932728256053,2.2346766727050412e-17,2.568023383413228e-15,0.008701932728256053
439.00000000000006,ic1_flux_top,+z,0.008942172908837708,2.2755186444892006e-17,2.5447043662511434e-15,0.00894217290883771
440.00000000000006,ic1_flux_top,+z,0.00907464431363784,2.2883071711527085e-17,2.5216494355748177e-15,0.00907464431363784
441.0000000000001,ic1_flux_top,+z,0.009027919653434135,2.255946226112255e-17,2.4988550105827697e-15,0.009027919653434135
442.0000000000001,ic1_flux_top,+z,0.008853422357180982,2.1923885311075148e-17,2.476317566990663e-15,0.008853422357180982
443.0000000000001,ic1_flux_top,+z,0.008637155832359562,2.1195870932105987e-17,2.45403363601413e-15,0.008637155832359564
444.00000000000006,ic1_flux_top,+z,0.008606377097758858,2.093070740949619e-17,2.4319998033721584e-15,0.008606377097758858
445.00000000000006,ic1_flux_top,+z,0.008595440937784825,2.0716840981781806e-17,2.4102127083105582e-15,0.008595440937784825
446.00000000000006,ic1_flux_top,+z,0.008562588915437605,2.0453191067201595e-17,2.3886690426450656e-15,0.008562588915437605
447.00000000000006,ic1_flux_top,+z,0.0084405607262264,1.998189268446292e-17,2.367365549823656e-15,0.0084405607262264
448.0000000000001,ic1_flux_top,+z,0.008194740629503955,1.9227311941000686e-17,2.346299024007616e-15,0.008194740629503955
449.00000000000006,ic1_flux_top,+z,0.007827446061532172,1.8202462102946316e-17,2.3254663091710016e-15,0.007827446061532174
450.0000000000001,ic1_flux_top,+z,0.007395600805909517,1.7045856261413198e-17,2.3048642982180115e-15,0.007395600805909517
451.00000000000006,ic1_flux_top,+z,0.006971497381849891,1.5926315580622687e-17,2.2844899321179446e-15,0.006971497381849891
452.00000000000006,ic1_flux_top,+z,0.006679472587649142,1.5124598288715297e-17,2.264340199057309e-15,0.0066794725876491426
453.0000000000001,ic1_flux_top,+z,0.006564198121371373,1.473276591101755e-17,2.2444121336087315e-15,0.006564198121371373
454.0000000000001,ic1_flux_top,+z,0.006457194401229042,1.436533856733304e-17,2.224702815916273e-15,0.006457194401229042
