wavelength_nm,top_W,bottom_W,xminus_W,xplus_W,yminus_W,yplus_W,net_outward_W,sourcepower_W,net_over_sourcepower,max_T_times_sourcepower_vs_power_abs_error_W
400.00000000000006,2.236613252699045e-17,-2.9743044494060844e-16,-1.125254061929941e-17,1.0946601960433249e-17,-1.575130406879373e-17,1.6790301523695872e-17,-2.7433125361758204e-16,3.691946938625089e-15,-0.07430530778964695,0.0
401.0000000000001,2.4471040274450984e-17,-2.9948386151593653e-16,-1.1778872172638637e-17,1.1557168596856554e-17,-1.6183029623087894e-17,1.7174988060478067e-17,-2.7424256637987744e-16,3.655257067216554e-15,-0.07502688903593606,3.0814879110195774e-33
402.0000000000001,2.559377146558924e-17,-3.0244696205816026e-16,-1.2162897282869414e-17,1.2088930650153213e-17,-1.6921915532025565e-17,1.7737866335802637e-17,-2.7611120642151014e-16,3.619021836839957e-15,-0.07629442950877682,4.930380657631324e-32
403.0000000000001,2.4942773173612353e-17,-3.0257894313714774e-16,-1.1617247478967428e-17,1.171430978696898e-17,-1.6869956039156704e-17,1.7317490836518115e-17,-2.7709157285817243e-16,3.5832345038196555e-15,-0.07733001358487658,0.0
404.00000000000006,2.4501278994531965e-17,-3.0221325310339274e-16,-1.0844976648274886e-17,1.0948472073439372e-17,-1.6750976945733186e-17,1.7037800062872794e-17,-2.773216555665567e-16,3.5478884408922163e-15,-0.07816526933885676,3.0814879110195774e-33
405.00000000000017,2.356208884100595e-17,-3.0171159726442965e-16,-1.0099532281023793e-17,1.0232721567187584e-17,-1.656597790353237e-17,1.674604492309928e-17,-2.77836252117693e-16,3.5129771349154225e-15,-0.07908854554055675,3.0814879110195774e-33
406.00000000000006,2.3760714185300018e-17,-3.0230276318247833e-16,-9.674599230719281e-18,9.830475254998801e-18,-1.646248233704207e-17,1.6447114745408076e-17,-2.7840154056453274e-16,3.4784941846279072e-15,-0.0800350743131437,0.0
407.0000000000001,2.4000599075231995e-17,-3.0337676387037613e-16,-1.0059343976337692e-17,1.0194101156558631e-17,-1.6515007150711854e-17,1.6592196060764155e-17,-2.791642187048709e-16,3.4444332984580984e-15,-0.08104793866376767,4.930380657631324e-32
408.00000000000006,2.458698917609336e-17,-3.045778680657587e-16,-1.0135071817250279e-17,1.0204213071100035e-17,-1.651500740857683e-17,1.6863625052746678e-17,-2.795731199916457e-16,3.4107882923813796e-15,-0.08196730375090225,0.0
409.0,2.489173805278493e-17,-3.0763898300612013e-16,-1.0332266749483184e-17,1.0396496018673776e-17,-1.697617612205488e-17,1.7206430470986364e-17,-2.8245276133521313e-16,3.3775530878241718e-15,-0.0836264461255796,3.0814879110195774e-33
