wavelength_nm,angular_local_DoLP_powerweighted,C_angular,full_angle_pair_DoLP,full_angle_pair_DoCP,full_angle_pair_useful_LP_axisfree,full_angle_upward_source_normalized_power,normal_5deg_DoLP,normal_10deg_DoLP,normal_20deg_DoLP,angular_grid_points,propagating_pixels
400.00000000000006,0.5602891840508606,0.18607750892878797,0.10425721564792732,0.002181700240460581,0.9993513920365569,4.572427948758002,0.11364508747086942,0.025485334948429066,0.09035555850824256,22500,17420
401.0000000000001,0.560087202844376,0.14366325281482623,0.08046394942058045,0.0039029328608043267,1.0672849440074894,4.997719343118233,0.21634483841564014,0.11192484118532157,0.06168871167779164,22500,17420
402.0000000000001,0.5656897093436949,0.12048164205772245,0.0681552250768841,0.002805236045995774,1.1261200954969586,5.3599866703741155,0.31797189704394624,0.19598682779427049,0.006604085527364465,22500,17420
403.0000000000001,0.5557412626008447,0.0669388199993829,0.037200664343467735,0.00039446089165096407,1.0710207077609202,5.239044499349562,0.3148312721614942,0.21124502359006406,0.054613869177963126,22500,17420
404.00000000000006,0.5445614561739689,0.022341266755936073,0.012166192757383629,0.0006287915427169074,1.0377423710818756,5.1729108527006336,0.22733080642130193,0.1994395369519578,0.06416633969199781,22500,17420
405.00000000000017,0.5434846671957291,0.019202108567208293,0.010436051584105457,0.0013290014051508378,1.008208872283267,4.983379783979026,0.04784595402073486,0.16972909153086393,0.05865685408795239,22500,17420
406.00000000000006,0.5580127825030052,0.016390924665469014,0.009146345480375507,-0.002245451552126043,1.0146716376002642,5.03112396797562,0.09255704051224391,0.20406614432705467,0.09734607863246691,22500,17420
407.0000000000001,0.5655524111436991,0.10771071916108721,0.0609160569275747,-0.004895719091344622,1.0933661983402096,5.136976221590733,0.037872267728506825,0.26200120944563327,0.1605184976873761,22500,17420
408.00000000000006,0.5794325779536578,0.1448723548589208,0.0839437620501216,-0.0018352555118540156,1.137129982696888,5.216183482128772,0.12519231680806395,0.30977251837190967,0.21539564546227333,22500,17420
409.0,0.5934974574991686,0.121622696791403,0.07218276131988997,6.983112498128971e-05,1.124131993925103,5.200921024425139,0.18640086070590792,0.35888993715298595,0.2488045203057841,22500,17420
410.00000000000017,0.6056384290417498,0.09557814946800064,0.05788580029451746,0.002008744872476776,1.1092697118343968,5.196830460887649,0.19617763433345317,0.39832306051735955,0.2675668900930472,22500,17420
411.0,0.6110377751049347,0.0687849753049762,0.042030218271000536,0.001970885045765929,1.0935969436577415,5.2018033472457965,0.22162747963044604,0.40189202324188983,0.24237833912652712,22500,17420
412.0000000000001,0.5985515566096519,0.06962977960916242,0.04167701297145117,-5.305630044469968e-05,1.0928200502300294,5.2289487925975235,0.2963835104371106,0.36274150549901973,0.22197750834078847,22500,17420
413.0000000000001,0.5889821285199163,0.04906597344552434,0.028898981477846617,0.0006565992078308942,1.0685890213107487,5.2430064669320435,0.3332369122901622,0.32491847778101096,0.18886982683724693,22500,17420
414.00000000000006,0.5850850571274806,0.018514759833088354,0.010832709314644083,0.0020526846205248476,1.0589008838689962,5.304441592719645,0.26192765871025947,0.2820658749460066,0.16063492957568604,22500,17420
415.0000000000001,0.5871105871821587,0.002379456979158618,0.001397004384208502,0.0017098603067895615,1.079712711171807,5.453028312420679,0.34509483323381684,0.26833059492448263,0.150082642058283,22500,17420
416.0,0.5872367655281607,0.019443210197891525,0.011417767868093969,0.00181094530621179,1.0855534569831489,5.3870642931496615,0.29870084116391055,0.23711630560172584,0.1466948293482061,22500,17420
417.00000000000006,0.5750764640916414,0.013014603421183029,0.007484392117008915,0.0057546362422581515,1.0705520334057168,5.327615646668008,0.07657067082489369,0.19114469070306647,0.1107576210777606,22500,17420
418.00000000000006,0.583400448928691,0.048604199921663725,0.02835571205411847,0.007559931147869323,1.1233492642958967,5.475690092247368,0.002000359815106645,0.17151996912908896,0.062462324124695545,22500,17420
419.0000000000001,0.5880794417938127,0.054161254628641194,0.03185112038886387,0.0041784719883898635,1.157600365297012,5.606850437047988,0.16256830948596765,0.18844341015450125,0.06138092243465967,22500,17420
420.00000000000017,0.5946549717292565,0.04630243906086661,0.02753397559073526,0.0017176070752091923,1.1444112371182993,5.5235827052783115,0.32787512493903115,0.18487038145208656,0.026513814911792517,22500,17420
421.00000000000006,0.5960992529778352,0.027338910764604735,0.01629670428400858,0.0010602656944560343,1.0809669047396384,5.252161428057401,0.3638448111571074,0.16130009533019363,0.009212204165284905,22500,17420
422.00000000000006,0.5995104940265054,0.02276136907988404,0.013645679621800903,0.001431558593340627,1.0128106832147499,4.949445575566626,0.3495166356312782,0.14326595598973438,0.012545136557135161,22500,17420
423.0,0.5953460591405632,0.022693947434261886,0.013510752171330909,0.0024027817162345475,0.9572385182773319,4.689702904879184,0.32265267668066444,0.1250910748042493,0.014559384265205992,22500,17420
424.00000000000006,0.5825363724186317,0.027585370361963426,0.016069481582482607,0.003280223862519734,0.9300396151611079,4.554790605762776,0.2897489002320719,0.11197963020910659,0.013953408208596066,22500,17420
425.0,0.57495094647875,0.05006565418489004,0.02878529525968032,0.001965881610931854,0.9530747590178535,4.618782399811778,0.2640974674391158,0.11249199782458959,0.013137015051711977,22500,17420
