candidate_id,MDC_overlap_fraction_435_465,effective_center_nm,effective_sigma_nm,weighted_S0,weighted_S1,weighted_S2,weighted_S3,source_weighted_DoLP,source_weighted_useful_LP_power,source_weighted_x_fidelity,source_weighted_leakage_fraction,MDC_FWHM_DoLP,MDC_main_region_state_flip,MDC_FWHM_not_single_point,calibration_gate_allows_production
H1C1B_V2_009,0.631314705284629,448.0040808652601,7.678337666578568,0.5874066721493292,-0.15875760425877652,0.004001019524437248,0.00945183515435083,0.2703544592923601,0.21432453394527637,0.36486567842523804,0.635134321574762,0.19335012245638794,True,True,False
H1C1B_V2_010,0.631314705284629,448.0040808652601,7.678337666578568,0.6569160385201759,-0.11321034987387993,0.004461060340399661,0.012867614365302827,0.17246984897104609,0.271852844323148,0.4138319486544224,0.5861680513455776,0.1217429687233362,True,True,False
H1C1B_V2_015,0.631314705284629,448.0040808652601,7.678337666578568,0.7855788422914193,-0.10831421754775941,-0.001001206904045554,0.003984594110387393,0.1378841167380119,0.33863231237182995,0.43106088675210336,0.5689391132478967,0.18435766443246793,True,True,False
GLOBAL_018,0.631314705284629,448.0040808652601,7.678337666578568,0.6339272431785206,0.012286436944954389,0.007570607635945501,0.005613113761474333,0.022765364181296047,0.3231068400617374,0.5096907311344988,0.4903092688655012,0.0543510785354939,True,True,False
H1C1B_V2_012,0.631314705284629,448.0040808652601,7.678337666578568,0.7810497717833305,-0.13617984873627012,-0.0030734994265576563,-0.006698244925101779,0.17439929282686803,0.32243496152353024,0.41282255391654643,0.5871774460834536,0.2195013272913995,True,True,False
