wavelength_nm,theta_deg,I_proxy
448.05,21.0,0.0169070779
448.05,21.25,0.0178139522
448.05,21.5,0.0187096523
448.05,21.75,0.0195867389
448.05,22.0,0.0204376636
448.05,22.25,0.0212548636
448.05,22.5,0.0220308614
448.05,22.75,0.0227583686
448.05,23.0,0.0234303903
448.05,23.25,0.0240403284
448.05,23.5,0.0245820825
448.05,23.75,0.0250501443
448.05,24.0,0.0254396853
448.05,24.25,0.0257466341
448.05,24.5,0.0259677425
448.05,24.75,0.0261006388
448.05,25.0,0.0261438658
448.05,25.25,0.0260969048
448.05,25.5,0.025960182
448.05,25.75,0.0257350605
448.05,26.0,0.0254238149
448.05,26.25,0.0250295912
448.05,26.5,0.0245563527
448.05,26.75,0.0240088115
448.05,27.0,0.0233923498
448.05,27.25,0.0227129304
448.05,27.5,0.0219770003
448.05,27.75,0.0211913881
448.05,28.0,0.0203631988
448.05,28.25,0.0194997067
448.05,28.5,0.0186082503
448.05,28.75,0.0176961299
448.05,29.0,0.0167705106
448.05,29.25,0.015838332
448.05,29.5,0.0149062266
448.05,29.75,0.0139804476
448.05,30.0,0.013066807
448.05,30.25,0.0121706253
448.05,30.5,0.0112966923
448.05,30.75,0.0104492394
448.05,31.0,0.0096319231
448.05,31.25,0.0088478199
448.05,31.5,0.0080994302
448.05,31.75,0.0073886921
448.05,32.0,0.0067170036
448.05,32.25,0.0060852509
448.05,32.5,0.0054938436
448.05,32.75,0.0049427538
448.05,33.0,0.004431559
448.05,33.25,0.0039594875
448.05,33.5,0.0035254641
448.05,33.75,0.0031281566
448.05,34.0,0.0027660214
448.05,34.25,0.0024373475
448.05,34.5,0.0021402979
448.05,34.75,0.0018729486
448.05,35.0,0.0016333241
448.1,0.0,0.05692794
448.1,0.25,0.0570710597
448.1,0.5,0.0571134602
448.1,0.75,0.0570549168
448.1,1.0,0.0568957397
448.1,1.25,0.0566367715
448.1,1.5,0.0562793795
448.1,1.75,0.0558254437
448.1,2.0,0.0552773405
448.1,2.25,0.054637922
448.1,2.5,0.053910491
448.1,2.75,0.0530987731
448.1,3.0,0.0522068847
448.1,3.25,0.0512392982
448.1,3.5,0.0502008051
448.1,3.75,0.0490964765
448.1,4.0,0.047931622
448.1,4.25,0.0467117477
448.1,4.5,0.045442513
448.1,4.75,0.0441296881
448.1,5.0,0.0427791103
448.1,5.25,0.0413966425
448.1,5.5,0.0399881314
448.1,5.75,0.0385593688
448.1,6.0,0.0371160533
448.1,6.25,0.0356637553
448.1,6.5,0.034207884
448.1,6.75,0.032753658
448.1,7.0,0.0313060777
448.1,7.25,0.0298699027
448.1,7.5,0.0284496312
448.1,7.75,0.0270494838
448.1,8.0,0.0256733905
448.1,8.25,0.0243249817
448.1,8.5,0.0230075827
448.1,8.75,0.0217242114
448.1,9.0,0.0204775803
448.1,9.25,0.0192701011
448.1,9.5,0.0181038931
448.1,9.75,0.0169807941
448.1,10.0,0.0159023746
448.1,10.25,0.014869954
448.1,10.5,0.0138846197
448.1,10.75,0.0129472479
448.1,11.0,0.0120585254
448.1,11.25,0.0112189742
448.1,11.5,0.0104289756
448.1,11.75,0.0096887955
448.1,12.0,0.0089986099
448.1,12.25,0.0083585301
448.1,12.5,0.0077686265
448.1,12.75,0.0072289525
448.1,13.0,0.0067395657
448.1,13.25,0.0063005474
448.1,13.5,0.0059120195
448.1,13.75,0.0055741584
448.1,14.0,0.0052872055
448.1,14.25,0.0050514735
448.1,14.5,0.0048673489
448.1,14.75,0.0047352895
448.1,15.0,0.0046558173
448.1,15.25,0.0046295063
448.1,15.5,0.0046569648
448.1,15.75,0.0047388132
448.1,16.0,0.004875656
448.1,16.25,0.0050680493
448.1,16.5,0.0053164639
448.1,16.75,0.0056212442
448.1,17.0,0.005982564
448.1,17.25,0.0064003795
448.1,17.5,0.0068743808
448.1,17.75,0.0074039431
448.1,18.0,0.0079880779
448.1,18.25,0.008625387
448.1,18.5,0.0093140187
448.1,18.75,0.0100516294
448.1,19.0,0.0108353507
448.1,19.25,0.0116617641
448.1,19.5,0.0125268839
448.1,19.75,0.0134261505
448.1,20.0,0.0143544334
448.1,20.25,0.0153060468
448.1,20.5,0.0162747762
448.1,20.75,0.0172539186
448.1,21.0,0.0182363335
448.1,21.25,0.0192145073
448.1,21.5,0.0201806285
448.1,21.75,0.0211266727
448.1,22.0,0.0220444982
448.1,22.25,0.0229259475
448.1,22.5,0.0237629552
448.1,22.75,0.0245476599
448.1,23.0,0.0252725168
448.1,23.25,0.025930409
448.1,23.5,0.0265147564
448.1,23.75,0.0270196179
448.1,24.0,0.0274397851
448.1,24.25,0.0277708665
448.1,24.5,0.0280093588
448.1,24.75,0.0281527035
448.1,25.0,0.0281993291
448.1,25.25,0.028148676
448.1,25.5,0.0280012039
448.1,25.75,0.0277583831
448.1,26.0,0.0274226669
448.1,26.25,0.0269974489
448.1,26.5,0.0264870038
448.1,26.75,0.0258964142
448.1,27.0,0.0252314855
448.1,27.25,0.0244986493
448.1,27.5,0.0237048594
448.1,27.75,0.0228574815
448.1,28.0,0.0219641789
448.1,28.25,0.021032798
448.1,28.5,0.0200712542
448.1,28.75,0.0190874217
448.1,29.0,0.0180890291
448.1,29.25,0.0170835614
448.1,29.5,0.0160781728
448.1,29.75,0.0150796078
448.1,30.0,0.0140941357
448.1,30.25,0.0131274951
448.1,30.5,0.0121848524
448.1,30.75,0.0112707716
448.1,31.0,0.0103891969
448.1,31.25,0.0095434465
448.1,31.5,0.0087362175
448.1,31.75,0.0079696003
448.1,32.0,0.0072451028
448.1,32.25,0.0065636809
448.1,32.5,0.0059257764
448.1,32.75,0.0053313592
448.1,33.0,0.0047799737
448.1,33.25,0.0042707874
448.1,33.5,0.0038026405
448.1,33.75,0.0033740961
448.1,34.0,0.0029834894
448.1,34.25,0.0026289748
448.1,34.5,0.0023085708
448.1,34.75,0.0020202022
448.1,35.0,0.0017617381
448.15,0.0,0.0613524693
448.15,0.25,0.0615067126
448.15,0.5,0.0615524085
448.15,0.75,0.061489315
448.15,1.0,0.0613177664
448.15,1.25,0.0610386708
448.15,1.5,0.0606535017
448.15,1.75,0.0601642853
448.15,2.0,0.0595735827
448.15,2.25,0.0588844675
448.15,2.5,0.0581004995
448.15,2.75,0.0572256936
448.15,3.0,0.0562644861
448.15,3.25,0.0552216973
448.15,3.5,0.0541024909
448.15,3.75,0.0529123321
448.15,4.0,0.0516569433
448.15,4.25,0.0503422584
448.15,4.5,0.0489743769
448.15,4.75,0.0475595172
448.15,5.0,0.0461039703
448.15,5.25,0.0446140549
448.15,5.5,0.0430960721
448.15,5.75,0.0415562638
448.15,6.0,0.0400007716
448.15,6.25,0.0384355986
448.15,6.5,0.0368665748
448.15,6.75,0.035299324
448.15,7.0,0.0337392355
448.15,7.25,0.0321914387
448.15,7.5,0.0306607814
448.15,7.75,0.0291518123
448.15,8.0,0.0276687669
448.15,8.25,0.0262155577
448.15,8.5,0.0247957683
448.15,8.75,0.0234126514
448.15,9.0,0.0220691302
448.15,9.25,0.0207678038
448.15,9.5,0.0195109563
448.15,9.75,0.0183005683
448.15,10.0,0.0171383322
448.15,10.25,0.0160256703
448.15,10.5,0.0149637543
448.15,10.75,0.0139535284
448.15,11.0,0.012995733
448.15,11.25,0.0120909306
448.15,11.5,0.011239532
448.15,11.75,0.010441824
448.15,12.0,0.0096979961
448.15,12.25,0.0090081682
448.15,12.5,0.0083724164
448.15,12.75,0.0077907981
448.15,13.0,0.0072633754
448.15,13.25,0.0067902359
448.15,13.5,0.006371511
448.15,13.75,0.0060073908
448.15,14.0,0.0056981355
448.15,14.25,0.005444082
448.15,14.5,0.0052456469
448.15,14.75,0.0051033237
448.15,15.0,0.0050176748
448.15,15.25,0.0049893188
448.15,15.5,0.0050189115
448.15,15.75,0.0051071213
448.15,16.0,0.0052545997
448.15,16.25,0.0054619461
448.15,16.5,0.0057296679
448.15,16.75,0.0060581362
448.15,17.0,0.0064475383
448.15,17.25,0.0068978271
448.15,17.5,0.0074086685
448.15,17.75,0.0079793892
448.15,18.0,0.0086089239
448.15,18.25,0.0092957657
448.15,18.5,0.010037919
448.15,18.75,0.0108328579
448.15,19.0,0.0116774913
448.15,19.25,0.0125681348
448.15,19.5,0.0135004931
448.15,19.75,0.0144696521
448.15,20.0,0.0154700827
448.15,20.25,0.0164956569
448.15,20.5,0.0175396775
448.15,20.75,0.0185949204
448.15,21.0,0.0196536901
448.15,21.25,0.0207078892
448.15,21.5,0.0217490988
448.15,21.75,0.0227686711
448.15,22.0,0.0237578314
448.15,22.25,0.0247077883
448.15,22.5,0.0256098496
448.15,22.75,0.0264555428
448.15,23.0,0.0272367367
448.15,23.25,0.0279457613
448.15,23.5,0.0285755252
448.15,23.75,0.0291196252
448.15,24.0,0.0295724485
448.15,24.25,0.0299292621
448.15,24.5,0.0301862904
448.15,24.75,0.0303407761
448.15,25.0,0.0303910255
448.15,25.25,0.0303364355
448.15,25.5,0.0301775017
448.15,25.75,0.0299158084
448.15,26.0,0.0295539998
448.15,26.25,0.0290957333
448.15,26.5,0.0285456155
448.15,26.75,0.0279091244
448.15,27.0,0.0271925164
448.15,27.25,0.026402723
448.15,27.5,0.0255472385
448.15,27.75,0.024634001
448.15,28.0,0.0236712695
448.15,28.25,0.0226675002
448.15,28.5,0.0216312237
448.15,28.75,0.0205709263
448.15,29.0,0.019494937
448.15,29.25,0.0184113228
448.15,29.5,0.0173277937
448.15,29.75,0.0162516188
448.15,30.0,0.0151895542
448.15,30.25,0.0141477847
448.15,30.5,0.0131318783
448.15,30.75,0.0121467537
448.15,31.0,0.0111966617
448.15,31.25,0.0102851783
448.15,31.5,0.0094152101
448.15,31.75,0.0085890102
448.15,32.0,0.0078082036
448.15,32.25,0.0070738206
448.15,32.5,0.0063863371
448.15,32.75,0.0057457209
448.15,33.0,0.0051514808
448.15,33.25,0.0046027197
448.15,33.5,0.0040981877
448.15,33.75,0.0036363362
448.15,34.0,0.0032153709
448.15,34.25,0.0028333028
448.15,34.5,0.0024879966
448.15,34.75,0.0021772155
448.15,35.0,0.0018986631
448.2,0.0,0.0660657293
448.2,0.25,0.0662318219
448.2,0.5,0.0662810283
448.2,0.75,0.0662130878
448.2,1.0,0.0660283604
448.2,1.25,0.0657278239
448.2,1.5,0.0653130651
448.2,1.75,0.0647862658
448.2,2.0,0.0641501838
448.2,2.25,0.063408129
448.2,2.5,0.0625639344
448.2,2.75,0.0616219236
448.2,3.0,0.0605868737
448.2,3.25,0.059463975
448.2,3.5,0.0582587882
448.2,3.75,0.0569771983
448.2,4.0,0.0556253672
448.2,4.25,0.0542096847
448.2,4.5,0.0527367189
448.2,4.75,0.0512131658
448.2,5.0,0.0496458
448.2,5.25,0.0480414253
448.2,5.5,0.046406827
448.2,5.75,0.0447487266
448.2,6.0,0.0430737373
448.2,6.25,0.0413883236
448.2,6.5,0.0396987632
448.2,6.75,0.038011112
448.2,7.0,0.0363311733
448.2,7.25,0.0346644706
448.2,7.5,0.0330162242
448.2,7.75,0.0313913321
448.2,8.0,0.0297943552
448.2,8.25,0.0282295066
448.2,8.5,0.0267006453
448.2,8.75,0.0252112736
448.2,9.0,0.0237645395
448.2,9.25,0.0223632417
448.2,9.5,0.0210098398
448.2,9.75,0.0197064666
448.2,10.0,0.0184549445
448.2,10.25,0.0172568049
448.2,10.5,0.0161133097
448.2,10.75,0.0150254756
448.2,11.0,0.0139940998
448.2,11.25,0.013019788
448.2,11.5,0.0121029828
448.2,11.75,0.0112439927
448.2,12.0,0.010443022
448.2,12.25,0.0097001997
448.2,12.5,0.0090156077
448.2,12.75,0.0083893079
448.2,13.0,0.0078213672
448.2,13.25,0.0073118799
448.2,13.5,0.0068609874
448.2,13.75,0.0064688946
448.2,14.0,0.0061358814
448.2,14.25,0.0058623109
448.2,14.5,0.0056486315
448.2,14.75,0.0054953746
448.2,15.0,0.0054031459
448.2,15.25,0.0053726116
448.2,15.5,0.0054044776
448.2,15.75,0.0054994639
448.2,16.0,0.005658272
448.2,16.25,0.0058815473
448.2,16.5,0.0061698362
448.2,16.75,0.0065235383
448.2,17.0,0.0069428554
448.2,17.25,0.0074277365
448.2,17.5,0.0079778222
448.2,17.75,0.0085923871
448.2,18.0,0.0092702844
448.2,18.25,0.0100098912
448.2,18.5,0.0108090586
448.2,18.75,0.0116650669
448.2,19.0,0.0125745872
448.2,19.25,0.0135336524
448.2,19.5,0.0145376369
448.2,19.75,0.0155812493
448.2,20.0,0.0166585356
448.2,20.25,0.0177628972
448.2,20.5,0.0188871222
448.2,20.75,0.0200234316
448.2,21.0,0.0211635389
448.2,21.25,0.0222987243
448.2,21.5,0.0234199224
448.2,21.75,0.024517821
448.2,22.0,0.0255829713
448.2,22.25,0.0266059063
448.2,22.5,0.0275772664
448.2,22.75,0.028487928
448.2,23.0,0.0293291352
448.2,23.25,0.030092629
448.2,23.5,0.030770773
448.2,23.75,0.0313566723
448.2,24.0,0.0318442827
448.2,24.25,0.0322285077
448.2,24.5,0.0325052815
448.2,24.75,0.0326716352
448.2,25.0,0.032725745
448.2,25.25,0.0326669612
448.2,25.5,0.0324958177
448.2,25.75,0.0322140204
448.2,26.0,0.0318244168
448.2,26.25,0.0313309449
448.2,26.5,0.0307385657
448.2,26.75,0.0300531776
448.2,27.0,0.0292815179
448.2,27.25,0.0284310504
448.2,27.5,0.0275098454
448.2,27.75,0.0265264505
448.2,28.0,0.0254897594
448.2,28.25,0.0244088779
448.2,28.5,0.0232929919
448.2,28.75,0.0221512396
448.2,29.0,0.0209925899
448.2,29.25,0.0198257296
448.2,29.5,0.0186589609
448.2,29.75,0.0175001114
448.2,30.0,0.0163564561
448.2,30.25,0.0152346552
448.2,30.5,0.0141407042
448.2,30.75,0.0130798997
448.2,31.0,0.012056819
448.2,31.25,0.011075313
448.2,31.5,0.0101385116
448.2,31.75,0.0092488409
448.2,32.0,0.0084080506
448.2,32.25,0.0076172503
448.2,32.5,0.0068769525
448.2,32.75,0.0061871224
448.2,33.0,0.0055472313
448.2,33.25,0.0049563129
448.2,33.5,0.0044130214
448.2,33.75,0.0039156892
448.2,34.0,0.0034623843
448.2,34.25,0.0030509647
448.2,34.5,0.0026791311
448.2,34.75,0.002344475
448.2,35.0,0.0020445235
448.25,0.0,0.0710817363
448.25,0.25,0.0712604394
448.25,0.5,0.0713133818
448.25,0.75,0.0712402829
448.25,1.0,0.0710415302
448.25,1.25,0.0707181756
448.25,1.5,0.0702719265
448.25,1.75,0.0697051302
448.25,2.0,0.069020754
448.25,2.25,0.0682223591
448.25,2.5,0.0673140694
448.25,2.75,0.066300537
448.25,3.0,0.0651869014
448.25,3.25,0.0639787472
448.25,3.5,0.0626820572
448.25,3.75,0.0613031632
448.25,4.0,0.059848695
448.25,4.25,0.0583255275
448.25,4.5,0.0567407275
448.25,4.75,0.0551014995
448.25,5.0,0.0534151322
448.25,5.25,0.0516889461
448.25,5.5,0.0499302419
448.25,5.75,0.048146251
448.25,6.0,0.0463440889
448.25,6.25,0.0445307111
448.25,6.5,0.0427128716
448.25,6.75,0.0408970864
448.25,7.0,0.0390895992
448.25,7.25,0.037296353
448.25,7.5,0.0355229643
448.25,7.75,0.0337747031
448.25,8.0,0.0320564765
448.25,8.25,0.0303728176
448.25,8.5,0.0287278782
448.25,8.75,0.0271254268
448.25,9.0,0.0255688501
448.25,9.25,0.0240611595
448.25,9.5,0.0226050013
448.25,9.75,0.0212026701
448.25,10.0,0.0198561268
448.25,10.25,0.0185670191
448.25,10.5,0.0173367046
448.25,10.75,0.0161662772
448.25,11.0,0.0150565947
448.25,11.25,0.0140083088
448.25,11.5,0.0130218956
448.25,11.75,0.0120976871
448.25,12.0,0.0112359031
448.25,12.25,0.0104366824
448.25,12.5,0.0097001131
448.25,12.75,0.0090262619
448.25,13.0,0.0084152006
448.25,13.25,0.0078670306
448.25,13.5,0.0073819044
448.25,13.75,0.0069600421
448.25,14.0,0.0066017451
448.25,14.25,0.0063074038
448.25,14.5,0.006077501
448.25,14.75,0.0059126081
448.25,15.0,0.005813377
448.25,15.25,0.0057805244
448.25,15.5,0.0058148098
448.25,15.75,0.0059170079
448.25,16.0,0.0060878735
448.25,16.25,0.0063281008
448.25,16.5,0.0066382779
448.25,16.75,0.0070188347
448.25,17.0,0.0074699882
448.25,17.25,0.0079916837
448.25,17.5,0.0085835343
448.25,17.75,0.0092447598
448.25,18.0,0.009974126
448.25,18.25,0.0107698871
448.25,18.5,0.0116297309
448.25,18.75,0.0125507312
448.25,19.0,0.0135293064
448.25,19.25,0.0145611881
448.25,19.5,0.0156413997
448.25,19.75,0.0167642478
448.25,20.0,0.0179233265
448.25,20.25,0.0191115361
448.25,20.5,0.0203211174
448.25,20.75,0.0215437005
448.25,21.0,0.0227703698
448.25,21.25,0.0239917437
448.25,21.5,0.0251980681
448.25,21.75,0.0263793241
448.25,22.0,0.0275253454
448.25,22.25,0.0286259463
448.25,22.5,0.0296710563
448.25,22.75,0.0306508595
448.25,23.0,0.031555935
448.25,23.25,0.0323773966
448.25,23.5,0.0331070284
448.25,23.75,0.0337374118
448.25,24.0,0.0342620437
448.25,24.25,0.0346754408
448.25,24.5,0.0349732285
448.25,24.75,0.0351522126
448.25,25.0,0.0352104306
448.25,25.25,0.0351471837
448.25,25.5,0.0349630461
448.25,25.75,0.0346598536
448.25,26.0,0.0342406695
448.25,26.25,0.033709731
448.25,26.5,0.0330723757
448.25,26.75,0.0323349499
448.25,27.0,0.0315047023
448.25,27.25,0.0305896635
448.25,27.5,0.0295985164
448.25,27.75,0.0285404578
448.25,28.0,0.0274250565
448.25,28.25,0.0262621096
448.25,28.5,0.0250615005
448.25,28.75,0.0238330612
448.25,29.0,0.0225864416
448.25,29.25,0.0213309881
448.25,29.5,0.0200756331
448.25,29.75,0.0188287984
448.25,30.0,0.0175983118
448.25,30.25,0.0163913387
448.25,30.5,0.01521433
448.25,30.75,0.0140729844
448.25,31.0,0.0129722269
448.25,31.25,0.0119162005
448.25,31.5,0.0109082729
448.25,31.75,0.0099510544
448.25,32.0,0.0090464276
448.25,32.25,0.0081955862
448.25,32.5,0.0073990817
448.25,32.75,0.0066568766
448.25,33.0,0.005968402
448.25,33.25,0.0053326185
448.25,33.5,0.0047480778
448.25,33.75,0.0042129859
448.25,34.0,0.003725264
448.25,34.25,0.0032826076
448.25,34.5,0.0028825427
448.25,34.75,0.0025224781
448.25,35.0,0.0021997529
448.3,0.0,0.076414791
448.3,0.25,0.0766069017
448.3,0.5,0.0766638162
448.3,0.75,0.0765852329
448.3,1.0,0.0763715684
448.3,1.25,0.0760239535
448.3,1.5,0.0755442235
448.3,1.75,0.0749349022
448.3,2.0,0.0741991793
448.3,2.25,0.0733408831
448.3,2.5,0.0723644471
448.3,2.75,0.0712748723
448.3,3.0,0.0700776839
448.3,3.25,0.0687788854
448.3,3.5,0.0673849086
448.3,3.75,0.0659025602
448.3,4.0,0.0643389675
448.3,4.25,0.0627015212
448.3,4.5,0.0609978183
448.3,4.75,0.0592356038
448.3,5.0,0.0574227133
448.3,5.25,0.0555670166
448.3,5.5,0.0536763618
448.3,5.75,0.0517585233
448.3,6.0,0.0498211504
448.3,6.25,0.0478717201
448.3,6.5,0.0459174934
448.3,6.75,0.0439654751
448.3,7.0,0.0420223775
448.3,7.25,0.0400945893
448.3,7.5,0.0381881484
448.3,7.75,0.0363087203
448.3,8.0,0.0344615802
448.3,8.25,0.0326516012
448.3,8.5,0.0308832469
448.3,8.75,0.0291605682
448.3,9.0,0.0274872061
448.3,9.25,0.025866398
448.3,9.5,0.0243009884
448.3,9.75,0.0227934444
448.3,10.0,0.0213458739
448.3,10.25,0.0199600482
448.3,10.5,0.0186374268
448.3,10.75,0.0173791857
448.3,11.0,0.016186247
448.3,11.25,0.0150593113
448.3,11.5,0.0139988903
448.3,11.75,0.0130053412
448.3,12.0,0.0120789001
448.3,12.25,0.0112197162
448.3,12.5,0.0104278843
448.3,12.75,0.0097034759
448.3,13.0,0.0090465684
448.3,13.25,0.0084572709
448.3,13.5,0.0079357471
448.3,13.75,0.0074822337
448.3,14.0,0.0070970547
448.3,14.25,0.0067806299
448.3,14.5,0.0065334781
448.3,14.75,0.0063562138
448.3,15.0,0.0062495377
448.3,15.25,0.0062142202
448.3,15.5,0.006251078
448.3,15.75,0.0063609437
448.3,16.0,0.0065446288
448.3,16.25,0.0068028797
448.3,16.5,0.0071363284
448.3,16.75,0.0075454373
448.3,17.0,0.0080304395
448.3,17.25,0.0085912763
448.3,17.5,0.0092275317
448.3,17.75,0.009938367
448.3,18.0,0.0107224555
448.3,18.25,0.0115779202
448.3,18.5,0.0125022756
448.3,18.75,0.0134923758
448.3,19.0,0.0145443707
448.3,19.25,0.0156536714
448.3,19.5,0.0168149281
448.3,19.75,0.0180220202
448.3,20.0,0.0192680612
448.3,20.25,0.0205454188
448.3,20.5,0.0218457514
448.3,20.75,0.0231600614
448.3,21.0,0.0244787641
448.3,21.25,0.025791774
448.3,21.5,0.0270886055
448.3,21.75,0.0283584876
448.3,22.0,0.0295904915
448.3,22.25,0.0307736673
