wavelength_nm,theta_deg,I_proxy
448.05,15.25,0.2210654076
448.05,15.5,0.2152247379
448.05,15.75,0.2106185657
448.05,16.0,0.2072767548
448.05,16.25,0.2052261238
448.05,16.5,0.204489729
448.05,16.75,0.2050860811
448.05,17.0,0.2070283065
448.05,17.25,0.2103232687
448.05,17.5,0.2149706659
448.05,17.75,0.2209621252
448.05,18.0,0.2282803154
448.05,18.25,0.2368981033
448.05,18.5,0.2467777785
448.05,18.75,0.2578703733
448.05,19.0,0.2701151055
448.05,19.25,0.2834389694
448.05,19.5,0.2977565004
448.05,19.75,0.3129697352
448.05,20.0,0.3289683877
448.05,20.25,0.345630256
448.05,20.5,0.3628218709
448.05,20.75,0.3803993919
448.05,21.0,0.39820975
448.05,21.25,0.4160920297
448.05,21.5,0.4338790786
448.05,21.75,0.4513993224
448.05,22.0,0.4684787608
448.05,22.25,0.4849431107
448.05,22.5,0.5006200596
448.05,22.75,0.5153415868
448.05,23.0,0.5289463059
448.05,23.25,0.5412817812
448.05,23.5,0.5522067682
448.05,23.75,0.5615933286
448.05,24.0,0.5693287729
448.05,24.25,0.5753173853
448.05,24.5,0.5794818911
448.05,24.75,0.5817646318
448.05,25.0,0.5821284189
448.05,25.25,0.5805570472
448.05,25.5,0.5770554531
448.05,25.75,0.5716495158
448.05,26.0,0.5643855037
448.05,26.25,0.5553291808
448.05,26.5,0.5445645931
448.05,26.75,0.532192564
448.05,27.0,0.5183289338
448.05,27.25,0.5031025835
448.05,27.5,0.4866532888
448.05,27.75,0.4691294511
448.05,28.0,0.4506857557
448.05,28.25,0.4314808075
448.05,28.5,0.4116747915
448.05,28.75,0.3914272057
448.05,29.0,0.3708947081
448.05,29.25,0.3502291167
448.05,29.5,0.3295755945
448.05,29.75,0.3090710464
448.05,30.0,0.288842749
448.05,30.25,0.269007226
448.05,30.5,0.2496693767
448.05,30.75,0.2309218587
448.05,31.0,0.2128447194
448.05,31.25,0.195505265
448.05,31.5,0.1789581534
448.05,31.75,0.1632456894
448.05,32.0,0.1483983012
448.05,32.25,0.1344351733
448.05,32.5,0.1213650085
448.05,32.75,0.1091868935
448.05,33.0,0.0978912399
448.05,33.25,0.0874607757
448.05,33.5,0.0778715619
448.05,33.75,0.0690940125
448.05,34.0,0.0610938962
448.05,34.25,0.0538333039
448.05,34.5,0.0472715651
448.05,34.75,0.0413661023
448.05,35.0,0.0360732144
448.1,0.0,1.1723468558
448.1,0.25,1.1789166868
448.1,0.5,1.1841024907
448.1,0.75,1.1878857231
448.1,1.0,1.1902528213
448.1,1.25,1.1911952857
448.1,1.5,1.1907097313
448.1,1.75,1.1887979073
448.1,2.0,1.1854666879
448.1,2.25,1.1807280308
448.1,2.5,1.1745989068
448.1,2.75,1.167101199
448.1,3.0,1.1582615737
448.1,3.25,1.1481113237
448.1,3.5,1.136686185
448.1,3.75,1.1240261298
448.1,4.0,1.1101751357
448.1,4.25,1.0951809347
448.1,4.5,1.0790947433
448.1,4.75,1.0619709764
448.1,5.0,1.0438669475
448.1,5.25,1.0248425574
448.1,5.5,1.0049599744
448.1,5.75,0.9842833092
448.1,6.0,0.9628782863
448.1,6.25,0.9408119155
448.1,6.5,0.9181521666
448.1,6.75,0.8949676493
448.1,7.0,0.8713273018
448.1,7.25,0.8473000912
448.1,7.5,0.822954727
448.1,7.75,0.7983593923
448.1,8.0,0.7735814934
448.1,8.25,0.7486874315
448.1,8.5,0.7237423971
448.1,8.75,0.6988101915
448.1,9.0,0.673953074
448.1,9.25,0.6492316388
448.1,9.5,0.6247047215
448.1,9.75,0.6004293356
448.1,10.0,0.5764606409
448.1,10.25,0.5528519413
448.1,10.5,0.5296547136
448.1,10.75,0.5069186649
448.1,11.0,0.4846918169
448.1,11.25,0.4630206147
448.1,11.5,0.4419500577
448.1,11.75,0.4215238473
448.1,12.0,0.4017845483
448.1,12.25,0.3827737578
448.1,12.5,0.3645322762
448.1,12.75,0.3471002726
448.1,13.0,0.3305174388
448.1,13.25,0.3148231224
448.1,13.5,0.3000564325
448.1,13.75,0.2862563075
448.1,14.0,0.2734615384
448.1,14.25,0.2617107378
448.1,14.5,0.2510422468
448.1,14.75,0.2414939735
448.1,15.0,0.2331031544
448.1,15.25,0.2259060368
448.1,15.5,0.219937475
448.1,15.75,0.2152304423
448.1,16.0,0.2118154563
448.1,16.25,0.209719923
448.1,16.5,0.2089674036
448.1,16.75,0.2095768138
448.1,17.0,0.2115615678
448.1,17.25,0.2149286792
448.1,17.5,0.2196778396
448.1,17.75,0.2258004928
448.1,18.0,0.2332789281
448.1,18.25,0.2420854182
448.1,18.5,0.2521814268
448.1,18.75,0.2635169141
448.1,19.0,0.276029767
448.1,19.25,0.2896453811
448.1,19.5,0.3042764206
448.1,19.75,0.3198227768
448.1,20.0,0.3361717489
448.1,20.25,0.3531984591
448.1,20.5,0.3707665156
448.1,20.75,0.3887289285
448.1,21.0,0.4069292767
448.1,21.25,0.4252031215
448.1,21.5,0.4433796502
448.1,21.75,0.4612835316
448.1,22.0,0.4787369553
448.1,22.25,0.4955618221
448.1,22.5,0.5115820463
448.1,22.75,0.5266259282
448.1,23.0,0.5405285473
448.1,23.25,0.5531341302
448.1,23.5,0.5642983397
448.1,23.75,0.5738904359
448.1,24.0,0.5817952618
448.1,24.25,0.5879150058
448.1,24.5,0.5921707011
448.1,24.75,0.5945034265
448.1,25.0,0.5948751794
448.1,25.25,0.5932693996
448.1,25.5,0.5896911318
448.1,25.75,0.5841668216
448.1,26.0,0.5767437508
448.1,26.25,0.5674891232
448.1,26.5,0.5564888253
448.1,26.75,0.5438458881
448.1,27.0,0.5296786885
448.1,27.25,0.5141189296
448.1,27.5,0.4973094477
448.1,27.75,0.4794018936
448.1,28.0,0.46055434
448.1,28.25,0.4409288645
448.1,28.5,0.4206891598
448.1,28.75,0.3999982162
448.1,29.0,0.3790161223
448.1,29.25,0.3578980202
448.1,29.5,0.3367922515
448.1,29.75,0.3158387191
448.1,30.0,0.2951674864
448.1,30.25,0.2748976285
448.1,30.5,0.2551363418
448.1,30.75,0.2359783128
448.1,31.0,0.2175053416
448.1,31.25,0.1997862084
448.1,31.5,0.1828767677
448.1,31.75,0.1668202507
448.1,32.0,0.1516477519
448.1,32.25,0.1373788759
448.1,32.5,0.1240225161
448.1,32.75,0.1115777391
448.1,33.0,0.1000347467
448.1,33.25,0.0893758885
448.1,33.5,0.0795767014
448.1,33.75,0.0706069516
448.1,34.0,0.0624316582
448.1,34.25,0.055012082
448.1,34.5,0.048306662
448.1,34.75,0.0422718883
448.1,35.0,0.036863103
448.15,0.0,1.1969922819
448.15,0.25,1.2037002258
448.15,0.5,1.2089950473
448.15,0.75,1.2128578119
448.15,1.0,1.2152746719
448.15,1.25,1.2162369491
448.15,1.5,1.2157411872
448.15,1.75,1.2137891723
448.15,2.0,1.210387923
448.15,2.25,1.2055496485
448.15,2.5,1.1992916762
448.15,2.75,1.1916363494
448.15,3.0,1.1826108948
448.15,3.25,1.1722472631
448.15,3.5,1.1605819418
448.15,3.75,1.1476557431
448.15,4.0,1.1335135693
448.15,4.25,1.1182041557
448.15,4.5,1.1017797956
448.15,4.75,1.0842960478
448.15,5.0,1.0658114306
448.15,5.25,1.046387104
448.15,5.5,1.0260865434
448.15,5.75,1.0049752072
448.15,6.0,0.9831202015
448.15,6.25,0.9605899449
448.15,6.5,0.9374538359
448.15,6.75,0.9137819268
448.15,7.0,0.8896446049
448.15,7.25,0.865112287
448.15,7.5,0.8402551273
448.15,7.75,0.8151427421
448.15,8.0,0.7898439549
448.15,8.25,0.7644265625
448.15,8.5,0.7389571261
448.15,8.75,0.7135007883
448.15,9.0,0.688121117
448.15,9.25,0.6628799804
448.15,9.5,0.6378374509
448.15,9.75,0.6130517406
448.15,10.0,0.5885791688
448.15,10.25,0.5644741601
448.15,10.5,0.5407892733
448.15,10.75,0.5175752606
448.15,11.0,0.4948811532
448.15,11.25,0.4727543725
448.15,11.5,0.451240864
448.15,11.75,0.4303852476
448.15,12.0,0.4102309832
448.15,12.25,0.3908205422
448.15,12.5,0.3721955827
448.15,12.75,0.3543971183
448.15,13.0,0.3374656752
448.15,13.25,0.3214414282
448.15,13.5,0.3063643085
448.15,13.75,0.2922740731
448.15,14.0,0.2792103286
448.15,14.25,0.2672124991
448.15,14.5,0.256319732
448.15,14.75,0.246570732
448.15,15.0,0.2380035186
448.15,15.25,0.230655101
448.15,15.5,0.2245610663
448.15,15.75,0.219755081
448.15,16.0,0.2162683042
448.15,16.25,0.214128718
448.15,16.5,0.2133603788
448.15,16.75,0.2139826003
448.15,17.0,0.2160090783
448.15,17.25,0.2194469741
448.15,17.5,0.2242959728
448.15,17.75,0.2305473382
448.15,18.0,0.2381829874
448.15,18.25,0.2471746102
448.15,18.5,0.2574828602
448.15,18.75,0.2690566455
448.15,19.0,0.2818325472
448.15,19.25,0.2957343929
448.15,19.5,0.3106730104
448.15,19.75,0.3265461868
448.15,20.0,0.3432388519
448.15,20.25,0.3606235027
448.15,20.5,0.3785608802
448.15,20.75,0.3969009042
448.15,21.0,0.4154838656
448.15,21.25,0.4341418686
448.15,21.5,0.4527005097
448.15,21.75,0.4709807719
448.15,22.0,0.4888011067
448.15,22.25,0.5059796708
448.15,22.5,0.5223366771
448.15,22.75,0.5376968159
448.15,23.0,0.5518917
448.15,23.25,0.5647622813
448.15,23.5,0.5761611881
448.15,23.75,0.5859549322
448.15,24.0,0.5940259357
448.15,24.25,0.6002743308
448.15,24.5,0.6046194906
448.15,24.75,0.6070012553
448.15,25.0,0.6073808233
448.15,25.25,0.6057412863
448.15,25.5,0.602087795
448.15,25.75,0.5964473512
448.15,26.0,0.5888682304
448.15,26.25,0.5794190492
448.15,26.5,0.5681874997
448.15,26.75,0.555278779
448.15,27.0,0.5408137522
448.15,27.25,0.5249268914
448.15,27.5,0.5077640356
448.15,27.75,0.4894800235
448.15,28.0,0.470236251
448.15,28.25,0.4501982029
448.15,28.5,0.4295330131
448.15,28.75,0.4084070983
448.15,29.0,0.3869839125
448.15,29.25,0.3654218594
448.15,29.5,0.3438723989
448.15,29.75,0.3224783751
448.15,30.0,0.3013725855
448.15,30.25,0.2806766086
448.15,30.5,0.2604998943
448.15,30.75,0.2409391195
448.15,31.0,0.2220778039
448.15,31.25,0.2039861738
448.15,31.5,0.1867212578
448.15,31.75,0.1703271959
448.15,32.0,0.1548357363
448.15,32.25,0.1402668957
448.15,32.5,0.1266297545
448.15,32.75,0.1139233597
448.15,33.0,0.102137707
448.15,33.25,0.0912547751
448.15,33.5,0.0812495866
448.15,33.75,0.072091272
448.15,34.0,0.0637441152
448.15,34.25,0.0561685624
448.15,34.5,0.049322179
448.15,34.75,0.0431605406
448.15,35.0,0.0376380502
448.2,0.0,1.2211099139
448.2,0.25,1.227953013
448.2,0.5,1.2333545173
448.2,0.75,1.237295111
448.2,1.0,1.2397606671
448.2,1.25,1.2407423329
448.2,1.5,1.240236582
448.2,1.75,1.2382452369
448.2,2.0,1.2347754574
448.2,2.25,1.2298396988
448.2,2.5,1.2234556376
448.2,2.75,1.2156460672
448.2,3.0,1.206438763
448.2,3.25,1.1958663195
448.2,3.5,1.183965959
448.2,3.75,1.1707793165
448.2,4.0,1.1563521987
448.2,4.25,1.140734323
448.2,4.5,1.1239790362
448.2,4.75,1.1061430166
448.2,5.0,1.0872859616
448.2,5.25,1.0674702634
448.2,5.5,1.0467606764
448.2,5.75,1.0252239779
448.2,6.0,1.002928626
448.2,6.25,0.9799444178
448.2,6.5,0.9563421504
448.2,6.75,0.9321932871
448.2,7.0,0.9075696337
448.2,7.25,0.8825430258
448.2,7.5,0.8571850309
448.2,7.75,0.8315666682
448.2,8.0,0.8057581476
448.2,8.25,0.7798286321
448.2,8.5,0.7538460242
448.2,8.75,0.7278767786
448.2,9.0,0.7019857443
448.2,9.25,0.676236036
448.2,9.5,0.6506889364
448.2,9.75,0.6254038305
448.2,10.0,0.6004381725
448.2,10.25,0.5758474833
448.2,10.5,0.5516853809
448.2,10.75,0.5280036401
448.2,11.0,0.5048522797
448.2,11.25,0.482279677
448.2,11.5,0.4603327029
448.2,11.75,0.4390568767
448.2,12.0,0.4184965334
448.2,12.25,0.3986950007
448.2,12.5,0.3796947757
448.2,12.75,0.3615376984
448.2,13.0,0.3442651116
448.2,13.25,0.3279179997
448.2,13.5,0.3125370982
448.2,13.75,0.2981629654
448.2,14.0,0.2848360056
448.2,14.25,0.2725964375
448.2,14.5,0.2614841972
448.2,14.75,0.2515387692
448.2,15.0,0.2427989391
448.2,15.25,0.2353024617
448.2,15.5,0.2290856412
448.2,15.75,0.2241828223
448.2,16.0,0.2206257921
448.2,16.25,0.2184430963
448.2,16.5,0.2176592763
448.2,16.75,0.2182940346
448.2,17.0,0.2203613432
448.2,17.25,0.2238685075
448.2,17.5,0.2288152064
448.2,17.75,0.2351925276
448.2,18.0,0.2429820239
448.2,18.25,0.2521548147
448.2,18.5,0.2626707607
448.2,18.75,0.2744777407
448.2,19.0,0.2875110581
448.2,19.25,0.3016930055
448.2,19.5,0.3169326142
448.2,19.75,0.3331256117
448.2,20.0,0.3501546094
448.2,20.25,0.3678895352
448.2,20.5,0.3861883245
448.2,20.75,0.404897873
448.2,21.0,0.4238552538
448.2,21.25,0.4428891881
448.2,21.5,0.4618217584
448.2,21.75,0.4804703409
448.2,22.0,0.4986497293
448.2,22.25,0.5161744162
448.2,22.5,0.532860992
448.2,22.75,0.548530615
448.2,23.0,0.5630115051
448.2,23.25,0.5761414097
448.2,23.5,0.5877699877
448.2,23.75,0.5977610613
448.2,24.0,0.6059946837
448.2,24.25,0.6123689747
448.2,24.5,0.6168016831
448.2,24.75,0.6192314368
448.2,25.0,0.6196186525
448.2,25.25,0.6179460813
448.2,25.5,0.6142189776
448.2,25.75,0.6084648871
448.2,26.0,0.6007330581
448.2,26.25,0.5910934899
448.2,26.5,0.5796356413
448.2,26.75,0.5664668287
448.2,27.0,0.551710353
448.2,27.25,0.5355033954
448.2,27.5,0.5179947332
448.2,27.75,0.4993423253
448.2,28.0,0.4797108191
448.2,28.25,0.4592690338
448.2,28.5,0.4381874708
448.2,28.75,0.4166359
448.2,29.0,0.3947810686
448.2,29.25,0.3727845718
448.2,29.5,0.3508009215
448.2,29.75,0.3289758395
448.2,30.0,0.3074447994
448.2,30.25,0.286331829
448.2,30.5,0.2657485836
448.2,30.75,0.245793688
448.2,31.0,0.2265523447
448.2,31.25,0.2080961948
448.2,31.5,0.1904834162
448.2,31.75,0.1737590381
448.2,32.0,0.1579554484
448.2,32.25,0.1430930671
448.2,32.5,0.1291811576
448.2,32.75,0.1162187477
448.2,33.0,0.1041956314
448.2,33.25,0.0930934245
448.2,33.5,0.0828866462
448.2,33.75,0.073543805
448.2,34.0,0.0650284652
448.2,34.25,0.0573002763
448.2,34.5,0.0503159483
448.2,34.75,0.044030162
448.2,35.0,0.0383964015
448.25,0.0,1.2446474229
448.25,0.25,1.2516224261
448.25,0.5,1.2571280472
448.25,0.75,1.2611445978
448.25,1.0,1.2636576788
448.25,1.25,1.2646582666
448.25,1.5,1.2641427672
448.25,1.75,1.2621130379
448.25,2.0,1.2585763766
448.25,2.25,1.2535454788
448.25,2.5,1.2470383616
448.25,2.75,1.2390782578
448.25,3.0,1.2296934782
448.25,3.25,1.2189172454
448.25,3.5,1.2067874996
448.25,3.75,1.1933466779
448.25,4.0,1.1786414701
448.25,4.25,1.1627225519
448.25,4.5,1.1456442985
448.25,4.75,1.1274644807
448.25,5.0,1.1082439464
448.25,5.25,1.0880462907
448.25,5.5,1.066937516
448.25,5.75,1.0449856867
448.25,6.0,1.0222605806
448.25,6.25,0.9988333403
448.25,6.5,0.9747761273
448.25,6.75,0.9501617825
448.25,7.0,0.9250634958
448.25,7.25,0.8995544874
448.25,7.5,0.8737077044
448.25,7.75,0.8475955347
448.25,8.0,0.8212895419
448.25,8.25,0.794860222
448.25,8.5,0.7683767862
448.25,8.75,0.7419069703
448.25,9.0,0.7155168733
448.25,9.25,0.6892708264
448.25,9.5,0.6632312935
448.25,9.75,0.6374588045
448.25,10.0,0.6120119208
448.25,10.25,0.5869472337
448.25,10.5,0.5623193947
448.25,10.75,0.5381811763
448.25,11.0,0.5145835618
448.25,11.25,0.4915758608
448.25,11.5,0.4692058478
448.25,11.75,0.4475199192
448.25,12.0,0.426563265
448.25,12.25,0.4063800477
448.25,12.5,0.3870135838
448.25,12.75,0.3685065198
448.25,13.0,0.3509009951
448.25,13.25,0.3342387844
448.25,13.5,0.3185614083
448.25,13.75,0.3039102068
448.25,14.0,0.2903263632
448.25,14.25,0.2778508713
448.25,14.5,0.2665244369
448.25,14.75,0.2563873057
448.25,15.0,0.247479011
448.25,15.25,0.2398380352
448.25,15.5,0.2335013823
448.25,15.75,0.2285040592
448.25,16.0,0.2248784654
448.25,16.25,0.2226536971
448.25,16.5,0.2218547685
448.25,16.75,0.2225017621
448.25,17.0,0.2246089191
448.25,17.25,0.2281836858
448.25,17.5,0.2332257348
448.25,17.75,0.2397259821
448.25,18.0,0.2476656249
448.25,18.25,0.2570152258
448.25,18.5,0.2677338719
448.25,18.75,0.2797684375
448.25,19.0,0.2930529786
448.25,19.25,0.3075082902
448.25,19.5,0.32304165
448.25,19.75,0.3395467757
448.25,20.0,0.3569040159
448.25,20.25,0.3749807914
448.25,20.5,0.3936322991
448.25,20.75,0.4127024836
448.25,21.0,0.4320252774
448.25,21.25,0.4514261003
448.25,21.5,0.4707236056
448.25,21.75,0.4897316489
448.25,22.0,0.5082614541
448.25,22.25,0.5261239382
448.25,22.5,0.5431321562
448.25,22.75,0.559103819
448.25,23.0,0.5738638356
448.25,23.25,0.5872468257
448.25,23.5,0.5990995504
448.25,23.75,0.609283207
448.25,24.0,0.6176755366
448.25,24.25,0.6241726953
448.25,24.5,0.6286908463
448.25,24.75,0.6311674348
448.25,25.0,0.6315621143
448.25,25.25,0.6298573034
448.25,25.5,0.6260583579
448.25,25.75,0.6201933544
448.25,26.0,0.6123124906
448.25,26.25,0.6024871148
448.25,26.5,0.5908084103
448.25,26.75,0.5773857623
448.25,27.0,0.5623448481
448.25,27.25,0.5458254932
448.25,27.5,0.5279793427
448.25,27.75,0.5089674003
448.25,28.0,0.4889574869
448.25,28.25,0.4681216759
448.25,28.5,0.4466337551
448.25,28.75,0.4246667669
448.25,29.0,0.4023906726
448.25,29.25,0.3799701823
448.25,29.5,0.357562786
448.25,29.75,0.3353170146
448.25,30.0,0.3133709528
448.25,30.25,0.2918510193
448.25,30.5,0.2708710214
448.25,30.75,0.2505314852
448.25,31.0,0.2309192553
448.25,31.25,0.2121073538
448.25,31.5,0.19415508
448.25,31.75,0.1771083311
448.25,32.0,0.1610001193
448.25,32.25,0.1458512581
448.25,32.5,0.1316711895
448.25,32.75,0.1184589226
448.25,33.0,0.1062040547
448.25,33.25,0.0948878471
448.25,33.5,0.084484328
448.25,33.75,0.0749613989
448.25,34.0,0.0662819217
448.25,34.25,0.058404768
448.25,34.5,0.0512858136
448.25,34.75,0.0448788655
448.25,35.0,0.0391365115
448.3,0.0,1.2675529525
448.3,0.25,1.2746563183
448.3,0.5,1.2802632606
448.3,0.75,1.2843537286
448.3,1.0,1.2869130584
448.3,1.25,1.2879320603
448.3,1.5,1.287407074
448.3,1.75,1.2853399912
448.3,2.0,1.2817382439
448.3,2.25,1.2766147613
448.3,2.5,1.2699878922
448.3,2.75,1.2618812968
448.3,3.0,1.2523238069
448.3,3.25,1.2413492567
448.3,3.5,1.2289962844
448.3,3.75,1.2153081082
448.3,4.0,1.2003322771
448.3,4.25,1.1841203995
448.3,4.5,1.1667278511
448.3,4.75,1.1482134659
448.3,5.0,1.1286392118
448.3,5.25,1.108069854
448.3,5.5,1.0865726097
448.3,5.75,1.064216796
448.3,6.0,1.0410734746
448.3,6.25,1.0172150975
448.3,6.5,0.9927151541
448.3,6.75,0.9676478259
448.3,7.0,0.9420876497
448.3,7.25,0.9161091932
448.3,7.5,0.889786746
448.3,7.75,0.8631940281
448.3,8.0,0.8364039202
448.3,8.25,0.8094882155
448.3,8.5,0.7825173989
448.3,8.75,0.755560453
448.3,9.0,0.728684693
448.3,9.25,0.7019556342
448.3,9.5,0.6754368899
448.3,9.75,0.6491901039
448.3,10.0,0.6232749154
448.3,10.25,0.5977489571
448.3,10.5,0.5726678864
448.3,10.75,0.5480854469
448.3,11.0,0.5240535602
448.3,11.25,0.5006224432
448.3,11.5,0.4778407497
448.3,11.75,0.4557557301
448.3,12.0,0.4344134058
448.3,12.25,0.4138587522
448.3,12.5,0.3941358828
448.3,12.75,0.375288229
448.3,13.0,0.357358706
448.3,13.25,0.3403898567
448.3,13.5,0.3244239663
448.3,13.75,0.3095031354
448.3,14.0,0.2956693053
448.3,14.25,0.282964224
448.3,14.5,0.2714293467
448.3,14.75,0.2611056596
448.3,15.0,0.2520334235
448.3,15.25,0.2442518291
448.3,15.5,0.2377985614
448.3,15.75,0.2327092713
448.3,16.0,0.229016955
448.3,16.25,0.2267512437
448.3,16.5,0.2259376123
448.3,16.75,0.2265965127
448.3,17.0,0.2287424481
448.3,17.25,0.2323830021
448.3,17.5,0.2375178411
448.3,17.75,0.2441377139
448.3,18.0,0.2522234717
448.3,18.25,0.2617451354
448.3,18.5,0.2726610393
448.3,18.75,0.2849170796
448.3,19.0,0.2984460992
448.3,19.25,0.3131674352
448.3,19.5,0.328986659
448.3,19.75,0.3457955322
448.3,20.0,0.3634722017
448.3,20.25,0.3818816482
448.3,20.5,0.4008764038
448.3,20.75,0.4202975413
448.3,21.0,0.4399759368
448.3,21.25,0.4597337975
448.3,21.5,0.4793864391
448.3,21.75,0.4987442918
448.3,22.0,0.5176151052
448.3,22.25,0.5358063167
448.3,22.5,0.5531275407
