wavelength_nm,theta_deg,I_proxy
448.0,29.25,0.0086063536
448.0,29.5,0.008099169
448.0,29.75,0.0075955719
448.0,30.0,0.0070986996
448.0,30.25,0.0066114246
448.0,30.5,0.0061363326
448.0,30.75,0.0056757078
448.0,31.0,0.0052315238
448.0,31.25,0.0048054404
448.0,31.5,0.0043988058
448.0,31.75,0.0040126642
448.0,32.0,0.0036477673
448.0,32.25,0.0033045899
448.0,32.5,0.0029833488
448.0,32.75,0.002684024
448.0,33.0,0.002406382
448.0,33.25,0.0021500001
448.0,33.5,0.0019142913
448.0,33.75,0.0016985297
448.0,34.0,0.001501875
448.0,34.25,0.0013233962
448.0,34.5,0.0011620944
448.0,34.75,0.0010169236
448.0,35.0,0.00088681
448.05,0.0,0.0309907342
448.05,0.25,0.0310435531
448.05,0.5,0.031059193
448.05,0.75,0.0310375978
448.05,1.0,0.0309788452
448.05,1.25,0.0308831461
448.05,1.5,0.0307508439
448.05,1.75,0.0305824119
448.05,2.0,0.0303784508
448.05,2.25,0.0301396849
448.05,2.5,0.0298669582
448.05,2.75,0.0295612289
448.05,3.0,0.0292235645
448.05,3.25,0.028855135
448.05,3.5,0.0284572065
448.05,3.75,0.0280311341
448.05,4.0,0.027578354
448.05,4.25,0.0271003757
448.05,4.5,0.0265987738
448.05,4.75,0.0260751795
448.05,5.0,0.0255312716
448.05,5.25,0.0249687684
448.05,5.5,0.0243894186
448.05,5.75,0.0237949927
448.05,6.0,0.0231872742
448.05,6.25,0.022568052
448.05,6.5,0.0219391115
448.05,6.75,0.0213022275
448.05,7.0,0.0206591563
448.05,7.25,0.0200116296
448.05,7.5,0.0193613475
448.05,7.75,0.018709973
448.05,8.0,0.0180591269
448.05,8.25,0.0174103833
448.05,8.5,0.0167652659
448.05,8.75,0.0161252449
448.05,9.0,0.0154917348
448.05,9.25,0.0148660932
448.05,9.5,0.0142496198
448.05,9.75,0.0136435568
448.05,10.0,0.01304909
448.05,10.25,0.0124673503
448.05,10.5,0.0118994166
448.05,10.75,0.0113463185
448.05,11.0,0.0108090407
448.05,11.25,0.0102885273
448.05,11.5,0.0097856866
448.05,11.75,0.0093013966
448.05,12.0,0.0088365103
448.05,12.25,0.0083918617
448.05,12.5,0.0079682712
448.05,12.75,0.0075665512
448.05,13.0,0.0071875104
448.05,13.25,0.006831959
448.05,13.5,0.0065007114
448.05,13.75,0.006194589
448.05,14.0,0.005914421
448.05,14.25,0.0056610442
448.05,14.5,0.0054353005
448.05,14.75,0.0052380332
448.05,15.0,0.0050700808
448.05,15.25,0.0049322682
448.05,15.5,0.0048253968
448.05,15.75,0.004750231
448.05,16.0,0.0047074831
448.05,16.25,0.004697796
448.05,16.5,0.0047217236
448.05,16.75,0.0047797092
448.05,17.0,0.0048720633
448.05,17.25,0.004998939
448.05,17.5,0.0051603079
448.05,17.75,0.0053559351
448.05,18.0,0.005585355
448.05,18.25,0.0058478483
448.05,18.5,0.0061424207
448.05,18.75,0.0064677841
448.05,19.0,0.0068223412
448.05,19.25,0.0072041741
448.05,19.5,0.0076110372
448.05,19.75,0.0080403561
448.05,20.0,0.008489231
448.05,20.25,0.0089544475
448.05,20.5,0.0094324935
448.05,20.75,0.0099195823
448.05,21.0,0.0104116826
448.05,21.25,0.0109045553
448.05,21.5,0.0113937956
448.05,21.75,0.0118748814
448.05,22.0,0.0123432256
448.05,22.25,0.0127942338
448.05,22.5,0.0132233633
448.05,22.75,0.0136261849
448.05,23.0,0.0139984455
448.05,23.25,0.0143361294
448.05,23.5,0.0146355177
448.05,23.75,0.0148932448
448.05,24.0,0.0151063499
448.05,24.25,0.0152723232
448.05,24.5,0.0153891444
448.05,24.75,0.0154553143
448.05,25.0,0.0154698777
448.05,25.25,0.0154324367
448.05,25.5,0.0153431551
448.05,25.75,0.015202753
448.05,26.0,0.0150124924
448.05,26.25,0.014774153
448.05,26.5,0.01449
448.05,26.75,0.0141627443
448.05,27.0,0.0137954953
448.05,27.25,0.0133917085
448.05,27.5,0.0129551282
448.05,27.75,0.0124897274
448.05,28.0,0.0119996452
448.05,28.25,0.0114891237
448.05,28.5,0.0109624461
448.05,28.75,0.0104238762
448.05,29.0,0.0098776009
448.05,29.25,0.0093276773
448.05,29.5,0.0087779841
448.05,29.75,0.0082321791
448.05,30.0,0.0076936625
448.05,30.25,0.0071655475
448.05,30.5,0.0066506366
448.05,30.75,0.0061514055
448.05,31.0,0.0056699932
448.05,31.25,0.0052081984
448.05,31.5,0.0047674826
448.05,31.75,0.0043489774
448.05,32.0,0.0039534974
448.05,32.25,0.0035815573
448.05,32.5,0.003233392
448.05,32.75,0.00290898
448.05,33.0,0.002608068
448.05,33.25,0.0023301979
448.05,33.5,0.0020747336
448.05,33.75,0.0018408885
448.05,34.0,0.0016277515
448.05,34.25,0.001434314
448.05,34.5,0.001259493
448.05,34.75,0.0011021549
448.05,35.0,0.0009611361
448.1,0.0,0.0335607803
448.1,0.25,0.0336179794
448.1,0.5,0.0336349164
448.1,0.75,0.0336115303
448.1,1.0,0.0335479053
448.1,1.25,0.0334442699
448.1,1.5,0.033300996
448.1,1.75,0.033118596
448.1,2.0,0.0328977205
448.1,2.25,0.0326391539
448.1,2.5,0.03234381
448.1,2.75,0.0320127268
448.1,3.0,0.0316470601
448.1,3.25,0.0312480769
448.1,3.5,0.0308171484
448.1,3.75,0.030355742
448.1,4.0,0.0298654131
448.1,4.25,0.0293477963
448.1,4.5,0.0288045968
448.1,4.75,0.028237581
448.1,5.0,0.0276485672
448.1,5.25,0.0270394159
448.1,5.5,0.0264120209
448.1,5.75,0.0257682995
448.1,6.0,0.0251101833
448.1,6.25,0.0244396093
448.1,6.5,0.0237585111
448.1,6.75,0.0230688105
448.1,7.0,0.0223724098
448.1,7.25,0.0216711841
448.1,7.5,0.0209669744
448.1,7.75,0.0202615817
448.1,8.0,0.0195567613
448.1,8.25,0.0188542177
448.1,8.5,0.018155601
448.1,8.75,0.0174625034
448.1,9.0,0.0167764566
448.1,9.25,0.0160989309
448.1,9.5,0.0154313336
448.1,9.75,0.0147750101
448.1,10.0,0.0141312445
448.1,10.25,0.0135012614
448.1,10.5,0.0128862292
448.1,10.75,0.012287263
448.1,11.0,0.0117054291
448.1,11.25,0.0111417498
448.1,11.5,0.0105972087
448.1,11.75,0.0100727567
448.1,12.0,0.0095693176
448.1,12.25,0.0090877946
448.1,12.5,0.008629076
448.1,12.75,0.0081940415
448.1,13.0,0.0077835671
448.1,13.25,0.00739853
448.1,13.5,0.0070398122
448.1,13.75,0.0067083032
448.1,14.0,0.006404901
448.1,14.25,0.0061305117
448.1,14.5,0.0058860472
448.1,14.75,0.0056724207
448.1,15.0,0.00549054
448.1,15.25,0.0053412988
448.1,15.5,0.0052255646
448.1,15.75,0.0051441653
448.1,16.0,0.0050978724
448.1,16.25,0.0050873819
448.1,16.5,0.0051132937
448.1,16.75,0.0051760881
448.1,17.0,0.005276101
448.1,17.25,0.0054134985
448.1,17.5,0.0055882497
448.1,17.75,0.0058001002
448.1,18.0,0.0060485457
448.1,18.25,0.0063328075
448.1,18.5,0.0066518086
448.1,18.75,0.0070041542
448.1,19.0,0.0073881145
448.1,19.25,0.0078016126
448.1,19.5,0.0082422168
448.1,19.75,0.0087071388
448.1,20.0,0.0091932387
448.1,20.25,0.0096970354
448.1,20.5,0.0102147255
448.1,20.75,0.0107422083
448.1,21.0,0.0112751182
448.1,21.25,0.0118088646
448.1,21.5,0.0123386774
448.1,21.75,0.0128596593
448.1,22.0,0.0133668432
448.1,22.25,0.0138552532
448.1,22.5,0.0143199701
448.1,22.75,0.0147561976
448.1,23.0,0.0151593296
448.1,23.25,0.0155250174
448.1,23.5,0.0158492338
448.1,23.75,0.0161283341
448.1,24.0,0.016359112
448.1,24.25,0.0165388493
448.1,24.5,0.0166653584
448.1,24.75,0.0167370158
448.1,25.0,0.0167527869
448.1,25.25,0.0167122409
448.1,25.5,0.0166155552
448.1,25.75,0.0164635097
448.1,26.0,0.0162574709
448.1,26.25,0.0159993661
448.1,26.5,0.0156916485
448.1,26.75,0.0153372536
448.1,27.0,0.0149395488
448.1,27.25,0.0145022761
448.1,27.5,0.0140294905
448.1,27.75,0.0135254943
448.1,28.0,0.0129947698
448.1,28.25,0.012441911
448.1,28.5,0.0118715563
448.1,28.75,0.011288323
448.1,29.0,0.0106967454
448.1,29.25,0.010101217
448.1,29.5,0.009505938
448.1,29.75,0.0089148695
448.1,30.0,0.0083316941
448.1,30.25,0.0077597828
448.1,30.5,0.0072021706
448.1,30.75,0.0066615385
448.1,31.0,0.0061402029
448.1,31.25,0.0056401117
448.1,31.5,0.0051628476
448.1,31.75,0.0047096359
448.1,32.0,0.004281359
448.1,32.25,0.0038785741
448.1,32.5,0.0035015356
448.1,32.75,0.0031502202
448.1,33.0,0.0028243537
448.1,33.25,0.00252344
448.1,33.5,0.0022467903
448.1,33.75,0.0019935524
448.1,34.0,0.0017627402
448.1,34.25,0.0015532609
448.1,34.5,0.0013639421
448.1,34.75,0.0011935561
448.1,35.0,0.0010408427
448.15,0.0,0.0363143342
448.15,0.25,0.0363762264
448.15,0.5,0.0363945529
448.15,0.75,0.0363692481
448.15,1.0,0.0363004029
448.15,1.25,0.0361882646
448.15,1.5,0.0360332355
448.15,1.75,0.0358358702
448.15,2.0,0.0355968725
448.15,2.25,0.0353170914
448.15,2.5,0.0349975155
448.15,2.75,0.034639268
448.15,3.0,0.0342435994
448.15,3.25,0.033811881
448.15,3.5,0.0333455962
448.15,3.75,0.0328463329
448.15,4.0,0.0323157741
448.15,4.25,0.0317556885
448.15,4.5,0.0311679213
448.15,4.75,0.0305543836
448.15,5.0,0.0299170431
448.15,5.25,0.0292579129
448.15,5.5,0.0285790422
448.15,5.75,0.0278825055
448.15,6.0,0.027170393
448.15,6.25,0.0264448005
448.15,6.5,0.0257078204
448.15,6.75,0.0249615321
448.15,7.0,0.024207994
448.15,7.25,0.0234492349
448.15,7.5,0.0226872471
448.15,7.75,0.0219239792
448.15,8.0,0.0211613306
448.15,8.25,0.0204011456
448.15,8.5,0.0196452096
448.15,8.75,0.0188952456
448.15,9.0,0.0181529109
448.15,9.25,0.0174197963
448.15,9.5,0.0166974248
448.15,9.75,0.0159872521
448.15,10.0,0.0152906676
448.15,10.25,0.0146089965
448.15,10.5,0.0139435028
448.15,10.75,0.0132953933
448.15,11.0,0.0126658218
448.15,11.25,0.0120558944
448.15,11.5,0.0114666756
448.15,11.75,0.010899194
448.15,12.0,0.0103544493
448.15,12.25,0.0098334188
448.15,12.5,0.0093370639
448.15,12.75,0.0088663362
448.15,13.0,0.0084221837
448.15,13.25,0.0080055555
448.15,13.5,0.0076174061
448.15,13.75,0.0072586979
448.15,14.0,0.0069304025
448.15,14.25,0.0066335005
448.15,14.5,0.0063689784
448.15,14.75,0.0061378245
448.15,15.0,0.0059410212
448.15,15.25,0.0057795351
448.15,15.5,0.0056543053
448.15,15.75,0.0055662275
448.15,16.0,0.0055161364
448.15,16.25,0.0055047852
448.15,16.5,0.005532823
448.15,16.75,0.0056007694
448.15,17.0,0.0057089881
448.15,17.25,0.0058576586
448.15,17.5,0.0060467476
448.15,17.75,0.0062759797
448.15,18.0,0.0065448094
448.15,18.25,0.0068523939
448.15,18.5,0.0071975681
448.15,18.75,0.0075788225
448.15,19.0,0.0079942855
448.15,19.25,0.0084417098
448.15,19.5,0.0089184641
448.15,19.75,0.0094215315
448.15,20.0,0.0099475143
448.15,20.25,0.0104926459
448.15,20.5,0.0110528108
448.15,20.75,0.0116235719
448.15,21.0,0.0122002054
448.15,21.25,0.0127777439
448.15,21.5,0.0133510261
448.15,21.75,0.013914753
448.15,22.0,0.0144635496
448.15,22.25,0.0149920321
448.15,22.5,0.0154948776
448.15,22.75,0.0159668961
448.15,23.0,0.0164031038
448.15,23.25,0.0167987951
448.15,23.5,0.0171496124
448.15,23.75,0.017451612
448.15,24.0,0.0177013244
448.15,24.25,0.0178958087
448.15,24.5,0.0180326974
448.15,24.75,0.018110234
448.15,25.0,0.0181272992
448.15,25.25,0.0180834265
448.15,25.5,0.017978808
448.15,25.75,0.0178142877
448.15,26.0,0.0175913441
448.15,26.25,0.0173120626
448.15,26.5,0.0169790977
448.15,26.75,0.0165956259
448.15,27.0,0.0161652907
448.15,27.25,0.0156921412
448.15,27.5,0.015180565
448.15,27.75,0.0146352175
448.15,28.0,0.0140609488
448.15,28.25,0.0134627297
448.15,28.5,0.0128455793
448.15,28.75,0.0122144936
448.15,29.0,0.011574379
448.15,29.25,0.0109299893
448.15,29.5,0.0102858696
448.15,29.75,0.0096463059
448.15,30.0,0.0090152828
448.15,30.25,0.008396448
448.15,30.5,0.0077930855
448.15,30.75,0.0072080963
448.15,31.0,0.0066439867
448.15,31.25,0.0061028647
448.15,31.5,0.0055864426
448.15,31.75,0.0050960464
448.15,32.0,0.0046326307
448.15,32.25,0.0041967986
448.15,32.5,0.0037888253
448.15,32.75,0.0034086856
448.15,33.0,0.0030560829
448.15,33.25,0.0027304802
448.15,33.5,0.0024311322
448.15,33.75,0.002157117
448.15,34.0,0.0019073673
448.15,34.25,0.001680701
448.15,34.5,0.0014758492
448.15,34.75,0.0012914835
448.15,35.0,0.0011262404
448.2,0.0,0.0392617792
448.2,0.25,0.0393286948
448.2,0.5,0.0393485088
448.2,0.75,0.0393211501
448.2,1.0,0.0392467171
448.2,1.25,0.0391254771
448.2,1.5,0.0389578651
448.2,1.75,0.0387444807
448.2,2.0,0.0384860848
448.2,2.25,0.0381835953
448.2,2.5,0.0378380812
448.2,2.75,0.0374507565
448.2,3.0,0.0370229736
448.2,3.25,0.0365562148
448.2,3.5,0.0360520842
448.2,3.75,0.0355122983
448.2,4.0,0.0349386767
448.2,4.25,0.034333132
448.2,4.5,0.0336976587
448.2,4.75,0.0330343235
448.2,5.0,0.0323452533
448.2,5.25,0.031632625
448.2,5.5,0.0308986538
448.2,5.75,0.0301455829
448.2,6.0,0.0293756719
448.2,6.25,0.0285911869
448.2,6.5,0.02779439
448.2,6.75,0.0269875294
448.2,7.0,0.0261728305
448.2,7.25,0.0253524869
448.2,7.5,0.0245286525
448.2,7.75,0.0237034342
448.2,8.0,0.0228788853
448.2,8.25,0.022057
448.2,8.5,0.0212397087
448.2,8.75,0.020428874
448.2,9.0,0.0196262879
448.2,9.25,0.0188336702
448.2,9.5,0.0180526676
448.2,9.75,0.0172848539
448.2,10.0,0.0165317313
448.2,10.25,0.0157947325
448.2,10.5,0.0150752242
448.2,10.75,0.014374511
448.2,11.0,0.0136938405
448.2,11.25,0.0130344085
448.2,11.5,0.0123973658
448.2,11.75,0.0117838247
448.2,12.0,0.0111948659
448.2,12.25,0.0106315461
448.2,12.5,0.0100949046
448.2,12.75,0.0095859704
448.2,13.0,0.0091057684
448.2,13.25,0.0086553247
448.2,13.5,0.0082356712
448.2,13.75,0.0078478485
448.2,14.0,0.0074929071
448.2,14.25,0.0071719071
448.2,14.5,0.0068859152
448.2,14.75,0.0066359997
448.2,15.0,0.0064232228
448.2,15.25,0.0062486298
448.2,15.5,0.0061132358
448.2,15.75,0.0060180091
448.2,16.0,0.0059638524
448.2,16.25,0.0059515799
448.2,16.5,0.0059818934
448.2,16.75,0.0060553547
448.2,17.0,0.0061723569
448.2,17.25,0.0063330942
448.2,17.5,0.0065375305
448.2,17.75,0.0067853682
448.2,18.0,0.0070760175
448.2,18.25,0.007408567
448.2,18.5,0.0077817571
448.2,18.75,0.0081939559
448.2,19.0,0.0086431399
448.2,19.25,0.0091268793
448.2,19.5,0.0096423293
448.2,19.75,0.010186228
448.2,20.0,0.0107549021
448.2,20.25,0.0113442792
448.2,20.5,0.0119499098
448.2,20.75,0.0125669965
448.2,21.0,0.0131904324
448.2,21.25,0.0138148467
448.2,21.5,0.0144346592
448.2,21.75,0.0150441408
448.2,22.0,0.0156374804
448.2,22.25,0.0162088571
448.2,22.5,0.0167525159
448.2,22.75,0.0172628457
448.2,23.0,0.0177344581
448.2,23.25,0.0181622656
448.2,23.5,0.0185415569
448.2,23.75,0.0188680682
448.2,24.0,0.0191380485
448.2,24.25,0.019348318
448.2,24.5,0.0194963173
448.2,24.75,0.0195801472
448.2,25.0,0.0195985974
448.2,25.25,0.0195511638
448.2,25.5,0.019438054
448.2,25.75,0.0192601804
448.2,26.0,0.0190191416
448.2,26.25,0.0187171923
448.2,26.5,0.0183572024
448.2,26.75,0.0179426062
448.2,27.0,0.0174773429
448.2,27.25,0.0169657904
448.2,27.5,0.0164126922
448.2,27.75,0.0158230818
448.2,28.0,0.0152022026
448.2,28.25,0.0145554292
448.2,28.5,0.0138881879
448.2,28.75,0.0132058803
448.2,29.0,0.0125138109
448.2,29.25,0.0118171195
448.2,29.5,0.0111207199
448.2,29.75,0.0104292462
448.2,30.0,0.0097470062
448.2,30.25,0.0090779438
448.2,30.5,0.0084256096
448.2,30.75,0.0077931398
448.2,31.0,0.0071832444
448.2,31.25,0.0065982024
448.2,31.5,0.006039865
448.2,31.75,0.0055096659
448.2,32.0,0.0050086371
448.2,32.25,0.0045374308
448.2,32.5,0.0040963445
448.2,32.75,0.0036853509
448.2,33.0,0.0033041292
448.2,33.25,0.002952099
448.2,33.5,0.0026284545
448.2,33.75,0.0023321989
448.2,34.0,0.0020621784
448.2,34.25,0.0018171147
448.2,34.5,0.0015956361
448.2,34.75,0.0013963065
448.2,35.0,0.0012176515
448.25,0.0,0.0424138522
448.25,0.25,0.04248614
448.25,0.5,0.0425075448
448.25,0.75,0.0424779896
448.25,1.0,0.0423975808
448.25,1.25,0.0422666073
448.25,1.5,0.0420855388
448.25,1.75,0.0418550232
448.25,2.0,0.0415758824
448.25,2.25,0.0412491079
448.25,2.5,0.0408758547
448.25,2.75,0.0404574343
448.25,3.0,0.0399953075
448.25,3.25,0.0394910757
448.25,3.5,0.0389464716
448.25,3.75,0.0383633499
448.25,4.0,0.037743676
448.25,4.25,0.0370895159
448.25,4.5,0.0364030247
448.25,4.75,0.0356864345
448.25,5.0,0.0349420434
448.25,5.25,0.0341722028
448.25,5.5,0.0333793059
448.25,5.75,0.0325657758
448.25,6.0,0.0317340536
448.25,6.25,0.0308865874
448.25,6.5,0.0300258209
448.25,6.75,0.0291541827
448.25,7.0,0.0282740769
448.25,7.25,0.0273878733
448.25,7.5,0.0264978986
448.25,7.75,0.0256064288
448.25,8.0,0.0247156823
448.25,8.25,0.0238278132
448.25,8.5,0.0229449069
448.25,8.75,0.0220689755
448.25,9.0,0.021201955
448.25,9.25,0.0203457032
448.25,9.5,0.019501999
448.25,9.75,0.0186725425
448.25,10.0,0.0178589565
448.25,10.25,0.0170627888
448.25,10.5,0.0162855159
448.25,10.75,0.0155285471
448.25,11.0,0.0147932299
448.25,11.25,0.0140808564
448.25,11.5,0.0133926697
448.25,11.75,0.0127298713
448.25,12.0,0.0120936289
448.25,12.25,0.0114850838
448.25,12.5,0.0109053589
448.25,12.75,0.0103555656
448.25,13.0,0.0098368113
448.25,13.25,0.0093502044
448.25,13.5,0.0088968597
448.25,13.75,0.0084779012
448.25,14.0,0.0080944639
448.25,14.25,0.0077476929
448.25,14.5,0.0074387405
448.25,14.75,0.007168761
448.25,15.0,0.0069389016
448.25,15.25,0.0067502917
448.25,15.5,0.0066040277
448.25,15.75,0.006501156
448.25,16.0,0.0064426513
448.25,16.25,0.0064293936
448.25,16.5,0.0064621407
448.25,16.75,0.0065414997
448.25,17.0,0.0066678953
448.25,17.25,0.0068415372
448.25,17.5,0.0070623864
448.25,17.75,0.0073301213
448.25,18.0,0.0076441049
448.25,18.25,0.0080033527
448.25,18.5,0.0084065038
448.25,18.75,0.0088517954
448.25,19.0,0.0093370414
448.25,19.25,0.0098596171
448.25,19.5,0.0104164492
448.25,19.75,0.0110040141
448.25,20.0,0.0116183433
448.25,20.25,0.0122550376
448.25,20.5,0.0129092904
448.25,20.75,0.013575919
448.25,21.0,0.0142494064
448.25,21.25,0.0149239509
448.25,21.5,0.0155935242
448.25,21.75,0.0162519371
448.25,22.0,0.0168929121
448.25,22.25,0.0175101609
448.25,22.5,0.0180974665
448.25,22.75,0.0186487673
448.25,23.0,0.0191582424
448.25,23.25,0.0196203958
448.25,23.5,0.020030138
448.25,23.75,0.0203828628
448.25,24.0,0.020674518
448.25,24.25,0.0209016687
448.25,24.5,0.0210615499
448.25,24.75,0.0211521099
448.25,25.0,0.0211720414
448.25,25.25,0.0211207997
448.25,25.5,0.020998609
448.25,25.75,0.0208064551
448.25,26.0,0.0205460649
448.25,26.25,0.020219874
448.25,26.5,0.0198309829
448.25,26.75,0.0193831014
448.25,27.0,0.0188804852
448.25,27.25,0.0183278634
448.25,27.5,0.0177303606
448.25,27.75,0.0170934141
448.25,28.0,0.0164226886
448.25,28.25,0.01572399
448.25,28.5,0.0150031802
448.25,28.75,0.0142660946
448.25,29.0,0.0135184634
448.25,29.25,0.0127658392
448.25,29.5,0.0120135302
448.25,29.75,0.0112665426
448.25,30.0,0.01052953
448.25,30.25,0.0098067529
448.25,30.5,0.009102047
448.25,30.75,0.0084188004
448.25,31.0,0.0077599404
448.25,31.25,0.0071279292
448.25,31.5,0.0065247665
448.25,31.75,0.0059520011
448.25,32.0,0.0054107481
448.25,32.25,0.0049017116
448.25,32.5,0.0044252134
448.25,32.75,0.0039812237
448.25,33.0,0.0035693962
448.25,33.25,0.0031891038
448.25,33.5,0.002839476
448.25,33.75,0.002519436
448.25,34.0,0.0022277373
448.25,34.25,0.001962999
448.25,34.5,0.0017237394
448.25,34.75,0.0015084069
448.25,35.0,0.0013154088
448.3,0.0,0.0457816366
448.3,0.25,0.0458596643
448.3,0.5,0.0458827687
448.3,0.75,0.0458508668
448.3,1.0,0.0457640733
448.3,1.25,0.0456227001
448.3,1.5,0.0454272542
448.3,1.75,0.0451784349
448.3,2.0,0.0448771295
448.3,2.25,0.0445244082
448.3,2.5,0.0441215176
448.3,2.75,0.0436698734
448.3,3.0,0.0431710524
448.3,3.25,0.0426267831
448.3,3.5,0.0420389359
448.3,3.75,0.0414095125
448.3,4.0,0.0407406347
448.3,4.25,0.0400345324
448.3,4.5,0.0392935317
448.3,4.75,0.0385200422
448.3,5.0,0.0377165442
448.3,5.25,0.036885576
448.3,5.5,0.0360297208
448.3,5.75,0.035151594
448.3,6.0,0.0342538307
448.3,6.25,0.0333390732
448.3,6.5,0.0324099592
448.3,6.75,0.0314691104
448.3,7.0,0.0305191217
448.3,7.25,0.0295625508
448.3,7.5,0.0286019095
448.3,7.75,0.0276396545
448.3,8.0,0.02667818
448.3,8.25,0.0257198115
448.3,8.5,0.0247667999
448.3,8.75,0.023821317
448.3,9.0,0.0228854525
448.3,9.25,0.0219612118
448.3,9.5,0.021050515
448.3,9.75,0.0201551972
448.3,10.0,0.0192770101
448.3,10.25,0.0184176244
448.3,10.5,0.0175786337
448.3,10.75,0.0167615593
448.3,11.0,0.0159678558
448.3,11.25,0.0151989177
448.3,11.5,0.014456087
448.3,11.75,0.0137406605
448.3,12.0,0.0130538986
448.3,12.25,0.0123970332
448.3,12.5,0.0117712764
448.3,12.75,0.011177828
448.3,13.0,0.010617883
448.3,13.25,0.0100926381
448.3,13.5,0.0096032965
448.3,13.75,0.0091510715
448.3,14.0,0.0087371881
448.3,14.25,0.0083628824
448.3,14.5,0.0080293984
448.3,14.75,0.0077379817
448.3,15.0,0.0074898708
448.3,15.25,0.0072862847
448.3,15.5,0.0071284069
448.3,15.75,0.0070173668
448.3,16.0,0.0069542167
448.3,16.25,0.0069399063
448.3,16.5,0.0069752537
448.3,16.75,0.007060914
448.3,17.0,0.0071973458
448.3,17.25,0.0073847753
448.3,17.5,0.0076231606
448.3,17.75,0.0079121545
448.3,18.0,0.0082510693
448.3,18.25,0.0086388424
448.3,18.5,0.0090740049
448.3,18.75,0.0095546539
448.3,19.0,0.0100784299
448.3,19.25,0.0106424997
448.3,19.5,0.0112435459
448.3,19.75,0.0118777651
448.3,20.0,0.0125408738
448.3,20.25,0.0132281236
448.3,20.5,0.0139343259
448.3,20.75,0.0146538868
448.3,21.0,0.0153808511
448.3,21.25,0.0161089564
448.3,21.5,0.0168316958
448.3,21.75,0.0175423886
448.3,22.0,0.0182342589
448.3,22.25,0.0189005191
448.3,22.5,0.0195344585
448.3,22.75,0.0201295342
