wavelength_nm,theta_deg,I_proxy
448.0,33.0,0.0470097254
448.0,33.25,0.0419993666
448.0,33.5,0.0373938618
448.0,33.75,0.0331787714
448.0,34.0,0.0293374655
448.0,34.25,0.0258515839
448.0,34.5,0.0227014718
448.0,34.75,0.0198665859
448.0,35.0,0.0173258665
448.05,0.0,0.7095177761
448.05,0.25,0.7130193997
448.05,0.5,0.7158507322
448.05,0.75,0.7180036681
448.05,1.0,0.7194720296
448.05,1.25,0.7202515969
448.05,1.5,0.7203401281
448.05,1.75,0.71973737
448.05,2.0,0.7184450599
448.05,2.25,0.7164669169
448.05,2.5,0.7138086248
448.05,2.75,0.7104778051
448.05,3.0,0.7064839807
448.05,3.25,0.7018385317
448.05,3.5,0.6965546419
448.05,3.75,0.6906472371
448.05,4.0,0.6841329163
448.05,4.25,0.6770298758
448.05,4.5,0.6693578258
448.05,4.75,0.661137902
448.05,5.0,0.6523925717
448.05,5.25,0.6431455349
448.05,5.5,0.6334216221
448.05,5.75,0.6232466889
448.05,6.0,0.6126475078
448.05,6.25,0.6016516602
448.05,6.5,0.5902874261
448.05,6.75,0.5785836758
448.05,7.0,0.5665697621
448.05,7.25,0.5542754153
448.05,7.5,0.5417306413
448.05,7.75,0.5289656239
448.05,8.0,0.5160106325
448.05,8.25,0.5028959356
448.05,8.5,0.4896517214
448.05,8.75,0.4763080256
448.05,9.0,0.4628946691
448.05,9.25,0.4494412026
448.05,9.5,0.4359768631
448.05,9.75,0.4225305391
448.05,10.0,0.4091307469
448.05,10.25,0.3958056167
448.05,10.5,0.3825828899
448.05,10.75,0.3694899262
448.05,11.0,0.3565537194
448.05,11.25,0.3438009234
448.05,11.5,0.3312578838
448.05,11.75,0.318950677
448.05,12.0,0.3069051527
448.05,12.25,0.2951469778
448.05,12.5,0.2837016812
448.05,12.75,0.2725946938
448.05,13.0,0.2618513826
448.05,13.25,0.2514970751
448.05,13.5,0.2415570692
448.05,13.75,0.2320566271
448.05,14.0,0.2230209472
448.05,14.25,0.2144751112
448.05,14.5,0.2064440034
448.05,14.75,0.1989521976
448.05,15.0,0.1920238101
448.05,15.25,0.1856823152
448.05,15.5,0.179950323
448.05,15.75,0.1748493177
448.05,16.0,0.1703993579
448.05,16.25,0.1666187396
448.05,16.5,0.1635236249
448.05,16.75,0.1611276413
448.05,17.0,0.1594414562
448.05,17.25,0.1584723342
448.05,17.5,0.1582236859
448.05,17.75,0.1586946174
448.05,18.0,0.1598794908
448.05,18.25,0.1617675096
448.05,18.5,0.1643423389
448.05,18.75,0.1675817756
448.05,19.0,0.1714574799
448.05,19.25,0.1759347825
448.05,19.5,0.1809725779
448.05,19.75,0.1865233165
448.05,20.0,0.1925331029
448.05,20.25,0.1989419101
448.05,20.5,0.2056839126
448.05,20.75,0.2126879425
448.05,21.0,0.2198780676
448.05,21.25,0.2271742874
448.05,21.5,0.2344933415
448.05,21.75,0.2417496193
448.05,22.0,0.2488561586
448.05,22.25,0.2557257164
448.05,22.5,0.2622718939
448.05,22.75,0.2684102945
448.05,23.0,0.2740596917
448.05,23.25,0.2791431839
448.05,23.5,0.2835893109
448.05,23.75,0.2873331081
448.05,24.0,0.2903170756
448.05,24.25,0.292492039
448.05,24.5,0.2938178825
448.05,24.75,0.2942641381
448.05,25.0,0.2938104156
448.05,25.25,0.2924466639
448.05,25.5,0.2901732574
448.05,25.75,0.2870009055
448.05,26.0,0.2829503867
448.05,26.25,0.2780521152
448.05,26.5,0.2723455488
448.05,26.75,0.2658784528
448.05,27.0,0.2587060381
448.05,27.25,0.2508899913
448.05,27.5,0.2424974219
448.05,27.75,0.2335997476
448.05,28.0,0.2242715437
448.05,28.25,0.2145893802
448.05,28.5,0.2046306719
448.05,28.75,0.1944725623
448.05,29.0,0.1841908644
448.05,29.25,0.1738590758
448.05,29.5,0.1635474845
448.05,29.75,0.1533223794
448.05,30.0,0.143245374
448.05,30.25,0.1333728519
448.05,30.5,0.1237555359
448.05,30.75,0.1144381822
448.05,31.0,0.1054593972
448.05,31.25,0.0968515708
448.05,31.5,0.0886409195
448.05,31.75,0.0808476298
448.05,32.0,0.07348609
448.05,32.25,0.0665651995
448.05,32.5,0.0600887412
448.05,32.75,0.0540558051
448.05,33.0,0.0484612493
448.05,33.25,0.0432961851
448.05,33.5,0.0385484757
448.05,33.75,0.0342032355
448.05,34.0,0.0302433213
448.05,34.25,0.0266498057
448.05,34.5,0.0234024273
448.05,34.75,0.0204800084
448.05,35.0,0.017860839
448.1,0.0,0.7310249666
448.1,0.25,0.7346327328
448.1,0.5,0.7375498899
448.1,0.75,0.7397680864
448.1,1.0,0.7412809575
448.1,1.25,0.7420841554
448.1,1.5,0.7421753702
448.1,1.75,0.7415543411
448.1,2.0,0.7402228579
448.1,2.25,0.7381847527
448.1,2.5,0.7354458813
448.1,2.75,0.7320140964
448.1,3.0,0.7278992096
448.1,3.25,0.7231129459
448.1,3.5,0.7176688887
448.1,3.75,0.7115824162
448.1,4.0,0.7048706307
448.1,4.25,0.69755228
448.1,4.5,0.6896476716
448.1,4.75,0.6811785822
448.1,5.0,0.6721681599
448.1,5.25,0.6626408232
448.1,5.5,0.6526221552
448.1,5.75,0.6421387952
448.1,6.0,0.6312183275
448.1,6.25,0.6198891693
448.1,6.5,0.6081804579
448.1,6.75,0.5961219388
448.1,7.0,0.5837438545
448.1,7.25,0.5710768364
448.1,7.5,0.5581518002
448.1,7.75,0.5449998444
448.1,8.0,0.5316521561
448.1,8.25,0.5181399212
448.1,8.5,0.5044942429
448.1,8.75,0.4907460677
448.1,9.0,0.47692612
448.1,9.25,0.4630648466
448.1,9.5,0.4491923706
448.1,9.75,0.4353384562
448.1,10.0,0.421532484
448.1,10.25,0.4078034371
448.1,10.5,0.3941798977
448.1,10.75,0.3806900546
448.1,11.0,0.3673617203
448.1,11.25,0.3542223564
448.1,11.5,0.3412991071
448.1,11.75,0.3286188393
448.1,12.0,0.3162081861
448.1,12.25,0.3040935927
448.1,12.5,0.2923013616
448.1,12.75,0.2808576947
448.1,13.0,0.2697887279
448.1,13.25,0.2591205564
448.1,13.5,0.248879245
448.1,13.75,0.2390908217
448.1,14.0,0.2297812486
448.1,14.25,0.2209763678
448.1,14.5,0.2127018177
448.1,14.75,0.2049829173
448.1,15.0,0.1978445137
448.1,15.25,0.1913107929
448.1,15.5,0.1854050502
448.1,15.75,0.1801494211
448.1,16.0,0.1755645723
448.1,16.25,0.1716693544
448.1,16.5,0.1684804194
448.1,16.75,0.1660118077
448.1,17.0,0.1642745103
448.1,17.25,0.1632760118
448.1,17.5,0.1630198265
448.1,17.75,0.1635050329
448.1,18.0,0.1647258227
448.1,18.25,0.1666710719
448.1,18.5,0.1693239505
448.1,18.75,0.1726615823
448.1,19.0,0.1766547686
448.1,19.25,0.181267789
448.1,19.5,0.1864582921
448.1,19.75,0.1921772869
448.1,20.0,0.1983692444
448.1,20.25,0.2049723179
448.1,20.5,0.2119186868
448.1,20.75,0.2191350257
448.1,21.0,0.2265431008
448.1,21.25,0.2340604865
448.1,21.5,0.2416013988
448.1,21.75,0.2490776318
448.1,22.0,0.2563995874
448.1,22.25,0.263477378
448.1,22.5,0.2702219859
448.1,22.75,0.2765464562
448.1,23.0,0.2823671002
448.1,23.25,0.2876046853
448.1,23.5,0.2921855851
448.1,23.75,0.2960428658
448.1,24.0,0.2991172846
448.1,24.25,0.3013581763
448.1,24.5,0.3027242093
448.1,24.75,0.303183992
448.1,25.0,0.3027165161
448.1,25.25,0.3013114258
448.1,25.5,0.2989691069
448.1,25.75,0.2957005933
448.1,26.0,0.2915272936
448.1,26.25,0.2864805437
448.1,26.5,0.2806009975
448.1,26.75,0.2739378683
448.1,27.0,0.2665480404
448.1,27.25,0.2584950704
448.1,27.5,0.2498481021
448.1,27.75,0.2406807179
448.1,28.0,0.2310697537
448.1,28.25,0.2210941005
448.1,28.5,0.2108335198
448.1,28.75,0.2003674935
448.1,29.0,0.1897741326
448.1,29.25,0.1791291626
448.1,29.5,0.1685050022
448.1,29.75,0.1579699495
448.1,30.0,0.1475874859
448.1,30.25,0.1374157039
448.1,30.5,0.1275068638
448.1,30.75,0.1179070788
448.1,31.0,0.1086561252
448.1,31.25,0.0997873748
448.1,31.5,0.091327839
448.1,31.75,0.0832983159
448.1,32.0,0.0757136302
448.1,32.25,0.0685829508
448.1,32.5,0.0619101755
448.1,32.75,0.0556943666
448.1,33.0,0.0499302263
448.1,33.25,0.0446085966
448.1,33.5,0.0397169728
448.1,33.75,0.0352400179
448.1,34.0,0.0311600691
448.1,34.25,0.0274576255
448.1,34.5,0.0241118112
448.1,34.75,0.0211008067
448.1,35.0,0.018402244
448.15,0.0,0.7527715144
448.15,0.25,0.7564866046
448.15,0.5,0.7594905413
448.15,0.75,0.7617747247
448.15,1.0,0.7633326008
448.15,1.25,0.7641596922
448.15,1.5,0.7642536204
448.15,1.75,0.763614117
448.15,2.0,0.7622430248
448.15,2.25,0.76014429
448.15,2.5,0.7573239426
448.15,2.75,0.7537900689
448.15,3.0,0.7495527723
448.15,3.25,0.7446241267
448.15,3.5,0.7390181195
448.15,3.75,0.7327505865
448.15,4.0,0.7258391387
448.15,4.25,0.7183030815
448.15,4.5,0.7101633267
448.15,4.75,0.7014422986
448.15,5.0,0.692163834
448.15,5.25,0.6823530779
448.15,5.5,0.6720363744
448.15,5.75,0.6612411551
448.15,6.0,0.6499958251
448.15,6.25,0.6383296468
448.15,6.5,0.6262726244
448.15,6.75,0.6138553881
448.15,7.0,0.6011090803
448.15,7.25,0.5880652435
448.15,7.5,0.574755713
448.15,7.75,0.5612125125
448.15,8.0,0.5474677568
448.15,8.25,0.5335535597
448.15,8.5,0.5195019494
448.15,8.75,0.5053447932
448.15,9.0,0.4911137293
448.15,9.25,0.4768401104
448.15,9.5,0.4625549557
448.15,9.75,0.4482889148
448.15,10.0,0.4340722422
448.15,10.25,0.4199347832
448.15,10.5,0.4059059705
448.15,10.75,0.3920148313
448.15,11.0,0.3782900054
448.15,11.25,0.3647597713
448.15,11.5,0.3514520809
448.15,11.75,0.3383946002
448.15,12.0,0.3256147546
448.15,12.25,0.313139776
448.15,12.5,0.3009967493
448.15,12.75,0.2892126559
448.15,13.0,0.2778144093
448.15,13.25,0.2668288808
448.15,13.5,0.2562829106
448.15,13.75,0.2462033011
448.15,14.0,0.2366167866
448.15,14.25,0.2275499779
448.15,14.5,0.2190292764
448.15,14.75,0.211080754
448.15,15.0,0.203729997
448.15,15.25,0.1970019108
448.15,15.5,0.1909204839
448.15,15.75,0.1855085103
448.15,16.0,0.1807872714
448.15,16.25,0.1767761784
448.15,16.5,0.1734923788
448.15,16.75,0.1709503309
448.15,17.0,0.1691613522
448.15,17.25,0.1681331504
448.15,17.5,0.1678693441
448.15,17.75,0.1683689845
448.15,18.0,0.1696260904
448.15,18.25,0.1716292069
448.15,18.5,0.1743610034
448.15,18.75,0.1777979231
448.15,19.0,0.1819098988
448.15,19.25,0.1866601474
448.15,19.5,0.1920050577
448.15,19.75,0.1978941813
448.15,20.0,0.2042703373
448.15,20.25,0.2110698393
448.15,20.5,0.2182228488
448.15,20.75,0.2256538596
448.15,21.0,0.2332823102
448.15,21.25,0.2410233234
448.15,21.5,0.2487885628
448.15,21.75,0.2564871991
448.15,22.0,0.2640269684
448.15,22.25,0.2713153092
448.15,22.5,0.2782605559
448.15,22.75,0.2847731666
448.15,23.0,0.2907669633
448.15,23.25,0.2961603562
448.15,23.5,0.3008775287
448.15,23.75,0.3048495559
448.15,24.0,0.3080154325
448.15,24.25,0.3103229863
448.15,24.5,0.3117296561
448.15,24.75,0.3122031165
448.15,25.0,0.3117217341
448.15,25.25,0.3102748451
448.15,25.5,0.3078628469
448.15,25.75,0.3044971015
448.15,26.0,0.3001996543
448.15,26.25,0.2950027736
448.15,26.5,0.2889483225
448.15,26.75,0.2820869784
448.15,27.0,0.2744773177
448.15,27.25,0.2661847878
448.15,27.5,0.2572805892
448.15,27.75,0.2478404935
448.15,28.0,0.2379436221
448.15,28.25,0.227671213
448.15,28.5,0.2171054003
448.15,28.75,0.2063280304
448.15,29.0,0.1954195379
448.15,29.25,0.1844579011
448.15,29.5,0.1735176929
448.15,29.75,0.1626692433
448.15,30.0,0.1519779218
448.15,30.25,0.1415035494
448.15,30.5,0.131299941
448.15,30.75,0.1214145813
448.15,31.0,0.1118884302
448.15,31.25,0.102755852
448.15,31.5,0.0940446617
448.15,31.75,0.0857762761
448.15,32.0,0.077965961
448.15,32.25,0.070623158
448.15,32.5,0.0637518808
448.15,32.75,0.0573511639
448.15,33.0,0.0514155519
448.15,33.25,0.0459356142
448.15,33.5,0.0408984742
448.15,33.75,0.0362883388
448.15,34.0,0.0320870195
448.15,34.25,0.0282744356
448.15,34.5,0.0248290899
448.15,34.75,0.021728514
448.15,35.0,0.0189496743
448.2,0.0,0.774740361
448.2,0.25,0.7785638721
448.2,0.5,0.7816554756
448.2,0.75,0.7840063205
448.2,1.0,0.7856096616
448.2,1.25,0.7864608908
448.2,1.5,0.7865575602
448.2,1.75,0.7858993935
448.2,2.0,0.7844882875
448.2,2.25,0.7823283032
448.2,2.5,0.779425647
448.2,2.75,0.7757886409
448.2,3.0,0.7714276832
448.2,3.25,0.7663552003
448.2,3.5,0.7605855877
448.2,3.75,0.7541351433
448.2,4.0,0.7470219922
448.2,4.25,0.739266003
448.2,4.5,0.730888698
448.2,4.75,0.7219131558
448.2,5.0,0.712363909
448.2,5.25,0.7022668363
448.2,5.5,0.6916490506
448.2,5.75,0.6805387842
448.2,6.0,0.668965271
448.2,6.25,0.6569586275
448.2,6.5,0.6445497336
448.2,6.75,0.6317701133
448.2,7.0,0.6186518179
448.2,7.25,0.6052273104
448.2,7.5,0.5915293552
448.2,7.75,0.5775909107
448.2,8.0,0.5634450287
448.2,8.25,0.5491247603
448.2,8.5,0.5346630686
448.2,8.75,0.5200927506
448.2,9.0,0.5054463681
448.2,9.25,0.4907561886
448.2,9.5,0.4760541366
448.2,9.75,0.4613717562
448.2,10.0,0.446740185
448.2,10.25,0.4321901391
448.2,10.5,0.4177519102
448.2,10.75,0.4034553727
448.2,11.0,0.3893300022
448.2,11.25,0.3754049024
448.2,11.5,0.361708841
448.2,11.75,0.3482702915
448.2,12.0,0.3351174795
448.2,12.25,0.3222784317
448.2,12.5,0.3097810235
448.2,12.75,0.2976530237
448.2,13.0,0.2859221312
448.2,13.25,0.2746160016
448.2,13.5,0.2637622584
448.2,13.75,0.253388486
448.2,14.0,0.2435221991
448.2,14.25,0.2341907852
448.2,14.5,0.2254214159
448.2,14.75,0.2172409242
448.2,15.0,0.2096756431
448.2,15.25,0.2027512048
448.2,15.5,0.1964922979
448.2,15.75,0.1909223815
448.2,16.0,0.1860633581
448.2,16.25,0.1819352056
448.2,16.5,0.1785555718
448.2,16.75,0.1759393369
448.2,17.0,0.1740981487
448.2,17.25,0.17303994
448.2,17.5,0.1727684347
448.2,17.75,0.1732826566
448.2,18.0,0.1745764498
448.2,18.25,0.1766380251
448.2,18.5,0.1794495463
448.2,18.75,0.1829867689
448.2,19.0,0.1872187482
448.2,19.25,0.1921076279
448.2,19.5,0.1976085238
448.2,19.75,0.2036695153
448.2,20.0,0.2102317527
448.2,20.25,0.217229691
448.2,20.5,0.2245914536
448.2,20.75,0.2322393306
448.2,21.0,0.2400904096
448.2,21.25,0.2480573361
448.2,21.5,0.2560491959
448.2,21.75,0.2639725088
448.2,22.0,0.2717323183
448.2,22.25,0.2792333618
448.2,22.5,0.2863812981
448.2,22.75,0.2930839726
448.2,23.0,0.299252692
448.2,23.25,0.3048034854
448.2,23.5,0.3096583236
448.2,23.75,0.3137462702
448.2,24.0,0.3170045397
448.2,24.25,0.319379437
448.2,24.5,0.320827159
448.2,24.75,0.3213144367
448.2,25.0,0.3208190057
448.2,25.25,0.3193298908
448.2,25.5,0.3168475009
448.2,25.75,0.3133835298
448.2,26.0,0.3089606661
448.2,26.25,0.3036121199
448.2,26.5,0.2973809761
448.2,26.75,0.2903193908
448.2,27.0,0.2824876502
448.2,27.25,0.2739531115
448.2,27.5,0.2647890532
448.2,27.75,0.2550734582
448.2,28.0,0.244887757
448.2,28.25,0.2343155584
448.2,28.5,0.2234413935
448.2,28.75,0.2123494974
448.2,29.0,0.2011226521
448.2,29.25,0.1898411114
448.2,29.5,0.1785816247
448.2,29.75,0.1674165744
448.2,30.0,0.156413238
448.2,30.25,0.145633182
448.2,30.5,0.135131792
448.2,30.75,0.1249579384
448.2,31.0,0.1151537766
448.2,31.25,0.1057546737
448.2,31.5,0.0967892564
448.2,31.75,0.0882795667
448.2,32.0,0.0802413157
448.2,32.25,0.0726842208
448.2,32.5,0.0656124126
448.2,32.75,0.0590248975
448.2,33.0,0.0529160608
448.2,33.25,0.0472761969
448.2,33.5,0.0420920532
448.2,33.75,0.0373473758
448.2,34.0,0.0330234455
448.2,34.25,0.0290995953
448.2,34.5,0.0255537009
448.2,34.75,0.0223626379
448.2,35.0,0.0195027007
448.25,0.0,0.7969135746
448.25,0.25,0.8008465153
448.25,0.5,0.804026601
448.25,0.75,0.8064447276
448.25,1.0,0.8080939565
448.25,1.25,0.8089695481
448.25,1.5,0.8090689842
448.25,1.75,0.8083919806
448.25,2.0,0.8069404885
448.25,2.25,0.8047186851
448.25,2.5,0.8017329543
448.25,2.75,0.7979918564
448.25,3.0,0.7935060874
448.25,3.25,0.788288429
448.25,3.5,0.782353689
448.25,3.75,0.7757186317
448.25,4.0,0.7684019009
448.25,4.25,0.7604239338
448.25,4.5,0.7518068688
448.25,4.75,0.7425744449
448.25,5.0,0.7327518969
448.25,5.25,0.722365844
448.25,5.5,0.7114441754
448.25,5.75,0.7000159311
448.25,6.0,0.6881111818
448.25,6.25,0.6757609059
448.25,6.5,0.6629968671
448.25,6.75,0.6498514918
448.25,7.0,0.6363577482
448.25,7.25,0.6225490289
448.25,7.5,0.6084590356
448.25,7.75,0.5941216702
448.25,8.0,0.5795709305
448.25,8.25,0.5648408133
448.25,8.5,0.5499652253
448.25,8.75,0.534977902
448.25,9.0,0.5199123374
448.25,9.25,0.5048017222
448.25,9.5,0.4896788947
448.25,9.75,0.4745763019
448.25,10.0,0.4595259724
448.25,10.25,0.4445595015
448.25,10.5,0.4297080477
448.25,10.75,0.4150023407
448.25,11.0,0.4004726994
448.25,11.25,0.3861490607
448.25,11.5,0.3720610155
448.25,11.75,0.3582378521
448.25,12.0,0.3447086042
448.25,12.25,0.3315021005
448.25,12.5,0.3186470142
448.25,12.75,0.3061719088
448.25,13.0,0.294105276
448.25,13.25,0.2824755628
448.25,13.5,0.2713111834
448.25,13.75,0.2606405117
448.25,14.0,0.2504918499
448.25,14.25,0.2408933691
448.25,14.5,0.2318730189
448.25,14.75,0.2234584
448.25,15.0,0.2156765991
448.25,15.25,0.2085539821
448.25,15.5,0.2021159441
448.25,15.75,0.1963866156
448.25,16.0,0.1913885261
448.25,16.25,0.1871422251
448.25,16.5,0.1836658656
448.25,16.75,0.1809747535
448.25,17.0,0.1790808702
448.25,17.25,0.1779923753
448.25,17.5,0.1777130995
448.25,17.75,0.1782420385
448.25,18.0,0.1795728603
448.25,18.25,0.1816934383
448.25,18.5,0.1845854257
448.25,18.75,0.1882238843
448.25,19.0,0.1925769837
448.25,19.25,0.197605784
448.25,19.5,0.2032641166
448.25,19.75,0.2094985748
448.25,20.0,0.2162486247
448.25,20.25,0.2234468452
448.25,20.5,0.2310193029
448.25,20.75,0.2388860636
448.25,21.0,0.2469618419
448.25,21.25,0.2551567833
448.25,21.5,0.2633773716
448.25,21.75,0.2715274512
448.25,22.0,0.2795093479
448.25,22.25,0.2872250726
448.25,22.5,0.2945775843
448.25,22.75,0.3014720906
448.25,23.0,0.3078173598
448.25,23.25,0.313527018
448.25,23.5,0.3185208025
448.25,23.75,0.322725747
448.25,24.0,0.3260772687
448.25,24.25,0.328520136
448.25,24.5,0.3300092921
448.25,24.75,0.3305105158
448.25,25.0,0.3300009055
448.25,25.25,0.3284691718
448.25,25.5,0.3259157355
448.25,25.75,0.3223526248
448.25,26.0,0.317803178
448.25,26.25,0.3123015554
448.25,26.5,0.305892075
448.25,26.75,0.2986283859
448.25,27.0,0.2905724994
448.25,27.25,0.2817937006
448.25,27.5,0.2723673653
448.25,27.75,0.2623737081
448.25,28.0,0.2518964902
448.25,28.25,0.2410217134
448.25,28.5,0.2298363279
448.25,28.75,0.2184269796
448.25,29.0,0.2068788199
448.25,29.25,0.1952743994
448.25,29.5,0.1836926641
448.25,29.75,0.172208068
448.25,30.0,0.160889814
448.25,30.25,0.1498012308
448.25,30.5,0.1389992891
448.25,30.75,0.1285342579
448.25,31.0,0.1184494991
448.25,31.25,0.1087813922
448.25,31.5,0.099559383
448.25,31.75,0.0908061444
448.25,32.0,0.0825378372
448.25,32.25,0.0747644567
448.25,32.5,0.067490252
448.25,32.75,0.060714201
448.25,33.0,0.0544305283
448.25,33.25,0.0486292505
448.25,33.5,0.0432967357
448.25,33.75,0.0384162647
448.25,34.0,0.0339685827
448.25,34.25,0.0299324311
448.25,34.5,0.0262850525
448.25,34.75,0.0230026608
448.25,35.0,0.0200608716
448.3,0.0,0.8192723646
448.3,0.25,0.8233156508
448.3,0.5,0.8265849593
448.3,0.75,0.8290709306
448.3,1.0,0.8307664315
448.3,1.25,0.8316665893
448.3,1.5,0.8317688153
448.3,1.75,0.8310728172
448.3,2.0,0.8295806009
448.3,2.25,0.827296461
448.3,2.5,0.8242269604
448.3,2.75,0.8203808995
448.3,3.0,0.8157692744
448.3,3.25,0.8104052257
448.3,3.5,0.8043039762
448.3,3.75,0.7974827609
448.3,4.0,0.7899607465
448.3,4.25,0.7817589438
448.3,4.5,0.7729001121
448.3,4.75,0.7634086566
448.3,5.0,0.7533105199
448.3,5.25,0.7426330684
448.3,5.5,0.7314049734
448.3,5.75,0.7196560899
448.3,6.0,0.7074173323
448.3,6.25,0.6947205481
448.3,6.5,0.6815983921
448.3,6.75,0.6680842004
448.3,7.0,0.6542118666
448.3,7.25,0.6400157197
448.3,7.5,0.6255304073
448.3,7.75,0.6107907822
448.3,8.0,0.5958317963
448.3,8.25,0.5806884002
448.3,8.5,0.5653954518
448.3,8.75,0.5499876333
448.3,9.0,0.5344993781
448.3,9.25,0.5189648085
448.3,9.5,0.5034176839
448.3,9.75,0.4878913617
448.3,10.0,0.4724187691
448.3,10.25,0.457032388
448.3,10.5,0.441764251
448.3,10.75,0.4266459498
448.3,11.0,0.4117086543
448.3,11.25,0.3969831411
448.3,11.5,0.3824998314
448.3,11.75,0.3682888353
448.3,12.0,0.3543800009
448.3,12.25,0.3408029658
448.3,12.5,0.3275872078
448.3,12.75,0.3147620917
448.3,13.0,0.3023569086
448.3,13.25,0.2904009037
448.3,13.5,0.2789232884
448.3,13.75,0.2679532325
448.3,14.0,0.2575198324
448.3,14.25,0.2476520496
448.3,14.5,0.2383786179
448.3,14.75,0.2297279122
448.3,15.0,0.2217277795
448.3,15.25,0.2144053251
448.3,15.5,0.2077866568
448.3,15.75,0.2018965821
448.3,16.0,0.1967582626
448.3,16.25,0.1923928242
448.3,16.5,0.1888189294
448.3,16.75,0.1860523135
448.3,17.0,0.1841052941
448.3,17.25,0.1829862596
448.3,17.5,0.1826991482
448.3,17.75,0.1832429275
448.3,18.0,0.1846110878
448.3,18.25,0.1867911623
448.3,18.5,0.1897642894
448.3,18.75,0.1935048313
448.3,19.0,0.1979800644
448.3,19.25,0.2031499564
448.3,19.5,0.2089670433
448.3,19.75,0.21537642
448.3,20.0,0.2223158542
448.3,20.25,0.2297160333
448.3,20.5,0.2375009494
448.3,20.75,0.2455884256
448.3,21.0,0.2538907839
448.3,21.25,0.2623156486
448.3,21.5,0.2707668798
448.3,21.75,0.2791456239
448.3,22.0,0.2873514666
