S0,S1,S2,S3,DoLP,psi_deg,dominant_psi_deg,total_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,geometry_id,wavelength_nm
0.590028361949971,-0.018927561449029295,-0.0018083371263156733,-0.06470745002541692,0.0322251447699294,92.72873382062802,92.72873382062802,0.2950141809749855,0.00950687469110106,0.10966837223140727,0.8108461624392331,0.7229005635338173,0.8915384903088732,LPBROAD_G003,435.0
0.7327502523054183,0.019554769407879924,-0.028694863703303042,-0.04539134258108282,0.0473891391382043,152.13668313408317,152.1366831340832,0.3663751261527092,0.017362201830027887,0.06194653968152195,0.8887635031663688,0.8219488670533471,0.9248229299752034,LPBROAD_G003,436.0
0.8309039642388936,0.09906329962733301,-0.04264874542136354,-0.04758585520689661,0.12980302657032544,168.35357434695456,168.35357434695456,0.4154519821194468,0.05392692467374492,0.05726998215790818,0.9740579733460271,0.8444045197882455,0.8668934939135053,LPBROAD_G003,437.0
0.7711889726972623,0.11647246019601243,0.011534628157338134,-0.17033403997366595,0.15176853626946044,2.827868404665506,2.827868404665509,0.38559448634863114,0.05852111078670619,0.22087198599056243,0.9888676155952238,0.7513446507572549,0.7598030706112283,LPBROAD_G003,438.0
0.6256322670943637,0.040810106702446,0.0705067550949279,-0.32010573051163504,0.13021346169877682,29.968628233817803,29.96862823381777,0.31281613354718185,0.04073287162440542,0.5116515680981552,0.9777227302164142,0.543436102045943,0.5558182143578231,LPBROAD_G003,439.0
0.528668444984328,-0.03612343840538096,0.08684345106628115,-0.41848940709208554,0.1779127044309767,56.29268865288156,56.29268865288151,0.264334222492164,0.047028416397240404,0.7915914238166634,0.9785690711624223,0.31581555207584366,0.32273199857082424,LPBROAD_G003,440.0
0.4792973382912667,-0.09657078349086817,0.06821440682191598,-0.4535142694097066,0.24668055844606085,72.38194041002964,72.38194041002964,0.23964866914563335,0.05911666753570011,0.946206526050241,0.973637646650074,0.10307477677996374,0.1058656443026888,LPBROAD_G003,441.0
0.4814621819545447,-0.14555856941575296,0.0314457030578108,-0.44309619411900425,0.3093005509233671,83.90473341430484,83.90473341430486,0.24073109097727236,0.07445825906365355,0.9203136003750287,0.9741217101771636,0.11836915844343827,0.1215137258586614,LPBROAD_G003,442.0
0.5559167560616647,-0.19016540015757594,-0.013553693055463,-0.30939176919879463,0.3429430641193026,92.03837934074623,92.03837934074625,0.27795837803083234,0.09532389785952508,0.5565433418316961,0.9588174550824413,0.43875118228052645,0.4575961565518242,LPBROAD_G003,443.0
0.8101643270244654,0.011812075289803381,0.0022171543434140253,0.003445186022035085,0.014834467807294938,5.315427581884564,5.315427581884564,0.4050821635122327,0.0060091783139316,0.004252453369168212,0.9070097766303223,0.8931192076906325,0.9846853150896615,LPBROAD_G003,444.0
0.7395220154090965,0.18256308856382059,0.009922187808524607,-0.17484100597949523,0.24723066823451278,1.5554642635922198,1.5554642635922173,0.36976100770454823,0.09141626102186229,0.23642434212425018,0.9962421961085585,0.6975281481854259,0.7001592091863349,LPBROAD_G003,445.0
0.7572723371085417,0.12635460269074533,-0.048382971173531436,-0.20791513686812602,0.17866905973619676,169.5237237749022,169.52372377490224,0.37863616855427085,0.06765056821770768,0.2745579452459585,1.0026639687064596,0.713589265666809,0.7116933368887416,LPBROAD_G003,446.0
0.9385752580081257,0.016202906423842478,-0.0503988495247249,-0.021943615799187688,0.05640398248166049,143.91113231846404,143.91113231846404,0.46928762900406285,0.026469691205205148,0.023379708352590848,0.9979390411547646,0.938758854102245,0.9406975931274928,LPBROAD_G003,447.0
0.8578003448462143,0.04734292692675457,0.04896188009410518,-0.11546325527461382,0.07939773405561941,22.98154630149931,22.98154630149931,0.42890017242310713,0.03405370182645917,0.13460388069127435,0.9959186700504323,0.8507330323535149,0.854219383506923,LPBROAD_G003,448.0
0.5363051576326006,0.20967312570589253,-0.02037390222285715,-0.3934343224433276,0.3927999972119198,177.22500133061638,177.22500133061638,0.2681525788163003,0.10533033221141186,0.7336016013346872,0.9912558292414777,0.30003699148603563,0.3026837095279712,LPBROAD_G003,449.0
