S0,S1,S2,S3,DoLP,psi_deg,dominant_psi_deg,total_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,geometry_id,wavelength_nm
0.6578850655828206,-0.31265841111346676,-0.097648479948836,-0.03614584123152756,0.49788681147532676,98.6722311642896,98.6722311642896,0.3289425327914103,0.1637761488101334,0.05494248634372928,0.9936929604611812,0.5730134653701728,0.5766504223842267,LPBROAD_G004,435.0
0.6505525008231091,-0.3261710725396316,-0.09802162372039687,0.010753899776659095,0.523526651123157,98.36334286856595,98.36334286856595,0.32527625041155456,0.17029078606785858,0.01653041032515095,0.9956424099215828,0.556597873883616,0.5590339145230404,LPBROAD_G004,436.0
0.7191575118629352,-0.25207210102450056,-0.07502979931325576,-0.011967592119402294,0.3657078524473563,98.28787465341678,98.28787465341676,0.3595787559314676,0.1315007746173891,0.01664112787809301,0.9911766776206684,0.6751916894236212,0.6812021556484027,LPBROAD_G004,437.0
0.6949654688193311,-0.275728780736914,-0.08869808099250265,0.008769588436391453,0.4167748217359251,98.91612744185208,98.91612744185208,0.34748273440966554,0.14482205468990017,0.012618739822123833,0.9923418295694211,0.6365442882671056,0.6414566727911726,LPBROAD_G004,438.0
0.7215579895072401,-0.24584986174964862,-0.07793030458724931,0.0026761901349074205,0.35742876003119584,98.7938732422152,98.7938732422152,0.3607789947536201,0.12895278874008773,0.003708905138359039,0.9896855316351194,0.6809100729807065,0.6880064941999644,LPBROAD_G004,439.0
0.6914121049250449,-0.2706108528738306,-0.0913557383496317,0.014675713608434005,0.4130898298833587,99.32710492762715,99.32710492762715,0.34570605246252245,0.14280765440139087,0.021225711126398313,0.9886375497636581,0.6367260046891436,0.6440439216994723,LPBROAD_G004,440.0
0.6820951054620515,-0.278816214361984,-0.09339744142743442,0.02187489054712369,0.4310886703295119,99.25987133839938,99.25987133839938,0.34104755273102577,0.147021736025952,0.032070147362083225,0.9884083814147261,0.6222853706083927,0.6295832596215998,LPBROAD_G004,441.0
0.599652339525464,-0.3459058555340388,-0.11966963308227944,0.04174073205753773,0.6103893851652531,99.54178983141641,99.54178983141644,0.299826169762732,0.1830107114179268,0.06960822014063904,0.9838933431852143,0.48089351033960737,0.4887658948710673,LPBROAD_G004,442.0
0.4977940965891062,-0.4184732017459789,-0.11925904934901972,0.09433317543822789,0.8741266461383407,97.95340790246773,97.95340790246775,0.2488970482945531,0.2175675420594503,0.18950239885245815,0.9711009484527291,0.22924035659635103,0.23606233415959835,LPBROAD_G004,443.0
0.9681683627821602,0.0011972348232781038,0.0017488382073946318,0.0060736231139387475,0.0021890698673431176,27.802450212642835,27.80245021264283,0.4840841813910801,0.0010596940947406733,0.0062733129354541044,0.9872188948347235,0.9806811812437454,0.9933776453984173,LPBROAD_G004,444.0
0.9012723814038441,-0.058468745767923436,-0.024904535126919813,-0.0009144759223472191,0.0705134119432825,101.53569569046066,101.53569569046066,0.45063619070192207,0.031775895351516245,0.0010146498896624445,0.9822579860573731,0.9152671804638258,0.931799174407899,LPBROAD_G004,445.0
0.8452053597481425,-0.10996945077583786,-0.04635787526296131,0.015813393783612868,0.1411979270976384,101.42898385380943,101.42898385380944,0.42260267987407124,0.05967062238412573,0.018709528520175267,0.9826442530369527,0.8513641943784896,0.8664012349812967,LPBROAD_G004,446.0
0.8278743456815875,-0.12531806051913885,-0.051816638154642825,0.025775249449835724,0.16380286131646113,101.23208260675223,101.23208260675223,0.41393717284079373,0.06780409331656853,0.031134253143953877,0.9828073916683613,0.8305650620181462,0.845094439723559,LPBROAD_G004,447.0
0.7804980356759668,-0.1683793543600663,-0.0667098994138414,0.058511818420411116,0.23204763186294022,100.80644118552411,100.8064411855241,0.3902490178379834,0.09055636042614236,0.0749672846642538,0.9853059841429367,0.7682240486759395,0.7796806890847976,LPBROAD_G004,448.0
0.7202988367877865,-0.2169312458455122,-0.06630276887862213,0.13587691129168333,0.31492128667499525,98.49761244553999,98.49761244553999,0.36014941839389325,0.11341871823585607,0.18863963726171504,0.9923298336252693,0.6751882514327532,0.6804070869925318,LPBROAD_G004,449.0
0.4970567002765096,-0.17582830487245757,0.10874557249968231,0.45189405681598727,0.41592725918552315,74.13210346889815,74.13210346889815,0.2485283501382548,0.10336971550290436,0.9091398558043808,0.9969938655825549,0.010799654798816746,0.010832217901868819,LPBROAD_G004,450.0
0.7622744251503597,0.07397602491353811,0.09404539223234681,0.06483470949625986,0.1569692135223043,25.905720065634917,25.905720065634913,0.38113721257517985,0.0598268085020093,0.08505428931774947,0.9478209590104701,0.7913180649784206,0.8348813744365399,LPBROAD_G004,451.0
0.7679101963546205,0.013106903069515341,0.013581241360245744,0.00460348409816444,0.024578848440393576,23.009115967217223,23.00911596721747,0.3839550981773103,0.009437174166016546,0.005994820904863403,0.8873205923723088,0.8651488652603645,0.9750127211038045,LPBROAD_G004,452.0
0.7253828232754658,-0.006913615439906817,-0.00757781935674634,-0.0019107483724811261,0.014141153007114774,113.81213596593041,113.81213596593041,0.3626914116377329,0.005128874746335629,0.0026341240944376693,0.8577977712120511,0.845546350151527,0.9857175881406021,LPBROAD_G004,453.0
0.6638085944850631,-0.014817343521068393,-0.022226644067509405,0.0025757241108551737,0.040241824708801784,118.1553402900766,118.15534029007638,0.33190429724253157,0.013356434549731998,0.0038802210942346154,0.8310507537357534,0.7981051520228164,0.9603566911348803,LPBROAD_G004,454.0
0.5572057569879293,-0.015038897219380454,-0.0420882915422528,0.0047429618297149395,0.080211728999474,125.16864251976665,125.16864251976665,0.27860287849396465,0.022347218588231275,0.008512047426347187,0.775983988584016,0.7157236641589408,0.9223433404405216,LPBROAD_G004,455.0
0.4658032880381283,0.005865282137268973,-0.07435505416125458,-0.0024718495545938968,0.16012344736630788,137.25513573806785,137.2551357380679,0.23290164401906416,0.03729301413761319,0.005306638269997707,0.7351396226270847,0.6254408935462761,0.8507783750129115,LPBROAD_G004,456.0
0.5057471283446048,0.09494693150255207,-0.11454052222454467,-0.03836091306452358,0.2941717419178998,154.82830416278304,154.82830416278304,0.2528735641723024,0.07438825685755401,0.07584998690963463,0.8120280815143025,0.593384067465087,0.7307432845900115,LPBROAD_G004,457.0
0.6564908647575471,0.15890691058419365,-0.07704290793885252,-0.10370451370724164,0.2690036815022806,167.06724007796458,167.06724007796458,0.32824543237877357,0.08829922974619799,0.15796794635602648,0.9280557374347782,0.6720820468733593,0.7241828478223182,LPBROAD_G004,458.0
0.7517725538261204,0.14711057550439682,-0.036806260249442044,-0.13406344311691604,0.20171666632670845,172.97663364014508,172.97663364014508,0.3758862769130602,0.0758225266968605,0.17832979194918036,0.9768219506678953,0.7411909230054081,0.7587779149502362,LPBROAD_G004,459.0
