S0,S1,S2,S3,DoLP,psi_deg,dominant_psi_deg,total_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,geometry_id,wavelength_nm
0.6142291479957478,-0.006953030180427422,0.3484980085175365,-0.2981742219633048,0.5674874990334551,45.571490263276885,45.57149026327688,0.3071145739978739,0.17428368151477844,0.48544459821917957,1.0358236605457931,0.39436992817025124,0.38073075871085144,LPBROAD_G006,435.0
0.6366154880540338,-0.060599444304893724,0.058043750369630706,-0.0669172275184366,0.13181091367235476,68.11700898343592,68.11700898343592,0.3183077440270169,0.04195643456918712,0.10511404258005876,0.862521547475885,0.7275215160033909,0.8434821345999259,LPBROAD_G006,436.0
0.5637362054912235,0.09106229185778983,-0.16863996287883876,-0.07793654012883466,0.3399734856520946,149.18409068037485,149.18409068037485,0.28186810274561175,0.09582768138456838,0.13825001724152702,0.8778564976132418,0.5973611810125087,0.6804770285765872,LPBROAD_G006,437.0
0.6970976951615833,0.08736198075118073,-0.1094829107237037,-0.07119008095026114,0.2009280727781261,154.2940731682662,154.2940731682662,0.34854884758079163,0.07003324821344528,0.1021235351147728,0.924238906993273,0.7348318400307968,0.7950669837318861,LPBROAD_G006,438.0
0.7161526463861553,0.09422226281516466,-0.08484317195126756,-0.10324908873578463,0.17704598432292135,158.9991494645655,158.9991494645655,0.35807632319307764,0.06339597510245094,0.14417190141906128,0.9379050409916672,0.7433972201015617,0.7926145906152203,LPBROAD_G006,439.0
0.7588723919662521,0.11859450375906277,-0.09191220286804808,-0.08919388870959097,0.19771663016605914,161.11193713889307,161.11193713889307,0.37943619598312606,0.07502084603281207,0.11753476559937566,0.9661384029033722,0.7644091642358988,0.7912004759760602,LPBROAD_G006,440.0
0.6604515784879033,0.14479763027835058,0.02408794422851737,-0.2628351755830221,0.22225330034779825,4.722499269264038,4.722499269264038,0.33022578924395163,0.07339377151942471,0.3979628244432096,0.9805600139151835,0.5995041418426246,0.611389546111433,LPBROAD_G006,441.0
0.7251841378060226,0.06578691279977683,-0.04031788055832436,-0.08346867507410023,0.10639863023044754,164.24885763140466,164.24885763140466,0.3625920689030113,0.03857929946370446,0.115099973541378,0.9158888465441907,0.7819948186452373,0.8538097407735021,LPBROAD_G006,442.0
0.7727844503530344,0.10497941281433398,-0.06327080666322926,-0.06231199088487818,0.15861072999178324,164.4613721268922,164.4613721268922,0.3863922251765172,0.06128595289839688,0.08063308061699731,0.9540890565324066,0.7970464057450927,0.8354004275470066,LPBROAD_G006,443.0
0.7598171512426263,0.10527861065376654,-0.04676089583827586,-0.08284548569128021,0.15161043907984914,168.02548172089567,168.02548172089564,0.37990857562131314,0.057598105960147354,0.10903345042395053,0.9495840475273208,0.7860817000585142,0.8278168763527985,LPBROAD_G006,444.0
0.7675989057171942,0.11401679751473837,-0.046519850225385906,-0.0810495802658196,0.16042479373637786,168.90205551377434,168.90205551377434,0.3837994528585971,0.06157094806097512,0.10558845207067116,0.9565667456889555,0.7875137284367998,0.8232710701955279,LPBROAD_G006,445.0
