S0,S1,S2,S3,DoLP,psi_deg,dominant_psi_deg,total_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,geometry_id,wavelength_nm
0.4640052583092619,-0.06058867921398675,-0.0865034695101086,-0.013282483695928257,0.2276089155595165,117.49593422418496,117.49593422418496,0.23200262915463096,0.052805866828842224,0.02862571804536623,0.7552807192274736,0.5979645071254261,0.7917116006046655,LPBROAD_G005,435.0
0.5156292077193475,0.014913284540720828,0.029782938603765408,-0.006071258828934556,0.0645969990291368,31.70069225465129,31.7006922546512,0.25781460385967375,0.016654049715220637,0.011774466492672171,0.741273301575182,0.6940981975272119,0.9363593644237227,LPBROAD_G005,436.0
0.5347825065476683,0.05204510169151583,0.10904833637756056,-0.04385894855918508,0.22594497654826373,32.24321354088995,32.24321354088998,0.2673912532738342,0.06041571045016731,0.08201268370261411,0.8144492584160037,0.6373675694298842,0.7825749275890802,LPBROAD_G005,437.0
0.5222210624288979,0.02801376711850806,0.13491501041330428,-0.03360904013419116,0.2638589686142415,39.1348915526823,39.13489155268227,0.26111053121444894,0.0688963554605612,0.06435787935835534,0.8148946885326157,0.6167566549775748,0.7568544299732413,LPBROAD_G005,438.0
0.5749688176562743,-0.004464475451018357,0.13712878729908815,-0.04360800479920393,0.23862414512045663,45.93235449343661,45.93235449343666,0.28748440882813714,0.06860072129207408,0.07584412138550704,0.8478995947976321,0.6565088822358458,0.7742766788236696,LPBROAD_G005,439.0
0.6752638247332126,-0.014649841972938227,0.033198558804670736,-0.007350159516479722,0.05373783769090214,56.905441301389935,56.90544130139011,0.3376319123666063,0.018143608906025583,0.010884870841975976,0.8439715432384358,0.798899044729782,0.946594765108188,LPBROAD_G005,440.0
0.8106962993558389,0.06449028072353741,-0.07516845599139277,-0.02324048021013285,0.12216890034487765,155.313862795663,155.31386279566306,0.40534814967791943,0.04952093770298229,0.02866730763246263,0.9552111620659985,0.8420001392970209,0.881480632487463,LPBROAD_G005,441.0
0.840221898224651,0.12515730379191226,-0.05418648357769773,-0.07782342422892544,0.16231872144216627,168.29497199969856,168.29497199969856,0.4201109491123255,0.06819187212376765,0.09262246603351167,0.9986227561306017,0.8265569474557836,0.827696887920392,LPBROAD_G005,442.0
0.8089720226834548,0.11423066887626054,0.0072750339543102005,-0.12645808506529096,0.1414907989183045,1.82204372927507,1.8220437292750709,0.4044860113417274,0.05723104889601938,0.15631947894293638,0.9897168117574255,0.7990023015559007,0.8073039601470688,LPBROAD_G005,443.0
0.7989148305304019,0.06660050507161203,0.05215515973577728,-0.15401386354376576,0.10588349021962488,19.03232900464323,19.03232900464323,0.39945741526520095,0.04229594532238954,0.19277882655090467,0.9872338503954904,0.7894295318102167,0.7996378279512677,LPBROAD_G005,444.0
0.7296367473589185,0.043436954663168936,0.032529575674403316,-0.10208965553156531,0.07437580823230054,18.414618079336794,18.414618079336755,0.36481837367945924,0.027133661400403217,0.13991846751291157,0.9193767065459817,0.783594261195487,0.8523103267858313,LPBROAD_G005,445.0
0.7970059569013166,-0.002356180407853181,0.06155433516990593,-0.14920364291882324,0.077288523549007,46.09605047824313,46.09605047824314,0.3985029784506583,0.030799706834333137,0.1872051791167444,0.978991998189098,0.7972368413993112,0.8143445941070094,LPBROAD_G005,446.0
0.831928180437829,-0.014906588560067324,0.058102215358147184,-0.1540699950575657,0.07210231327213934,52.19466877101681,52.19466877101679,0.4159640902189145,0.029991973142924608,0.18519626895735325,0.9986306147545508,0.81645162511358,0.8175711950451792,LPBROAD_G005,447.0
0.8447696938937057,-0.036968879098417784,0.03740198041340358,-0.12464801709385095,0.06225250643057278,67.33316989276074,67.33316989276074,0.42238484694685285,0.026294515400735456,0.14755266197976907,0.9899784303008112,0.8423076013705167,0.8508342965761145,LPBROAD_G005,448.0
0.8815763250705502,-0.03415423465526701,0.02085792999275002,-0.09747584796507325,0.04539545407078855,74.29383114966474,74.29383114966474,0.4407881625352751,0.02000977878731736,0.11056994748273499,0.9934523650561958,0.8810249987970553,0.8868316486892848,LPBROAD_G005,449.0
0.9282853867935972,-0.03920364993788439,-0.0029313654337541073,-0.05162965238548549,0.04235021998104352,92.13810325873165,92.13810325873166,0.4641426933967986,0.019656545167948455,0.05561829704528707,0.9965835059958065,0.9291889415852411,0.9323743931089614,LPBROAD_G005,450.0
0.9748875670095536,-0.016986546743412212,-0.012194993781461327,-0.00038076656703665834,0.02144942542682723,107.83767473739312,107.8376747373933,0.4874437835047768,0.010455389084056228,0.00039057485183101835,0.9978986980649162,0.9767155790809587,0.978772275156752,LPBROAD_G005,451.0
0.884491927584454,0.017937274072565623,0.045351372148763336,-0.08439180737544456,0.05513876607317974,34.21016098761867,34.21016098761867,0.442245963792227,0.024384896744347524,0.09541275023947188,0.9909400998976508,0.8871423637634166,0.8952532689463724,LPBROAD_G005,452.0
0.6332496238166706,-0.0661732440787528,0.04340100586305004,-0.3396767646027392,0.1249684859241803,73.3701785532286,73.3701785532286,0.3166248119083353,0.039568123350213036,0.5364026314859329,0.9909707231910508,0.5333631721552836,0.5382229360296203,LPBROAD_G005,453.0
0.9515603123851317,0.008391462514616699,0.015361869832620723,-0.014070859259369208,0.018395460911869048,30.677154183200262,30.677154183200585,0.47578015619256586,0.008752195265883295,0.014787143890122869,0.9869240105727141,0.9638991763277591,0.9766701042853405,LPBROAD_G005,454.0
