S0,S1,S2,S3,DoLP,psi_deg,dominant_psi_deg,total_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,geometry_id,wavelength_nm
0.46819327733833405,-0.1948109907619362,0.22240693008333437,-0.36193294328124453,0.6314961404528406,65.60790588578945,65.60790588578944,0.23409663866916702,0.1478311238125622,0.7730417346844949,0.9672324267503426,0.029120221827980942,0.030106746861059606,LPBROAD_G001,435.0
0.48154684494130146,-0.2546635450665459,0.17678520145478555,-0.36408882054748154,0.6437806272457067,72.61597869677811,72.6159786967781,0.24077342247065073,0.15500526494225106,0.7560818316478897,0.979662409268366,0.0579245522132343,0.059127054039455965,LPBROAD_G001,436.0
0.5106586802041513,-0.28774225414007787,0.1315463242575768,-0.34807807659965584,0.6195643318215559,77.71583722115373,77.71583722115373,0.25532934010207564,0.15819295199478128,0.681625692645626,0.9904745272592574,0.20069272846531583,0.2026228064851428,LPBROAD_G001,437.0
0.6428721312877441,-0.2222826335961005,0.05499090802259718,-0.23778062619910748,0.3561886785056853,83.05224460122794,83.05224460122794,0.32143606564387206,0.1144918874457575,0.36987235038919253,0.9863990139482891,0.5592506127464959,0.5669618530010149,LPBROAD_G001,438.0
0.940399806809729,-0.02097400299297736,-0.0010451775536109431,-0.027780652640451084,0.02233095792217046,91.42640314167917,91.42640314167917,0.4701999034048645,0.010500014257942645,0.029541321084163026,0.9875346043573882,0.9516170547106408,0.9636290723502092,LPBROAD_G001,439.0
0.9154096286383047,-0.007154369783718695,0.0034725276063385727,-0.06833361935706737,0.008687449988406863,77.05469131184556,77.05469131184536,0.45770481431915233,0.0039762876838506855,0.0746481326165592,0.9920707871317379,0.9201167374830346,0.9274708512920374,LPBROAD_G001,440.0
0.8204062732986646,-0.07305311468671077,0.0032679101916276154,-0.14599643650095934,0.08913409467325732,88.71933783757189,88.71933783757189,0.4102031366493323,0.036563085217368695,0.1779562653926832,0.9918127411992423,0.8106294054573729,0.8173210242058465,LPBROAD_G001,441.0
0.7615275373911385,-0.10609051726357926,-0.010012335603963918,-0.18796403774011616,0.13993181308968416,92.6956719417559,92.6956719417559,0.38076376869556927,0.05328096451243214,0.24682500436431806,0.9887349469254774,0.7385514738395357,0.7469660864482436,LPBROAD_G001,442.0
0.7252957373356677,-0.14485089642549992,-0.031011843510841186,-0.20303477648882812,0.20423867721242628,96.04215290420548,96.04215290420548,0.36264786866783383,0.07406672099062407,0.2799337787847268,0.9882436314617227,0.6884518861523166,0.6966418646523624,LPBROAD_G001,443.0
0.6518525130728771,-0.2063869124253687,-0.08357659556374206,-0.15837708165925238,0.3415911154894834,101.02276884134386,101.02276884134386,0.32592625653643853,0.11133351353759356,0.242964594725043,0.961820918888725,0.6153093093183319,0.6397337562893226,LPBROAD_G001,444.0
0.7537215949746718,-0.000422954407678644,0.010940686332428784,0.01960433894193006,0.014526396509954404,46.10694339385864,46.10694339385864,0.3768607974873359,0.00547442937335867,0.026010053410488853,0.8810086053682045,0.8551415246709256,0.9706392417285549,LPBROAD_G001,445.0
0.9379992558916943,0.0025161935373024247,-0.004538520310983063,-0.07578746856258886,0.005532364893572512,149.50217588896328,149.50217588896328,0.46899962794584715,0.002594677076746174,0.08079693889580189,1.006957884229178,0.9284580395322591,0.9220425740476622,LPBROAD_G001,446.0
0.9364375896137835,0.001706653013185122,0.0016861072294575884,-0.05091092535445943,0.0025619302236897356,22.326517021477315,22.326517021476374,0.46821879480689177,0.0011995438817153587,0.054366597324928725,0.9936825499206776,0.9409942450465395,0.9469767232217734,LPBROAD_G001,447.0
