geometry_uid,exact_hash,source_stage,source_file,material_contract,solver_lineage,H_global_nm,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,wavelength_count,mean_useful_power,worst_useful_power,mean_DoLP,worst_DoLP,mean_x_fidelity,worst_x_fidelity,mean_leakage_power,worst_leakage_power,mean_rank_contrast,worst_rank_contrast,mean_rank_error,worst_rank_error,mean_total_power,useful_power_range,DoLP_range,x_fidelity_range,phase_txx_mean_deg,phase_txx_range_deg,fabrication_margin,qualification,pareto_rank,promotion_role
H1C1B_V2_016,2271819096fbbbf17178eddfdc8d45fe8ed7c3bab39ebeb895083f64311079a3,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,102.0,106.0,100.0,205.0,0.0,9,0.49635481400180326,0.48979056314844704,0.04629166497933592,0.010535233200400014,0.5231458324896678,0.5052676166001998,0.45333272648843903,0.39329130550617464,1.0480611625004324,1.0105913180972002,0.9551888089250975,0.8867850073360839,0.9496875404902423,0.011137699989683947,0.10904259239377687,0.05452129619688861,55.92988004046224,15.603707292351032,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,8,
H1C1B_V2_017,110334309bbb3e8e459e99463db7b5417e867cb6c44169b04c42d1f95fd17cb3,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,114.0,108.0,104.0,185.0,0.0,9,0.45759266935103365,0.22738389166208983,0.47874449470807945,0.008641896963314638,0.7225743224131049,0.42440933776579554,0.19587061480804777,0.020430619709961746,2.161088445923353,1.0086795629633902,0.59158646951272,0.2063342950470041,0.6534632841590815,0.28752906725046967,0.9096874536773152,0.5347553375545193,84.22927990096053,43.06858974252276,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1B_V2_019,50734036502b63dff37382d8ce0e7d69e2d40786dda10269f43ae4ca308296a7,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,112.0,114.0,106.0,182.17573932881405,2.5168756569395163,9,0.4619012577724001,0.3560180053299116,0.691446532690517,0.21668403691741192,0.8300962759880125,0.5823933806942442,0.10642571684005776,0.0014911785359011233,13.457918971362476,1.2625502512704971,0.39274117316994817,0.010137660321585293,0.5683269746124578,0.13999746765234422,0.7820882550208971,0.41460931558860803,112.58807835429526,24.77025161169712,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1B_V2_020,74a21bfa97eabc84c58bf553eb76abc2c14d566aee89ad5f5dd2200099d67ddd,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,104.0,108.0,102.0,202.06187171260194,-1.4179228314511307,9,0.48629575346176057,0.4437080912560342,0.19428261496970434,0.047922915883522293,0.5971231725755272,0.5239163387287248,0.34076428238298306,0.1556291037770208,1.2406955008136094,1.0491559548320688,0.8262746846106706,0.5920828711274255,0.8270600358447436,0.056318586983721663,0.4327471055927026,0.2164149721480556,68.47983528185307,19.278974630852986,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1B_V2_022,a6cdb424e8884a8b09b9de5c6df3cb5914aa81d8b34197ee7f7c812549543cc6,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,103.0,103.0,99.0,182.17573932881405,-2.5168756569395163,9,0.4787961977311183,0.4751502659198406,0.025295970430437974,0.005872838262497179,0.5105036990896669,0.4968449546647101,0.45968548317515634,0.41823828742172586,1.0258941317914476,1.0059022745827495,0.9751961097496022,0.9368297658464461,0.9384816809062746,0.007656632584322143,0.05927653047182291,0.03572395759051239,62.23518064351336,16.314519748002454,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1B_V2_023,7402f3ddc7201adb41aa35a4f7e773c83d0c5a590a4c4d81ffc3d14711b11d75,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,104.0,106.0,104.0,184.09780009549272,-1.8676788394341723,9,0.4694522848952404,0.43806665436518616,0.15499920442435597,0.01913325021098779,0.5771546346658818,0.5094614877425759,0.35367571065981696,0.18512151134483917,1.1856234496280387,1.0193340041200862,0.8597185114938944,0.6196940949698746,0.8231279955550572,0.04371633211658926,0.4256416414189552,0.212281024019064,75.98976535052816,24.091169396545354,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1B_V2_024,6a9002b5986c70a1e29959b7510ec64cc624da706f29e06cbd5a04e32ec13ce6,H1C1B,reports\stage_h1c1b_broadband_adaptive\h1c1b_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,105.0,109.0,96.0,186.06719216455113,-1.5398382886236162,9,0.4570562830401184,0.3138241053415697,0.10757430668630318,0.011705064960464414,0.5390679167480319,0.43561210711456394,0.391884769597724,0.27574786975418575,1.1196919705450625,1.0117764048935105,0.9001042084166573,0.7542300235616144,0.8489410526378424,0.1871712392048227,0.2629207726520166,0.2011808700021251,77.20766493087581,24.897820297617443,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_R01,d82580d54111ea9bfd110ba4078c726ecc17343f61807c2e396a4571f37e73b0,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,113.0,103.0,97.0,207.0024154448445,0.27678905217775984,9,0.21915604080110976,0.0013612045432580954,0.5995657133066584,0.08989905691905622,0.683495448334509,0.01457568258311945,0.06699593472729154,0.017807631174262997,3.1894361406745757,1.1337286916915523,0.4792380789727835,0.09328756608559303,0.2861519755284013,0.46611605352341545,0.8848005686329444,0.932540862736464,101.84985354141048,126.05711882310766,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_R02,168183f772de0c0e5e702d4e995a2ad592396ff647434e2a6e3935f5bdf6ff73,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,108.0,107.0,98.0,196.01020381602586,0.5846305207051778,9,0.3834839483098923,0.07898823869596006,0.7904910761158062,0.43600520574091084,0.8952394234591764,0.717996544130143,0.05668839826325695,0.0004997963382634141,5.995293715906392,1.5956768668118972,0.3141237945119359,0.03804532469738758,0.4401723465731492,0.39289023763698905,0.5610742213442632,0.2805352773012023,86.11942745081393,95.43664600813202,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_R03,28fe1e8af9f21a1d42ee7b194d5c31a4a207045a5d9ba16a3a51e00814c03a7c,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,113.0,101.0,101.0,186.04300578092153,-1.231977402639728,9,0.30753383187530847,0.004478926022568874,0.6029373956331943,0.2982393545301403,0.7322481706979569,0.19929025135886266,0.07373143465024441,0.01799545991467226,2.2036770955168437,1.3663909130693708,0.4843298020207711,0.3318582868053775,0.3812652665255529,0.49094201829081724,0.5028088344486092,0.7011570090123407,93.7048090824673,136.85283330184228,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_R04,335a88ab04422b7cee7c78ee36928f383f33253ec86a6166c835cc268e7f4513,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,114.0,100.0,94.0,181.22361876973983,2.8466169158161057,9,0.13610869684991087,0.006042321495554352,0.79548821276666,0.4063051637074672,0.8593896148395797,0.4598889204290002,0.01345640427149173,0.00178906123547655,8.441482764301382,2.097656897731805,0.20269488565051683,0.04015512149185994,0.14956510112140262,0.4691095615357117,0.5483160387207486,0.5145890374585006,100.058685638254,146.0390929456634,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_R05,6301dec3b8671f13195dab743e3f793b021cf5e41f7e06864b91342ba43838c4,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,112.0,114.0,106.0,182.0988742414406,1.8881880067409305,9,0.47628726511837705,0.448345503523734,0.7349478513649147,0.5042476791514519,0.8659371295862852,0.7519812729792817,0.07796731614160002,0.0007095427237488506,11.931180055110019,1.7419212936519912,0.36302598216665605,0.011878755607074057,0.5542545812599771,0.04691968836232263,0.4954077504732749,0.24657178475575559,112.0013348889349,30.446580627377443,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_R06,21cb2a2870ff636725f4ed3ac6782c70a1a4370ab857559b4ae9ba8f017ff58d,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,109.0,114.0,106.0,186.06719216455113,1.5398382886236162,9,0.4911903676390228,0.48267823319012854,0.8266878679177978,0.6065744343322234,0.9127573860952103,0.8020462976591227,0.0498422768069541,0.0005789003859226743,10.146846641904952,2.024995841421806,0.2753151981540856,0.018111719999285954,0.541032644445977,0.02171574149282879,0.3924842297378057,0.19680730336678642,93.32995836796697,41.966523599212735,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,6,P0_BACKUP
H1C1C_E01,d6887d29e3d90ba484a631278da96244188b48a1478a64ca1c3498ef1995d037,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,105.0,109.0,95.0,182.17573932881405,2.5168756569395163,9,0.46559066513080793,0.42763627219278005,0.07806007311815727,0.01983145146416429,0.5384183110273988,0.5097855160978945,0.4023991103241176,0.297312535133017,1.0835539655167266,1.020032210245912,0.925998234126575,0.8326833755644082,0.8679897754549257,0.04818431319649291,0.16123490605940238,0.08009927007100992,76.71385117849724,19.208190428746946,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_E02,2369210b8f30cae0ca200ce45d61add45523a0629d70d88248132d4303943165,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,102.0,107.0,105.0,209.2390976849212,2.739335721918572,9,0.49234411559529573,0.459465272123921,0.2390124484114634,0.05035072649101696,0.6194368061174793,0.5250774287838477,0.31835093508259316,0.11191580545204521,1.3292032815404098,1.0516846858395847,0.7897506485116814,0.4650838764843648,0.8106950506778889,0.05707630087281218,0.5936055080335623,0.29684238743616864,62.86715610892614,23.555823012198175,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_E03,1c523edb3917d0402f7208958de7b8dee2ccb8cc8f49321b7dc412bf484919d6,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,104.0,114.0,100.0,204.1984329028996,2.526116911619555,9,0.41017040145590966,0.04354457457914728,0.18987480780409524,0.009007910118715122,0.5102379012356106,0.12080847894236493,0.3645111523589886,0.1859726686313451,1.3241832324088412,1.0090608387279119,0.8354547238575929,0.3644404062123567,0.7746815538148983,0.44486127899565725,0.7543404551204247,0.5947037255727083,84.18184082640889,64.5683136562842,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
H1C1C_E04,2b87e8ffd8d4deb0b17c2dac1a60f80ce7a2315de620e59e43048866a279c4cc,H1C1C,reports\stage_h1c1c_phase_gap\h1c1c_broadband_full_jones.csv,APCD_TIO2_NATIVE_M1,historical real FDTD H1C1A/B/C,550.0,105.0,102.0,104.0,183.22117781522965,2.815556684211228,9,0.46907538907172774,0.4432057831879362,0.19261648177969132,0.03626014776644352,0.5954741742394378,0.518126766974643,0.3315725881113076,0.1511191074884795,1.240796075126645,1.0369420809482974,0.8281409193687658,0.5805162641542307,0.8006479771830354,0.03670127978468185,0.4591301518688928,0.22760303526115577,70.40358980759605,18.320619122957794,FABRICATION_MARGIN_NOT_AVAILABLE_FROM_EXISTING_PHYSICS,NATIVE_COMPATIBLE_HISTORICAL_FULL_JONES,,
