candidate_id,wavelength_nm,source_position_label,position_id,source_x_nm,source_y_nm,dipole_axis,result_csv,cone_half_angle_deg,R_power,L_power,L_fraction,DoCP_RminusL,total_cone_power,peak_abs_theta_deg,status
BW2_J1J2_D194_T90_PSI99_H525,462.0,center,center,0.0,0.0,x,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,10.0,2.4454976959207014e-12,1.0490365682363699e-11,0.8109521085367993,-0.6219042170735987,1.29358633782844e-11,15.070062144888837,ok
BW2_J1J2_D194_T90_PSI99_H525,462.0,center,center,0.0,0.0,x,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,20.0,1.0234432270764934e-11,4.870707264501767e-11,0.8263628951213885,-0.6527257902427772,5.894150491578261e-11,15.070062144888837,ok
BW2_J1J2_D194_T90_PSI99_H525,462.0,center,center,0.0,0.0,y,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,5.0,3.1605298516646367e-13,3.1248365818120907e-12,0.9081478847215693,-0.8162957694431385,3.4408895669785546e-12,16.429940189444558,ok
BW2_J1J2_D194_T90_PSI99_H525,462.0,center,center,0.0,0.0,y,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,10.0,1.8326316914199227e-12,1.0928196188390159e-11,0.8563861444820932,-0.7127722889641863,1.2760827879810081e-11,16.429940189444558,ok
BW2_J1J2_D194_T90_PSI99_H525,462.0,center,center,0.0,0.0,y,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,20.0,1.4151536563734519e-11,3.2409803408874915e-11,0.6960668105329567,-0.3921336210659134,4.6561339972609436e-11,16.429940189444558,ok
BW2_J1J2_D194_T90_PSI99_H525,464.0,center,center,0.0,0.0,x,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,5.0,5.338416515716019e-13,1.98783268957953e-12,0.7882987335597404,-0.5765974671194808,2.5216743411511318e-12,15.07006214488884,ok
BW2_J1J2_D194_T90_PSI99_H525,464.0,center,center,0.0,0.0,x,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,10.0,2.289165023718373e-12,9.873901285776144e-12,0.8117937561574052,-0.6235875123148106,1.2163066309494517e-11,15.07006214488884,ok
BW2_J1J2_D194_T90_PSI99_H525,464.0,center,center,0.0,0.0,x,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,20.0,9.715037741818896e-12,4.6733348778604506e-11,0.8278952093997597,-0.6557904187995194,5.6448386520423405e-11,15.07006214488884,ok
BW2_J1J2_D194_T90_PSI99_H525,464.0,center,center,0.0,0.0,y,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,5.0,3.099827615178963e-13,3.1847361215543155e-12,0.9112996576006738,-0.8225993152013475,3.4947188830722117e-12,16.639945472341136,ok
BW2_J1J2_D194_T90_PSI99_H525,464.0,center,center,0.0,0.0,y,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,10.0,1.846025650634254e-12,1.1177432715356328e-11,0.8582538064194255,-0.7165076128388509,1.3023458365990582e-11,16.639945472341136,ok
BW2_J1J2_D194_T90_PSI99_H525,464.0,center,center,0.0,0.0,y,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_extend\stage10_cp_dipole_bw2a_center_spectral_case_results.csv,20.0,1.4251904576755149e-11,3.3158992210451135e-11,0.699396013521495,-0.3987920270429902,4.7410896787206283e-11,16.639945472341136,ok
