diameter_nm,wavelength_nm,T,R,txx_real,txx_imag,txx_amplitude,txx_wrapped_phase_deg,txx_unwrapped_phase_vs_diameter_deg,tyx_amplitude,cross_pol,energy_residual,reconstruction_residual
125,451,0.969006856327881,0.030214018312052855,-0.6805991846432008,0.7009090517802824,0.97697940050163,134.157742374247,134.157742374247,1.2870240986424997e-09,1.6161093404169279e-18,0.0007791253600661734,0.0377527599010653
125,452,0.968227111496438,0.030366135520306464,-0.6627755345756826,0.7173968025333846,0.9766931869923153,132.73366289444382,132.73366289444382,1.0388008542607608e-09,1.0528103425112345e-18,0.0014067529832555055,0.03754393593925165
125,453,0.9692806280710629,0.030609982441946133,-0.6459869026815441,0.733384645973148,0.9773188412106125,131.3745540996779,131.3745540996779,9.121888454246452e-10,8.1178790281978325e-19,0.00010938948699101142,0.03743149924868583
125,454,0.9682981388591618,0.0305134682544983,-0.6283236752108974,0.7480548618276439,0.9769220629786721,130.02835477911322,130.02835477911322,7.689227477516838e-10,5.76807363588188e-19,0.001188392886339873,0.037221964797833795
125,455,0.9694282364542017,0.03069463693787472,-0.6111645181844299,0.7629969531098485,0.9775921535806835,128.6949087543293,128.6949087543293,9.07588927307342e-10,8.035777637364506e-19,0.0001228733920764502,0.03710835114152233
130,445,0.9662857293866461,0.03302595625172785,-0.9646122969760821,0.14212598045872318,0.9750265010751382,171.61834505012294,171.61834505012294,5.565524632083786e-10,3.0223779911448605e-19,0.0006883143616260093,0.03866723350377921
130,446,0.9647657522628914,0.03131826930082853,-0.9579194193016042,0.17817129059831655,0.9743483066483937,169.4634915754269,169.4634915754269,4.3131072441425703e-10,1.8151703784703296e-19,0.003915978436280061,0.038436558258326925
130,447,0.968440315865932,0.031304908598587845,-0.9532304537000338,0.21101007672592667,0.9763060741084497,167.51810683424497,167.51810683424497,9.151292615161723e-10,8.171335879560755e-19,0.0002547755354801104,0.03840345755149677
130,448,0.96564385373437,0.030319890014278414,-0.944156191302927,0.24326839435522005,0.9749925257497188,165.5516023938738,165.5516023938738,1.5097502177366622e-09,2.2239825816156293e-18,0.00403625625135158,0.038122851023665194
130,449,0.969037313382617,0.03067070727924336,-0.9373930521042941,0.27464987870951907,0.9768000255981556,163.6697693121746,163.6697693121746,2.1128121876636994e-09,4.355501486650842e-18,0.0002919793381396356,0.038084424138835615
130,450,0.9662023098745235,0.030198828859266502,-0.9269718356965856,0.30376565317704995,0.975474426227965,161.85619845353372,161.85619845353372,2.26222266268324e-09,4.993140099302345e-18,0.0035988612662100072,0.03780295409510648
130,451,0.9687679309128099,0.030682213653299182,-0.9181301146864216,0.3336107007533638,0.9768618157913903,160.030938216409,160.030938216409,2.427142615771013e-09,5.747619028864504e-18,0.0005498554338909355,0.03773798384574689
130,452,0.9665525209294753,0.030565589730769335,-0.9069220898286268,0.3602349499904261,0.975846758571103,158.33672416647636,158.33672416647636,2.5673550974006844e-09,6.430687845998385e-18,0.002881889339755365,0.03748175622130612
130,453,0.9681211998684565,0.03105188836489588,-0.8962111723698967,0.38835366688350104,0.976735909067792,156.57154982069372,156.57154982069372,2.393088996140337e-09,5.587155521924274e-18,0.0008269117666476582,0.037383362032048506
130,454,0.9667505332223933,0.03116207328397327,-0.8844601583125971,0.4130163031552393,0.9761415052718354,154.96883954320523,154.96883954320523,2.4017181283801822e-09,5.627421556905828e-18,0.0020873934936333806,0.037161618732479806
130,455,0.9674130736655432,0.03157895836094956,-0.8722025550456856,0.43927324588525235,0.976574770091255,153.26849583947194,153.26849583947194,2.6448769700288413e-09,6.824337284128573e-18,0.0010079679735072525,0.037032715561918894
135,445,0.740563701389728,0.2603430016323543,-0.6708000778691672,-0.5278528085999302,0.8535814735665924,-141.80078075520967,218.19921924479033,1.8128189542806754e-09,3.2066047122281565e-18,0.0009067030220823447,0.02963422611541988
135,446,0.8309849386616643,0.16864975978644714,-0.7832671767732061,-0.4518933001817335,0.9042759672574558,-150.01790014063423,209.98209985936577,1.778620589787608e-09,3.086764614404695e-18,0.0003653015518885194,0.033102585840915855
135,447,0.8782450540569785,0.12060067421197071,-0.8477010697274325,-0.3818407045931509,0.9297308359419018,-155.751167790438,204.24883220956198,2.5696554303436957e-09,6.442849129159027e-18,0.0011542717310507877,0.03482747558097066
135,448,0.9057040639437339,0.09260505438015117,-0.8883029884496456,-0.3201924281660797,0.9442485850365153,-160.17809552338466,199.82190447661534,4.032338471383833e-09,1.5864819608134946e-17,0.0016908816761149054,0.03575492001271707
135,449,0.9229608287732622,0.07497195215908488,-0.9156184875189138,-0.2653557833116569,0.9532947636609395,-163.83786070471967,196.16213929528033,2.8301657143191596e-09,7.815200248332756e-18,0.0020672190676528784,0.03627290328613464
135,450,0.9344415973871707,0.06323158011967286,-0.9347557979531654,-0.21564500840881032,0.9593076521422598,-167.00933290157735,192.99066709842265,2.2895124344857655e-09,5.114333769383619e-18,0.0023268224931564385,0.036560411031124285
135,451,0.942401240747209,0.05510368025879713,-0.9483953684137777,-0.16981199291621837,0.9634780162343524,-169.8486522751588,190.1513477248412,2.2550174062286013e-09,4.961319316018762e-18,0.002495078993993878,0.0367082594982483
135,452,0.9480852125560961,0.04932501696579916,-0.9580989098528386,-0.12699487771657517,0.9664787737076515,-172.44952545531152,187.55047454468848,2.160762203703479e-09,4.5551165703007564e-18,0.0025897704781047137,0.0367667117703081
135,453,0.9522283962172,0.045146843926191546,-0.9648119959153476,-0.08656781064510113,0.9686878616468996,-174.87286236439022,185.12713763560978,2.4404164853743953e-09,5.8103321653838225e-18,0.0026247598566084412,0.03676543832698376
135,454,0.9552890150987204,0.04209966101566989,-0.9691431836584101,-0.048117768929535426,0.9703369673048198,-177.15760984970294,182.84239015029706,2.221061787639744e-09,4.81267636818788e-18,0.0026113238856096677,0.03672266485130682
135,455,0.9575666247988123,0.03987464739812804,-0.9715288634933198,-0.01133203844933447,0.9715949504274087,-179.33172491517672,180.66827508482325,1.6936203928044627e-09,2.7982188750938537e-18,0.002558727803059692,0.03665059806951332
140,445,0.9958074337864945,0.004057469540981307,-0.8726530913864243,-0.4671074910593228,0.9898044383159829,-151.84106670212796,208.15893329787204,1.582374664119831e-09,2.44317851745635e-18,0.00013509667252419293,0.03985704668165824
140,446,0.9925439153907463,0.007441803807573195,-0.8961213112441245,-0.41671735106747404,0.9882746354868072,-155.0604714582445,204.9395285417555,1.4405015394101261e-09,2.0247170285179005e-18,1.4280801680537254e-05,0.03954549616284786
140,447,0.9862708789361627,0.01390056104809433,-0.9179688915590173,-0.35783915146917095,0.9852490772359379,-158.70335727031096,201.29664272968904,1.0080673057252644e-09,9.915331467609261e-19,0.0001714399842570498,0.039117634153231884
140,448,0.974229620791052,0.026226780029784062,-0.9365983889076782,-0.28607962867573333,0.9793151158068091,-163.0149516754672,196.9850483245328,1.654276440553438e-09,2.6701603902947724e-18,0.0004564008208360823,0.03846613318426173
140,449,0.9500363207407523,0.05087564990616609,-0.9476102562346665,-0.19354286451420108,0.9671732203310288,-168.45649766250156,191.54350233749844,1.6371060399750875e-09,2.6149898113383253e-18,0.0009119706469183711,0.03734293019125201
140,450,0.8969999102032963,0.10470124993383606,-0.9375996825589404,-0.06555868629553205,0.939888879646643,-176.00028401390267,183.9997159860973,1.7421185317769236e-09,2.9611366896709884e-18,0.0017011601371323404,0.0351015057478834
140,451,0.7657704203858043,0.23743494256330624,-0.8601489064234067,0.12017293208339155,0.8685031230956524,172.04658676380885,172.04658676380885,3.48262802143391e-09,1.1833454976501585e-17,0.003205362949110585,0.029834244773068175
140,452,0.42344394527267193,0.5824678392676136,-0.5586506736000801,0.32418102914802843,0.645897758761631,149.8737101348467,149.87371013484676,8.004566242446194e-09,6.251167737812957e-17,0.005911784540285514,0.01642642729711824
