wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,sourcepower_normalized_S0,sourcepower_normalized_S1,sourcepower_normalized_S2,sourcepower_normalized_S3
400.00000000000006,1.001353551044283e-14,5.848182383988306e-15,1.731374421778291e-16,-3.2687444996347743e-16,0.5842836142325862,-0.032643260676769904,0.8478829281027574,2.7122642001382475,1.5840374959901826,0.04689597251966651,-0.08853714730938363
401.0000000000001,1.0939968443023098e-14,6.007884144495761e-15,1.6279286930880553e-16,-3.7114286408617443e-16,0.5493698937798083,-0.03392540536283436,0.7760687743967342,2.9929409182029945,1.643628350623972,0.04453664032794576,-0.10153673387705026
402.0000000000001,1.1804211761574255e-14,5.255757103990342e-15,5.558659854463285e-17,-3.151738056266896e-16,0.4452691253696153,-0.026700114500881913,0.302978113999985,3.261713328561015,1.4522590194093836,0.01535956428303006,-0.08708811934163177
403.0000000000001,1.1430739411512268e-14,4.096355073928711e-15,-4.2573418936977884e-17,-2.172871327163579e-16,0.35838244169962075,-0.019009018130316312,179.70227319647952,3.1900617722137166,1.1432003876838315,-0.011881281811613357,-0.060639942064839525
404.00000000000006,1.147201538292297e-14,3.9474601155887005e-15,-2.2334253390504205e-17,-1.716112365415568e-16,0.3441002444274703,-0.014959118412359708,179.8379154233348,3.2334769184675967,1.1126223897265497,-0.006295083332690029,-0.04836996410698875
405.00000000000017,1.1123326091853413e-14,4.383996950872958e-15,3.6965272836419354e-17,-2.1516779635392821e-16,0.3941404535842179,-0.019343836059208447,0.24154943023571485,3.166353114370958,1.2479434913767253,0.0105224917261835,-0.0612494155499559
406.00000000000006,1.0871204702480246e-14,4.3830204172466166e-15,-1.0393829395813829e-17,-1.1749280594667093e-16,0.4031781997551284,-0.010807707992092647,179.93206494787032,3.1252617154060682,1.2600338493063963,-0.0029880255202800205,-0.03377691601897534
407.0000000000001,1.0970078929136175e-14,3.6834200426512276e-15,8.364651502388932e-17,-1.6392995823307248e-16,0.33585626004305785,-0.014943370899335994,0.6504510267637472,3.1848719306153885,1.069383472834301,0.024284550686852816,-0.047592722526070046
408.00000000000006,1.1149407022838272e-14,3.389707869339911e-15,1.4101019147647313e-16,-2.4623036437047435e-16,0.3042887906176767,-0.0220846152504882,1.1910514901237665,3.268865161681983,0.9938194865132628,0.04134240515350813,-0.07219162940147149
409.0,1.1131460196865914e-14,3.36133008310374e-15,1.415761756292313e-16,-2.899942016967351e-16,0.3022344088317313,-0.026051766485980305,1.205910378393346,3.2957173158858706,0.995196817252432,0.04191678767081498,-0.08585925791726048
410.00000000000017,1.09040084938164e-14,3.311046163775617e-15,1.1985243159834566e-16,-3.499992398724158e-16,0.3038529041794946,-0.03209821783162571,1.0365366819914268,3.2600644957918434,0.989931734606958,0.03583330453288494,-0.10464226033107563
411.0,1.0744252591286083e-14,3.389814156371996e-15,-1.2781659763238873e-18,-4.193533162190536e-16,0.31550025174337043,-0.03903047817017649,179.9891980048003,3.2437552743436666,1.0234055328980594,-0.0003858860904433512,-0.12660531942466532
