wavelength_nm,face,normal,transmission_T,power_W,sourcepower_W,source_normalized_power
400.00000000000006,ic1_flux_top,+z,0.006452841856290617,2.3823549736763978e-17,3.691946938625089e-15,0.0064528418562906165
401.0000000000001,ic1_flux_top,+z,0.007050735623059759,2.5772251215264697e-17,3.655257067216554e-15,0.007050735623059759
402.0000000000001,ic1_flux_top,+z,0.007678933363224682,2.779022752514902e-17,3.619021836839957e-15,0.007678933363224683
403.0000000000001,ic1_flux_top,+z,0.007500043479563234,2.6874414576118605e-17,3.5832345038196555e-15,0.007500043479563233
404.00000000000006,ic1_flux_top,+z,0.007406628771408038,2.6277892604058296e-17,3.5478884408922163e-15,0.007406628771408038
405.00000000000017,ic1_flux_top,+z,0.007173728969147714,2.5201145840696304e-17,3.5129771349154225e-15,0.007173728969147714
406.00000000000006,ic1_flux_top,+z,0.007025670196929645,2.4438752923133374e-17,3.4784941846279072e-15,0.007025670196929645
407.0000000000001,ic1_flux_top,+z,0.006993145015435419,2.408742155211203e-17,3.4444332984580984e-15,0.006993145015435419
408.00000000000006,ic1_flux_top,+z,0.007005610011147724,2.3894652607012444e-17,3.4107882923813796e-15,0.007005610011147724
409.0,ic1_flux_top,+z,0.006902693287491883,2.331421302747139e-17,3.3775530878241718e-15,0.006902693287491882
410.00000000000017,ic1_flux_top,+z,0.006847358391038341,2.2902508264012694e-17,3.3447217096138784e-15,0.006847358391038341
411.0,ic1_flux_top,+z,0.006862844813950422,2.2731720471976928e-17,3.3122882839735953e-15,0.006862844813950421
412.0000000000001,ic1_flux_top,+z,0.0068757211486104785,2.2554063921945e-17,3.280247036560372e-15,0.0068757211486104785
413.0000000000001,ic1_flux_top,+z,0.006763960772321848,2.197335081852155e-17,3.248592290546181e-15,0.006763960772321848
414.00000000000006,ic1_flux_top,+z,0.0068054611770063875,2.1895335905856395e-17,3.217318464740372e-15,0.0068054611770063875
415.0000000000001,ic1_flux_top,+z,0.007017971468425639,2.236220514997936e-17,3.186420071752719e-15,0.007017971468425639
416.0,ic1_flux_top,+z,0.007074368252326516,2.2325940164837895e-17,3.1558917161960944e-15,0.007074368252326517
417.00000000000006,ic1_flux_top,+z,0.007259932370004439,2.2692574561678313e-17,3.1257280929277357e-15,0.00725993237000444
418.00000000000006,ic1_flux_top,+z,0.007632738894262963,2.3630379416497003e-17,3.0959239853283118e-15,0.007632738894262962
419.0000000000001,ic1_flux_top,+z,0.00772660198776965,2.369342614071354e-17,3.06647426361777e-15,0.007726601987769651
420.00000000000017,ic1_flux_top,+z,0.007464029506056235,2.2671048285182936e-17,3.037373883207172e-15,0.007464029506056235
421.00000000000006,ic1_flux_top,+z,0.007111697318340059,2.1396379731049977e-17,3.008617883085624e-15,0.007111697318340059
422.00000000000006,ic1_flux_top,+z,0.00676603152012862,2.0164136502108783e-17,2.9802013842414774e-15,0.00676603152012862
423.0,ic1_flux_top,+z,0.006522018615696108,1.92537789094605e-17,2.952119588117046e-15,0.006522018615696108
424.00000000000006,ic1_flux_top,+z,0.006443626208894042,1.8843532840053377e-17,2.924367775095943e-15,0.006443626208894043
425.0,ic1_flux_top,+z,0.006640471377609838,1.9237055805336006e-17,2.8969413030224013e-15,0.006640471377609839
426.00000000000006,ic1_flux_top,+z,0.006989195065986611,2.0057840855912563e-17,2.869835605751712e-15,0.006989195065986611
427.00000000000017,ic1_flux_top,+z,0.007554822613845531,2.1478709661497876e-17,2.8430461917311456e-15,0.007554822613845531
428.0,ic1_flux_top,+z,0.007862647297343131,2.214568582560365e-17,2.8165686426106004e-15,0.007862647297343131
429.0000000000001,ic1_flux_top,+z,0.007984413230110605,2.2279695593995065e-17,2.7903986118822702e-15,0.007984413230110605
430.00000000000006,ic1_flux_top,+z,0.007853690603594954,2.1711777605943905e-17,2.7645318235487326e-15,0.007853690603594954
431.0000000000001,ic1_flux_top,+z,0.00769296799263682,2.1070762929790558e-17,2.7389640708187066e-15,0.00769296799263682
432.0000000000001,ic1_flux_top,+z,0.007466751668794391,2.0262458406923964e-17,2.713691214829917e-15,0.007466751668794391
433.0000000000001,ic1_flux_top,+z,0.007389008228612343,1.986689428047635e-17,2.6887091833983998e-15,0.0073890082286123425
434.0000000000001,ic1_flux_top,+z,0.00742549533354652,1.978162330120556e-17,2.6640139697936598e-15,0.00742549533354652
435.0,ic1_flux_top,+z,0.007586624138700079,2.0025665454386464e-17,2.6396016315390758e-15,0.0075866241387000785
436.0000000000001,ic1_flux_top,+z,0.00785432577613419,2.054274000081564e-17,2.6154682892369843e-15,0.00785432577613419
