wavelength_nm,top_W,bottom_W,xminus_W,xplus_W,yminus_W,yplus_W,net_outward_W,sourcepower_W,net_over_sourcepower,max_T_times_sourcepower_vs_power_abs_error_W
400.00000000000006,2.3823549736763978e-17,-2.968619734949846e-16,-1.609133699088293e-17,1.6106956997436125e-17,-1.0876179241345965e-17,1.0867063872087092e-17,-2.7303191912092626e-16,3.691946938625089e-15,-0.07395337031106021,4.930380657631324e-32
401.0000000000001,2.5772251215264697e-17,-2.981365090980287e-16,-1.6161117972860883e-17,1.6235800447628284e-17,-1.16646934514884e-17,1.1508204934050439e-17,-2.7244606392543457e-16,3.655257067216554e-15,-0.07453540446415165,4.930380657631324e-32
402.0000000000001,2.779022752514902e-17,-3.012171013967629e-16,-1.6917127363852027e-17,1.7067671041336734e-17,-1.2155906755994221e-17,1.1964967528944184e-17,-2.734672694211792e-16,3.619021836839957e-15,-0.07556386276463152,4.930380657631324e-32
403.0000000000001,2.6874414576118605e-17,-3.01537088269022e-16,-1.6748871507769047e-17,1.7101681246986264e-17,-1.1930612827510026e-17,1.1782862394547667e-17,-2.7445761438664853e-16,3.5832345038196555e-15,-0.07659493513307104,3.0814879110195774e-33
404.00000000000006,2.6277892604058296e-17,-3.017147258304e-16,-1.6449728121803915e-17,1.676948923100359e-17,-1.1270779052322614e-17,1.107898733760444e-17,-2.7530886383186023e-16,3.5478884408922163e-15,-0.07759794830601441,1.5407439555097887e-33
405.00000000000017,2.5201145840696304e-17,-3.0224477567748004e-16,-1.647876824227926e-17,1.663153544757831e-17,-1.0435152714233175e-17,1.0061707426782699e-17,-2.7726430791893514e-16,3.5129771349154225e-15,-0.07892573656777031,0.0
406.00000000000006,2.4438752923133374e-17,-3.034527733774449e-16,-1.6320402431103025e-17,1.6390912478486033e-17,-1.0445908265121792e-17,1.0132450049477148e-17,-2.7925696862257316e-16,3.4784941846279072e-15,-0.08028099338405108,0.0
407.0000000000001,2.408742155211203e-17,-3.0475350428454357e-16,-1.6575995581115375e-17,1.6633277085394442e-17,-1.0698875942587892e-17,1.0640746763926794e-17,-2.8066693040681354e-16,3.4444332984580984e-15,-0.08148421121478944,3.0814879110195774e-33
408.00000000000006,2.3894652607012444e-17,-3.054186013669791e-16,-1.6818349771073046e-17,1.6967539796439775e-17,-1.0795597008162792e-17,1.054035291116617e-17,-2.816300028315965e-16,3.4107882923813796e-15,-0.08257035579155372,0.0
409.0,2.331421302747139e-17,-3.0789487472670655e-16,-1.7242318032467946e-17,1.723015558217426e-17,-1.1051604690728054e-17,1.0669146962526942e-17,-2.8497528187772996e-16,3.3775530878241718e-15,-0.08437329465080644,4.930380657631324e-32
410.00000000000017,2.2902508264012694e-17,-3.1173509266911004e-16,-1.743766941532573e-17,1.7309703287334816e-17,-1.1366385124924191e-17,1.1403447756959084e-17,-2.8892348790105337e-16,3.3447217096138784e-15,-0.08638192142281616,4.930380657631324e-32
411.0,2.2731720471976928e-17,-3.1573667774296905e-16,-1.7396524400928693e-17,1.7240386334819824e-17,-1.1669694900462843e-17,1.1930832448635034e-17,-2.928999577889288e-16,3.3122882839735953e-15,-0.08842828059565835,4.930380657631324e-32
412.0000000000001,2.2554063921945e-17,-3.186777161893676e-16,-1.7935801845009107e-17,1.78487657047739e-17,-1.2110684319981398e-17,1.219660975241276e-17,-2.961247629752264e-16,3.280247036560372e-15,-0.09027514076675741,3.0814879110195774e-33
413.0000000000001,2.197335081852155e-17,-3.2007973961721147e-16,-1.8833159363654856e-17,1.8554871177934276e-17,-1.2940382546675534e-17,1.2512323507244713e-17,-2.988127360238413e-16,3.248592290546181e-15,-0.09198222162055379,3.0814879110195774e-33
414.00000000000006,2.1895335905856395e-17,-3.199328998606764e-16,-1.9353855852602076e-17,1.8904680849676215e-17,-1.2703473509760689e-17,1.2236740938463548e-17,-2.9895347152904295e-16,3.217318464740372e-15,-0.09292007452957182,4.930380657631324e-32
415.0000000000001,2.236220514997936e-17,-3.201354830210127e-16,-1.935277474815623e-17,1.910052136680074e-17,-1.2821259594278124e-17,1.2391349346363987e-17,-2.9845544150030296e-16,3.186420071752719e-15,-0.09366481342057793,1.5407439555097887e-33
416.0,2.2325940164837895e-17,-3.2054140734037416e-16,-1.8929431580749632e-17,1.8839185328787547e-17,-1.2860880612129125e-17,1.2457771402181107e-17,-2.987088226374464e-16,3.1558917161960944e-15,-0.09465116344279723,3.0814879110195774e-33
417.00000000000006,2.2692574561678313e-17,-3.219417291553117e-16,-1.8523045675485323e-17,1.8358390251222324e-17,-1.2551151489155973e-17,1.2426778164896052e-17,-2.9953818334215626e-16,3.1257280929277357e-15,-0.09582989128833394,3.0814879110195774e-33
418.00000000000006,2.3630379416497003e-17,-3.235878905908769e-16,-1.842034821341988e-17,1.8120633592846162e-17,-1.2437140030623818e-17,1.2508801634781994e-17,-3.001855641907954e-16,3.0959239853283118e-15,-0.09696154221272386,3.0814879110195774e-33
419.0000000000001,2.369342614071354e-17,-3.253559095766347e-16,-1.8459108756951968e-17,1.8058455374528458e-17,-1.2535564063085662e-17,1.2935315725923631e-17,-3.0166338515550666e-16,3.06647426361777e-15,-0.0983746671982858,0.0
420.00000000000017,2.2671048285182936e-17,-3.279050599203313e-16,-1.8591225255047025e-17,1.8291586973088572e-17,-1.2526046884739881e-17,1.3339464165638343e-17,-3.047202326362084e-16,3.037373883207172e-15,-0.10032358358018585,0.0
421.00000000000006,2.1396379731049977e-17,-3.31230810242917e-16,-1.868428246935566e-17,1.847171936214418e-17,-1.2539380613116908e-17,1.3515933652066016e-17,-3.090704405801294e-16,3.008617883085624e-15,-0.10272837980446631,3.0814879110195774e-33
422.00000000000006,2.0164136502108783e-17,-3.34442323861161e-16,-1.86460428351177e-17,1.8485866576878994e-17,-1.2936227214312338e-17,1.3640368800840387e-17,-3.137342220307629e-16,2.9802013842414774e-15,-0.1052728260880983,3.0814879110195774e-33
423.0,1.92537789094605e-17,-3.3863153280171076e-16,-1.8640566800047388e-17,1.8452062817496883e-17,-1.3112536648792896e-17,1.3299326743719694e-17,-3.1937946777987397e-16,2.952119588117046e-15,-0.10818649388915311,3.0814879110195774e-33
424.00000000000006,1.8843532840053377e-17,-3.438666398700135e-16,-1.887292995016102e-17,1.870068066563128e-17,-1.30406768754222e-17,1.3031178827012358e-17,-3.252048543628997e-16,2.924367775095943e-15,-0.11120518326469055,1.5407439555097887e-33
425.0,1.9237055805336006e-17,-3.48487021239828e-16,-1.931732785325883e-17,1.9195003380374135e-17,-1.2999947562556588e-17,1.26817183924799e-17,-3.296905190774534e-16,2.8969413030224013e-15,-0.11380642014854934,4.930380657631324e-32
426.00000000000006,2.0057840855912563e-17,-3.5140645282461885e-16,-1.993296034847068e-17,1.976926013023865e-17,-1.2923595840911719e-17,1.2535519344562226e-17,-3.3190038868328787e-16,2.869835605751712e-15,-0.11565135926883566,1.5407439555097887e-33
427.00000000000017,2.1478709661497876e-17,-3.5291740700152944e-16,-1.991846176735916e-17,1.9850899780247042e-17,-1.2646437950498977e-17,1.2617778151028581e-17,-3.315349191266141e-16,2.8430461917311456e-15,-0.11661256862124382,3.0814879110195774e-33
428.0,2.214568582560365e-17,-3.537564889456763e-16,-2.003960024780088e-17,2.0097193702054337e-17,-1.2613116447777517e-17,1.2948301283762181e-17,-3.3121802482983456e-16,2.8165686426106004e-15,-0.11759629068469556,3.0814879110195774e-33
429.0000000000001,2.2279695593995065e-17,-3.540088165791799e-16,-2.001428007719882e-17,2.0196019313783595e-17,-1.2761995410249246e-17,1.3326278158124572e-17,-3.309830990007248e-16,2.7903986118822702e-15,-0.11861498840750187,4.930380657631324e-32
430.00000000000006,2.1711777605943905e-17,-3.5519623304178644e-16,-1.972660478498156e-17,1.9934840376108716e-17,-1.2814283410048936e-17,1.3666381520932112e-17,-3.324241217338322e-16,2.7645318235487326e-15,-0.12024608250199521,4.930380657631324e-32
431.0000000000001,2.1070762929790558e-17,-3.568763700468278e-16,-1.944001124335186e-17,1.9655758924273467e-17,-1.2513958335494148e-17,1.3412869475004766e-17,-3.34690948296605e-16,2.7389640708187066e-15,-0.12219618061530912,4.930380657631324e-32
432.0000000000001,2.0262458406923964e-17,-3.591759976523941e-16,-1.9243719076637424e-17,1.9470794488700458e-17,-1.2313593809944793e-17,1.3364593291913569e-17,-3.376354643514384e-16,2.713691214829917e-15,-0.1244192642502253,3.0814879110195774e-33
433.0000000000001,1.986689428047635e-17,-3.62643476325387e-16,-1.9209762126426868e-17,1.9420212795481982e-17,-1.223220321898553e-17,1.3716686583100944e-17,-3.4108164801174005e-16,2.6887091833983998e-15,-0.12685702496862422,4.930380657631324e-32
434.0000000000001,1.978162330120556e-17,-3.6654210620395557e-16,-1.930845530535151e-17,1.9452312174380652e-17,-1.2762312479057078e-17,1.4179398712878887e-17,-3.4519953979989907e-16,2.6640139697936598e-15,-0.1295787273317626,4.930380657631324e-32
435.0,2.0025665454386464e-17,-3.703101063091961e-16,-1.9371882290224457e-17,1.948979940541146e-17,-1.373216934506044e-17,1.4659147924545476e-17,-3.4923954516013755e-16,2.6396016315390758e-15,-0.13230767134982638,1.5407439555097887e-33
436.0000000000001,2.054274000081564e-17,-3.724736034820179e-16,-1.9271650536597466e-17,1.9424865843659466e-17,-1.4631172213547693e-17,1.4900234156536725e-17,-3.5150858623115123e-16,2.6154682892369843e-15,-0.13439604206927605,3.0814879110195774e-33
437.0000000000001,2.1159321959094536e-17,-3.7443285135274315e-16,-1.8986541592350243e-17,1.912392363508346e-17,-1.5360737722879745e-17,1.5211355928200677e-17,-3.5328552914559445e-16,2.5916101254178923e-15,-0.13631893380900717,0.0
438.00000000000006,2.1377038952461387e-17,-3.754496966911529e-16,-1.918359305792351e-17,1.9308922441331265e-17,-1.5613913741993238e-17,1.5270889152966288e-17,-3.5429035294431064e-16,2.568023383413228e-15,-0.13796227683620774,4.930380657631324e-32
439.00000000000006,2.1317411181497077e-17,-3.761111013367928e-16,-1.9377503590103388e-17,1.955615926424632e-17,-1.5703856600759326e-17,1.533458630576917e-17,-3.54984304776143e-16,2.5447043662511434e-15,-0.1394992320067048,4.930380657631324e-32
440.00000000000006,2.130803451033681e-17,-3.763871978203666e-16,-1.9528892120171306e-17,1.9711663908436125e-17,-1.59335894270003e-17,1.5644502619324077e-17,-3.5518547832944123e-16,2.5216494355748177e-15,-0.14085442382218988,4.930380657631324e-32
441.0000000000001,2.096820860168015e-17,-3.7669874226441435e-16,-1.9511717426793105e-17,1.9679324767569177e-17,-1.597006739913049e-17,1.594329230012253e-17,-3.555897014209661e-16,2.4988550105827697e-15,-0.14230105384867342,4.930380657631324e-32
442.0000000000001,2.045753339751022e-17,-3.7719538109642618e-16,-1.960008571440202e-17,1.970387547834825e-17,-1.581339942005939e-17,1.595913250685979e-17,-3.564883248481693e-16,2.476317566990663e-15,-0.1439590501639055,4.930380657631324e-32
443.0000000000001,2.0142260139907368e-17,-3.7822465383680474e-16,-1.9695361683989172e-17,1.978874880419062e-17,-1.584811480590898e-17,1.6052745012175984e-17,-3.5778437637042895e-16,2.45403363601413e-15,-0.14579440604226865,3.0814879110195774e-33
444.00000000000006,1.9610509448209174e-17,-3.7968923419713317e-16,-1.9546787351675353e-17,1.968246132849309e-17,-1.5555751992398845e-17,1.5095996265910087e-17,-3.60402806498595e-16,2.4319998033721584e-15,-0.14819195544295202,3.0814879110195774e-33
445.00000000000006,1.9416105326213868e-17,-3.8132877090283193e-16,-1.9591094427274396e-17,1.9747798326327477e-17,-1.49984874188323e-17,1.439443985261269e-17,-3.623600092437846e-16,2.4102127083105582e-15,-0.15034358087746594,3.0814879110195774e-33
