geometry_id,polarization,wavelength_nm,eta_plus1_disagreement,order_profile_disagreement,ensemble_eta_plus1_abs_error,ensemble_order_profile_abs_error,ensemble_R_abs_error
K6X_D200_D205_D215_D220_D225_D230,s,449,0.05219635273618166,0.019510340835766304,0.044960858721488375,0.03190900825920044,0.09993632043772176
K6X_D200_D205_D215_D220_D225_D230,s,450,0.05193462434362467,0.018668673450616513,0.05239566097720303,0.03389495187085016,0.10463474365921532
K6X_D200_D205_D215_D220_D225_D230,s,451,0.051211345853691824,0.01723104359870485,0.06200420410580124,0.03243589277874169,0.09687957167685474
K6X_D200_D205_D215_D220_D225_D230,s,452,0.04945588679244543,0.019521689657671724,0.06794041520057553,0.028795401683443824,0.07846002910069731
K6X_D200_D205_D215_D220_D225_D230,s,453,0.04604350378117132,0.03245762322178192,0.03230071573184737,0.08315126054502188,0.42684171010932803
K6X_D200_D205_D215_D220_D225_D230,s,454,0.043340043792164655,0.021443991635657276,0.005485660936933329,0.04819544558885199,0.28121543603992016
K6X_D200_D205_D215_D220_D225_D230,s,455,0.06808423980369399,0.019252461182022396,0.06107998498645921,0.027279075175090112,0.09577985528261462
K6X_D100_D140_D145_D155_D225_D230,p,445,0.07157026453081435,0.03174622330468625,0.04597341155256185,0.051670520519350435,0.031178924345824467
K6X_D100_D140_D145_D155_D225_D230,p,446,0.07429342333146106,0.03164671963700793,0.04247580914370008,0.04951427391491163,0.034268593895443275
K6X_D100_D140_D145_D155_D225_D230,p,447,0.0771173253931447,0.031215284369242768,0.04119129732300403,0.047235355959808135,0.03626508882683316
K6X_D100_D140_D145_D155_D225_D230,p,448,0.08004186675647917,0.030722571369718853,0.05277506470246873,0.04531985935721604,0.03712348902105009
K6X_D100_D140_D145_D155_D225_D230,p,449,0.08319499721834621,0.03092203881387727,0.03364793038141767,0.04584344667622507,0.05202144232947748
K6X_D100_D140_D145_D155_D225_D230,p,450,0.08669978156864003,0.030395948522016474,0.01498834073399924,0.040657356099493794,0.04671323104993216
K6X_D100_D140_D145_D155_D225_D230,p,451,0.09055628995774732,0.029733290347965888,0.008532740407574402,0.03914635484539193,0.04500298372991306
K6X_D100_D140_D145_D155_D225_D230,p,452,0.09168044178253754,0.028863225933735928,0.010845778615348911,0.04135372094061785,0.043555507584004144
K6X_D100_D140_D145_D155_D225_D230,p,453,0.08705026270595558,0.022246677686066287,0.06349746387644617,0.04349610229228301,0.04760639560533399
K6X_D100_D140_D145_D155_D225_D230,p,454,0.09129305512971377,0.02131355040658107,0.09565143516570213,0.039579583332921504,0.04968998052818125
K6X_D100_D140_D145_D155_D225_D230,p,455,0.09170059906227049,0.02191397528832801,0.08638974551081363,0.03923934208499236,0.04145752847002198
K6X_D100_D140_D145_D155_D225_D230,s,445,0.048502180087771594,0.02950875512605807,0.059096729614011384,0.0733982157510968,0.049814297729755264
K6X_D100_D140_D145_D155_D225_D230,s,446,0.05379311021488989,0.02891319007686645,0.05271159461380032,0.06632223908951076,0.051328765620271034
K6X_D100_D140_D145_D155_D225_D230,s,447,0.05908952574717276,0.02837539959379403,0.048089704974278114,0.059716001959618056,0.05451644319638189
K6X_D100_D140_D145_D155_D225_D230,s,448,0.06459367236570059,0.02808483240532503,0.0478501406009017,0.05546890912930934,0.062073168880222365
K6X_D100_D140_D145_D155_D225_D230,s,449,0.07065048364850444,0.027161720907913252,0.055969358427591875,0.053442586321341544,0.07408626404296469
K6X_D100_D140_D145_D155_D225_D230,s,450,0.07751062327953046,0.024443619016255042,0.07680362330025453,0.05501090085077869,0.08701916876796054
K6X_D100_D140_D145_D155_D225_D230,s,451,0.08515071033998087,0.0220426852801856,0.1084952957556633,0.05870449024582919,0.09860199028991114
K6X_D100_D140_D145_D155_D225_D230,s,452,0.08739792733775295,0.019526378468671897,0.14017035989979948,0.06097332784601028,0.11467804543772807
K6X_D100_D140_D145_D155_D225_D230,s,453,0.07052821043224952,0.02096253247791441,0.1322357562945682,0.0582511215450782,0.1458600852278925
K6X_D100_D140_D145_D155_D225_D230,s,454,0.07229686828642269,0.022780883362506218,0.14346589255226594,0.06125553661357108,0.148357604011644
K6X_D100_D140_D145_D155_D225_D230,s,455,0.07959943929129625,0.02040659717941188,0.17980830229542935,0.0709139174963613,0.12083617047915787
K6X_D100_D200_D205_D210_D215_D220,p,445,0.05255017867282544,0.016888296220444708,0.03633627039160144,0.02108787047295636,0.1216427375405669
K6X_D100_D200_D205_D210_D215_D220,p,446,0.04521148905481024,0.01775797474116591,0.028354083150288353,0.02310116201825992,0.13223964033200522
K6X_D100_D200_D205_D210_D215_D220,p,447,0.04555147443701528,0.026448247242274698,0.016479108449513502,0.03155755141523075,0.15702347364271066
K6X_D100_D200_D205_D210_D215_D220,p,448,0.06275928155607104,0.023554556137241695,0.01783198728131252,0.03410387116994457,0.19442936688645535
K6X_D100_D200_D205_D210_D215_D220,p,449,0.06324793109011986,0.022818112567348402,0.023192325512461247,0.038323792442354336,0.21116542911838135
K6X_D100_D200_D205_D210_D215_D220,p,450,0.05972640539461797,0.023008815095373378,0.022874484254933807,0.04626993208169219,0.2118617129404865
K6X_D100_D200_D205_D210_D215_D220,p,451,0.05473382497621154,0.0215161585029388,0.02490599616484149,0.05518644516689563,0.19837165599656795
K6X_D100_D200_D205_D210_D215_D220,p,452,0.04997815737622625,0.019632437593864526,0.04146840343131631,0.04982007121159306,0.24578486570777672
K6X_D100_D200_D205_D210_D215_D220,p,453,0.048612517970726965,0.016350834233406115,0.04264868388501784,0.030263370970831427,0.1410207738260741
K6X_D100_D200_D205_D210_D215_D220,p,454,0.05030112299852558,0.013346255071292968,0.05341503160406166,0.02185558131097421,0.09950859389953737
K6X_D100_D200_D205_D210_D215_D220,p,455,0.03917798736176556,0.014013254642824957,0.016253197149589855,0.021329804767302254,0.09311200682034751
K6X_D100_D200_D205_D210_D215_D220,s,445,0.03973568188909871,0.012255939528428902,0.02093570275245243,0.025503737276643318,0.10628757907056277
K6X_D100_D200_D205_D210_D215_D220,s,446,0.036114264039561104,0.014827545838014853,0.0077492513604313085,0.014782199839905946,0.05774407849814216
K6X_D100_D200_D205_D210_D215_D220,s,447,0.03870321990940509,0.01756912363855924,0.04600299139536593,0.02761821918955451,0.05184099090004003
K6X_D100_D200_D205_D210_D215_D220,s,448,0.04403027107697597,0.014963665806422995,0.026116137647491468,0.0327636660025024,0.048526999654472894
K6X_D100_D200_D205_D210_D215_D220,s,449,0.04503028497747491,0.009001559602036715,0.0020111807832494874,0.012790953164848781,0.08383599818915907
K6X_D100_D200_D205_D210_D215_D220,s,450,0.04495849166945766,0.011511286644569822,0.007410881956379279,0.012723705209432912,0.12090316943674316
K6X_D100_D200_D205_D210_D215_D220,s,451,0.044320600400698136,0.01659231560520634,0.010342775275714242,0.01739117634340658,0.1409563011917821
K6X_D100_D200_D205_D210_D215_D220,s,452,0.043247620906220106,0.018777263070092396,0.013987733543840739,0.025154473425017605,0.15932170416988845
K6X_D100_D200_D205_D210_D215_D220,s,453,0.0428528645749941,0.019985915822318432,0.017570403298590463,0.0330647676973638,0.17469680607995386
K6X_D100_D200_D205_D210_D215_D220,s,454,0.042711419439373836,0.02121983742486622,0.01870415472100239,0.03866128642796152,0.17367241695294794
K6X_D100_D200_D205_D210_D215_D220,s,455,0.03006691351954368,0.024216819412821843,0.02638216450400176,0.05259618449890259,0.14812956729747045
K6X_D100_D110_D115_D220_D225_D230,p,445,0.09028969661537975,0.03486632653247228,0.003732462621343191,0.030789809266967172,0.057012623491578915
K6X_D100_D110_D115_D220_D225_D230,p,446,0.09221222781979894,0.03445661367050939,0.000109909095666565,0.028592822822881704,0.05007286966889942
K6X_D100_D110_D115_D220_D225_D230,p,447,0.09349269478758086,0.03228927173721974,0.00844380539002097,0.026724855855887814,0.041142417838256035
K6X_D100_D110_D115_D220_D225_D230,p,448,0.09390806681591658,0.027347864486257888,0.026402781865787504,0.02416527586299871,0.03461195814862375
K6X_D100_D110_D115_D220_D225_D230,p,449,0.09331749306164278,0.025870440593374486,0.028059205103512463,0.020756727185722555,0.03290698342835445
K6X_D100_D110_D115_D220_D225_D230,p,450,0.09115762055309523,0.024371896729369645,0.03821781696445927,0.02650318133627943,0.03423336758809127
K6X_D100_D110_D115_D220_D225_D230,p,451,0.08691726234454025,0.02685189822602324,0.03685044308686404,0.03677527428524448,0.04779824973631161
K6X_D100_D110_D115_D220_D225_D230,p,452,0.0801182499638322,0.03434682058065404,0.01794970876679918,0.04341599514488826,0.059563172964637576
K6X_D100_D110_D115_D220_D225_D230,p,453,0.07249533367871708,0.040874581447198466,0.0036078768448632448,0.04637334787624979,0.06249819841268423
K6X_D100_D110_D115_D220_D225_D230,p,454,0.06750182560694817,0.04250468007942265,0.01540528724670756,0.04697687253351466,0.05495537859670859
K6X_D100_D110_D115_D220_D225_D230,p,455,0.06634977691941861,0.03951029832807175,0.012121022269728728,0.041083047203689035,0.043018507754112166
K6X_D100_D110_D115_D220_D225_D230,s,445,0.08482062294422325,0.029202256211037215,0.025796144290861744,0.03298869309118448,0.04361834366054057
K6X_D100_D110_D115_D220_D225_D230,s,446,0.08549534256669042,0.03246727740766127,0.02677974543936683,0.04070447521768751,0.07661713708082463
K6X_D100_D110_D115_D220_D225_D230,s,447,0.08548733945968764,0.037241244255438594,0.017890937301939275,0.04295487728068035,0.07771356853698269
K6X_D100_D110_D115_D220_D225_D230,s,448,0.0846514700084879,0.040100478607143296,0.01216607175491536,0.04288379876927396,0.06712526033015867
K6X_D100_D110_D115_D220_D225_D230,s,449,0.08286099399318189,0.04151611612817733,0.009403625475221916,0.04188139055273512,0.056662441468392916
K6X_D100_D110_D115_D220_D225_D230,s,450,0.07964363868328614,0.0421136872587121,0.0076147619321196985,0.04054714214235842,0.04642895793158104
K6X_D100_D110_D115_D220_D225_D230,s,451,0.07465433275258436,0.04244409613339452,0.00456668474948195,0.03934134500070615,0.03839280508317318
K6X_D100_D110_D115_D220_D225_D230,s,452,0.06769436761050235,0.04303176074460653,0.0021900017078844113,0.03818388016025575,0.034865674144925474
K6X_D100_D110_D115_D220_D225_D230,s,453,0.060693102590816145,0.04294389054138634,0.011234254547629038,0.03765212615832,0.03298777719310843
K6X_D100_D110_D115_D220_D225_D230,s,454,0.05659587517179686,0.04099278501195024,0.016130633440810456,0.03430460347636873,0.029884707584790834
K6X_D100_D110_D115_D220_D225_D230,s,455,0.055961337477420804,0.03848750219365097,0.014265627351303184,0.029773870684511334,0.028329051099703854
K6X_D100_D130_D135_D155_D160_D225,p,445,0.059471343033151776,0.011997760843080003,0.05109988959456002,0.04084139355915262,0.030021700202736066
K6X_D100_D130_D135_D155_D160_D225,p,446,0.06280130851134551,0.012061114781262192,0.08114698972457113,0.04319310227096625,0.02365731581997623
K6X_D100_D130_D135_D155_D160_D225,p,447,0.06659864797230183,0.012116013784289444,0.12857755827080963,0.04949280277796975,0.03044899377712409
K6X_D100_D130_D135_D155_D160_D225,p,448,0.0699861985941584,0.007992166737995347,0.28911028243012327,0.08078503794130605,0.10308566791419903
K6X_D100_D130_D135_D155_D160_D225,p,449,0.07306584962195173,0.011697157474621004,0.12769459015251472,0.05971914176935048,0.0344831705481411
K6X_D100_D130_D135_D155_D160_D225,p,450,0.07602949542988316,0.01223723871126698,0.09586033552246476,0.05110459674979888,0.029402146887028392
K6X_D100_D130_D135_D155_D160_D225,p,451,0.078959385859125,0.012316159164423643,0.0919799631058229,0.04774470779373317,0.030555169288263233
K6X_D100_D130_D135_D155_D160_D225,p,452,0.08191268656692784,0.012151468934426203,0.09313865237468832,0.04551309728279893,0.03483565520679975
K6X_D100_D130_D135_D155_D160_D225,p,453,0.08503280235012073,0.011843470281911819,0.09618551871085745,0.0434312751976076,0.04036649769767314
K6X_D100_D130_D135_D155_D160_D225,p,454,0.08820273521043015,0.011584161544825146,0.09991057474503351,0.04116490126081046,0.04710018700186405
K6X_D100_D130_D135_D155_D160_D225,p,455,0.09164685465347606,0.011265859330424807,0.1075580879356175,0.03903594242545805,0.0552046022187688
K6X_D100_D130_D135_D155_D160_D225,s,445,0.05521254815998955,0.013832234224778694,0.045584070922798814,0.0392175801537864,0.047715398567135886
K6X_D100_D130_D135_D155_D160_D225,s,446,0.056362750122185175,0.012600680452629263,0.06118811408006308,0.03985932988993753,0.04543076953686728
K6X_D100_D130_D135_D155_D160_D225,s,447,0.059711759779252506,0.012262276301893636,0.062609228669679,0.04035128672975794,0.045401984078745364
K6X_D100_D130_D135_D155_D160_D225,s,448,0.06340523147361499,0.012538758857490336,0.06414778117951403,0.040670892391233886,0.04574413413465979
K6X_D100_D130_D135_D155_D160_D225,s,449,0.067165867761855,0.013117507537514573,0.06603459134519296,0.040712556972268506,0.04606997520966978
K6X_D100_D130_D135_D155_D160_D225,s,450,0.07106390253285379,0.013765194993950482,0.06874084728300578,0.04093038932177727,0.04613267911482481
K6X_D100_D130_D135_D155_D160_D225,s,451,0.07516094902088763,0.014287364925141557,0.07428147974247179,0.0418806902080319,0.0454123354084216
K6X_D100_D130_D135_D155_D160_D225,s,452,0.07945896854676886,0.01486378867745103,0.080944573214777,0.043363147619549944,0.04333897656264056
K6X_D100_D130_D135_D155_D160_D225,s,453,0.08418361771600705,0.015446024135248601,0.08838806448570768,0.04488086111753701,0.040962343842002605
K6X_D100_D130_D135_D155_D160_D225,s,454,0.089130250342826,0.015974697301455915,0.09369698758193279,0.04587690926527691,0.038405153507130224
K6X_D100_D130_D135_D155_D160_D225,s,455,0.09460858821135561,0.016087871647819725,0.0990595979239226,0.046666963916321406,0.0361279115655765
K6X_D100_D105_D115_D120_D125_D130,p,445,0.09897832963996413,0.027706874135230004,0.04008884884644137,0.022768879612415548,0.061075540702707286
K6X_D100_D105_D115_D120_D125_D130,p,446,0.10075148782860185,0.028041595416257274,0.03167119615233094,0.023013573923999275,0.061702800341563835
K6X_D100_D105_D115_D120_D125_D130,p,447,0.10257804359689557,0.028411206109117258,0.023528390773857544,0.0232664760640063,0.06231541745978754
K6X_D100_D105_D115_D120_D125_D130,p,448,0.10454326663475766,0.028723746363162838,0.01548330776853668,0.023488637719670726,0.06284544200013188
K6X_D100_D105_D115_D120_D125_D130,p,449,0.10652017305553545,0.028901666777453455,0.007789324499894945,0.02369982688346339,0.06331950450504503
K6X_D100_D105_D115_D120_D125_D130,p,450,0.1085178815367332,0.029235389973440624,0.00019775350610601317,0.023893099821528246,0.06380498549972659
K6X_D100_D105_D115_D120_D125_D130,p,451,0.11052341667562275,0.02967668185070629,0.007042641018710438,0.026072708246541863,0.06443196460793373
K6X_D100_D105_D115_D120_D125_D130,p,452,0.11245486983794217,0.030189811384615635,0.014188407189489605,0.02827170752297489,0.06503263778674749
K6X_D100_D105_D115_D120_D125_D130,p,453,0.11440441312678598,0.030766290424493664,0.020949338190625805,0.030332827301016416,0.0655689487067488
K6X_D100_D105_D115_D120_D125_D130,p,454,0.1162138089740422,0.0314192595523706,0.02766333746711308,0.032375799285246976,0.06608744527578503
K6X_D100_D105_D115_D120_D125_D130,p,455,0.11805437151043935,0.03208755043506137,0.03390123567406697,0.03426401242611842,0.06656050670768968
K6X_D100_D105_D115_D120_D125_D130,s,445,0.16773160949972493,0.036130661889048885,0.012849527766542579,0.01866434344024348,0.0473262087740011
K6X_D100_D105_D115_D120_D125_D130,s,446,0.1683211818807595,0.03675125319995067,0.01899027889609667,0.02062744399381017,0.04845800209866483
K6X_D100_D105_D115_D120_D125_D130,s,447,0.16860826052567562,0.03747832343931332,0.02486216334999858,0.02264386531894592,0.049641445027828246
K6X_D100_D105_D115_D120_D125_D130,s,448,0.16867554188448988,0.03817702726860432,0.030884092499122773,0.024627439010404654,0.05075048081324012
K6X_D100_D105_D115_D120_D125_D130,s,449,0.16849184152933455,0.038873224790731846,0.036395538591828036,0.026372557851472418,0.051691375602663
K6X_D100_D105_D115_D120_D125_D130,s,450,0.16804790136749606,0.03957166414878994,0.041597382303869945,0.028132302801203875,0.05249091520286385
K6X_D100_D105_D115_D120_D125_D130,s,451,0.16740202798852036,0.040293809656072765,0.046617220583839714,0.029855790778617004,0.053267069655904276
K6X_D100_D105_D115_D120_D125_D130,s,452,0.16647194450279645,0.04089698283367039,0.051462626859901994,0.03155336226992917,0.054005371602955085
K6X_D100_D105_D115_D120_D125_D130,s,453,0.16537910423423258,0.04123533333746568,0.055603936198112214,0.0331779216014019,0.05461708370902649
K6X_D100_D105_D115_D120_D125_D130,s,454,0.1639880749643654,0.04149255593449183,0.05967959021798916,0.034863629209798415,0.055411806078073854
K6X_D100_D105_D115_D120_D125_D130,s,455,0.16246065338611837,0.04168376973870831,0.06327026684443157,0.03632977704163028,0.05628574938692049
K6X_D110_D125_D135_D150_D175_D190,p,445,0.09731983276107782,0.008658933731691085,0.006646641708234147,0.00874415695207008,0.0260892378589379
K6X_D110_D125_D135_D150_D175_D190,p,446,0.09681988265799696,0.010558924924687504,0.012280911865739985,0.008872288812745746,0.023492488225866436
K6X_D110_D125_D135_D150_D175_D190,p,447,0.09515186895940207,0.012929905459651269,0.04054398576830909,0.012239112944173276,0.02851090986533711
K6X_D110_D125_D135_D150_D175_D190,p,448,0.09313981495986923,0.01691225052254602,0.12534184283713934,0.025349353950212462,0.07450698612677926
K6X_D110_D125_D135_D150_D175_D190,p,449,0.09104531505864324,0.019754639749868835,0.4063603789129444,0.07663499663077325,0.26814553600189706
K6X_D110_D125_D135_D150_D175_D190,p,450,0.08899736132749501,0.01981869976207997,0.11903536741231435,0.02919351981107358,0.04380877944707029
K6X_D110_D125_D135_D150_D175_D190,p,451,0.08702404702947591,0.012612351186955664,0.019120286513919615,0.009963617110914424,0.028988972850480747
K6X_D110_D125_D135_D150_D175_D190,p,452,0.0851943681816727,0.008341469765426754,0.006768657493169683,0.006142678916260584,0.04012601794141267
K6X_D110_D125_D135_D150_D175_D190,p,453,0.083525121492924,0.00673985364142651,0.015926042834660592,0.005930474931178523,0.038653000567883095
K6X_D110_D125_D135_D150_D175_D190,p,454,0.08206346411224134,0.009830671750944158,0.01395514211683846,0.00706023359655317,0.028296241341385357
K6X_D110_D125_D135_D150_D175_D190,p,455,0.08084556705182373,0.020118009839087084,0.3462101210100408,0.07197212519334202,0.1838334326175641
K6X_D110_D125_D135_D150_D175_D190,s,445,0.05596239205900866,0.0080021039349544,0.06816519763337192,0.014630494998230074,0.07869018159038721
K6X_D110_D125_D135_D150_D175_D190,s,446,0.057579420465674505,0.007216544581481825,0.05997748124434077,0.013487593156243845,0.07870380095756298
K6X_D110_D125_D135_D150_D175_D190,s,447,0.05816230571251438,0.006629272937774175,0.05305089216421954,0.012514572524992704,0.0775686849829088
K6X_D110_D125_D135_D150_D175_D190,s,448,0.05858680504854813,0.006038380592929798,0.04626697325129847,0.011560923747677825,0.07440167359188671
K6X_D110_D125_D135_D150_D175_D190,s,449,0.05917371546139518,0.005895672813854255,0.037490070874540815,0.01044905551255386,0.07012439313855376
K6X_D110_D125_D135_D150_D175_D190,s,450,0.060073846538054046,0.006507943293643667,0.02633330017632618,0.009095334000415156,0.06417202506607814
K6X_D110_D125_D135_D150_D175_D190,s,451,0.06132738378843281,0.007880145258952701,0.013285991388388041,0.007617322457561133,0.05669300479125741
K6X_D110_D125_D135_D150_D175_D190,s,452,0.06298674552590547,0.009728346256907716,0.002611439113590186,0.006728961044384947,0.04855704289996374
K6X_D110_D125_D135_D150_D175_D190,s,453,0.06505599063903604,0.011939530543870668,0.019578405656963005,0.010331990863096455,0.04048005692446552
K6X_D110_D125_D135_D150_D175_D190,s,454,0.06755146988562391,0.014165462419583589,0.036746256094048246,0.014163256306317986,0.036375529687707624
K6X_D110_D125_D135_D150_D175_D190,s,455,0.07048469437161504,0.01552622546860735,0.052437401249977866,0.017857745388140056,0.0368995198181988
K6X_D120_D125_D180_D185_D190_D195,p,445,0.09230836471540264,0.025617549553374933,0.17769932166475094,0.0479486657368755,0.04573335177289766
K6X_D120_D125_D180_D185_D190_D195,p,446,0.09488780515264726,0.02575268123973213,0.1381792364349144,0.03507765972289209,0.046436483129088255
K6X_D120_D125_D180_D185_D190_D195,p,447,0.09722987294489525,0.02579281774106938,0.1300791844753798,0.034544532515484665,0.039784848072659966
K6X_D120_D125_D180_D185_D190_D195,p,448,0.09945005840789109,0.026226723786661976,0.12758272660653408,0.0357967776870309,0.03314514887904015
K6X_D120_D125_D180_D185_D190_D195,p,449,0.1016079981790153,0.02626989030609373,0.12709873397182087,0.03748199650162752,0.026420437803482303
K6X_D120_D125_D180_D185_D190_D195,p,450,0.1038373763501947,0.026439818226872032,0.12739080992420493,0.03925479169098517,0.022786799484802722
K6X_D120_D125_D180_D185_D190_D195,p,451,0.1059188515018529,0.02668839852336651,0.12852519072256424,0.04113540567438075,0.022648696424434928
K6X_D120_D125_D180_D185_D190_D195,p,452,0.10774953347541419,0.026985374708468898,0.13020804073689835,0.04300073803350396,0.026411089865398186
K6X_D120_D125_D180_D185_D190_D195,p,453,0.10921372407968366,0.02714029510531295,0.13222569703590054,0.04484357817106584,0.031325790222760164
K6X_D120_D125_D180_D185_D190_D195,p,454,0.11013082479358267,0.02718777172837008,0.13451105887605969,0.04668102216547714,0.03656201141510727
K6X_D120_D125_D180_D185_D190_D195,p,455,0.11028873575821539,0.026999274928162356,0.1372465689862402,0.048695229456451536,0.0402422568821524
K6X_D120_D125_D180_D185_D190_D195,s,445,0.14964150513062774,0.02716202232954674,0.019344804917505176,0.01588116454324257,0.02889600001418485
K6X_D120_D125_D180_D185_D190_D195,s,446,0.14447102469111126,0.027370807035059605,0.013627616194691106,0.01620096132217542,0.04618804442171426
K6X_D120_D125_D180_D185_D190_D195,s,447,0.1380533822673593,0.027131715014561134,0.007859205218789245,0.017117853453714273,0.06143396407729856
K6X_D120_D125_D180_D185_D190_D195,s,448,0.1306173986830191,0.02616841314051727,0.0020897152736311098,0.017567588310185435,0.0740711219257979
K6X_D120_D125_D180_D185_D190_D195,s,449,0.12226018046742758,0.02495444499342939,0.005279935343080466,0.01904138677538614,0.08519862859354052
K6X_D120_D125_D180_D185_D190_D195,s,450,0.11332615897816338,0.02365308534015134,0.014502602496746675,0.021255756342062244,0.0956523006670525
K6X_D120_D125_D180_D185_D190_D195,s,451,0.10393295790596321,0.02231034398085726,0.024011377189722016,0.02331955834944318,0.1050137662016131
K6X_D120_D125_D180_D185_D190_D195,s,452,0.0944911374272112,0.02087307574864177,0.03357730117423846,0.025218115617334717,0.11272590399095897
K6X_D120_D125_D180_D185_D190_D195,s,453,0.08540695607450287,0.019541480523293044,0.042549446492951004,0.02704039242758439,0.11888385559917389
K6X_D120_D125_D180_D185_D190_D195,s,454,0.07701330209306653,0.01857344794558781,0.0508436344395114,0.02856490267814345,0.1233963506505289
K6X_D120_D125_D180_D185_D190_D195,s,455,0.06960447060069272,0.01793547992843374,0.05793535768440222,0.030504439255766767,0.12608670809158215
K6X_D120_D145_D200_D215_D220_D230,p,445,0.09691895069746029,0.03047557833353692,0.1465683858223104,0.042855767970769905,0.1646018611481212
K6X_D120_D145_D200_D215_D220_D230,p,446,0.09607971156587347,0.027843030525597685,0.14635882793155014,0.048389017413320974,0.16647159611210532
K6X_D120_D145_D200_D215_D220_D230,p,447,0.07703911546734242,0.014636296670439393,0.07918754584517462,0.05467418892675203,0.14571360364443162
K6X_D120_D145_D200_D215_D220_D230,p,448,0.08262050668727197,0.011953393734700583,0.028687056381698467,0.05236516798706581,0.12740913305024637
K6X_D120_D145_D200_D215_D220_D230,p,449,0.07858806724312427,0.013603026467815135,0.04963763633101545,0.05466598096907182,0.13289549925024424
K6X_D120_D145_D200_D215_D220_D230,p,450,0.07423824451305637,0.010045178759556017,0.001823628885023229,0.05692291593091908,0.15220254901570424
K6X_D120_D145_D200_D215_D220_D230,p,451,0.07151092365962004,0.011060924770901972,0.008163453383649266,0.04639328751976031,0.14519875037157692
K6X_D120_D145_D200_D215_D220_D230,p,452,0.07069210299493017,0.010460422600980146,0.034779381619569116,0.026357813332189593,0.11350839324613249
K6X_D120_D145_D200_D215_D220_D230,p,453,0.07001088949956143,0.015050579459815944,0.08285429411895362,0.03306503213004465,0.08288602411076873
K6X_D120_D145_D200_D215_D220_D230,p,454,0.06739682357931243,0.017496275554481824,0.11034000885051856,0.03997983798478729,0.060422084220997284
K6X_D120_D145_D200_D215_D220_D230,p,455,0.06288283714045205,0.016927480766295626,0.11546490575030338,0.04058032326698136,0.05113577284068063
K6X_D120_D145_D200_D215_D220_D230,s,445,0.08318745315907222,0.01759739111578565,0.02084338447743489,0.04114966267871447,0.10800007461495147
K6X_D120_D145_D200_D215_D220_D230,s,446,0.07897272455771656,0.017297595398863642,0.010391873223495718,0.03683260308156241,0.08413941759361457
K6X_D120_D145_D200_D215_D220_D230,s,447,0.0770460129311132,0.007621782825521809,0.036264304270144654,0.03492114212223955,0.060848019601097716
K6X_D120_D145_D200_D215_D220_D230,s,448,0.10558552568847064,0.008923955048952801,0.11120435041894097,0.04295038983639873,0.053573366227049266
K6X_D120_D145_D200_D215_D220_D230,s,449,0.10109926747228633,0.011304456558640753,0.06136680889052429,0.03794568972718454,0.10116523005377924
K6X_D120_D145_D200_D215_D220_D230,s,450,0.0961044731118695,0.009312259802852725,0.022704441779047152,0.03647649080764026,0.17422437884807063
K6X_D120_D145_D200_D215_D220_D230,s,451,0.09285681130069746,0.012629782779516166,0.01764889354138202,0.030449932103863826,0.08643545579301518
