geometry_id,polarization,wavelength_nm,order_n,hf_minus_lf
K6X_D100_D105_D115_D120_D125_D130,p,452,0,-0.03223057671822971
K6X_D100_D105_D115_D120_D125_D130,p,452,1,0.027814082550304264
K6X_D100_D105_D115_D120_D125_D130,p,452,2,-0.0048102751566250004
K6X_D100_D105_D115_D120_D125_D130,p,452,3,-0.008725867729877624
K6X_D100_D105_D115_D120_D125_D130,p,453,-3,-0.004137755981290625
K6X_D100_D105_D115_D120_D125_D130,p,453,-2,-0.008645382263629688
K6X_D100_D105_D115_D120_D125_D130,p,453,-1,-0.01025535949509291
K6X_D100_D105_D115_D120_D125_D130,p,453,0,-0.03200482722461717
K6X_D100_D105_D115_D120_D125_D130,p,453,1,0.02702097216621449
K6X_D100_D105_D115_D120_D125_D130,p,453,2,-0.004376375333086727
K6X_D100_D105_D115_D120_D125_D130,p,453,3,-0.008482950724310625
K6X_D100_D105_D115_D120_D125_D130,p,454,-3,-0.004083715740053872
K6X_D100_D105_D115_D120_D125_D130,p,454,-2,-0.008555707269326897
K6X_D100_D105_D115_D120_D125_D130,p,454,-1,-0.010328264981911417
K6X_D100_D105_D115_D120_D125_D130,p,454,0,-0.03138235992477323
K6X_D100_D105_D115_D120_D125_D130,p,454,1,0.025820669442218447
K6X_D100_D105_D115_D120_D125_D130,p,454,2,-0.004024093872963368
K6X_D100_D105_D115_D120_D125_D130,p,454,3,-0.008320341139833872
K6X_D100_D105_D115_D120_D125_D130,p,455,-3,-0.003987501018168247
K6X_D100_D105_D115_D120_D125_D130,p,455,-2,-0.008412141421159775
K6X_D100_D105_D115_D120_D125_D130,p,455,-1,-0.0105094247827405
K6X_D100_D105_D115_D120_D125_D130,p,455,0,-0.031326567430536634
K6X_D100_D105_D115_D120_D125_D130,p,455,1,0.02506816310621021
K6X_D100_D105_D115_D120_D125_D130,p,455,2,-0.0036394332012718855
K6X_D100_D105_D115_D120_D125_D130,p,455,3,-0.008107739616088247
K6X_D100_D105_D115_D120_D125_D130,s,445,-3,-0.008754351390189319
K6X_D100_D105_D115_D120_D125_D130,s,445,-2,-0.005938880391233522
K6X_D100_D105_D115_D120_D125_D130,s,445,-1,-0.013394779310550962
K6X_D100_D105_D115_D120_D125_D130,s,445,0,-0.03520549853791921
K6X_D100_D105_D115_D120_D125_D130,s,445,1,0.03565594268831118
K6X_D100_D105_D115_D120_D125_D130,s,445,2,0.007358864248745781
K6X_D100_D105_D115_D120_D125_D130,s,445,3,-0.012968070572289318
K6X_D100_D105_D115_D120_D125_D130,s,446,-3,-0.008182429724691988
K6X_D100_D105_D115_D120_D125_D130,s,446,-2,-0.005333349485547749
K6X_D100_D105_D115_D120_D125_D130,s,446,-1,-0.013303060343111073
K6X_D100_D105_D115_D120_D125_D130,s,446,0,-0.03619041582006499
K6X_D100_D105_D115_D120_D125_D130,s,446,1,0.03513376253387768
K6X_D100_D105_D115_D120_D125_D130,s,446,2,0.008168087699310655
K6X_D100_D105_D115_D120_D125_D130,s,446,3,-0.01259229689478199
K6X_D100_D105_D115_D120_D125_D130,s,447,-3,-0.007785970650149717
K6X_D100_D105_D115_D120_D125_D130,s,447,-2,-0.004967274876875458
K6X_D100_D105_D115_D120_D125_D130,s,447,-1,-0.012957351285419645
K6X_D100_D105_D115_D120_D125_D130,s,447,0,-0.035541877630821284
K6X_D100_D105_D115_D120_D125_D130,s,447,1,0.03448371112221327
K6X_D100_D105_D115_D120_D125_D130,s,447,2,0.008556312361642122
K6X_D100_D105_D115_D120_D125_D130,s,447,3,-0.012380734475269717
K6X_D100_D105_D115_D120_D125_D130,s,448,-3,-0.007321063803153952
K6X_D100_D105_D115_D120_D125_D130,s,448,-2,-0.004448760237660266
K6X_D100_D105_D115_D120_D125_D130,s,448,-1,-0.012593150045353697
K6X_D100_D105_D115_D120_D125_D130,s,448,0,-0.03534462275203809
K6X_D100_D105_D115_D120_D125_D130,s,448,1,0.033442177094389014
K6X_D100_D105_D115_D120_D125_D130,s,448,2,0.008862190032755242
K6X_D100_D105_D115_D120_D125_D130,s,448,3,-0.012064454787373953
K6X_D100_D105_D115_D120_D125_D130,s,449,-3,-0.006989059345042049
K6X_D100_D105_D115_D120_D125_D130,s,449,-2,-0.004238804362488354
K6X_D100_D105_D115_D120_D125_D130,s,449,-1,-0.012492907739557635
K6X_D100_D105_D115_D120_D125_D130,s,449,0,-0.03527903977667357
K6X_D100_D105_D115_D120_D125_D130,s,449,1,0.03263463879459361
K6X_D100_D105_D115_D120_D125_D130,s,449,2,0.00913908919231303
K6X_D100_D105_D115_D120_D125_D130,s,449,3,-0.01187007093291205
K6X_D100_D105_D115_D120_D125_D130,s,450,-3,-0.006592701457232095
K6X_D100_D105_D115_D120_D125_D130,s,450,-2,-0.00379952650035845
K6X_D100_D105_D115_D120_D125_D130,s,450,-1,-0.011994560385282266
K6X_D100_D105_D115_D120_D125_D130,s,450,0,-0.03518606304800609
K6X_D100_D105_D115_D120_D125_D130,s,450,1,0.031789819977627254
K6X_D100_D105_D115_D120_D125_D130,s,450,2,0.009299796264828526
K6X_D100_D105_D115_D120_D125_D130,s,450,3,-0.011604295273422095
K6X_D100_D105_D115_D120_D125_D130,s,451,-3,-0.006241197080181067
K6X_D100_D105_D115_D120_D125_D130,s,451,-2,-0.0035509341906836793
K6X_D100_D105_D115_D120_D125_D130,s,451,-1,-0.011760086869312854
K6X_D100_D105_D115_D120_D125_D130,s,451,0,-0.03436707467397604
K6X_D100_D105_D115_D120_D125_D130,s,451,1,0.030906318997903137
K6X_D100_D105_D115_D120_D125_D130,s,451,2,0.009329728199870414
K6X_D100_D105_D115_D120_D125_D130,s,451,3,-0.011350227548631067
K6X_D100_D105_D115_D120_D125_D130,s,452,-3,-0.005984101445417623
K6X_D100_D105_D115_D120_D125_D130,s,452,-2,-0.0033085588725635176
K6X_D100_D105_D115_D120_D125_D130,s,452,-1,-0.011378378065047025
K6X_D100_D105_D115_D120_D125_D130,s,452,0,-0.03403748355022973
K6X_D100_D105_D115_D120_D125_D130,s,452,1,0.02974731843230427
K6X_D100_D105_D115_D120_D125_D130,s,452,2,0.009305456501274997
K6X_D100_D105_D115_D120_D125_D130,s,452,3,-0.011170574024267625
K6X_D100_D105_D115_D120_D125_D130,s,453,-3,-0.005658261464490624
K6X_D100_D105_D115_D120_D125_D130,s,453,-2,-0.0030617839664296882
K6X_D100_D105_D115_D120_D125_D130,s,453,-1,-0.011150492423992908
K6X_D100_D105_D115_D120_D125_D130,s,453,0,-0.034035628927617134
K6X_D100_D105_D115_D120_D125_D130,s,453,1,0.029106606695214476
K6X_D100_D105_D115_D120_D125_D130,s,453,2,0.009333113931513273
K6X_D100_D105_D115_D120_D125_D130,s,453,3,-0.010920872069990626
K6X_D100_D105_D115_D120_D125_D130,s,454,-3,-0.005403951419953873
K6X_D100_D105_D115_D120_D125_D130,s,454,-2,-0.002847267571326896
K6X_D100_D105_D115_D120_D125_D130,s,454,-1,-0.01066184546021142
K6X_D100_D105_D115_D120_D125_D130,s,454,0,-0.03294749624677318
K6X_D100_D105_D115_D120_D125_D130,s,454,1,0.027974540292218436
K6X_D100_D105_D115_D120_D125_D130,s,454,2,0.009164115882636631
K6X_D100_D105_D115_D120_D125_D130,s,454,3,-0.010721917122163874
K6X_D100_D105_D115_D120_D125_D130,s,455,-3,-0.0051451006311682475
K6X_D100_D105_D115_D120_D125_D130,s,455,-2,-0.0026583035993597744
K6X_D100_D105_D115_D120_D125_D130,s,455,-1,-0.010404318056040501
K6X_D100_D105_D115_D120_D125_D130,s,455,0,-0.03257820342053663
K6X_D100_D105_D115_D120_D125_D130,s,455,1,0.02716564485721021
K6X_D100_D105_D115_D120_D125_D130,s,455,2,0.008998847728728117
K6X_D100_D105_D115_D120_D125_D130,s,455,3,-0.010494194801538247
K6X_D110_D125_D135_D150_D175_D190,p,445,-3,0.002610556137509098
K6X_D110_D125_D135_D150_D175_D190,p,445,-2,-0.005143281810906623
K6X_D110_D125_D135_D150_D175_D190,p,445,-1,0.0017319543751690095
K6X_D110_D125_D135_D150_D175_D190,p,445,0,0.0033334119226099326
K6X_D110_D125_D135_D150_D175_D190,p,445,1,-0.17889923261192386
K6X_D110_D125_D135_D150_D175_D190,p,445,2,0.014107189277665414
K6X_D110_D125_D135_D150_D175_D190,p,445,3,0.010467084359169099
K6X_D110_D125_D135_D150_D175_D190,p,446,-3,0.005041998202609115
K6X_D110_D125_D135_D150_D175_D190,p,446,-2,-0.0031957039942039404
K6X_D110_D125_D135_D150_D175_D190,p,446,-1,0.0018667002449926137
K6X_D110_D125_D135_D150_D175_D190,p,446,0,0.005966346800736091
K6X_D110_D125_D135_D150_D175_D190,p,446,1,-0.19723665173184646
K6X_D110_D125_D135_D150_D175_D190,p,446,2,0.01249337948691369
K6X_D110_D125_D135_D150_D175_D190,p,446,3,0.013856460487619116
K6X_D110_D125_D135_D150_D175_D190,p,447,-3,0.006080508812449131
K6X_D110_D125_D135_D150_D175_D190,p,447,-2,-0.0023819978508339266
K6X_D110_D125_D135_D150_D175_D190,p,447,-1,0.0019579906694622336
K6X_D110_D125_D135_D150_D175_D190,p,447,0,0.008221240076621105
K6X_D110_D125_D135_D150_D175_D190,p,447,1,-0.22288663772332862
K6X_D110_D125_D135_D150_D175_D190,p,447,2,0.00948687466965936
K6X_D110_D125_D135_D150_D175_D190,p,447,3,0.01728464694172913
K6X_D110_D125_D135_D150_D175_D190,p,448,-3,0.006441691793865995
K6X_D110_D125_D135_D150_D175_D190,p,448,-2,-0.002116613408896803
K6X_D110_D125_D135_D150_D175_D190,p,448,-1,0.0027997999093428414
K6X_D110_D125_D135_D150_D175_D190,p,448,0,0.017855503876379582
K6X_D110_D125_D135_D150_D175_D190,p,448,1,-0.3043999721795959
K6X_D110_D125_D135_D150_D175_D190,p,448,2,0.00472848167310586
K6X_D110_D125_D135_D150_D175_D190,p,448,3,0.025838258978265995
K6X_D110_D125_D135_D150_D175_D190,p,449,-3,0.001160120096382067
K6X_D110_D125_D135_D150_D175_D190,p,449,-2,-0.0019156116064663008
K6X_D110_D125_D135_D150_D175_D190,p,449,-1,0.003747990470901335
K6X_D110_D125_D135_D150_D175_D190,p,449,0,0.07942007685388822
K6X_D110_D125_D135_D150_D175_D190,p,449,1,-0.581893715610032
K6X_D110_D125_D135_D150_D175_D190,p,449,2,0.01034160233519315
K6X_D110_D125_D135_D150_D175_D190,p,449,3,0.04722144132074207
K6X_D110_D125_D135_D150_D175_D190,p,450,-3,-0.0006502539894226275
K6X_D110_D125_D135_D150_D175_D190,p,450,-2,-0.0012925577369724292
K6X_D110_D125_D135_D150_D175_D190,p,450,-1,-0.0014827259634787608
K6X_D110_D125_D135_D150_D175_D190,p,450,0,0.0482783699887905
K6X_D110_D125_D135_D150_D175_D190,p,450,1,-0.29101748988699927
K6X_D110_D125_D135_D150_D175_D190,p,450,2,0.021672518735119668
K6X_D110_D125_D135_D150_D175_D190,p,450,3,0.016304692033507373
K6X_D110_D125_D135_D150_D175_D190,p,451,-3,0.0010977082176527797
K6X_D110_D125_D135_D150_D175_D190,p,451,-2,-0.0013127488856103898
K6X_D110_D125_D135_D150_D175_D190,p,451,-1,-0.0020872716392964148
K6X_D110_D125_D135_D150_D175_D190,p,451,0,0.023231949802605133
K6X_D110_D125_D135_D150_D175_D190,p,451,1,-0.18757366995178804
K6X_D110_D125_D135_D150_D175_D190,p,451,2,0.01568314133153608
K6X_D110_D125_D135_D150_D175_D190,p,451,3,0.00829604504014278
K6X_D110_D125_D135_D150_D175_D190,p,452,-3,0.0015064143716523202
K6X_D110_D125_D135_D150_D175_D190,p,452,-2,-0.0014157248947044684
K6X_D110_D125_D135_D150_D175_D190,p,452,-1,-0.0021288650291505055
K6X_D110_D125_D135_D150_D175_D190,p,452,0,0.013941482078239876
K6X_D110_D125_D135_D150_D175_D190,p,452,1,-0.15827225702993064
K6X_D110_D125_D135_D150_D175_D190,p,452,2,0.01065035582019743
K6X_D110_D125_D135_D150_D175_D190,p,452,3,0.005817657373312321
K6X_D110_D125_D135_D150_D175_D190,p,453,-3,0.0013223806104016474
K6X_D110_D125_D135_D150_D175_D190,p,453,-2,-0.001556397188347572
K6X_D110_D125_D135_D150_D175_D190,p,453,-1,-0.0019593709416735583
K6X_D110_D125_D135_D150_D175_D190,p,453,0,0.00933748069705054
K6X_D110_D125_D135_D150_D175_D190,p,453,1,-0.14582663933461226
K6X_D110_D125_D135_D150_D175_D190,p,453,2,0.0052865206391236414
K6X_D110_D125_D135_D150_D175_D190,p,453,3,0.003577564802531647
K6X_D110_D125_D135_D150_D175_D190,p,454,-3,0.0003805477136741295
K6X_D110_D125_D135_D150_D175_D190,p,454,-2,-0.0016600503485926185
K6X_D110_D125_D135_D150_D175_D190,p,454,-1,-0.0008993687236193604
K6X_D110_D125_D135_D150_D175_D190,p,454,0,0.015647232069697974
K6X_D110_D125_D135_D150_D175_D190,p,454,1,-0.17258973446716164
K6X_D110_D125_D135_D150_D175_D190,p,454,2,-0.00039785501486772187
K6X_D110_D125_D135_D150_D175_D190,p,454,3,0.0010299503539741295
K6X_D110_D125_D135_D150_D175_D190,p,455,-3,-0.0030953650761841416
K6X_D110_D125_D135_D150_D175_D190,p,455,-2,0.0013841073097102929
K6X_D110_D125_D135_D150_D175_D190,p,455,-1,0.0032859940434722167
K6X_D110_D125_D135_D150_D175_D190,p,455,0,0.1057298015186341
K6X_D110_D125_D135_D150_D175_D190,p,455,1,-0.5019251213182029
K6X_D110_D125_D135_D150_D175_D190,p,455,2,0.03200468596979151
K6X_D110_D125_D135_D150_D175_D190,p,455,3,0.012642423000501859
K6X_D110_D125_D135_D150_D175_D190,s,445,-3,-0.003080212209070902
K6X_D110_D125_D135_D150_D175_D190,s,445,-2,-0.003899339278536623
K6X_D110_D125_D135_D150_D175_D190,s,445,-1,0.007727439321729009
K6X_D110_D125_D135_D150_D175_D190,s,445,0,-0.004211807380947068
K6X_D110_D125_D135_D150_D175_D190,s,445,1,-0.04369525666792384
K6X_D110_D125_D135_D150_D175_D190,s,445,2,0.006170856825495414
K6X_D110_D125_D135_D150_D175_D190,s,445,3,-0.004068267332104902
K6X_D110_D125_D135_D150_D175_D190,s,446,-3,-0.000526854054820885
K6X_D110_D125_D135_D150_D175_D190,s,446,-2,-0.0014600802771439405
K6X_D110_D125_D135_D150_D175_D190,s,446,-1,0.008011960107802614
K6X_D110_D125_D135_D150_D175_D190,s,446,0,-0.001804479891212909
K6X_D110_D125_D135_D150_D175_D190,s,446,1,-0.05504238478184642
K6X_D110_D125_D135_D150_D175_D190,s,446,2,0.008071103498123691
K6X_D110_D125_D135_D150_D175_D190,s,446,3,-0.0021594339465208848
K6X_D110_D125_D135_D150_D175_D190,s,447,-3,0.00074425674955913
K6X_D110_D125_D135_D150_D175_D190,s,447,-2,2.181468857607354e-05
K6X_D110_D125_D135_D150_D175_D190,s,447,-1,0.007920180814072234
K6X_D110_D125_D135_D150_D175_D190,s,447,0,-0.0007774687115478947
K6X_D110_D125_D135_D150_D175_D190,s,447,1,-0.06335372544732865
K6X_D110_D125_D135_D150_D175_D190,s,447,2,0.00951193359845936
K6X_D110_D125_D135_D150_D175_D190,s,447,3,-0.00145313014388887
K6X_D110_D125_D135_D150_D175_D190,s,448,-3,0.0015500497859159946
K6X_D110_D125_D135_D150_D175_D190,s,448,-2,0.0011019320335031967
K6X_D110_D125_D135_D150_D175_D190,s,448,-1,0.007931844868992842
K6X_D110_D125_D135_D150_D175_D190,s,448,0,-0.000241883636111419
K6X_D110_D125_D135_D150_D175_D190,s,448,1,-0.07102919538659591
K6X_D110_D125_D135_D150_D175_D190,s,448,2,0.01086120316036586
K6X_D110_D125_D135_D150_D175_D190,s,448,3,-0.0009198329376140053
K6X_D110_D125_D135_D150_D175_D190,s,449,-3,0.002310021086332067
K6X_D110_D125_D135_D150_D175_D190,s,449,-2,0.0022337893008936988
K6X_D110_D125_D135_D150_D175_D190,s,449,-1,0.007992238903541336
K6X_D110_D125_D135_D150_D175_D190,s,449,0,6.053832390921809e-05
K6X_D110_D125_D135_D150_D175_D190,s,449,1,-0.08062051056303199
K6X_D110_D125_D135_D150_D175_D190,s,449,2,0.01241096968929315
K6X_D110_D125_D135_D150_D175_D190,s,449,3,-0.00015545824086793305
K6X_D110_D125_D135_D150_D175_D190,s,450,-3,0.0030437557460673724
K6X_D110_D125_D135_D150_D175_D190,s,450,-2,0.0034053026078475707
K6X_D110_D125_D135_D150_D175_D190,s,450,-1,0.008186658266796239
K6X_D110_D125_D135_D150_D175_D190,s,450,0,0.0002834755934005039
K6X_D110_D125_D135_D150_D175_D190,s,450,1,-0.09270782026999924
K6X_D110_D125_D135_D150_D175_D190,s,450,2,0.01412626371101967
K6X_D110_D125_D135_D150_D175_D190,s,450,3,0.0011032258151173722
K6X_D110_D125_D135_D150_D175_D190,s,451,-3,0.0037913624551427797
K6X_D110_D125_D135_D150_D175_D190,s,451,-2,0.0047977180937196105
K6X_D110_D125_D135_D150_D175_D190,s,451,-1,0.008620664424681785
K6X_D110_D125_D135_D150_D175_D190,s,451,0,0.00046407978480013303
K6X_D110_D125_D135_D150_D175_D190,s,451,1,-0.10684947965678804
K6X_D110_D125_D135_D150_D175_D190,s,451,2,0.01611860280953608
K6X_D110_D125_D135_D150_D175_D190,s,451,3,0.00306977154595278
K6X_D110_D125_D135_D150_D175_D190,s,452,-3,0.00463694651570232
K6X_D110_D125_D135_D150_D175_D190,s,452,-2,0.006524958319125532
K6X_D110_D125_D135_D150_D175_D190,s,452,-1,0.009200008371401494
K6X_D110_D125_D135_D150_D175_D190,s,452,0,0.0006076208806198766
K6X_D110_D125_D135_D150_D175_D190,s,452,1,-0.12406400903593062
K6X_D110_D125_D135_D150_D175_D190,s,452,2,0.01831164083979743
K6X_D110_D125_D135_D150_D175_D190,s,452,3,0.0058308517227923205
K6X_D110_D125_D135_D150_D175_D190,s,453,-3,0.005373044771501648
K6X_D110_D125_D135_D150_D175_D190,s,453,-2,0.008450671622252428
K6X_D110_D125_D135_D150_D175_D190,s,453,-1,0.010022228552701441
K6X_D110_D125_D135_D150_D175_D190,s,453,0,0.0007000623344405386
K6X_D110_D125_D135_D150_D175_D190,s,453,1,-0.14255767925161233
K6X_D110_D125_D135_D150_D175_D190,s,453,2,0.020466478602093642
K6X_D110_D125_D135_D150_D175_D190,s,453,3,0.009459290160051648
K6X_D110_D125_D135_D150_D175_D190,s,454,-3,0.00605471003554413
K6X_D110_D125_D135_D150_D175_D190,s,454,-2,0.010646233463282381
K6X_D110_D125_D135_D150_D175_D190,s,454,-1,0.01102161029605064
K6X_D110_D125_D135_D150_D175_D190,s,454,0,0.0006956497500879735
K6X_D110_D125_D135_D150_D175_D190,s,454,1,-0.16146244848016167
K6X_D110_D125_D135_D150_D175_D190,s,454,2,0.022435431844210277
K6X_D110_D125_D135_D150_D175_D190,s,454,3,0.01383029429999413
K6X_D110_D125_D135_D150_D175_D190,s,455,-3,0.006542713043301859
K6X_D110_D125_D135_D150_D175_D190,s,455,-2,0.012965663105570293
K6X_D110_D125_D135_D150_D175_D190,s,455,-1,0.012031587711282217
K6X_D110_D125_D135_D150_D175_D190,s,455,0,0.0004996910633041076
K6X_D110_D125_D135_D150_D175_D190,s,455,1,-0.1790864555132029
K6X_D110_D125_D135_D150_D175_D190,s,455,2,0.023679430034191512
K6X_D110_D125_D135_D150_D175_D190,s,455,3,0.018528051921801857
K6X_D120_D125_D180_D185_D190_D195,p,445,-3,-0.007657965531663954
K6X_D120_D125_D180_D185_D190_D195,p,445,-2,-0.02656110163430163
K6X_D120_D125_D180_D185_D190_D195,p,445,-1,0.011536134349502708
K6X_D120_D125_D180_D185_D190_D195,p,445,0,-0.026547527450254127
K6X_D120_D125_D180_D185_D190_D195,p,445,1,-0.2469430996526919
K6X_D120_D125_D180_D185_D190_D195,p,445,2,-0.007471769887572935
K6X_D120_D125_D180_D185_D190_D195,p,445,3,0.021299024717127045
K6X_D120_D125_D180_D185_D190_D195,p,446,-3,-0.007304989277453131
K6X_D120_D125_D180_D185_D190_D195,p,446,-2,-0.02168589786166354
K6X_D120_D125_D180_D185_D190_D195,p,446,-1,-0.002499549293665526
K6X_D120_D125_D180_D185_D190_D195,p,446,0,-0.04948670867530555
K6X_D120_D125_D180_D185_D190_D195,p,446,1,-0.20360869909595117
K6X_D120_D125_D180_D185_D190_D195,p,446,2,-0.012205221893538717
K6X_D120_D125_D180_D185_D190_D195,p,446,3,0.011216637384000867
K6X_D120_D125_D180_D185_D190_D195,p,447,-3,-0.0063131956688257124
K6X_D120_D125_D180_D185_D190_D195,p,447,-2,-0.022189047225035827
K6X_D120_D125_D180_D185_D190_D195,p,447,-1,-0.0035238372360023446
K6X_D120_D125_D180_D185_D190_D195,p,447,0,-0.04415867333481446
K6X_D120_D125_D180_D185_D190_D195,p,447,1,-0.19181571477778014
K6X_D120_D125_D180_D185_D190_D195,p,447,2,-0.015220139315615874
K6X_D120_D125_D180_D185_D190_D195,p,447,3,0.009973269411519287
K6X_D120_D125_D180_D185_D190_D195,p,448,-3,-0.005627671137162793
K6X_D120_D125_D180_D185_D190_D195,p,448,-2,-0.022781288206525648
K6X_D120_D125_D180_D185_D190_D195,p,448,-1,-0.0031721675736623295
K6X_D120_D125_D180_D185_D190_D195,p,448,0,-0.03586719631063756
K6X_D120_D125_D180_D185_D190_D195,p,448,1,-0.18555390059155336
K6X_D120_D125_D180_D185_D190_D195,p,448,2,-0.01760595707026913
K6X_D120_D125_D180_D185_D190_D195,p,448,3,0.009559722346535206
K6X_D120_D125_D180_D185_D190_D195,p,449,-3,-0.005022609803619891
K6X_D120_D125_D180_D185_D190_D195,p,449,-2,-0.0234029287614338
K6X_D120_D125_D180_D185_D190_D195,p,449,-1,-0.0023092969599903534
K6X_D120_D125_D180_D185_D190_D195,p,449,0,-0.027025704336164913
K6X_D120_D125_D180_D185_D190_D195,p,449,1,-0.18147220028916006
K6X_D120_D125_D180_D185_D190_D195,p,449,2,-0.01970733453659544
K6X_D120_D125_D180_D185_D190_D195,p,449,3,0.009390446711280108
K6X_D120_D125_D180_D185_D190_D195,p,450,-3,-0.004488945691137756
K6X_D120_D125_D180_D185_D190_D195,p,450,-2,-0.024089234582500958
K6X_D120_D125_D180_D185_D190_D195,p,450,-1,-0.0011761032989797
K6X_D120_D125_D180_D185_D190_D195,p,450,0,-0.018592457436059334
K6X_D120_D125_D180_D185_D190_D195,p,450,1,-0.17816513160963088
K6X_D120_D125_D180_D185_D190_D195,p,450,2,-0.021597550014648303
K6X_D120_D125_D180_D185_D190_D195,p,450,3,0.009286310365632244
K6X_D120_D125_D180_D185_D190_D195,p,451,-3,-0.004035586836417605
K6X_D120_D125_D180_D185_D190_D195,p,451,-2,-0.024771850607450102
K6X_D120_D125_D180_D185_D190_D195,p,451,-1,0.00031616465823589013
K6X_D120_D125_D180_D185_D190_D195,p,451,0,-0.0101986678034795
K6X_D120_D125_D180_D185_D190_D195,p,451,1,-0.17617551119494435
K6X_D120_D125_D180_D185_D190_D195,p,451,2,-0.02324810087480441
K6X_D120_D125_D180_D185_D190_D195,p,451,3,0.009171373051292394
K6X_D120_D125_D180_D185_D190_D195,p,452,-3,-0.0036195183204664524
K6X_D120_D125_D180_D185_D190_D195,p,452,-2,-0.02529555060403897
K6X_D120_D125_D180_D185_D190_D195,p,452,-1,0.0017797466942621465
K6X_D120_D125_D180_D185_D190_D195,p,452,0,-0.0023217150842894385
K6X_D120_D125_D180_D185_D190_D195,p,452,1,-0.1750445727171439
K6X_D120_D125_D180_D185_D190_D195,p,452,2,-0.024537552410675727
K6X_D120_D125_D180_D185_D190_D195,p,452,3,0.009051170929973547
K6X_D120_D125_D180_D185_D190_D195,p,453,-3,-0.003264522792804489
K6X_D120_D125_D180_D185_D190_D195,p,453,-2,-0.0259240000054881
K6X_D120_D125_D180_D185_D190_D195,p,453,-1,0.00327400495233246
K6X_D120_D125_D180_D185_D190_D195,p,453,0,0.005617115099198267
K6X_D120_D125_D180_D185_D190_D195,p,453,1,-0.17472866838664175
K6X_D120_D125_D180_D185_D190_D195,p,453,2,-0.025883925582881002
K6X_D120_D125_D180_D185_D190_D195,p,453,3,0.008873835149825511
K6X_D120_D125_D180_D185_D190_D195,p,454,-3,-0.0028691465624444412
K6X_D120_D125_D180_D185_D190_D195,p,454,-2,-0.026519167374364702
K6X_D120_D125_D180_D185_D190_D195,p,454,-1,0.004908834206409862
K6X_D120_D125_D180_D185_D190_D195,p,454,0,0.012829978660338304
K6X_D120_D125_D180_D185_D190_D195,p,454,1,-0.1752247847705724
K6X_D120_D125_D180_D185_D190_D195,p,454,2,-0.027023106403395065
K6X_D120_D125_D180_D185_D190_D195,p,454,3,0.008717327294985559
K6X_D120_D125_D180_D185_D190_D195,p,455,-3,-0.002541356912678958
K6X_D120_D125_D180_D185_D190_D195,p,455,-2,-0.027065921741083708
K6X_D120_D125_D180_D185_D190_D195,p,455,-1,0.006891065723567152
K6X_D120_D125_D180_D185_D190_D195,p,455,0,0.019645658976531366
K6X_D120_D125_D180_D185_D190_D195,p,455,1,-0.17699789618669898
K6X_D120_D125_D180_D185_D190_D195,p,455,2,-0.027970738165490783
K6X_D120_D125_D180_D185_D190_D195,p,455,3,0.008451847769031042
K6X_D120_D125_D180_D185_D190_D195,s,445,-3,-0.0007112188998829542
K6X_D120_D125_D180_D185_D190_D195,s,445,-2,-0.02900732704650163
K6X_D120_D125_D180_D185_D190_D195,s,445,-1,-0.021244237637697283
K6X_D120_D125_D180_D185_D190_D195,s,445,0,-0.06040200634025414
K6X_D120_D125_D180_D185_D190_D195,s,445,1,-0.028991806202691872
K6X_D120_D125_D180_D185_D190_D195,s,445,2,-0.004959562259672937
K6X_D120_D125_D180_D185_D190_D195,s,445,3,-0.005158202186902955
K6X_D120_D125_D180_D185_D190_D195,s,446,-3,-0.002926564420669131
K6X_D120_D125_D180_D185_D190_D195,s,446,-2,-0.026392863606663545
K6X_D120_D125_D180_D185_D190_D195,s,446,-1,-0.018966936602065526
K6X_D120_D125_D180_D185_D190_D195,s,446,0,-0.054101272456305555
K6X_D120_D125_D180_D185_D190_D195,s,446,1,-0.02677963853995119
K6X_D120_D125_D180_D185_D190_D195,s,446,2,-0.0031166703598387163
K6X_D120_D125_D180_D185_D190_D195,s,446,3,-0.004907634662959131
K6X_D120_D125_D180_D185_D190_D195,s,447,-3,-0.0036627278838807123
K6X_D120_D125_D180_D185_D190_D195,s,447,-2,-0.023845361602035826
K6X_D120_D125_D180_D185_D190_D195,s,447,-1,-0.01649675291900235
K6X_D120_D125_D180_D185_D190_D195,s,447,0,-0.048046904439814464
K6X_D120_D125_D180_D185_D190_D195,s,447,1,-0.025159972611780157
K6X_D120_D125_D180_D185_D190_D195,s,447,2,-0.003970924166115872
K6X_D120_D125_D180_D185_D190_D195,s,447,3,-0.004289071051180713
K6X_D120_D125_D180_D185_D190_D195,s,448,-3,-0.003611366564594793
K6X_D120_D125_D180_D185_D190_D195,s,448,-2,-0.020502610581625648
K6X_D120_D125_D180_D185_D190_D195,s,448,-1,-0.014055268483662328
K6X_D120_D125_D180_D185_D190_D195,s,448,0,-0.042641010612637587
K6X_D120_D125_D180_D185_D190_D195,s,448,1,-0.02405473123555335
K6X_D120_D125_D180_D185_D190_D195,s,448,2,-0.008460406435369133
K6X_D120_D125_D180_D185_D190_D195,s,448,3,-0.0032780441914547933
K6X_D120_D125_D180_D185_D190_D195,s,449,-3,-0.0033713736917398915
K6X_D120_D125_D180_D185_D190_D195,s,449,-2,-0.017771201331633797
K6X_D120_D125_D180_D185_D190_D195,s,449,-1,-0.010839902867990359
K6X_D120_D125_D180_D185_D190_D195,s,449,0,-0.03891792110516493
