model,variant,order_profile_mae,order_profile_rmse,eta_plus1_mae,eta_plus1_rmse,eta_0_mae,eta_minus1_mae,per_order_mae,R_mae,R_rmse,T_mae,T_rmse,median_abs_error,P90_abs_error,max_abs_error,worst_geometry,worst_geometry_order_profile_mae,worst_geometry_polarization,worst_geometry_polarization_mae,per_geometry,per_wavelength,per_polarization,negative_power_violation_rate,R_legality_violation_rate,order_sum_T_mismatch_mae,energy_residual_mae,energy_residual_max,ranking_spearman,top3_recall,top5_recall,true_champion_geometry,true_champion_predicted_rank,near_champion_retrieval,pairwise_ordering_accuracy,seed
LF_only,raw_seed_17,0.04717230430459275,0.08548294430137562,0.10282003918447397,0.14777960764715947,0.07639677049390142,0.019497783759342052,"{'-3': 0.02712993237244607, '-2': 0.02058043391723134, '-1': 0.019497783759342052, '0': 0.07639677049390142, '1': 0.10282003918447397, '2': 0.056109611769491044, '3': 0.02767155863526335}",,,0.20682109346644195,0.24085048976853482,0.021091732701354796,0.13074999952783586,0.6557896290295082,K6X_D150_D205_D215_D220_D225_D230,0.08187879087397647,K6X_D135_D155_D190_D220_D225_D230_p,0.09614850047565339,"{'K6X_D100_D105_D110_D115_D190_D230': 0.029994526745244575, 'K6X_D100_D105_D115_D120_D125_D130': 0.015052012145008207, 'K6X_D100_D105_D115_D165_D225_D230': 0.05451606259363495, 'K6X_D100_D110_D115_D220_D225_D230': 0.03336736359715757, 'K6X_D100_D115_D130_D145_D155_D185': 0.024895104720165234, 'K6X_D100_D130_D135_D155_D160_D225': 0.04075903513976094, 'K6X_D100_D140_D145_D155_D225_D230': 0.049747275038546514, 'K6X_D100_D140_D165_D190_D225_D230': 0.0668610440657824, 'K6X_D100_D200_D205_D210_D215_D220': 0.058014558236379035, 'K6X_D105_D110_D115_D125_D165_D230': 0.04617065697818896, 'K6X_D105_D120_D125_D130_D165_D190': 0.03405784198380515, 'K6X_D110_D125_D135_D150_D175_D190': 0.03373226178707473, 'K6X_D110_D125_D135_D150_D175_D195': 0.03324857190252992, 'K6X_D110_D190_D210_D215_D220_D225': 0.05945078659821855, 'K6X_D120_D125_D180_D185_D190_D195': 0.027297120878768746, 'K6X_D120_D145_D200_D215_D220_D230': 0.07451680346832967, 'K6X_D125_D135_D150_D175_D190_D210': 0.036332746429062764, 'K6X_D130_D145_D155_D180_D195_D230': 0.024847446200025276, 'K6X_D135_D155_D190_D220_D225_D230': 0.07379924200714914, 'K6X_D140_D160_D165_D170_D180_D190': 0.07859126194206577, 'K6X_D150_D205_D215_D220_D225_D230': 0.08187879087397647, 'K6X_D200_D205_D215_D220_D225_D230': 0.06066018137016598}","{'445': 0.04776992379008924, '446': 0.04672547909654332, '447': 0.045223510332173276, '448': 0.045581971102739004, '449': 0.04592568615897495, '450': 0.046674804469906725, '451': 0.04740820313472239, '452': 0.048489584283537154, '453': 0.04791179258853952, '454': 0.0469390297691264, '455': 0.05024536262416828}","{'p': 0.05038357841488371, 's': 0.04396103019430179}",0.0,,0.0,,,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,17
LF_only,raw_seed_29,0.04717230430459275,0.08548294430137562,0.10282003918447397,0.14777960764715947,0.07639677049390142,0.019497783759342052,"{'-3': 0.02712993237244607, '-2': 0.02058043391723134, '-1': 0.019497783759342052, '0': 0.07639677049390142, '1': 0.10282003918447397, '2': 0.056109611769491044, '3': 0.02767155863526335}",,,0.20682109346644195,0.24085048976853482,0.021091732701354796,0.13074999952783586,0.6557896290295082,K6X_D150_D205_D215_D220_D225_D230,0.08187879087397647,K6X_D135_D155_D190_D220_D225_D230_p,0.09614850047565339,"{'K6X_D100_D105_D110_D115_D190_D230': 0.029994526745244575, 'K6X_D100_D105_D115_D120_D125_D130': 0.015052012145008207, 'K6X_D100_D105_D115_D165_D225_D230': 0.05451606259363495, 'K6X_D100_D110_D115_D220_D225_D230': 0.03336736359715757, 'K6X_D100_D115_D130_D145_D155_D185': 0.024895104720165234, 'K6X_D100_D130_D135_D155_D160_D225': 0.04075903513976094, 'K6X_D100_D140_D145_D155_D225_D230': 0.049747275038546514, 'K6X_D100_D140_D165_D190_D225_D230': 0.0668610440657824, 'K6X_D100_D200_D205_D210_D215_D220': 0.058014558236379035, 'K6X_D105_D110_D115_D125_D165_D230': 0.04617065697818896, 'K6X_D105_D120_D125_D130_D165_D190': 0.03405784198380515, 'K6X_D110_D125_D135_D150_D175_D190': 0.03373226178707473, 'K6X_D110_D125_D135_D150_D175_D195': 0.03324857190252992, 'K6X_D110_D190_D210_D215_D220_D225': 0.05945078659821855, 'K6X_D120_D125_D180_D185_D190_D195': 0.027297120878768746, 'K6X_D120_D145_D200_D215_D220_D230': 0.07451680346832967, 'K6X_D125_D135_D150_D175_D190_D210': 0.036332746429062764, 'K6X_D130_D145_D155_D180_D195_D230': 0.024847446200025276, 'K6X_D135_D155_D190_D220_D225_D230': 0.07379924200714914, 'K6X_D140_D160_D165_D170_D180_D190': 0.07859126194206577, 'K6X_D150_D205_D215_D220_D225_D230': 0.08187879087397647, 'K6X_D200_D205_D215_D220_D225_D230': 0.06066018137016598}","{'445': 0.04776992379008924, '446': 0.04672547909654332, '447': 0.045223510332173276, '448': 0.045581971102739004, '449': 0.04592568615897495, '450': 0.046674804469906725, '451': 0.04740820313472239, '452': 0.048489584283537154, '453': 0.04791179258853952, '454': 0.0469390297691264, '455': 0.05024536262416828}","{'p': 0.05038357841488371, 's': 0.04396103019430179}",0.0,,0.0,,,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,29
LF_only,raw_seed_43,0.04717230430459275,0.08548294430137562,0.10282003918447397,0.14777960764715947,0.07639677049390142,0.019497783759342052,"{'-3': 0.02712993237244607, '-2': 0.02058043391723134, '-1': 0.019497783759342052, '0': 0.07639677049390142, '1': 0.10282003918447397, '2': 0.056109611769491044, '3': 0.02767155863526335}",,,0.20682109346644195,0.24085048976853482,0.021091732701354796,0.13074999952783586,0.6557896290295082,K6X_D150_D205_D215_D220_D225_D230,0.08187879087397647,K6X_D135_D155_D190_D220_D225_D230_p,0.09614850047565339,"{'K6X_D100_D105_D110_D115_D190_D230': 0.029994526745244575, 'K6X_D100_D105_D115_D120_D125_D130': 0.015052012145008207, 'K6X_D100_D105_D115_D165_D225_D230': 0.05451606259363495, 'K6X_D100_D110_D115_D220_D225_D230': 0.03336736359715757, 'K6X_D100_D115_D130_D145_D155_D185': 0.024895104720165234, 'K6X_D100_D130_D135_D155_D160_D225': 0.04075903513976094, 'K6X_D100_D140_D145_D155_D225_D230': 0.049747275038546514, 'K6X_D100_D140_D165_D190_D225_D230': 0.0668610440657824, 'K6X_D100_D200_D205_D210_D215_D220': 0.058014558236379035, 'K6X_D105_D110_D115_D125_D165_D230': 0.04617065697818896, 'K6X_D105_D120_D125_D130_D165_D190': 0.03405784198380515, 'K6X_D110_D125_D135_D150_D175_D190': 0.03373226178707473, 'K6X_D110_D125_D135_D150_D175_D195': 0.03324857190252992, 'K6X_D110_D190_D210_D215_D220_D225': 0.05945078659821855, 'K6X_D120_D125_D180_D185_D190_D195': 0.027297120878768746, 'K6X_D120_D145_D200_D215_D220_D230': 0.07451680346832967, 'K6X_D125_D135_D150_D175_D190_D210': 0.036332746429062764, 'K6X_D130_D145_D155_D180_D195_D230': 0.024847446200025276, 'K6X_D135_D155_D190_D220_D225_D230': 0.07379924200714914, 'K6X_D140_D160_D165_D170_D180_D190': 0.07859126194206577, 'K6X_D150_D205_D215_D220_D225_D230': 0.08187879087397647, 'K6X_D200_D205_D215_D220_D225_D230': 0.06066018137016598}","{'445': 0.04776992379008924, '446': 0.04672547909654332, '447': 0.045223510332173276, '448': 0.045581971102739004, '449': 0.04592568615897495, '450': 0.046674804469906725, '451': 0.04740820313472239, '452': 0.048489584283537154, '453': 0.04791179258853952, '454': 0.0469390297691264, '455': 0.05024536262416828}","{'p': 0.05038357841488371, 's': 0.04396103019430179}",0.0,,0.0,,,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,43
LF_global_bias,raw_seed_17,0.048715090403958355,0.07789343180360438,0.10007195794652828,0.12837911580863615,0.08170336182609003,0.020196669342885557,"{'-3': 0.030964229848897244, '-2': 0.021359496008590842, '-1': 0.020196669342885557, '0': 0.08170336182609003, '1': 0.10007195794652828, '2': 0.057269446124269735, '3': 0.029440471730446734}",0.09889386256270993,0.12602611770816885,0.10007707659712185,0.12702473067615452,0.027872730472620674,0.11597746924622906,0.5887534406667105,K6X_D150_D205_D215_D220_D225_D230,0.0794627760645432,K6X_D135_D155_D190_D220_D225_D230_p,0.09658999308462808,"{'K6X_D100_D105_D110_D115_D190_D230': 0.03690597552066772, 'K6X_D100_D105_D115_D120_D125_D130': 0.02821874984506094, 'K6X_D100_D105_D115_D165_D225_D230': 0.056769525172141906, 'K6X_D100_D110_D115_D220_D225_D230': 0.03415419212477564, 'K6X_D100_D115_D130_D145_D155_D185': 0.03445134849070048, 'K6X_D100_D130_D135_D155_D160_D225': 0.04263524489149389, 'K6X_D100_D140_D145_D155_D225_D230': 0.04055239165950847, 'K6X_D100_D140_D165_D190_D225_D230': 0.06012193364321387, 'K6X_D100_D200_D205_D210_D215_D220': 0.050880843710308064, 'K6X_D105_D110_D115_D125_D165_D230': 0.04889126357618104, 'K6X_D105_D120_D125_D130_D165_D190': 0.033585502954508684, 'K6X_D110_D125_D135_D150_D175_D190': 0.04271305649898818, 'K6X_D110_D125_D135_D150_D175_D195': 0.04230786535254813, 'K6X_D110_D190_D210_D215_D220_D225': 0.057943267785672825, 'K6X_D120_D125_D180_D185_D190_D195': 0.025821465701106345, 'K6X_D120_D145_D200_D215_D220_D230': 0.07266890818904201, 'K6X_D125_D135_D150_D175_D190_D210': 0.04446778501050883, 'K6X_D130_D145_D155_D180_D195_D230': 0.033580438615679636, 'K6X_D135_D155_D190_D220_D225_D230': 0.07214569374450111, 'K6X_D140_D160_D165_D170_D180_D190': 0.07105316591730834, 'K6X_D150_D205_D215_D220_D225_D230': 0.0794627760645432, 'K6X_D200_D205_D215_D220_D225_D230': 0.06240059441862429}","{'445': 0.04836542658755709, '446': 0.0474512444815475, '447': 0.04711529816077081, '448': 0.047479689762209315, '449': 0.04769373993245928, '450': 0.04899342439215341, '451': 0.049575598196566616, '452': 0.049446479119100294, '453': 0.04953226852863198, '454': 0.04788903183385117, '455': 0.05232379344869433}","{'p': 0.05189551038094593, 's': 0.045534670426970764}",0.3358913813459268,0.0,0.0,0.004220396706946581,0.004423535662959277,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,17
LF_global_bias,raw_seed_29,0.048715090403958355,0.07789343180360438,0.10007195794652828,0.12837911580863615,0.08170336182609003,0.020196669342885557,"{'-3': 0.030964229848897244, '-2': 0.021359496008590842, '-1': 0.020196669342885557, '0': 0.08170336182609003, '1': 0.10007195794652828, '2': 0.057269446124269735, '3': 0.029440471730446734}",0.09889386256270993,0.12602611770816885,0.10007707659712185,0.12702473067615452,0.027872730472620674,0.11597746924622906,0.5887534406667105,K6X_D150_D205_D215_D220_D225_D230,0.0794627760645432,K6X_D135_D155_D190_D220_D225_D230_p,0.09658999308462808,"{'K6X_D100_D105_D110_D115_D190_D230': 0.03690597552066772, 'K6X_D100_D105_D115_D120_D125_D130': 0.02821874984506094, 'K6X_D100_D105_D115_D165_D225_D230': 0.056769525172141906, 'K6X_D100_D110_D115_D220_D225_D230': 0.03415419212477564, 'K6X_D100_D115_D130_D145_D155_D185': 0.03445134849070048, 'K6X_D100_D130_D135_D155_D160_D225': 0.04263524489149389, 'K6X_D100_D140_D145_D155_D225_D230': 0.04055239165950847, 'K6X_D100_D140_D165_D190_D225_D230': 0.06012193364321387, 'K6X_D100_D200_D205_D210_D215_D220': 0.050880843710308064, 'K6X_D105_D110_D115_D125_D165_D230': 0.04889126357618104, 'K6X_D105_D120_D125_D130_D165_D190': 0.033585502954508684, 'K6X_D110_D125_D135_D150_D175_D190': 0.04271305649898818, 'K6X_D110_D125_D135_D150_D175_D195': 0.04230786535254813, 'K6X_D110_D190_D210_D215_D220_D225': 0.057943267785672825, 'K6X_D120_D125_D180_D185_D190_D195': 0.025821465701106345, 'K6X_D120_D145_D200_D215_D220_D230': 0.07266890818904201, 'K6X_D125_D135_D150_D175_D190_D210': 0.04446778501050883, 'K6X_D130_D145_D155_D180_D195_D230': 0.033580438615679636, 'K6X_D135_D155_D190_D220_D225_D230': 0.07214569374450111, 'K6X_D140_D160_D165_D170_D180_D190': 0.07105316591730834, 'K6X_D150_D205_D215_D220_D225_D230': 0.0794627760645432, 'K6X_D200_D205_D215_D220_D225_D230': 0.06240059441862429}","{'445': 0.04836542658755709, '446': 0.0474512444815475, '447': 0.04711529816077081, '448': 0.047479689762209315, '449': 0.04769373993245928, '450': 0.04899342439215341, '451': 0.049575598196566616, '452': 0.049446479119100294, '453': 0.04953226852863198, '454': 0.04788903183385117, '455': 0.05232379344869433}","{'p': 0.05189551038094593, 's': 0.045534670426970764}",0.3358913813459268,0.0,0.0,0.004220396706946581,0.004423535662959277,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,29
LF_global_bias,raw_seed_43,0.048715090403958355,0.07789343180360438,0.10007195794652828,0.12837911580863615,0.08170336182609003,0.020196669342885557,"{'-3': 0.030964229848897244, '-2': 0.021359496008590842, '-1': 0.020196669342885557, '0': 0.08170336182609003, '1': 0.10007195794652828, '2': 0.057269446124269735, '3': 0.029440471730446734}",0.09889386256270993,0.12602611770816885,0.10007707659712185,0.12702473067615452,0.027872730472620674,0.11597746924622906,0.5887534406667105,K6X_D150_D205_D215_D220_D225_D230,0.0794627760645432,K6X_D135_D155_D190_D220_D225_D230_p,0.09658999308462808,"{'K6X_D100_D105_D110_D115_D190_D230': 0.03690597552066772, 'K6X_D100_D105_D115_D120_D125_D130': 0.02821874984506094, 'K6X_D100_D105_D115_D165_D225_D230': 0.056769525172141906, 'K6X_D100_D110_D115_D220_D225_D230': 0.03415419212477564, 'K6X_D100_D115_D130_D145_D155_D185': 0.03445134849070048, 'K6X_D100_D130_D135_D155_D160_D225': 0.04263524489149389, 'K6X_D100_D140_D145_D155_D225_D230': 0.04055239165950847, 'K6X_D100_D140_D165_D190_D225_D230': 0.06012193364321387, 'K6X_D100_D200_D205_D210_D215_D220': 0.050880843710308064, 'K6X_D105_D110_D115_D125_D165_D230': 0.04889126357618104, 'K6X_D105_D120_D125_D130_D165_D190': 0.033585502954508684, 'K6X_D110_D125_D135_D150_D175_D190': 0.04271305649898818, 'K6X_D110_D125_D135_D150_D175_D195': 0.04230786535254813, 'K6X_D110_D190_D210_D215_D220_D225': 0.057943267785672825, 'K6X_D120_D125_D180_D185_D190_D195': 0.025821465701106345, 'K6X_D120_D145_D200_D215_D220_D230': 0.07266890818904201, 'K6X_D125_D135_D150_D175_D190_D210': 0.04446778501050883, 'K6X_D130_D145_D155_D180_D195_D230': 0.033580438615679636, 'K6X_D135_D155_D190_D220_D225_D230': 0.07214569374450111, 'K6X_D140_D160_D165_D170_D180_D190': 0.07105316591730834, 'K6X_D150_D205_D215_D220_D225_D230': 0.0794627760645432, 'K6X_D200_D205_D215_D220_D225_D230': 0.06240059441862429}","{'445': 0.04836542658755709, '446': 0.0474512444815475, '447': 0.04711529816077081, '448': 0.047479689762209315, '449': 0.04769373993245928, '450': 0.04899342439215341, '451': 0.049575598196566616, '452': 0.049446479119100294, '453': 0.04953226852863198, '454': 0.04788903183385117, '455': 0.05232379344869433}","{'p': 0.05189551038094593, 's': 0.045534670426970764}",0.3358913813459268,0.0,0.0,0.004220396706946581,0.004423535662959277,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,43
LF_affine,raw_seed_17,0.049133755105161304,0.07753327404104214,0.10056089485244013,0.1283662283605827,0.08246574857726222,0.020592595545486734,"{'-3': 0.030254496676372828, '-2': 0.02163680546040845, '-1': 0.020592595545486734, '0': 0.08246574857726222, '1': 0.10056089485244013, '2': 0.05833655304250896, '3': 0.03008919158164977}",0.09922113178585217,0.12499518501009799,0.10092795351190173,0.12672959285164265,0.029445001197088462,0.11597115091168328,0.5831701063745834,K6X_D150_D205_D215_D220_D225_D230,0.07755250705220168,K6X_D135_D155_D190_D220_D225_D230_p,0.09788291610137326,"{'K6X_D100_D105_D110_D115_D190_D230': 0.03848948067587807, 'K6X_D100_D105_D115_D120_D125_D130': 0.03216959832423005, 'K6X_D100_D105_D115_D165_D225_D230': 0.054885577104825396, 'K6X_D100_D110_D115_D220_D225_D230': 0.036355301176656564, 'K6X_D100_D115_D130_D145_D155_D185': 0.03426047027759418, 'K6X_D100_D130_D135_D155_D160_D225': 0.0423839244231789, 'K6X_D100_D140_D145_D155_D225_D230': 0.044961381759695794, 'K6X_D100_D140_D165_D190_D225_D230': 0.059688309398831185, 'K6X_D100_D200_D205_D210_D215_D220': 0.05527728987314168, 'K6X_D105_D110_D115_D125_D165_D230': 0.04725523078187347, 'K6X_D105_D120_D125_D130_D165_D190': 0.03442572394089897, 'K6X_D110_D125_D135_D150_D175_D190': 0.04300639580156064, 'K6X_D110_D125_D135_D150_D175_D195': 0.042453390030467636, 'K6X_D110_D190_D210_D215_D220_D225': 0.05738726129124342, 'K6X_D120_D125_D180_D185_D190_D195': 0.027312219840095894, 'K6X_D120_D145_D200_D215_D220_D230': 0.06819349372144776, 'K6X_D125_D135_D150_D175_D190_D210': 0.044856161911403826, 'K6X_D130_D145_D155_D180_D195_D230': 0.03622651623824659, 'K6X_D135_D155_D190_D220_D225_D230': 0.07339254310944328, 'K6X_D140_D160_D165_D170_D180_D190': 0.06811360981969139, 'K6X_D150_D205_D215_D220_D225_D230': 0.07755250705220168, 'K6X_D200_D205_D215_D220_D225_D230': 0.06229622576094226}","{'445': 0.0481024206475223, '446': 0.04680291614606981, '447': 0.0464909840094558, '448': 0.047614437671268404, '449': 0.048067922559666465, '450': 0.04932651832734519, '451': 0.04974779110007147, '452': 0.04971448351166093, '453': 0.050029049058102605, '454': 0.04982079588306386, '455': 0.054753987242547444}","{'p': 0.05290325379044926, 's': 0.04536425641987334}",0.3090318772136954,0.0,0.0,0.004620684712415996,0.01041476591526036,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,17
LF_affine,raw_seed_29,0.049133755105161304,0.07753327404104214,0.10056089485244013,0.1283662283605827,0.08246574857726222,0.020592595545486734,"{'-3': 0.030254496676372828, '-2': 0.02163680546040845, '-1': 0.020592595545486734, '0': 0.08246574857726222, '1': 0.10056089485244013, '2': 0.05833655304250896, '3': 0.03008919158164977}",0.09922113178585217,0.12499518501009799,0.10092795351190173,0.12672959285164265,0.029445001197088462,0.11597115091168328,0.5831701063745834,K6X_D150_D205_D215_D220_D225_D230,0.07755250705220168,K6X_D135_D155_D190_D220_D225_D230_p,0.09788291610137326,"{'K6X_D100_D105_D110_D115_D190_D230': 0.03848948067587807, 'K6X_D100_D105_D115_D120_D125_D130': 0.03216959832423005, 'K6X_D100_D105_D115_D165_D225_D230': 0.054885577104825396, 'K6X_D100_D110_D115_D220_D225_D230': 0.036355301176656564, 'K6X_D100_D115_D130_D145_D155_D185': 0.03426047027759418, 'K6X_D100_D130_D135_D155_D160_D225': 0.0423839244231789, 'K6X_D100_D140_D145_D155_D225_D230': 0.044961381759695794, 'K6X_D100_D140_D165_D190_D225_D230': 0.059688309398831185, 'K6X_D100_D200_D205_D210_D215_D220': 0.05527728987314168, 'K6X_D105_D110_D115_D125_D165_D230': 0.04725523078187347, 'K6X_D105_D120_D125_D130_D165_D190': 0.03442572394089897, 'K6X_D110_D125_D135_D150_D175_D190': 0.04300639580156064, 'K6X_D110_D125_D135_D150_D175_D195': 0.042453390030467636, 'K6X_D110_D190_D210_D215_D220_D225': 0.05738726129124342, 'K6X_D120_D125_D180_D185_D190_D195': 0.027312219840095894, 'K6X_D120_D145_D200_D215_D220_D230': 0.06819349372144776, 'K6X_D125_D135_D150_D175_D190_D210': 0.044856161911403826, 'K6X_D130_D145_D155_D180_D195_D230': 0.03622651623824659, 'K6X_D135_D155_D190_D220_D225_D230': 0.07339254310944328, 'K6X_D140_D160_D165_D170_D180_D190': 0.06811360981969139, 'K6X_D150_D205_D215_D220_D225_D230': 0.07755250705220168, 'K6X_D200_D205_D215_D220_D225_D230': 0.06229622576094226}","{'445': 0.0481024206475223, '446': 0.04680291614606981, '447': 0.0464909840094558, '448': 0.047614437671268404, '449': 0.048067922559666465, '450': 0.04932651832734519, '451': 0.04974779110007147, '452': 0.04971448351166093, '453': 0.050029049058102605, '454': 0.04982079588306386, '455': 0.054753987242547444}","{'p': 0.05290325379044926, 's': 0.04536425641987334}",0.3090318772136954,0.0,0.0,0.004620684712415996,0.01041476591526036,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,29
LF_affine,raw_seed_43,0.049133755105161304,0.07753327404104214,0.10056089485244013,0.1283662283605827,0.08246574857726222,0.020592595545486734,"{'-3': 0.030254496676372828, '-2': 0.02163680546040845, '-1': 0.020592595545486734, '0': 0.08246574857726222, '1': 0.10056089485244013, '2': 0.05833655304250896, '3': 0.03008919158164977}",0.09922113178585217,0.12499518501009799,0.10092795351190173,0.12672959285164265,0.029445001197088462,0.11597115091168328,0.5831701063745834,K6X_D150_D205_D215_D220_D225_D230,0.07755250705220168,K6X_D135_D155_D190_D220_D225_D230_p,0.09788291610137326,"{'K6X_D100_D105_D110_D115_D190_D230': 0.03848948067587807, 'K6X_D100_D105_D115_D120_D125_D130': 0.03216959832423005, 'K6X_D100_D105_D115_D165_D225_D230': 0.054885577104825396, 'K6X_D100_D110_D115_D220_D225_D230': 0.036355301176656564, 'K6X_D100_D115_D130_D145_D155_D185': 0.03426047027759418, 'K6X_D100_D130_D135_D155_D160_D225': 0.0423839244231789, 'K6X_D100_D140_D145_D155_D225_D230': 0.044961381759695794, 'K6X_D100_D140_D165_D190_D225_D230': 0.059688309398831185, 'K6X_D100_D200_D205_D210_D215_D220': 0.05527728987314168, 'K6X_D105_D110_D115_D125_D165_D230': 0.04725523078187347, 'K6X_D105_D120_D125_D130_D165_D190': 0.03442572394089897, 'K6X_D110_D125_D135_D150_D175_D190': 0.04300639580156064, 'K6X_D110_D125_D135_D150_D175_D195': 0.042453390030467636, 'K6X_D110_D190_D210_D215_D220_D225': 0.05738726129124342, 'K6X_D120_D125_D180_D185_D190_D195': 0.027312219840095894, 'K6X_D120_D145_D200_D215_D220_D230': 0.06819349372144776, 'K6X_D125_D135_D150_D175_D190_D210': 0.044856161911403826, 'K6X_D130_D145_D155_D180_D195_D230': 0.03622651623824659, 'K6X_D135_D155_D190_D220_D225_D230': 0.07339254310944328, 'K6X_D140_D160_D165_D170_D180_D190': 0.06811360981969139, 'K6X_D150_D205_D215_D220_D225_D230': 0.07755250705220168, 'K6X_D200_D205_D215_D220_D225_D230': 0.06229622576094226}","{'445': 0.0481024206475223, '446': 0.04680291614606981, '447': 0.0464909840094558, '448': 0.047614437671268404, '449': 0.048067922559666465, '450': 0.04932651832734519, '451': 0.04974779110007147, '452': 0.04971448351166093, '453': 0.050029049058102605, '454': 0.04982079588306386, '455': 0.054753987242547444}","{'p': 0.05290325379044926, 's': 0.04536425641987334}",0.3090318772136954,0.0,0.0,0.004620684712415996,0.01041476591526036,0.961603613777527,0.3333333333333333,1.0,K6X_D130_D145_D155_D180_D195_D230,4,2,0.9307359307359307,43
LF_ridge_residual,raw_seed_17,0.03959545901098702,0.06452171117326119,0.07398736855721384,0.09918306366914303,0.08565414227322742,0.02837598849069312,"{'-3': 0.01061229151480554, '-2': 0.023056631568571538, '-1': 0.02837598849069312, '0': 0.08565414227322742, '1': 0.07398736855721384, '2': 0.037531545260553856, '3': 0.01795024541184385}",0.06626821074432244,0.08815430425298698,0.0689308436941571,0.09035531808294532,0.021224442318599678,0.1027625848231031,0.49151468265954873,K6X_D100_D140_D145_D155_D225_D230,0.061894112635653926,K6X_D135_D155_D190_D220_D225_D230_p,0.08120711297556162,"{'K6X_D100_D105_D110_D115_D190_D230': 0.0556067118695802, 'K6X_D100_D105_D115_D120_D125_D130': 0.03505134833326026, 'K6X_D100_D105_D115_D165_D225_D230': 0.03891050561746989, 'K6X_D100_D110_D115_D220_D225_D230': 0.05692218341903071, 'K6X_D100_D115_D130_D145_D155_D185': 0.017791268612888822, 'K6X_D100_D130_D135_D155_D160_D225': 0.05986584119925594, 'K6X_D100_D140_D145_D155_D225_D230': 0.061894112635653926, 'K6X_D100_D140_D165_D190_D225_D230': 0.04740145728665435, 'K6X_D100_D200_D205_D210_D215_D220': 0.04773287968158963, 'K6X_D105_D110_D115_D125_D165_D230': 0.03840447943406251, 'K6X_D105_D120_D125_D130_D165_D190': 0.023963579641790002, 'K6X_D110_D125_D135_D150_D175_D190': 0.024865750383576826, 'K6X_D110_D125_D135_D150_D175_D195': 0.020962510748947803, 'K6X_D110_D190_D210_D215_D220_D225': 0.033865986257687185, 'K6X_D120_D125_D180_D185_D190_D195': 0.03324375264154879, 'K6X_D120_D145_D200_D215_D220_D230': 0.05326703900206619, 'K6X_D125_D135_D150_D175_D190_D210': 0.01162325451053352, 'K6X_D130_D145_D155_D180_D195_D230': 0.02821574549896508, 'K6X_D135_D155_D190_D220_D225_D230': 0.0537606396025791, 'K6X_D140_D160_D165_D170_D180_D190': 0.04433320569059819, 'K6X_D150_D205_D215_D220_D225_D230': 0.04196307134167074, 'K6X_D200_D205_D215_D220_D225_D230': 0.04145477483230483}","{'445': 0.03781875003830322, '446': 0.03647200675302162, '447': 0.03615357593694529, '448': 0.03814167784587727, '449': 0.03973171177711194, '450': 0.0419022792208629, '451': 0.04195847508296743, '452': 0.04141871592125849, '453': 0.040226834197185826, '454': 0.039661502008681834, '455': 0.042064520338641435}","{'p': 0.04050518795928447, 's': 0.03868573006268958}",0.08913813459268005,0.0,0.0,0.017388204208004417,0.07293284068093486,0.9503105590062113,0.6666666666666666,1.0,K6X_D130_D145_D155_D180_D195_D230,5,2,0.9177489177489178,17
