geometry_id,wavelength_nm,true_delta_eta_plus1,true_abs_delta_eta_plus1,pred_delta_eta_plus1__LF_only,pred_delta_eta_plus1__LF_global_bias,pred_delta_eta_plus1__LF_affine,pred_delta_eta_plus1__LF_ridge_residual,pred_delta_eta_plus1__LF_paired_shared_contrast,pred_delta_eta_plus1__corrected_residual_mlp,pred_delta_eta_plus1__direct_mlp,pred_delta_eta_plus1__resmlp,pred_delta_eta_plus1__circular_cnn
K6X_D105_D120_D125_D130_D165_D190,446,-0.05198061707784574,0.05198061707784574,0.0,0.0,-0.03285356578435339,-0.032853210585684356,-0.05573087944372612,-0.084599514802297,-0.14268207550048828,-0.15738568703333533,-0.0794923106829325
K6X_D105_D120_D125_D130_D165_D190,447,-0.03508817979233558,0.03508817979233558,0.0,0.0,-0.03285356578435339,-0.03285321058568447,-0.05024373860352982,-0.07545349995295214,-0.13525384664535522,-0.15238740046819044,-0.07939714193344116
K6X_D105_D120_D125_D130_D165_D190,448,-0.024049438342906182,0.024049438342906182,0.0,0.0,-0.03285356578435339,-0.032853210585684356,-0.04472665918062946,-0.06410725911458337,-0.127884050210317,-0.147149920463562,-0.07930149634679151
K6X_D105_D120_D125_D130_D165_D190,449,-0.015750623315036072,0.015750623315036072,0.0,0.0,-0.03285356578435339,-0.032853210585684356,-0.03605301981188602,-0.04828596115112305,-0.12046484152475989,-0.14162081480026245,-0.07920549313227332
K6X_D105_D120_D125_D130_D165_D190,450,-0.005114812498532517,0.005114812498532517,0.0,0.0,-0.03285356578435339,-0.032853210585684356,-0.010388749791742535,-0.03144427140553796,-0.11288817723592115,-0.13574250539143884,-0.07910909255345666
K6X_D105_D120_D125_D130_D165_D190,451,-0.07617494409121173,0.07617494409121173,0.0,0.0,-0.03285356578435339,-0.03285321058568447,0.01748917256280924,-0.02930128574371338,-0.10506121317545569,-0.1294546127319336,-0.07901227474212646
K6X_D105_D120_D125_D130_D165_D190,452,-0.06452904159950956,0.06452904159950956,0.0,0.0,-0.03285356578435339,-0.03285321058568447,0.019465892645518235,-0.025935928026835198,-0.09692041079203284,-0.12269671758015943,-0.07891511917114258
K6X_D105_D120_D125_D130_D165_D190,453,-0.05282850924151561,0.05282850924151561,0.0,0.0,-0.03285356578435339,-0.03285321058568447,0.020147311818468516,-0.018708805243174198,-0.08844298124313354,-0.11541165908177697,-0.07881748676300049
K6X_D105_D120_D125_D130_D165_D190,454,-0.05160131803804413,0.05160131803804413,0.0,0.0,-0.0328535657843535,-0.032853210585684356,0.022986701788433206,-0.010411004225413079,-0.07965324322382605,-0.10755012432734168,-0.07871945699055993
K6X_D105_D120_D125_D130_D165_D190,455,-0.05192315291585148,0.05192315291585148,0.0,0.0,-0.0328535657843535,-0.03285321058568447,0.027501645380709983,-0.0020711421966552734,-0.07062184810638428,-0.0990740259488424,-0.07862100998560584
K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,0.13520397594400002,0.0,0.0,-0.027148198456692363,-0.027147904942008805,-0.09584673730648963,-0.19075489044189453,-0.10123314460118615,-0.14468280474344897,-0.07635509967803955
K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,0.14219426695000004,0.0,0.0,-0.027148198456692363,-0.027147904942008805,-0.09013004497913568,-0.18252537647883094,-0.09292846918106079,-0.13347186644872022,-0.07607100407282519
K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,0.15953291227599997,0.0,0.0,-0.027148198456692252,-0.027147904942008805,-0.08387229930267037,-0.1726812322934469,-0.08478651444117224,-0.12201887369155884,-0.07578728596369433
K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,0.233370776793,0.0,0.0,-0.027148198456692252,-0.027147904942008805,-0.07745752790990768,-0.1614613731702168,-0.07668348153432203,-0.1104552149772644,-0.07550394535064697
K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,0.501273205047,0.0,0.0,-0.02714819845669214,-0.027147904942008916,-0.07098908782349866,-0.14893484115600586,-0.06846660375595093,-0.0988971392313639,-0.07522102197011316
K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,0.19830966961700003,0.0,0.0,-0.02714819845669214,-0.027147904942008916,-0.06453020464764203,-0.13527852296829224,-0.059979021549224854,-0.08744666973749793,-0.0749384959538778
K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,0.080724190295,0.0,0.0,-0.027148198456692252,-0.027147904942009027,-0.05806358781972287,-0.12056571245193481,-0.051086803277333614,-0.07619261741638184,-0.07465638717015588
K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,0.03420824799400002,0.0,0.0,-0.027148198456692363,-0.027147904942009027,-0.051629654409454884,-0.10508209466934204,-0.04170308510462439,-0.0652093688646953,-0.07437479496002197
K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,0.0032689600829999277,0.0,0.0,-0.027148198456692252,-0.027147904942009027,-0.045195690894289875,-0.08901139100392663,-0.03180670738220215,-0.054557283719380734,-0.07409350077311205
K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,0.011127285986999969,0.0,0.0,-0.02714819845669214,-0.027147904942009027,-0.03878004045211014,-0.07264562447865797,-0.021450618902842167,-0.04428064823150635,-0.07381256421407068
K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,0.322838665805,0.0,0.0,-0.02714819845669214,-0.027147904942008916,-0.03237130884432449,-0.056232750415802,-0.010756214459737068,-0.03440489371617639,-0.0735322435696919
K6X_D110_D125_D135_D150_D175_D195,445,-0.14717190426807514,0.14717190426807514,0.0,0.0,-0.027607484647670488,-0.02760718616738167,-0.08845728508816297,-0.14085449775060022,-0.09470417102177942,-0.12677309910456336,-0.07779572407404589
K6X_D110_D125_D135_D150_D175_D195,446,-0.1513481188646213,0.1513481188646213,0.0,0.0,-0.0276074846476706,-0.02760718616738167,-0.08578202506302335,-0.13677420218785608,-0.08862747748692823,-0.11841241518656409,-0.07762153943379713
K6X_D110_D125_D135_D150_D175_D195,447,-0.1606975327578316,0.1606975327578316,0.0,0.0,-0.0276074846476706,-0.02760718616738167,-0.0817279743804108,-0.13033002614974976,-0.08276997009913123,-0.10998187462488807,-0.07744741439819336
K6X_D110_D125_D135_D150_D175_D195,448,-0.20788857396518712,0.20788857396518712,0.0,0.0,-0.027607484647670488,-0.02760718616738167,-0.07708341982690858,-0.12235546112060547,-0.07697041829427076,-0.10156091054280603,-0.07727352778116858
K6X_D110_D125_D135_D150_D175_D195,449,-0.46664088696639094,0.46664088696639094,0.0,0.0,-0.027607484647670488,-0.02760718616738167,-0.07214006088950531,-0.11321395635604858,-0.07103619972864794,-0.09320970376332605,-0.07709970076878869
K6X_D110_D125_D135_D150_D175_D195,450,-0.28239982943563535,0.28239982943563535,0.0,0.0,-0.027607484647670266,-0.02760718616738167,-0.06702298190674738,-0.1031367381413778,-0.06476930777231849,-0.08497597773869836,-0.07692603270212806
K6X_D110_D125_D135_D150_D175_D195,451,-0.14171642617850233,0.14171642617850233,0.0,0.0,-0.027607484647670377,-0.02760718616738167,-0.06178200437223913,-0.09233007828394568,-0.05799323320388794,-0.07689825693766272,-0.07675250371297204
K6X_D110_D125_D135_D150_D175_D195,452,-0.08974360759708289,0.08974360759708289,0.0,0.0,-0.027607484647670377,-0.02760718616738167,-0.05646944646494301,-0.08102683226267493,-0.05057881275812781,-0.0690089066823324,-0.07657909393310547
K6X_D110_D125_D135_D150_D175_D195,453,-0.05404776183062143,0.05404776183062143,0.0,0.0,-0.027607484647670488,-0.02760718616738167,-0.051107083069128256,-0.06947320699691772,-0.04246600468953443,-0.06133401393890381,-0.07640592257181811
K6X_D110_D125_D135_D150_D175_D195,454,-0.022459923271234472,0.022459923271234472,0.0,0.0,-0.027607484647670488,-0.02760718616738167,-0.04569712062939457,-0.05790023008982337,-0.033675968647003174,-0.0538925131162008,-0.07623275121053052
K6X_D110_D125_D135_D150_D175_D195,455,0.008157519608353647,0.008157519608353647,0.0,0.0,-0.027607484647670488,-0.02760718616738167,-0.040245370161183125,-0.046535372734069824,-0.024310926596323612,-0.04669125874837243,-0.07605967919031775
K6X_D110_D190_D210_D215_D220_D225,445,-0.022326647789844264,0.022326647789844264,0.0,0.0,-0.03466188702989653,-0.034661512280433425,-0.01100368108213101,-0.03904741257429123,-0.036887974167863526,-0.003957984348138176,0.004084525008996337
K6X_D110_D190_D210_D215_D220_D225,446,-0.02091519204804919,0.02091519204804919,0.0,0.0,-0.03466188702989652,-0.034661512280433404,-0.007827162383833372,-0.03255709571142991,-0.03436045224467913,-0.0008405776073535237,0.004094809293746948
K6X_D110_D190_D210_D215_D220_D225,447,-0.015931359765030993,0.015931359765030993,0.0,0.0,-0.034661887029896504,-0.034661512280433404,-0.01781650441900602,-0.038682640297338367,-0.03138938111563523,0.002304406836628914,0.0041050786773363795
K6X_D110_D190_D210_D215_D220_D225,448,-0.0100829978138215,0.0100829978138215,0.0,0.0,-0.03466188702989652,-0.03466151228043336,-0.03248151497780491,-0.041674443520605564,-0.02803991362452507,0.005403550341725346,0.004115407665570586
K6X_D110_D190_D210_D215_D220_D225,449,-0.015541943383274007,0.015541943383274007,0.0,0.0,-0.03466188702989653,-0.03466151228043342,-0.043849366768752965,-0.03614049218595028,-0.024398605649669967,0.00837527588009834,0.004125721752643585
K6X_D110_D190_D210_D215_D220_D225,450,0.01583225231648099,0.01583225231648099,0.0,0.0,-0.034661887029896504,-0.03466151228043342,-0.05042661530375267,-0.024542796735962234,-0.020568208768963807,0.011135642727216087,0.004136068125565842
K6X_D110_D190_D210_D215_D220_D225,451,0.0072428662374637645,0.0072428662374637645,0.0,0.0,-0.034661887029896525,-0.03466151228043339,-0.04974540199102198,-0.011504565676053364,-0.0166607132802407,0.013606328517198563,0.004146420707305268
K6X_D110_D190_D210_D215_D220_D225,452,-0.015084286053095843,0.015084286053095843,0.0,0.0,-0.034661887029896525,-0.03466151228043339,-0.040156069328840804,-0.004460746422410008,-0.012790247177084282,0.01572353951632977,0.004156841586033494
K6X_D110_D190_D210_D215_D220_D225,453,-0.0026390605938245125,0.0026390605938245125,0.0,0.0,-0.03466188702989651,-0.03466151228043341,-0.01955068944556984,-0.007286926731467247,-0.009065142522255577,0.017445092399915058,0.0041672425965468135
K6X_D110_D190_D210_D215_D220_D225,454,-0.005290785946465582,0.005290785946465582,0.0,0.0,-0.03466188702989652,-0.03466151228043339,0.0032993522717130602,-0.008646481980880104,-0.005580008650819465,0.018754994186262287,0.004177660991748169
K6X_D110_D190_D210_D215_D220_D225,455,-0.0016529227571321324,0.0016529227571321324,0.0,0.0,-0.03466188702989652,-0.03466151228043339,0.017193125484732424,0.001556276033322021,-0.0024095941334962845,0.01966363346825043,0.004188119123379394
K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,0.21795129345000003,0.0,0.0,-0.026916165064618913,-0.026915874058581202,-0.1391417709622288,-0.00895818074544269,-0.147386242945989,-0.23171703020731604,0.04466427365938824
K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,0.17682906055599998,0.0,0.0,-0.026916165064619024,-0.026915874058581202,-0.13236037442209256,0.0012385050455729352,-0.12663115064303077,-0.20362046360969543,0.04470855991045636
K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,0.166655742166,0.0,0.0,-0.026916165064619024,-0.026915874058581257,-0.12562859757819794,0.011406689882278442,-0.1046090920766195,-0.17201163371404016,0.044752806425094604
K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,0.161499169356,0.0,0.0,-0.02691616506461908,-0.026915874058581202,-0.11863061187241297,0.0219744245211283,-0.08129303654034936,-0.13707100351651502,0.04479684432347614
K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,0.15956487938500002,0.0,0.0,-0.026916165064619024,-0.026915874058581257,-0.11169597619869776,0.03203253944714868,-0.056734343369801765,-0.09928691387176514,0.044840842485427856
K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,0.160013086907,0.0,0.0,-0.026916165064619024,-0.026915874058581257,-0.10484135068826178,0.04132164518038434,-0.031105657418568966,-0.05950438976287842,0.044884721438090025
K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,0.16159783983800002,0.0,0.0,-0.026916165064619024,-0.026915874058581202,-0.09824801478196421,0.04924440383911133,-0.0047312875588735315,-0.01891295115152991,0.044928441445032774
K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,0.16393136584399998,0.0,0.0,-0.02691616506461908,-0.026915874058581257,-0.09163282081335516,0.05622441569964093,0.021905938784281376,0.02104818820953369,0.04497210184733069
K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,0.166418497499,0.0,0.0,-0.026916165064619024,-0.02691587405858137,-0.08507686570908801,0.062062193950017275,0.048191219568252563,0.058849672476450676,0.04501563310623169
K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,0.16915681662000004,0.0,0.0,-0.026916165064619135,-0.026915874058581257,-0.07864378496068508,0.06670101483662921,0.07343777020772302,0.09305888414382935,0.04505904515584308
K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,0.17203411931899998,0.0,0.0,-0.026916165064619135,-0.026915874058581257,-0.07244337859504846,0.07002322872479755,0.09697192907333374,0.12250823775927228,0.045102288325627626
K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,0.23806877227380002,0.0,0.0,-0.03127517552408601,-0.03127483739029585,-0.1967300909050055,-0.001915444930394472,-0.1889935185511907,-0.17931187649567923,-0.006412073969841003
K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,0.22707805099779999,0.0,0.0,-0.031275175524085985,-0.03127483739029582,-0.19255099239196483,-0.005683302879333496,-0.18929125865300495,-0.17643273373444876,-0.006437848011652647
K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,0.188651535421,0.0,0.0,-0.03127517552408601,-0.03127483739029582,-0.17906168437489883,-0.04932299753030139,-0.18786484996477762,-0.17353392640749613,-0.006463696559270232
K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,0.15367536706200002,0.0,0.0,-0.03127517552408603,-0.031274837390295795,-0.19133019988062744,-0.024925366044044495,-0.18454784651597342,-0.17057969172795615,-0.006489540139834077
K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,0.08368074158899999,0.0,0.0,-0.03127517552408603,-0.03127483739029582,-0.19997476392106872,-0.03173383573691049,-0.17930777370929715,-0.16748225192228955,-0.006515483061472566
K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,0.04898153152899999,0.0,0.0,-0.03127517552408607,-0.031274837390295795,-0.20823869243090717,-0.04788904885450998,-0.17224816977977755,-0.16411901017030078,-0.00654148558775583
K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,0.06568821796100001,0.0,0.0,-0.03127517552408601,-0.03127483739029584,-0.21816398027216338,-0.06534443298975628,-0.16358162959416708,-0.16035535434881848,-0.006567512949307769
K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,0.033135087561000004,0.0,0.0,-0.03127517552408604,-0.03127483739029582,-0.23185998695244736,-0.0777060886224111,-0.15358565251032513,-0.15606714288393658,-0.006593634684880584
K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,0.01492643414299999,0.0,0.0,-0.03127517552408601,-0.03127483739029584,-0.24583835872743043,-0.07881796360015869,-0.14255863428115848,-0.15116175512472788,-0.006619811058044434
K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,0.058873959922999985,0.0,0.0,-0.03127517552408604,-0.031274837390295795,-0.2502998203458475,-0.07544087866942087,-0.13078614075978598,-0.1455961167812347,-0.0066459973653157645
K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,0.096438466423,0.0,0.0,-0.03127517552408603,-0.03127483739029581,-0.2411049556324422,-0.07932565609614053,-0.11852401494979858,-0.13938891887664792,-0.006672273079554231
K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,0.159434664244,0.0,0.0,-0.03181164523229141,-0.03181130129842069,-0.1391520951816263,-0.1053850849469502,-0.09009993076324463,-0.11981042226155603,-0.08666225274403883
K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,0.14605581543200008,0.0,0.0,-0.0318116452322913,-0.03181130129842058,-0.13263802789742674,-0.09426718950271606,-0.08532611529032386,-0.10941143830617273,-0.08641785383224487
K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,0.13089681298900002,0.0,0.0,-0.03181164523229141,-0.03181130129842047,-0.1261293409189541,-0.08492825428644812,-0.08014285564422607,-0.09836333990097046,-0.08617375294367469
K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,0.11652621598199997,0.0,0.0,-0.0318116452322913,-0.03181130129842069,-0.11985180073856883,-0.076038658618927,-0.07424173752466834,-0.08686653772989905,-0.0859298904736836
K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,0.096590289236,0.0,0.0,-0.031811645232291186,-0.03181130129842069,-0.11360749875441989,-0.06686105330785119,-0.0673610965410869,-0.0751828749974568,-0.0856863260269165
K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,0.070484034142,0.0,0.0,-0.03181164523229141,-0.03181130129842047,-0.10762290139608444,-0.057429730892181396,-0.0593225359916687,-0.06362219651540124,-0.08544299999872851
K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,0.040522584064,0.0,0.0,-0.0318116452322913,-0.03181130129842069,-0.10160059290544887,-0.047467390696207756,-0.0500568151473999,-0.05251806974411011,-0.08520001173019409
K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,0.005858227078999967,0.0,0.0,-0.03181164523229141,-0.03181130129842069,-0.09586008854494232,-0.03729228178660071,-0.03961328665415442,-0.042196015516916874,-0.08495724201202393
K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,0.011659169303000039,0.0,0.0,-0.0318116452322913,-0.03181130129842091,-0.09010794931487343,-0.026845375696817997,-0.02815171082814527,-0.03294132153193163,-0.08471473058064782
K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,0.009323899330999974,0.0,0.0,-0.031811645232291186,-0.03181130129842069,-0.08458747406555855,-0.016432464122772217,-0.015917758146921868,-0.02497398853302002,-0.08447253704071045
K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,0.02390797317100002,0.0,0.0,-0.03181164523229141,-0.03181130129842047,-0.0792395155152763,-0.006166398525238037,-0.003205537796020508,-0.018436849117279053,-0.08423070112864184
K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,0.07995845899800003,0.0,0.0,-0.04087865059549256,-0.04087820863304692,-0.18615428097659992,-0.13875118891398108,-0.1134574214617412,-0.1281058986981709,-0.1682468056678772
K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,0.07892165262499995,0.0,0.0,-0.04087865059549245,-0.04087820863304692,-0.17969177748799436,-0.13432516654332483,-0.11029994487762451,-0.12105991442998243,-0.16776078939437866
K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,0.091377064176,0.0,0.0,-0.04087865059549256,-0.04087820863304703,-0.17304004540870244,-0.12842965126037598,-0.1061148842175802,-0.11401853958765673,-0.16726825634638465
K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,0.10914779682100006,0.0,0.0,-0.04087865059549267,-0.04087820863304703,-0.16630417272342246,-0.12122082710266113,-0.10067609945933031,-0.10707769791285193,-0.1667691469192505
K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,0.12965030172199998,0.0,0.0,-0.04087865059549256,-0.0408782086330467,-0.15945788210243406,-0.1126746733983357,-0.09377890825271606,-0.10033293565114332,-0.16626362005869555
K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,0.147113048121,0.0,0.0,-0.04087865059549267,-0.0408782086330467,-0.1525700287851981,-0.10288961728413903,-0.08526341120402015,-0.09387983878453576,-0.1657517751057943
K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,0.15515635674499995,0.0,0.0,-0.04087865059549256,-0.04087820863304692,-0.1456722159798235,-0.09199666976928711,-0.07503734032313025,-0.08781224489212036,-0.16523373126983643
K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,0.15082408628199995,0.0,0.0,-0.04087865059549245,-0.04087820863304692,-0.1387658539012011,-0.08006070057551062,-0.06309632460276282,-0.08221946159998572,-0.16470956802368164
K6X_D130_D145_D155_D180_D195_D230,453,0.13778019512500006,0.13778019512500006,0.0,0.0,-0.04087865059549256,-0.04087820863304692,-0.1318850734666277,-0.0673468907674154,-0.049540122350057,-0.0771812001864115,-0.164179265499115
K6X_D130_D145_D155_D180_D195_D230,454,0.13028854810699997,0.13028854810699997,0.0,0.0,-0.04087865059549245,-0.0408782086330467,-0.12495417800142583,-0.053993940353393555,-0.03457675377527869,-0.072758694489797,-0.16364312171936035
K6X_D130_D145_D155_D180_D195_D230,455,0.139464812876,0.139464812876,0.0,0.0,-0.04087865059549256,-0.0408782086330467,-0.11809153103743919,-0.040344516436259026,-0.018509387969970703,-0.0689887205759685,-0.16310111681620276
K6X_D135_D155_D190_D220_D225_D230,445,-0.14523215973169923,0.14523215973169923,0.0,0.0,-0.021640215963876663,-0.021639981999138747,-0.13430947988446384,0.03454468647638953,-0.12266460557778675,-0.13151859243710834,0.004809200763702393
K6X_D135_D155_D190_D220_D225_D230,446,-0.18170161529572,0.18170161529572,0.0,0.0,-0.021640215963876663,-0.021639981999138636,-0.1274233784041401,0.04972441991170251,-0.11391515036424002,-0.12130386133988696,0.004835019508997618
K6X_D135_D155_D190_D220_D225_D230,447,-0.3102890449180098,0.3102890449180098,0.0,0.0,-0.021640215963876663,-0.021639981999138747,-0.12072851274231922,0.061472733815511105,-0.10335391759872434,-0.1113082120815913,0.004860728979110718
K6X_D135_D155_D190_D220_D225_D230,448,-0.30777225712511735,0.30777225712511735,0.0,0.0,-0.021640215963876663,-0.021639981999138747,-0.11404729141507408,0.07189200321833289,-0.09099163115024564,-0.10166097680727643,0.00488629937171936
K6X_D135_D155_D190_D220_D225_D230,449,-0.17632419216367595,0.17632419216367595,0.0,0.0,-0.021640215963876663,-0.021639981999138747,-0.10747648148795441,0.0811941921710968,-0.0769296238819758,-0.09244551261266076,0.00491173068682349
K6X_D135_D155_D190_D220_D225_D230,450,-0.3129516988746146,0.3129516988746146,0.0,0.0,-0.021640215963876663,-0.021639981999138747,-0.10015362764905777,0.08946881691614783,-0.06137329836686456,-0.08371171355247498,0.0049370626608530865
K6X_D135_D155_D190_D220_D225_D230,451,-0.3493560792474992,0.3493560792474992,0.0,0.0,-0.021640215963876774,-0.021639981999138747,-0.09057050082581997,0.09582972526550293,-0.044632052381833376,-0.07548548777898151,0.004962225755055727
K6X_D135_D155_D190_D220_D225_D230,452,-0.48491484790217426,0.48491484790217426,0.0,0.0,-0.021640215963876663,-0.021639981999138858,-0.07552329439629918,0.09648663798967999,-0.027103091279665648,-0.06777302424112958,0.004987229903539003
K6X_D135_D155_D190_D220_D225_D230,453,-0.3682087235634568,0.3682087235634568,0.0,0.0,-0.021640215963876663,-0.021639981999138802,-0.05202246596636029,0.09153105815251666,-0.009240860740343748,-0.060560713211695316,0.005012114842732784
K6X_D135_D155_D190_D220_D225_D230,454,-0.2579318233432133,0.2579318233432133,0.0,0.0,-0.021640215963876663,-0.021639981999138747,-0.024181515931349873,0.09142013390858966,0.008480613430341066,-0.053811877965927124,0.005036801099777222
K6X_D135_D155_D190_D220_D225_D230,455,-0.19971368423617825,0.19971368423617825,0.0,0.0,-0.021640215963876663,-0.02163998199913869,-0.0010990717419823715,0.11209736267725628,0.025608807802200317,-0.04746379454930627,0.005061358213424683
K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,0.07834248321500001,0.0,0.0,-0.04313579115601268,-0.04313532479033086,-0.13602095504771267,-0.18097813427448273,-0.2612769107023875,-0.22304633259773254,0.00971268117427826
K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,0.017173414785999985,0.0,0.0,-0.04313579115601268,-0.04313532479033083,-0.12536657135741097,-0.18413745363553363,-0.2589879930019379,-0.21967348456382751,0.009713798761367798
K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,0.06826394688099999,0.0,0.0,-0.04313579115601271,-0.04313532479033089,-0.11585857695280088,-0.18475700418154398,-0.2556813458601634,-0.21538745363553358,0.009714975953102112
K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,0.1461783571992,0.0,0.0,-0.04313579115601271,-0.043135324790330914,-0.10730914942724654,-0.17975911498069766,-0.25108055273691815,-0.21031216780344641,0.009716123342514038
K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,0.2034531042211,0.0,0.0,-0.04313579115601268,-0.04313532479033089,-0.09535874774432371,-0.16072969635327658,-0.24498453736305237,-0.20458983381589257,0.00971725086371103
K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,0.24156997531279997,0.0,0.0,-0.04313579115601271,-0.04313532479033089,-0.07304135470137396,-0.10937389234701791,-0.2372990647951762,-0.19838677843411756,0.009718442956606538
K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,0.2628472554885,0.0,0.0,-0.04313579115601268,-0.04313532479033089,-0.06304132817152164,-0.07780103385448456,-0.2280486027399699,-0.19189349810282397,0.009719565510749817
K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,0.27016700033350005,0.0,0.0,-0.04313579115601272,-0.043135324790330914,-0.0660185069705457,-0.09443336725234985,-0.2173704008261363,-0.18531788388888049,0.009720673163731902
K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,0.2669774855109,0.0,0.0,-0.04313579115601267,-0.0431353247903308,-0.04937845980776018,-0.03977221250534055,-0.20549245675404865,-0.17887142300605774,0.009721875190734863
K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,0.25812902835400003,0.0,0.0,-0.04313579115601269,-0.04313532479033094,-0.041133680796960975,-0.01364078124364218,-0.19270270069440204,-0.172748863697052,0.009723052382469177
K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,0.249011541421,0.0,0.0,-0.04313579115601269,-0.04313532479033093,-0.037730124433047255,-0.029725571473439544,-0.17931510011355078,-0.16710520784060157,0.009724219640096038
K6X_D150_D205_D215_D220_D225_D230,445,-0.03578345837882728,0.03578345837882728,0.0,0.0,-0.030408707796615614,-0.030408379030703037,0.029710757160569923,-0.1109805554151535,-0.033366686354080834,-0.024860546613732975,-0.03584521015485127
K6X_D150_D205_D215_D220_D225_D230,446,0.006725564945800247,0.006725564945800247,0.0,0.0,-0.030408707796615614,-0.03040837903070301,0.06934994792505196,-0.08215976258118948,-0.03458812708655993,-0.02484503574669361,-0.035965003073215485
K6X_D150_D205_D215_D220_D225_D230,447,-0.06398798620540756,0.06398798620540756,0.0,0.0,-0.030408707796615628,-0.030408379030703037,0.0981647112074424,-0.06236203759908677,-0.03555376082658767,-0.024543245012561478,-0.036085131267706544
K6X_D150_D205_D215_D220_D225_D230,448,-0.12511752092943818,0.12511752092943818,0.0,0.0,-0.030408707796615628,-0.030408379030703023,0.11538121149214114,-0.056195370852947235,-0.03611727928121885,-0.023933005829652153,-0.03620557735363643
K6X_D150_D205_D215_D220_D225_D230,449,-0.10567231080805983,0.10567231080805983,0.0,0.0,-0.03040870779661562,-0.030408379030703037,0.12673773694083768,-0.05483768880367279,-0.03614600002765655,-0.02300154976546764,-0.036326318979263306
K6X_D150_D205_D215_D220_D225_D230,450,-0.1018166837226982,0.1018166837226982,0.0,0.0,-0.030408707796615607,-0.030408379030703023,0.13823157565637584,-0.05026399840911229,-0.035537630319595344,-0.021745615328351658,-0.036447301506996155
