wavelength_nm,old_target,fresh_target,old_leakage,fresh_leakage,old_ratio,fresh_ratio,old_L_fraction,fresh_L_fraction,target_relative_change,ratio_relative_change,L_fraction_delta,anomaly_verdict
447.0,0.742510027913,0.742510027913,0.032496678205,0.032496678205,22.8487977519,22.8487977519,0.958069165146,0.958069165146,1.0,1.0,0.0,context_point
448.0,0.267805154613,0.267805154613,0.0294288860722,0.0294288860722,9.10007786078,9.10007786078,0.90099086227,0.90099086227,1.0,1.0,0.0,unresolved_recommend_0p25nm_check
449.0,0.930748584293,0.930748584293,0.00632747527474,0.00632747527474,147.096360536,147.096360536,0.993247639602,0.993247639602,1.0,1.0,0.0,context_point
