candidate_id,target_bin,target_phase_deg,phi_offset_deg,source,trace_id,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,direct_gap_nm,periodic_gap_nm,manufacturing_pass,continuous_loss,quantized_loss,phase_error_deg,projector_shape_error,sigma2_over_sigma1,combined_leakage,Txx_center,spectral_instability,ensemble_dispersion,C0_blend_disagreement,risk_class,physics_origin,hash_status,geometry_family,exact_surrogate_hash,canonical_surrogate_hash,symmetry_surrogate_hash,throughput_penalty,novelty_penalty
LPML_INV_B1_GRA_8024c3d4f4a9,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S55,108.0,106.0,99.0,201.0,0.8,94.0,124.0,True,0.0,3.8743114471435547,2.098350226243807,0.6046532392501831,0.7654841542243958,0.5852975249290466,0.9871976375579834,0.31323206424713135,2.0284314155578613,0.00036690724664367735,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P8,8024c3d4f4a9e7244b96bda5b8b2eaeb55ec2c58e02a4003a4f01c580bbb5de6,450c8cc11a0106be8d3b1ba8aab643d04d6ad78199c5537b5f56625429423d50,d05ab9c52819c789e360252f345d921e24ad05b02a824d7cbe4e26a2a6d8cb61,0.012802362442016602,0.0
LPML_INV_B1_GRA_ad40824a6657,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S4,108.0,106.0,99.0,201.0,0.6,94.0,124.0,True,0.0,3.9130661487579346,2.0204245980031317,0.6054185628890991,0.7671287059783936,0.5863698124885559,0.9865599274635315,0.3078151047229767,2.0612266063690186,0.00041962909745052457,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P6,ad40824a66578c46e0f32d90f3a235e8e4f55297add7e7eaeaf9184668e84679,9d2dafe448808bca48a843028049192cb3b6823e7786a98925695a18495a60eb,f22602fab7bf5b7ca92603db9f19790870794fda352dda082de836ab896cae9d,0.013440072536468506,0.0
LPML_INV_B1_GRA_7f68cfa20169,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S123,108.0,106.0,100.0,201.0,0.7,94.0,124.0,True,0.0,3.981511116027832,2.4424073453048596,0.6075701117515564,0.7715901136398315,0.595026969909668,0.9877852201461792,0.3213377892971039,2.1712608337402344,0.00033431858173571527,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P7,7f68cfa20169263cf36b9d7eae15c0f0c76d0d79d0ed725ae10067ae39c69cdc,04663d462946dafccf367fa15cc443fc3f3695ba013147f29f4c4b4780ff196f,0f8b0785b1af1a60f0f47321fa94131aae9bca213b969d88576d87888c116826,0.0122147798538208,0.0
LPML_INV_B1_GRA_25833c0adf80,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S51,108.0,106.0,99.0,201.0,0.7,94.0,124.0,True,0.0,3.8745923042297363,1.9872027713236013,0.6055089235305786,0.7672930359840393,0.5875152945518494,0.9873127341270447,0.3111925721168518,2.051367998123169,0.0004016000311821699,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P7,25833c0adf80b81fb632d01de28f1511d579c64243fe873f1e8dff01f25527b2,3c1606c6b7680a43cb020d8be936e26a9da0d344493341c2d7051e1f30eb9442,b549bedc7ec9462c0aebb50458b9a409ff0ddf2fe38390ae61655928234f0d73,0.012687265872955322,0.0
LPML_INV_B1_GRA_67c8ac15f947,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S56,108.0,106.0,100.0,201.0,0.8,94.0,124.0,True,0.0,4.021111965179443,2.609043470485661,0.6066758036613464,0.7696775197982788,0.5923234224319458,0.9870485067367554,0.32245683670043945,2.1462061405181885,0.0003117494925390929,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P8,67c8ac15f9479db57522566e0912f722f33d8abda38aa78701d0361e765c86b9,4435539d2492122d0e008da55517bc3c7161678fb3cb183d4cf97aa1982e4381,aadc8164e6e812da4a3594ebbeb28fdfa5184adc94864e7d94fcbf85be8a6393,0.012951493263244629,0.0
LPML_INV_B1_GRA_a9f137714054,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S52,108.0,107.0,99.0,201.0,0.7,93.5,123.5,True,0.0,4.029201030731201,2.7054174396745405,0.6126359105110168,0.782080888748169,0.6137629151344299,0.9953160285949707,0.31793996691703796,1.8965518474578857,0.00035512386239133775,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L107_W99_P7,a9f137714054cd5dee4267a30534dcd4078fcf5742ad6a8b3e071df1cd85591b,6ba327c92c5d927084d23e38fd1eb02880fcbe42a4827d2ba7eaf76de8ec7118,325fdd0cb2e2b42075ce6696c1284c8596e8c09924bab43e608bd0849bdbe581,0.004683971405029297,0.0
LPML_INV_B1_GRA_c988d0a5b552,1,65.0,5.0,GRADIENT_MULTISTART,G_O05_B1_S84,109.0,106.0,99.0,201.0,0.7,93.5,123.5,True,0.0,2.7958693504333496,0.5868703440550056,0.5473067164421082,0.6609994769096375,0.44285815954208374,0.999060869216919,0.34343937039375305,1.700068712234497,0.00039285971433855593,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1109_L106_W99_P7,c988d0a5b5522afa48fc9edbcd219c288a8e873347ade5cf574a6e67521c5cc9,0c173bca1cfcc405dc607ae1c7da951b7d38bc86e5f6efa3d302af74cdaa4b6b,11ad4cf7357021bece1cae81dcd5f9c9cd684e69f1d44565411db4715e2a6623,0.0009391307830810547,0.0
LPML_INV_B1_GRA_38dc2b66e01b,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S115,108.0,106.0,100.0,201.0,0.6,94.0,124.0,True,0.0,4.003828048706055,2.4187885511549556,0.6075019240379333,0.7714808583259583,0.5942400693893433,0.98758864402771,0.3186901807785034,2.1836180686950684,0.00036378545337356627,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P6,38dc2b66e01b127d883543fc5e29f84f00147f2b87f0f558cd5f5499cd97e96f,5dc2f9db7467f58ebd46f17f61e652c7ce604b41032e4c26c72c53cbecbaa493,cef60e7f59935e1e73ba1ca4a2ca18163c10f924628ede812cfd9aff3d607f09,0.012411355972290039,0.0
LPML_INV_B0_GRA_590ad651d09c,0,44.0,44.0,GRADIENT_FINE,GF_O44_B0_S53,108.0,106.0,99.0,202.0,0.7,95.0,123.0,True,0.0,9.595552444458008,18.353507186673397,0.597902774810791,0.7520983219146729,0.5625928640365601,0.9813852906227112,0.29783159494400024,1.9897291660308838,0.000390334491385147,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P7,590ad651d09c9f4a412065f798e903555b42fd83eb0eb228c1e002fb2f82a12c,e9838f38eaf934acfed0e60fb0fe3571b0e85a99524b2803136aa7cbe670684f,656da61fb9641dfd6e10b7b2dce54bdbb9180b16b5502a188d251e43e552dd19,0.01861470937728882,0.0
LPML_INV_B1_GRA_7ae5cdee176d,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S73,109.0,106.0,99.0,201.0,0.8,93.5,123.5,True,0.0,4.131216526031494,4.546474439883967,0.5459358096122742,0.6585219502449036,0.43950605392456055,0.9976917505264282,0.3437473177909851,1.6977683305740356,0.0003350348270032555,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1109_L106_W99_P8,7ae5cdee176d91f8d84413f4be6c02255f28dcff70dc306032a98e89523ac5c6,913c69e12f165c27f6e30fb8f4a23d3748f9b1d12dec34a43b88971b8c0ef601,7bb816d75550f2e5819cdacb2c4e7816a462db04bdd26d0e90d7a7d8329a7253,0.0023082494735717773,0.0
LPML_INV_B1_GRA_d8be8fb2d5c2,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S67,108.0,106.0,99.0,200.0,0.7,93.0,125.0,True,0.0,3.944836139678955,2.110145962940419,0.6108328104019165,0.777961790561676,0.6051337718963623,0.9916922450065613,0.31904783844947815,1.9964845180511475,0.00044406860251910985,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P7,d8be8fb2d5c25b8aada5970a437284647c02609fc15b4350aa13e67deb05b728,e4ac5998c2168987cb37efc7f4d6a14ae6d0c66a65b41e5ee226682367a63df6,ca3f9371c3cd7a83b4b8774a2750712c5bbe88d025da3d64dea06e7978d8fc70,0.00830775499343872,0.0
LPML_INV_B1_GRA_551ebe0cb70b,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S9,108.0,106.0,100.0,200.0,0.6,93.0,125.0,True,0.0,4.011709690093994,2.553534523100967,0.6130123734474182,0.7825735807418823,0.6125742793083191,0.9920397400856018,0.3278185725212097,2.1538355350494385,0.00033960113069042563,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P6,551ebe0cb70b9bf29a825326278bb7c8836174b58d4d4a9a6a3dc85175458ff2,8c83525c07eeb1c0aef866e86f5819a4a7a3b111573a0ca8bc3bd9dfec1fdbbc,5c4a0844a052cf4b162b310beed4254647ed23357ccc91363205b98d296bdff0,0.007960259914398193,0.0
LPML_INV_B1_GRA_2336bde49006,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S43,108.0,106.0,99.0,200.0,0.6,93.0,125.0,True,0.0,3.9707391262054443,2.1178913974592137,0.6107075214385986,0.7777115702629089,0.603815495967865,0.9910765290260315,0.31612730026245117,1.996085286140442,0.00046087143709883094,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P6,2336bde4900654f52246e60f7fecd53d6f58fb23911780b2b97540894c5a2ca9,d6d9cf71975b206bc3df8e5e52f22ff4c2de244fc11bbbe58aeb1718739bd88b,5edb986bc9d81bfd41335c5fb08c027710964deba66b459b9a8ac1c5e538a03f,0.008923470973968506,0.0
LPML_INV_B1_GRA_5986ba011d74,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S71,108.0,106.0,99.0,200.0,0.8,93.0,125.0,True,0.0,3.9538393020629883,2.2632378229970853,0.6099591851234436,0.7760946154594421,0.6026566624641418,0.9910739660263062,0.3203372359275818,1.9868838787078857,0.0003973568382207304,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P8,5986ba011d740e873beff795f09262bf609bfa6886bf0cb8139a49cec2ccf016,5585c32c8bae8df84ee985e21193a0d7a31ff7aad6cb8b10bd4f32a8e114f8b2,1423915788a27957790f3d23736c456d8d43c07c02f65a8c5f5e2969610b6db2,0.008926033973693848,0.0
LPML_INV_B1_GRA_fa4573d46218,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S7,112.0,109.0,101.0,196.0,-1.2,85.5,125.5,True,0.0,3.597301483154297,2.332441513111066,0.3398186266422272,0.37061166763305664,0.15216422080993652,0.9665725827217102,0.33761078119277954,1.5288923978805542,0.0011259918101131916,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-12,fa4573d462180b5c1285f1428fb69d428893fc2e75d51b8ee3e43fbdcc94c978,8842fd6e1aaebefb15d8b33902380b5e9a5e63d1fcd747f37ea21ebc07dd74de,ba96ceeae205662afce6e9abdce84295dd3ea9b3545425439821a7d963b9795f,0.033427417278289795,0.0
LPML_INV_B1_GRA_4df9540cf2a5,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S36,112.0,110.0,101.0,197.0,-1.2,86.0,124.0,True,0.0,3.5530056953430176,2.1321938135812206,0.32587769627571106,0.3541163504123688,0.14168770611286163,0.9662840366363525,0.335519015789032,1.3090555667877197,0.0012030062498524785,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W101_P-12,4df9540cf2a56c330c767f3875cea653d4323c163a3c5a3bfb4d12f21266af7c,083c9a76f28ccc13e12089c9864750407d904f070237968d83f90a4592d0e1e6,b7c3c32798bf265be28a53392329a3c2786903a46924e129a793c52462a3b44f,0.03371596336364746,0.0
LPML_INV_B1_GRA_aab392448876,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S35,112.0,110.0,101.0,198.0,-1.2,87.0,123.0,True,0.0,3.874627113342285,3.0355548466505184,0.31687918305397034,0.34355026483535767,0.1348542422056198,0.9634009003639221,0.33607909083366394,1.2525935173034668,0.001203369116410613,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W101_P-12,aab39244887600200f9f940d3d67406c4a02a6ab8c43bfecb4c4c6550af1b96d,801f1e1add6c18cd24d94663594f84ef9acc997ed7ffb73b74e04c9c83cba25a,b2649c29f894148ee85aacdea1fd79debdc5fceed52d8d41b04f9bd89e65f397,0.03659909963607788,0.0
LPML_INV_B1_GRA_c472df270e1f,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S20,112.0,110.0,100.0,198.0,-1.2,87.0,123.0,True,0.0,3.868786096572876,3.6830702269026556,0.31972256302833557,0.3468591868877411,0.13715583086013794,0.9629524946212769,0.33274590969085693,1.1284571886062622,0.0009617715841159225,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-12,c472df270e1fb8699f02a57cdeda522ce0cd934421079a3094e2ad1c0f0c2a83,8aaef9a9c37cd50465d326d26a594913a5bd0eae12a8576b66db5251e688bd4c,58fe560ae255f49d17a7b90760fb66c16ef658d4713b2bddcb91d54acc7d2fd7,0.037047505378723145,0.0
LPML_INV_B1_GRA_1a809f0a7c4e,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S19,112.0,109.0,101.0,197.0,-1.2,86.5,124.5,True,0.0,3.881530284881592,3.1672201898374426,0.33070316910743713,0.3598882853984833,0.14499425888061523,0.9630680680274963,0.34143567085266113,1.4661402702331543,0.0011047960724681616,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-12,1a809f0a7c4e2df779da76579bf27b25ec2c1d688942fbba939ab2f47a36607d,09e05493b8bc4dfab5abf296d7137fe145425a0637356a30c5edbfb86c255c31,170018fe19252298686e988bc40c266a646508c7a7bee9789c77a68cfa7bad7e,0.03693193197250366,0.0
LPML_INV_B1_GRA_85a555199234,1,101.0,41.0,GRADIENT_FINE,GF_O41_B1_S56,112.0,109.0,100.0,197.0,-1.2,86.5,124.5,True,0.0,6.033778667449951,9.737997921399463,0.33277660608291626,0.36230722069740295,0.14668907225131989,0.9624545574188232,0.33950430154800415,1.2596617937088013,0.0009553251438774168,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-12,85a555199234b733a3d927ab7193197ff10830821e1edeebd3ba4b2f1777f607,42baf7d45693e8ac49962807da40079ae9908d2c6ae59a1e0ca42382adfc0551,4a16a8bad5cb4bb2373f57a80138c5c90138287344830149bf3ea9ec30aef1ac,0.03754544258117676,0.0
LPML_INV_B1_GRA_a4d44aa3d480,1,100.0,40.0,GRADIENT_MULTISTART,G_O40_B1_S37,112.0,110.0,100.0,199.0,-1.2,88.0,122.0,True,0.0,5.928108215332031,9.637963824589102,0.3128241002559662,0.3387179374694824,0.13191314041614532,0.9613291621208191,0.33198752999305725,1.1001322269439697,0.0009449694771319628,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-12,a4d44aa3d480c1e0bcebd42740b9152c9b8668542d56de40f15db848827e50e3,b612b3064b3293b5049c660c575e250399d25ebf426e7ae590fcee0fbe2a2053,4ce4722983fc6db703c64e1dc5554c6ddee1b4676b8e3cc235b28f1544332109,0.03867083787918091,0.0
LPML_INV_B1_GRA_d2cc49625d6b,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S75,112.0,110.0,102.0,196.0,0.8,85.0,125.0,True,0.0,2.725940465927124,0.4524522211891547,0.3538913130760193,0.38865360617637634,0.16568101942539215,0.9562476873397827,0.32022878527641296,1.9375582933425903,0.0006932902615517378,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W102_P8,d2cc49625d6ba28fa031fedd459d96bba8455e98116740c9c51f0a7adab5765d,0da28d6557073cd0a3fd28833a0015d7086d150dcac76a0f544a2cd22557e054,a4f15cc49170566f1fff088e2efa7a69069dad891099da4de6ec625fec76a2ed,0.043752312660217285,0.0
LPML_INV_B1_GRA_9f88fd0809b0,1,99.0,39.0,GRADIENT_FINE,GF_O39_B1_S47,112.0,109.0,101.0,198.0,-1.2,87.5,123.5,True,0.0,5.599819660186768,8.123040673284969,0.32260096073150635,0.3502888083457947,0.1386142522096634,0.960517942905426,0.34305083751678467,1.389611005783081,0.0010888001415878534,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-12,9f88fd0809b01c64c25e9e0a44eb36e95dad029ea0a7a0acd4b91457fda8704c,91494d650a39aa1444700c63557f5ed8ce9c50b9bdebdab47e390cd1c6781bf5,25bb0d8c6fcfde8d2595140aaf7a52a338c718a40c4fb630fde0afb1206350c0,0.039482057094573975,0.0
LPML_INV_B1_GRA_3623af85e6af,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S111,112.0,108.0,101.0,196.0,-1.1,86.0,126.0,True,0.0,3.996044158935547,3.960492020421064,0.3413242995738983,0.37250933051109314,0.1528508961200714,0.9607433080673218,0.34279024600982666,1.67087984085083,0.0008691254770383239,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W101_P-11,3623af85e6afce0751b12573493220e5e4bf34d5f8f8ddbd7073c32b49b5196e,4572109186f560449dc36cd12aec9714dfe21b9597fefd9f68cea78e57d3baa2,95732336cb66ffe0c614fbc0bac6eb41b3a00ab61fb650b5f1db0f50bf96c382,0.03925669193267822,0.0
LPML_INV_B1_GRA_c53e951b9236,1,99.0,39.0,GRADIENT_FINE,GF_O39_B1_S39,112.0,108.0,100.0,196.0,-1.2,86.0,126.0,True,0.0,5.452260971069336,8.05851075355398,0.3450707793235779,0.3765004873275757,0.15481868386268616,0.9620455503463745,0.3421514332294464,1.4049397706985474,0.0009063347242772579,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W100_P-12,c53e951b923673a352b193c9c03fcfc759c43785df130cc2ba4e580956191600,9dd1800039024d786b5c73feffb41554cfb2eec0ecdbf1db50b552b84544f5ea,8fa966cc597d6146c20a63105bfd1c7a56aa242bb6291e78d301ecbb31b2b13e,0.03795444965362549,0.0
LPML_INV_B1_GRA_7cfbdf3fa522,1,100.0,40.0,GRADIENT_MULTISTART,G_O40_B1_S30,112.0,109.0,101.0,196.0,-1.1,85.5,125.5,True,0.0,5.351986408233643,7.7514860663990905,0.3377627432346344,0.36863306164741516,0.15161629021167755,0.9645323753356934,0.3370518684387207,1.5868693590164185,0.0009679265203885734,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-11,7cfbdf3fa522da5024b2145a3d85cf6cf780981d866d49b6475af78787593c2b,14362c8c85b607db453682a9ad1109450f7df502c9bce62531a4cd3f91350439,31d192b65ca9a8f8cdbaa4e2b66b791af47f698f2c7bd35d33fc0e1e5da382a3,0.03546762466430664,0.0
LPML_INV_B1_GRA_b8caf599df76,1,105.0,45.0,GRADIENT_MULTISTART,G_O45_B1_S38,112.0,109.0,102.0,198.0,-1.2,87.5,123.5,True,0.0,7.929991245269775,13.909973942865278,0.3218977153301239,0.3494204580783844,0.13790686428546906,0.9612846970558167,0.3396616578102112,1.5098012685775757,0.001402631402015686,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W102_P-12,b8caf599df7696ea1a476ba05b19d280e749e43f77bc353e083e8ce9ce83acbe,f72981b6cebf682d8ae01a75cd88d8d601a1b55c2c64e331c2c843ce09b64ac2,85b0cd57b512899128706fb5a909a8e570d1f2e2f9bda3b4f319a33db8788281,0.03871530294418335,0.0
LPML_INV_B1_GRA_655807a16ee2,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S63,112.0,109.0,100.0,196.0,-1.2,85.5,125.5,True,0.0,3.6542646884918213,2.9155413793008127,0.3412111699581146,0.3721773326396942,0.15327784419059753,0.9662779569625854,0.33508697152137756,1.3117711544036865,0.0009787976741790771,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-12,655807a16ee2403b4a2a64019498bfd780a239d4e9798023859134b5c7a728a5,52a055c37a121c73d2ce35917651b69019e5789452dee0949c5e9ab94c091ac8,6c4f1bac3ee26f6c4bf92f44bf57c26eb46b48bfe6ae1dceee16ad397782a875,0.03372204303741455,0.0
LPML_INV_B1_GRA_d972c443d620,1,102.0,42.0,GRADIENT_FINE,GF_O42_B1_S43,112.0,108.0,101.0,196.0,-1.0,86.0,126.0,True,0.0,6.464034080505371,11.362292891883012,0.339337557554245,0.3705519735813141,0.15220628678798676,0.9587867856025696,0.34138235449790955,1.7088767290115356,0.0007339733419939876,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W101_P-10,d972c443d62069462950a50b943109d2ec1687c287f59ee112cfa5188c732b7f,6ea27cefe596578efd0f28962d532094edc002ba41d243dfee70fba04857a145,f753bc7de7c68eb397167c66509d2ea7b01b6511e53445a35c884992415f0429,0.04121321439743042,0.0
LPML_INV_B2_GRA_2073864941e4,2,130.0,10.0,GRADIENT_MULTISTART,G_O10_B2_S93,112.0,108.0,102.0,196.0,-1.0,86.0,126.0,True,0.0,16.391515731811523,39.197755552313254,0.3379233181476593,0.3688012361526489,0.15120123326778412,0.9612044095993042,0.33452197909355164,1.852642297744751,0.0009751390316523612,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W102_P-10,2073864941e4ed70609ad42995dede0015c9eb042d0be96cd184d22e6c7a0d32,51926543a9bac5be95ac38f66ac9fa502199dc5a3c82d65c567819a362662500,54d1fd0058b1a653443484dc320039e46157955e9ae2204b27b4250647d8dbe7,0.0387955904006958,0.0
LPML_INV_B2_GRA_79b6869ba5af,2,135.0,15.0,GRADIENT_MULTISTART,G_O15_B2_S44,112.0,110.0,102.0,196.0,0.9,85.0,125.0,True,0.0,18.1260986328125,44.46004406249831,0.36103901267051697,0.39722558856010437,0.1716788411140442,0.9582074284553528,0.32361575961112976,2.0000061988830566,0.0007305871695280075,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W102_P9,79b6869ba5af29f1b591c1c165346c3b13732bb2a6550a1e6348222135d05f25,19481f6cb870629435c085a236ff7aa17807cb93c40ace83c43bf15d93694615,49502a4740f82714f7a01a3f72bdf3921459c2da0d2c844588001c6bd3baa49f,0.04179257154464722,0.0
LPML_INV_B0_GRA_2c1caaf7df3c,0,43.0,43.0,GRADIENT_FINE,GF_O43_B0_S45,109.0,106.0,100.0,201.0,0.7,93.5,123.5,True,0.0,10.140640258789062,21.93722718945634,0.5499289035797119,0.6660354137420654,0.4515065550804138,1.0021182298660278,0.35225605964660645,1.7681691646575928,0.0002742373035289347,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1109_L106_W100_P7,2c1caaf7df3c912b7040be04d37a2398430dd656bde1be9eef4cb369e793b2ff,da3c9251c27e00db237160ecc59f1c3ece68386ecc26f6689a8b292490ae2da9,421119670dd549db424eafa93cea4ee34978082d00686b10f04d0a20085a006f,0.0,0.0
