J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,J1_center_x_nm,J1_center_y_nm,J2_center_x_nm,J2_center_y_nm,H_nm,period_x_nm,period_y_nm,material,direct_gap_nm,periodic_gap_nm,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,geometry_legality,manufacturing_pass,pred_phase_deg,pred_Txx,pred_Tyy,pred_cross_power,pred_combined_leakage,pred_sigma2_over_sigma1,pred_projection_error,ensemble_uncertainty,category,acquisition_score,candidate_id,candidate_order,solver_status,physics_status,prediction_status,wavelength_authorization,run_polarizations,geometry_054_excluded,no_replacement,source_model_freeze_sha256
112,112,98,194.12624758130983,-2.0664769856442358,-97.0,-3.5,97.0,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,82.12624758130983,125.87375241869017,6f57d2f1362f95d247fcb7d397eaaeda0d0aba35bbe6fd22c80b13dce15298ec,b09022db496116ff50af360868bc7735a7cf653341334f51660970f17d75e7fd,b09022db496116ff50af360868bc7735a7cf653341334f51660970f17d75e7fd,PASS,True,95.96866047608273,0.9996310608161459,0.10762638319186114,0.00073949795894417,0.10836588115080532,0.3276256936291919,0.09780341176694318,0.20452730357646942,HIGH_UNCERTAINTY,0.21077730357646943,LPML_R2_HIGH_UNCERTAINTY_011,11,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,112,99,194.12624758130983,-2.0664769856442358,-97.0,-3.5,97.0,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,82.12624758130983,125.87375241869017,8a72afd3dbd8e005c1795f1ad94dad197b5e95a9fad819e71cfea5bcf44281dc,53d4b63e85c442b3e8caf00bef2de1e89eae2e25751d0f11b2ed6641fa81849d,53d4b63e85c442b3e8caf00bef2de1e89eae2e25751d0f11b2ed6641fa81849d,PASS,True,96.76577857209162,1.0008757632845902,0.11171122482888853,0.0007090810272081372,0.11242030585609666,0.3336154464854903,0.10097970250067323,0.20232097804546356,HIGH_UNCERTAINTY,0.20857097804546357,LPML_R2_HIGH_UNCERTAINTY_012,12,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,109,98,192.12756179163884,-2.0879838327233444,-96.0,-3.5,96.0,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,80.12756179163884,127.87243820836116,baebc7b4eb35aa4813ae5a2fbdab972e07ce9bf9723a9a28fd9f59178d82e16a,762886459fc2cede9012422cd3de9d84d0b632df85e91b6ea35bc40f494db142,762886459fc2cede9012422cd3de9d84d0b632df85e91b6ea35bc40f494db142,PASS,True,94.07071418371368,0.9879120956674671,0.1309222831264167,0.0004236684575560819,0.1313459515839728,0.36358624664724676,0.1173509110856088,0.20218919217586517,HIGH_UNCERTAINTY,0.21518874140627267,LPML_R2_HIGH_UNCERTAINTY_013,13,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,110,97,193.12690128513947,-2.077174765162813,-96.5,-3.5,96.5,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,81.12690128513947,126.87309871486053,271bcc871fa4e6412ae5104f3b5af0ebec590adc8352c8909e1c3e4351d70477,f9ca838264e8f935ae5f5829e52b02dc05cb5c123fe565f4a66fbc917617846c,f9ca838264e8f935ae5f5829e52b02dc05cb5c123fe565f4a66fbc917617846c,PASS,True,93.76910578716024,0.9919172228334985,0.12126835022544304,0.0005186979152746794,0.12178704814071771,0.34912958108027886,0.10935313019413573,0.20153763890266418,HIGH_UNCERTAINTY,0.21037647366749604,LPML_R2_HIGH_UNCERTAINTY_014,14,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,112,103,193.12690128513947,-2.077174765162813,-96.5,-3.5,96.5,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,81.12690128513947,126.87309871486053,fc8cce157d748de3b6cf979b4edc06af713b53e3348d9dd541ac20c97a98a69d,ba72b3550d83d75e8399636ed973099ca1a0d8db9a7022def20dedba1f7ee8bd,ba72b3550d83d75e8399636ed973099ca1a0d8db9a7022def20dedba1f7ee8bd,PASS,True,98.14780634450057,0.9751025852685703,0.16379828362691473,0.0003591968256695417,0.16415748045258427,0.4095077266202263,0.14409131452310486,0.2015298306941986,HIGH_UNCERTAINTY,0.20872710658121224,LPML_R2_HIGH_UNCERTAINTY_015,15,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,111,102,192.12756179163884,-2.0879838327233444,-96.0,-3.5,96.0,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,80.12756179163884,127.87243820836116,7f7b257c9dc85308fa92601baf153f60103316d38625330196045da74a2335f7,064a39fc5f3a4d17b12f64c2342a2fcac3cd410dcb5949a7006a7d181aa14e44,064a39fc5f3a4d17b12f64c2342a2fcac3cd410dcb5949a7006a7d181aa14e44,PASS,True,97.52148765983577,0.9752722183276215,0.16072879083204317,0.00039489760945980165,0.16112368844150296,0.4055459718106171,0.1417848194300969,0.20132353901863098,HIGH_UNCERTAINTY,0.207573539018631,LPML_R2_HIGH_UNCERTAINTY_016,16,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,111,100,193.12690128513947,-2.077174765162813,-96.5,-3.5,96.5,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,81.12690128513947,126.87309871486053,28d8bd5ae8e52be460c9ec74d585ca782de7eff5cd26ad572b736b862de2263a,553afd35c523fe595533322a7ce3c2369d6944f6dd52cef8c47471d19c73242e,553afd35c523fe595533322a7ce3c2369d6944f6dd52cef8c47471d19c73242e,PASS,True,96.82622166483014,0.9929305447136694,0.12966209624520109,0.0005512116232320414,0.13021330786843313,0.3608966170488752,0.11593644711668705,0.20045901834964752,HIGH_UNCERTAINTY,0.20765629423666115,LPML_R2_HIGH_UNCERTAINTY_017,17,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,112,100,194.12624758130983,-2.0664769856442358,-97.0,-3.5,97.0,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,82.12624758130983,125.87375241869017,e6a0d2b9a811555297031f64e01d06d7b450b3506d33fb67fd6b11bea42cead6,414bfdc974ee21c56c928f1f69bd9effaab89da49249c7faf6edb93ebe12c330,414bfdc974ee21c56c928f1f69bd9effaab89da49249c7faf6edb93ebe12c330,PASS,True,97.38385298485605,0.9994271083540481,0.1193931187452524,0.0006517421444421952,0.12004486088969459,0.34518080561723685,0.10723346737451878,0.20038622617721558,HIGH_UNCERTAINTY,0.20663622617721558,LPML_R2_HIGH_UNCERTAINTY_018,18,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,108,97,192.12756179163884,-2.0879838327233444,-96.0,-3.5,96.0,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,80.12756179163884,127.87243820836116,036dfd66ab6e9bf5c12daf5e6eff809dc7b88ebf3d52b47d50065e64f14aefcc,c70eb1346308badf5fecdff065be5cd3941b542711ec8f4abc667cf4677d9232,c70eb1346308badf5fecdff065be5cd3941b542711ec8f4abc667cf4677d9232,PASS,True,92.32322742146897,0.9863634642832255,0.1354526590373368,0.0004151947441820171,0.1358678537815188,0.3702083895746197,0.12106938346427387,0.19985263049602509,HIGH_UNCERTAINTY,0.20869146526085694,LPML_R2_HIGH_UNCERTAINTY_019,19,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
112,110,98,193.12690128513947,-2.077174765162813,-96.5,-3.5,96.5,3.5,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,81.12690128513947,126.87309871486053,5ab2c43a2deee7270fcc7419d6315ddbcec8fb99c147bfd20a0f2ed9807395cc,34a730db89e65b733367fea94ea8f5302998f38ae3fa34931a8b9a5ae145eea5,34a730db89e65b733367fea94ea8f5302998f38ae3fa34931a8b9a5ae145eea5,PASS,True,94.66184761379333,0.9925257427797124,0.12156349017550672,0.0005140068387155217,0.12207749701422224,0.3494762208563287,0.10952551783151299,0.1989402174949646,HIGH_UNCERTAINTY,0.2051902174949646,LPML_R2_HIGH_UNCERTAINTY_020,20,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,8d18dc6ad9da0496cc6cae410a57d879b3241ebf9bc01ae518e2f617b7fb34f3
