candidate_id,target_bin,target_phase_deg,phi_offset_deg,source,trace_id,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,direct_gap_nm,periodic_gap_nm,manufacturing_pass,continuous_loss,quantized_loss,phase_error_deg,projector_shape_error,sigma2_over_sigma1,combined_leakage,Txx_center,spectral_instability,ensemble_dispersion,C0_blend_disagreement,risk_class,physics_origin,hash_status,geometry_family,exact_surrogate_hash,canonical_surrogate_hash,symmetry_surrogate_hash,throughput_penalty,novelty_penalty,J1_center_x_nm,J1_center_y_nm,J2_center_x_nm,J2_center_y_nm,H_nm,period_x_nm,period_y_nm,material,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,nearest_physics_distance,family,disagreement_score,dispersion_score,acq_score,category,candidate_order,solver_status,physics_status,prediction_status,round3_identity,wavelength_authorization,run_polarizations,geometry_054_excluded,no_replacement,model_risk_class,five_seed_dispersion,C1_to_C4_seed_dispersion
LPML_R3_011,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S51,108,106,99,201.0,0.7,94.0,124.0,True,0.0,3.8745923042297363,1.9872027713236013,0.6055089235305786,0.7672930359840393,0.5875152945518494,0.9873127341270447,0.3111925721168518,2.051367998123169,0.00040160154458135366,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P7,25833c0adf80b81fb632d01de28f1511d579c64243fe873f1e8dff01f25527b2,3c1606c6b7680a43cb020d8be936e26a9da0d344493341c2d7051e1f30eb9442,b549bedc7ec9462c0aebb50458b9a409ff0ddf2fe38390ae61655928234f0d73,0.012687265872955322,0.0,-100.49249965087543,-1.2278085839423405,100.49249965087543,1.2278085839423405,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,2a55332e2076939f24f75640f5d9bc24966f8a01cf88a34bc5304df7dbf2920f,c93444009c5a960f7cb3872ff68b3da738b472dcee2207ccc3361532914f221a,e1d78f2b316dacae9e6a97767755027f829a23d7b4c4d2f93b1cca265f9e1dbd,0.0,J1108_L106_W99_P7,0.0004016000311821699,2.051367998123169,2.0537568009256746,B1_TARGETED_ACTIVE_LEARNING,11,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005299074109643698,0.005299074109643698
LPML_R3_012,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S115,108,106,100,201.0,0.6,94.0,124.0,True,0.0,4.003828048706055,2.4187885511549556,0.6075019240379333,0.7714808583259583,0.5942400693893433,0.98758864402771,0.3186901807785034,2.1836180686950684,0.0003637844929471612,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P6,38dc2b66e01b127d883543fc5e29f84f00147f2b87f0f558cd5f5499cd97e96f,5dc2f9db7467f58ebd46f17f61e652c7ce604b41032e4c26c72c53cbecbaa493,cef60e7f59935e1e73ba1ca4a2ca18163c10f924628ede812cfd9aff3d607f09,0.012411355972290039,0.0,-100.49448952123397,-1.052414303682702,100.49448952123397,1.052414303682702,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,e80a719d606a6a523cc9d0703f755ba828a5a2c2a4b7969f21435d8c71339087,7d6dde3469b857f0b9dcb970b883fc1868f4cba77cb22ce01d4a1c6effddb508,19169f7e34d658349665f84f189d5aa3bd40edd5cfaaf4619cc8d8c91148c1bc,0.0,J1108_L106_W100_P6,0.00036378545337356627,2.1836180686950684,2.186400642699597,B1_TARGETED_ACTIVE_LEARNING,12,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.0058268411085009575,0.0058268411085009575
LPML_R3_013,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S56,108,106,100,201.0,0.8,94.0,124.0,True,0.0,4.021111965179443,2.609043470485661,0.6066758036613464,0.7696775197982788,0.5923234224319458,0.9870485067367554,0.32245683670043945,2.1462061405181885,0.0003117509186267853,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P8,67c8ac15f9479db57522566e0912f722f33d8abda38aa78701d0361e765c86b9,4435539d2492122d0e008da55517bc3c7161678fb3cb183d4cf97aa1982e4381,aadc8164e6e812da4a3594ebbeb28fdfa5184adc94864e7d94fcbf85be8a6393,0.012951493263244629,0.0,-100.49020366293507,-1.4031991240840997,100.49020366293507,1.4031991240840997,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,91dde15b12a682d6653bd89282a94825ea0798d8412ae64b631e9e7b5c5a95e5,1d86ec25d71da7a94d42f6becc74049c2626663dc342d9d6e357ae2d6ede7ab8,bb34050d165b9d00e01ab7093ab2090e3c2c03b53455fd2a054842772f521d8a,0.0,J1108_L106_W100_P8,0.0003117494925390929,2.1462061405181885,2.149126933481213,B1_TARGETED_ACTIVE_LEARNING,13,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005971320439130068,0.005971320439130068
LPML_R3_014,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S123,108,106,100,201.0,0.7,94.0,124.0,True,0.0,3.981511116027832,2.4424073453048596,0.6075701117515564,0.7715901136398315,0.595026969909668,0.9877852201461792,0.3213377892971039,2.1712608337402344,0.0003343160205986351,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P7,7f68cfa20169263cf36b9d7eae15c0f0c76d0d79d0ed725ae10067ae39c69cdc,04663d462946dafccf367fa15cc443fc3f3695ba013147f29f4c4b4780ff196f,0f8b0785b1af1a60f0f47321fa94131aae9bca213b969d88576d87888c116826,0.0122147798538208,0.0,-100.49249965087543,-1.2278085839423405,100.49249965087543,1.2278085839423405,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,295763e9acd16be17f83a20d2e3df34f1da61202f9f1ee98973349ed1ac0ccad,09c576cf4aaacfa4235dfcc4ef2938038c0d7721c2b61712a88a0638aadb36c7,1cb2206eaa288ede66dc6bd4bb0f11a7a855ce86094240ecf7bd692d3b1b751a,0.0,J1108_L106_W100_P7,0.00033431858173571527,2.1712608337402344,2.174037559667275,B1_TARGETED_ACTIVE_LEARNING,14,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005876436829566956,0.005876436829566956
LPML_R3_015,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S55,108,106,99,201.0,0.8,94.0,124.0,True,0.0,3.8743114471435547,2.098350226243807,0.6046532392501831,0.7654841542243958,0.5852975249290466,0.9871976375579834,0.31323206424713135,2.0284314155578613,0.00036690637352876365,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P8,8024c3d4f4a9e7244b96bda5b8b2eaeb55ec2c58e02a4003a4f01c580bbb5de6,450c8cc11a0106be8d3b1ba8aab643d04d6ad78199c5537b5f56625429423d50,d05ab9c52819c789e360252f345d921e24ad05b02a824d7cbe4e26a2a6d8cb61,0.012802362442016602,0.0,-100.49020366293507,-1.4031991240840997,100.49020366293507,1.4031991240840997,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,bf7f67108dc75590cc25b4e932df7669555cf85495946d3d1e5e6b31c4c34b56,a18ee01e63f546c2f35d92dfd0411d6a5ef95554a884f72378e66713d8065104,437834b43b98e8d8c4968d41319e35b3f9f8d4bae1409af95c883ff1aa2042bb,0.0,J1108_L106_W99_P8,0.00036690724664367735,2.0284314155578613,2.0308966730307487,B1_TARGETED_ACTIVE_LEARNING,15,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005341251380741596,0.005341251380741596
LPML_R3_016,1,60.0,0.0,GRADIENT_MULTISTART,G_O00_B1_S4,108,106,99,201.0,0.6,94.0,124.0,True,0.0,3.9130661487579346,2.0204245980031317,0.6054185628890991,0.7671287059783936,0.5863698124885559,0.9865599274635315,0.3078151047229767,2.0612266063690186,0.00041962889372371137,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P6,ad40824a66578c46e0f32d90f3a235e8e4f55297add7e7eaeaf9184668e84679,9d2dafe448808bca48a843028049192cb3b6823e7786a98925695a18495a60eb,f22602fab7bf5b7ca92603db9f19790870794fda352dda082de836ab896cae9d,0.013440072536468506,0.0,-100.49448952123397,-1.052414303682702,100.49448952123397,1.052414303682702,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,eaeb704846de49c19c5d8787d2fc91b8295de2dd76c168b8e3d54dd7bba29482,41ce3216e519f518f84410eeee77ee8b626b1d0f875e711d49d60746f5157330,3b32e8e25ecc5ec5c87d0527f407254a3240e8f1774ddb0f4bb182106d78352f,0.0,J1108_L106_W99_P6,0.00041962909745052457,2.0612266063690186,2.0636666600644724,B1_TARGETED_ACTIVE_LEARNING,16,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005310192704200745,0.005310192704200745
LPML_R3_017,2,160.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B2_S6,112,110,98,200.0,0.4,89.0,121.0,True,0.0,28.289287567138672,75.45600259152812,0.3086472153663635,0.333486407995224,0.1272789090871811,0.9540692567825317,0.3111906349658966,2.0224356651306152,0.0002493048959877342,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W98_P4,cdbb0e6578e1e1e42d1ead609e4ab51203bf969271b17f501e6493a643b93a35,f2599fecb6258b7dbdceeba4d664512618f55744efc531b7f429838b7e9a6548,174d8815f7704496acfe251552f969b7aa4b75e520e2f5af43302fd4c2321cf5,0.04593074321746826,0.0,-99.99756307053947,-0.6981260297961552,99.99756307053947,0.6981260297961552,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,9d4e9ff170ef06a7ee8817162342d1251dde5c51dfdecbb3c24323c31158392e,1cfa644e32493f50574202509755eba6e330730fe24da55383a1c47d1f733a98,2aa755370f911680573d422f398accadd7f30c77d27f2b6604ff921350f10516,0.0,J1112_L110_W98_P4,0.00024930527433753014,2.0224356651306152,2.098140972996481,B2_TARGETED_ACTIVE_LEARNING,17,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005316577386111021,0.005316577386111021
LPML_R3_018,2,161.0,41.0,GRADIENT_FINE,GF_O41_B2_S60,112,110,101,197.0,0.8,86.0,124.0,True,0.0,27.540576934814453,71.9123638463421,0.3322197496891022,0.3629552721977234,0.1487947553396225,0.9510514140129089,0.3268071711063385,1.8552147150039673,0.0005847862921655178,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W101_P8,00093b0b23b85f16947533a8ddef3eb2f5d87b9e33add99520dd5f4bb582ffe1,cb8bf70021bf221586f5baf96aab6d40f40960616e7e33b1184a5fdfe36cf3b3,539c72eb4409f9c0b818f44f8999be3b11b60b241944e4b6bc877564ce58b4d6,0.048948585987091064,0.0,-98.49039861491647,-1.3752747634058093,98.49039861491647,1.3752747634058093,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,53629d19337d7279822f89eafdf5b6ef9df19295465dce5567d247fcca237095,8e078ba29805cd2c48b8e00d323c65d3b7b06350d506d325ca179f3d34b1437f,1822a79a3ec0ae6783a27bd7f0d5a65f1da1edd54b72e2853ade476f7a963c65,0.0,J1112_L110_W101_P8,0.0005847871070727706,1.8552147150039673,1.9277118659573822,B2_TARGETED_ACTIVE_LEARNING,18,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.0073675415478646755,0.0073675415478646755
LPML_R3_019,2,163.0,43.0,GRADIENT_FINE,GF_O43_B2_S18,112,110,102,196.0,0.6,85.0,125.0,True,0.0,27.923383712768555,72.76563888878428,0.34237998723983765,0.3747970759868622,0.1559804081916809,0.9530047178268433,0.31226253509521484,1.8103517293930054,0.0006501895259134471,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W102_P6,08e8c106edc4ad7699b4bae04ebf43a7f1a9e488e3e87cb61da1e64b743cc7da,37f9868ac9f9b139f396ad35961689d07e9fca8d29e49c083a30ccbff56fdee5,11c199b17a497e8d7de1fac913f36fc69ef20a255731749fb96106f35b0b4ad7,0.04699528217315674,0.0,-97.99462659782019,-1.0262348433920876,97.99462659782019,1.0262348433920876,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,b47f525a42acb4c47837ea56b8369f1ceeec3fec845af585d3a3d98f30784bc3,1de07ea05e4099facb343d9e3e28f296189241dd95376a3dcc6409f3b45c113d,78664a571df792987cb99dba04c55b2463d07395f584e54ce8dc81a97f1394e3,0.0,J1112_L110_W102_P6,0.0006501906318590045,1.8103517293930054,1.8837675589136487,B2_TARGETED_ACTIVE_LEARNING,19,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.009323262609541416,0.009323262609541416
LPML_R3_020,2,130.0,10.0,GRADIENT_MULTISTART,G_O10_B2_S93,112,108,102,196.0,-1.0,86.0,126.0,True,0.0,16.391515731811523,39.197755552313254,0.3379233181476593,0.3688012361526489,0.15120123326778412,0.9612044095993042,0.33452197909355164,1.852642297744751,0.0009751392062753439,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W102_P-10,2073864941e4ed70609ad42995dede0015c9eb042d0be96cd184d22e6c7a0d32,51926543a9bac5be95ac38f66ac9fa502199dc5a3c82d65c567819a362662500,54d1fd0058b1a653443484dc320039e46157955e9ae2204b27b4250647d8dbe7,0.0387955904006958,0.0,-97.98507412532635,1.7103358308537842,97.98507412532635,-1.7103358308537842,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,71cebcf77410c3b3ea22b03d253ebcf12ba919ab1b1d45e1190cd9831ebf8719,465d954cf2b277daa1f389ee1db1f1433dcfdae266551563bd0f1bbec971f9a3,29d10eadbe94cb1f3d2ca8704df79828706ef28d4e028baf3d8e80defc8c2ea7,0.0,J1112_L108_W102_P-10,0.0009751390316523612,1.852642297744751,1.8928151923287166,B2_TARGETED_ACTIVE_LEARNING,20,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.008974000811576843,0.008974000811576843
LPML_R3_021,2,135.0,15.0,GRADIENT_MULTISTART,G_O15_B2_S44,112,110,102,196.0,0.9,85.0,125.0,True,0.0,18.1260986328125,44.46004406249831,0.36103901267051697,0.39722558856010437,0.1716788411140442,0.9582074284553528,0.32361575961112976,2.0000061988830566,0.0007305871113203466,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W102_P9,79b6869ba5af29f1b591c1c165346c3b13732bb2a6550a1e6348222135d05f25,19481f6cb870629435c085a236ff7aa17807cb93c40ace83c43bf15d93694615,49502a4740f82714f7a01a3f72bdf3921459c2da0d2c844588001c6bd3baa49f,0.04179257154464722,0.0,-97.98790998320274,-1.5393170965584262,97.98790998320274,1.5393170965584262,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,819dceb29188e726e8d4a24c8a722c8731527d82ca913ae941d417e4fb34acc2,ed80bf41f44e56427415e7397079258e481e7e76038948ec00d4c91d8845d509,34373568ab5c6d5e59af0e46079ac97bf9a574c8527b01930a24e030b1437bc3,0.0,J1112_L110_W102_P9,0.0007305871695280075,2.0000061988830566,2.045196830115083,B2_TARGETED_ACTIVE_LEARNING,21,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.010022355243563652,0.010022355243563652
LPML_R3_022,2,158.0,38.0,GRADIENT_FINE,GF_O38_B2_S29,112,109,102,196.0,0.8,85.5,125.5,True,0.0,26.301136016845703,68.29405747314951,0.3519381582736969,0.38688430190086365,0.16554634273052216,0.9558234810829163,0.3220134675502777,1.9583252668380737,0.0005975158419460058,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W102_P8,7ab9fc3edb0c871e76630dea946c4319ddd63ae05abfa1a78c22a47027903708,0e17577f113405f261d3dcca902bb438625166a74d3c0ff3b6c0f5e1fd29b3f6,fbe99bf13484ae9aab92a4c072755b619b7a1b588d0835dfebbd6d1f3fb71350,0.04417651891708374,0.0,-97.99044735291181,-1.3682936732362367,97.99044735291181,1.3682936732362367,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,972d20feb07533826c6288d46712914e8322056ac6ae81fd96a8775dca29c84c,6514c78d6e37680be829be00465d863caa0e71ce48c191c3077e4e5fb594500f,86879c12e9604ea3175d24373c278cfc9f809f99e3a15208ecdd13ed6f103fb4,0.0,J1112_L109_W102_P8,0.0005975149688310921,1.9583252668380737,2.0272168392800545,B2_TARGETED_ACTIVE_LEARNING,22,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.007696242071688175,0.007696242071688175
LPML_R3_023,2,157.0,37.0,GRADIENT_FINE,GF_O37_B2_S35,112,110,102,198.0,0.9,87.0,123.0,True,0.0,26.28540802001953,68.25302169661607,0.32116684317588806,0.3501143753528595,0.14235804975032806,0.9604500532150269,0.32601338624954224,1.951709508895874,0.0007789774681441486,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W102_P9,99b361916216e5fbd3494092dbdc32cdd0378b64524d2a050a2c402a8b369226,20709ddf5242781326c0bc1639274ce52bc6a78cd4773abb8e96c789218ffb07,5fc85e1660a3a0986f5f55c3fc513574cab87d0ed693e5bedb34484a1e1adba7,0.039549946784973145,0.0,-98.9877866156844,-1.555024413870247,98.9877866156844,1.555024413870247,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,09244f30b3f29cc097f6913aba3c8b5dafc522fd1ad35df05b10d208e5f9d9e1,99d37e67c8743f8a8cd7058ad9ce0e536dfea6d844f0131cf7107e7c3d7453a4,ca9bbe7c44e24ce9c44de5a8d912254725b967c50854b3fed746fe8107d8739a,0.0,J1112_L110_W102_P9,0.0007789777009747922,1.951709508895874,2.0207415082934648,B2_TARGETED_ACTIVE_LEARNING,23,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.007977863773703575,0.007977863773703575
LPML_R3_024,2,161.0,41.0,GRADIENT_FINE,GF_O41_B2_S47,112,108,102,196.0,0.6,86.0,126.0,True,0.0,27.613901138305664,72.29001183574127,0.34131336212158203,0.3743193447589874,0.15667544305324554,0.9496759176254272,0.319693922996521,1.8209996223449707,0.0004805851785931736,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W102_P6,f71ce06a6e1425061c93e6bcf8191d9b23d487afe73d7538125cd244715c9df4,d11b405f3d45d688964cfc8a501cb0cde9165e97c8d464051b1aa69c4b609861,e91a25f4b189f145c0338630f2e4b79c9161c3e1d64ab8314e064fd59bf2a817,0.050324082374572754,0.0,-97.99462659782019,-1.0262348433920876,97.99462659782019,1.0262348433920876,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,1cc4ba4cd0534b1129f7d99dd7c9fdf6dab0a1db42b559c673d96c0151398581,74e89637666a25bb3c48339015cc9432de12f3df9763574a037a5de3b92ddb48,9e54336b2675d23584baf657dbcba34a503b277d42e426878d43d74700c3838c,0.0,J1112_L108_W102_P6,0.0004805861390195787,1.8209996223449707,1.8937702203197315,B2_TARGETED_ACTIVE_LEARNING,24,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005443030968308449,0.005443030968308449
LPML_R3_025,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S1,110,110,99,202.0,-1.2,92.0,120.0,True,0.0,51.35710525512695,139.5799836895747,0.457861065864563,0.5230196118354797,0.28039926290512085,0.9727116227149963,0.2755960524082184,1.5448881387710571,0.000556699582375586,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L110_W99_P-12,03bda19c5c6d22b5a863726b600b0320e05e92968227c399f073bf667e4f7085,801f7ff39ccf79f0a18cff5b6dd74d0dc55ff1a0e354fd257354bd0f44e84489,791795489620710fda97b3dde2df40500d974cc0faadc115e997f792466cfde6,0.027288377285003662,0.0,-100.97784903095939,2.1151844082190525,100.97784903095939,-2.1151844082190525,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,dbfafc3ea0794f4c23210ded297442e12b5b04e6e6d3958b1a2975712e2aa7e3,3eadca4ef5a4a15c0880ace74693dfd14dfa3781c07a9239dde2c1b488b88d89,cbbaa6bcaea4676adf9c9cb407612f7757bef47e1287d81371d9f405cc187a1d,0.0,J1110_L110_W99_P-12,0.0005566988838836551,1.5448881387710571,1.6850248213445154,B3_TARGETED_ACTIVE_LEARNING,25,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.0068001714535057545,0.0068001714535057545
LPML_R3_026,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S18,112,107,102,198.0,1.2,88.5,124.5,True,0.0,49.341243743896484,134.3622109373052,0.34593021869659424,0.3785246014595032,0.15856043994426727,0.9597613215446472,0.3270057737827301,1.7663190364837646,0.0006659547216258943,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L107_W102_P12,1c588bae61a28af3cb51c2c3ff879e7dff8a6ad5eaba6b44159b12aec8e191cb,2b3f3caf4d850fa4a5e9529fbb8427385c32684d9a5a6287dfb15aa468f5360d,1e55da1367ba1e81790728ba213115278d76f15eec592b18d0357059f3b7269e,0.04023867845535278,0.0,-98.9782876640097,-2.073299568452339,98.9782876640097,2.073299568452339,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,5f5418b4d9a05e17ab31134221d9b2e538e3e45e13dd5829e922b53421140838,aa71ebcd1ed9f9b4df05ecc77184b88c99bce51573f214a2c840a02d017e9358,2e3ac61db38d9633dca73fc0f690487c5b9b663db28b5d9408383ffbf323d41d,0.0,J1112_L107_W102_P12,0.0006659546634182334,1.7663190364837646,1.9013472020844882,B3_TARGETED_ACTIVE_LEARNING,26,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006633141078054905,0.006633141078054905
