wavelength_nm,S0_xy_sourcepower_normalized,S1_xy_sourcepower_normalized,S2_xy_sourcepower_normalized,S3_xy_sourcepower_normalized,DoLP_xy,psi_xy_deg,DoCP_xy,useful_LP_axisfree_xy,upward_source_normalized_power_xy,net_source_normalized_power_xy,farfield_center_S0_xy,farfield_center_S1_xy,farfield_center_S2_xy,farfield_center_S3_xy,farfield_center_DoLP_xy,farfield_center_psi_xy_deg,farfield_center_DoCP_xy,farfield_angular_integral_raw_xy,farfield_angular_integral_over_sourcepower_xy
432.0000000000001,3.4375716530452545,-0.08176571588156356,-0.007497081605608247,0.026461242543433558,0.02388566922887858,92.61939504661623,0.007697655558682606,1.7598401762502314,0.007237539786061564,-0.12495742379278868,2.9324688389363446e-16,2.545707594728733e-16,-2.8695929036151685e-17,5.1695992551181395e-17,0.8736085906176432,176.78430378762772,0.17628829287042788,1.3968815154078373e-14,5.14753302724381
433.0000000000001,3.443145695997307,-0.11964006396374449,0.0011063739886108329,0.026050036430584077,0.03474879950672619,89.73508559290073,0.0075657665200945514,1.7813954377299823,0.007191601608494794,-0.12726876837606826,2.373630826965953e-16,1.0740207232516904e-16,-2.003826440707294e-17,4.646943098070557e-17,0.4602879889206944,174.71584742803992,0.19577362432600443,1.3767558849405726e-14,5.1205087312582425
434.0000000000001,3.5089752336327473,-0.14295001179272404,0.013513052432738988,0.025580135042094276,0.040920005298607266,87.29994083785733,0.007289916097701223,1.8262812593928406,0.007260851462159188,-0.12985788804341586,7.243155914799734e-16,-7.120448253759978e-16,6.126834111168004e-17,5.566633912111926e-17,0.9866913111561229,87.54103113412386,0.07685370821215903,1.3766213068423562e-14,5.167470300273921
435.0,3.640624211907773,-0.10063249957505849,0.020707127956843294,0.013185119318128338,0.028220672593329468,84.18627672653741,0.0036216644593535306,1.8716825379136852,0.0074072339982430135,-0.13251083425989485,9.279461384690948e-16,-6.455809772708384e-16,6.9632035055688e-17,6.819567768113025e-18,0.6997446613812621,86.92195273918249,0.007349098708858036,1.3918693553854699e-14,5.27302809164393
436.0000000000001,3.8425002987571286,-0.12827165532836737,0.019331712734688627,0.004760541661405552,0.03375932312970603,85.7147505285332,0.001238917707552389,1.9861102539844313,0.007779197150583396,-0.13434475554096825,7.455965658150783e-16,-4.237902788797954e-16,5.0837059921107176e-17,-8.53642208982825e-18,0.5724658145303433,86.57979772152012,-0.011449116695563536,1.4531829361287687e-14,5.556109940651234
437.0000000000001,4.081986828324561,-0.17716946631703667,0.02596520243049311,0.000570174711219465,0.04386639158047617,85.83116512368709,0.00013968068374524656,2.130524430481096,0.008188918497149818,-0.1360794408799651,8.395031434799549e-16,-4.726307713834082e-16,6.430404938346225e-17,-1.8151726293705652e-17,0.5681755671122,86.12608166256878,-0.0216219872846004,1.518386349253092e-14,5.858853283374384
438.00000000000006,4.261338442952472,-0.2747624184400216,0.037101826190289885,-0.005758555828204979,0.06506314400032745,86.15486480723094,-0.0013513490902673194,2.26929725985021,0.00848081837432121,-0.1377124070090992,2.033913034476601e-15,-1.3385196064758885e-15,1.0823726474827677e-16,-7.632283940941807e-17,0.6602488260142979,87.68846337813835,-0.03752512428785269,1.557499381920887e-14,6.064973520026026
439.00000000000006,4.329079329009184,-0.3565888237037286,0.04302027304219903,-0.011680421468670339,0.08296787582222095,86.56042963509947,-0.0026981306141469325,2.3441269226014807,0.008656679840793886,-0.13936319067726766,4.764978754369731e-15,-3.010036798426117e-15,1.48020118613214e-16,-1.7806538226543285e-16,0.6324632782550382,88.5923591194535,-0.03736960675892578,1.574288490279554e-14,6.1865280350769964
440.00000000000006,4.372832722017153,-0.3987586346137121,0.04736531952789867,-0.011804293067219196,0.09183105758001607,86.61301806219433,-0.0026994613829577204,2.387197287750244,0.008786614949138754,-0.1407808061678216,7.881931943228992e-15,-4.800059164482224e-15,1.190028374541083e-16,-2.7830950127177204e-16,0.6091823843180768,89.28990834593345,-0.03530980770658075,1.5825622786175544e-14,6.275901226757178
441.0000000000001,4.332266848077512,-0.366146678875117,0.05810467592844284,-0.005592104328450736,0.085573767565791,85.49139538682515,-0.0012908032964156606,2.3514976221839397,0.008740765181387705,-0.1421868107720736,1.0451035806884262e-14,-5.929233968489272e-15,7.379649503229455e-18,-3.3289812810159764e-16,0.5673350154455913,89.96434425131989,-0.03185312291077526,1.559606215029207e-14,6.241283341467194
442.0000000000001,4.256679377935769,-0.3067445927342298,0.06739254893692237,-0.0007821981109149209,0.07378063442236407,83.80442097405421,-0.0001837578171777268,2.285369941486232,0.008587411149777208,-0.14380574601937746,1.307985168271138e-14,-6.4083914417401015e-15,-1.7777783684076676e-16,-3.784819829466121e-16,0.49013222987888994,90.79452917786912,-0.028936259533193336,1.517382985627772e-14,6.127578327814258
443.0000000000001,4.210003927807043,-0.22427701810020773,0.07114420464302987,-0.0025863052541901903,0.055888457605877,81.20007616131326,-0.0006143237152601366,2.2226472769234316,0.008459819279999992,-0.14567137901396576,1.548809604442168e-14,-6.4475524493485626e-15,-4.3739078905461277e-16,-3.285872404355562e-16,0.41724762797566883,91.94045018813812,-0.021215470222623194,1.480015989802273e-14,6.030952339374338
444.00000000000006,4.1606489668389415,-0.20037150142279525,0.07776197902121353,-0.00585619197324358,0.051658231094518996,79.3946570301696,-0.0014075188798474457,2.18779036633554,0.008365132947765672,-0.14782396517941862,1.7310712895892763e-14,-6.0207946106475275e-15,-7.41868041284924e-16,-2.9774473250352593e-16,0.35043779422744853,93.51222160516198,-0.017200027190917743,1.4490681701220857e-14,5.95833999703799
445.00000000000006,4.158631894228289,-0.1586046251464278,0.08324651485935489,-0.008579765180174226,0.04307282059999287,76.15322502128835,-0.002063122055135962,2.1688779498748967,0.008323514959004177,-0.14996865351190297,2.0240500331470895e-14,-6.169520925132701e-15,-1.0806175904149308e-15,-2.5696060626053033e-16,0.3094510148110966,94.96740927783289,-0.012695368298825881,1.4277390631802517e-14,5.923705647461412
446.00000000000006,4.157339820887783,-0.10841772058158272,0.08824536905075853,-0.016669851746529605,0.03362521423810586,70.42826313126818,-0.004009739993535055,2.148565631512872,0.008298198787003455,-0.15187078701900597,2.2830028243698578e-14,-4.6138327824097616e-15,-1.5755714343655442e-15,-7.936822917495505e-17,0.21355366551423216,99.42722630465761,-0.003476484055461554,1.4096820678617533e-14,5.9015378132952145
447.00000000000006,4.093914059553379,-0.05687897876832004,0.09116810908067739,-0.020938101197581833,0.026247799285840197,60.97983763167812,-0.005114445709655677,2.1006851470410077,0.008207338763950515,-0.15348073456149616,2.2553180920143867e-14,-2.1445007947177873e-15,-1.924612962952386e-15,2.7460166688157896e-16,0.12776450144715715,110.95342208705948,0.012175739992238189,1.3786047253788268e-14,5.823370731577633
448.0000000000001,3.984426601278492,0.02254108024105983,0.09624343082395412,-0.031564932506521856,0.024808551911655072,38.40920201235374,-0.007922076540798505,2.0416372277272443,0.007947021860978681,-0.15534291732487854,1.998890844961995e-14,-5.677768744772421e-16,-1.9986257512784744e-15,7.403778645633187e-16,0.10394310394437889,127.0705096117398,0.037039434465837254,1.3202262083565099e-14,5.62684549091056
449.00000000000006,3.8344583919615984,0.09488013276584606,0.09188410635430531,-0.04968185979013906,0.03444534734401351,22.040476948574454,-0.01295668245984624,1.9832688215744416,0.0076891361426580035,-0.15693733604396307,1.707024572136844e-14,-7.173733861396936e-16,-1.7183364193694537e-15,1.235468880729746e-15,0.1090827873472329,123.67018714166333,0.07237557683092943,1.2639977965260933e-14,5.4354595099539065
