wavelength_nm,S0_xy_sourcepower_normalized,S1_xy_sourcepower_normalized,S2_xy_sourcepower_normalized,S3_xy_sourcepower_normalized,DoLP_xy,psi_xy_deg,DoCP_xy
400.00000000000006,2.747079502286458,0.19225934362154784,0.007544682339444119,-0.020868669662200447,0.07004068194374467,1.123630083575386,-0.007596674812225481
401.0000000000001,2.9952629288064605,0.14487695490933072,0.007189689993307125,-0.02752144153194692,0.0484282171825128,1.420519996160787,-0.009188322423138174
402.0000000000001,3.212102008123592,0.08104620972922127,-0.0010589775388478396,-0.01585496963426012,0.025233671816959784,179.6256981595162,-0.004936010623000759
403.0000000000001,3.2094599009315234,-0.04820096026413545,-0.00905544783358182,-0.00042875982378749386,0.015281138592055286,95.32002846291967,-0.00013359251619347209
404.00000000000006,3.2514107677259654,-0.11259717898039179,-0.011393917511247034,0.0005884954984289419,0.03480710517027664,92.88909865998309,0.0001809969703829625
405.00000000000017,3.20743792326639,-0.12945682396151392,-0.014088386152350297,-0.002086367997744497,0.04059974609795313,93.10544025526058,-0.0006504780599525311
406.00000000000006,3.245763411918081,-0.17311444883164673,-0.0036203525049192994,0.013030382213494743,0.0533471726184657,90.59902766010875,0.004014581643766343
407.0000000000001,3.3392328345395623,-0.29197939435456066,0.01761733451797357,0.024409036331890916,0.08759808608277773,88.27354831423914,0.00730977369394986
408.00000000000006,3.3880329290177382,-0.3617858265112727,0.02725068384528799,0.010491313851213357,0.10708593453446436,87.84623070608271,0.003096579658762351
409.0,3.393689058175199,-0.3255799316695798,0.025913134255031132,0.0009901291537259861,0.09624026253977604,87.72469079934476,0.00029175600261338694
410.00000000000017,3.3722938420727013,-0.254731679691773,0.015052128817588701,-0.008015284077548136,0.07566837893344312,88.30915849551549,-0.002376804766402482
411.0,3.3550010205427983,-0.1580364806304539,0.002904285062271559,-0.010401779645156616,0.04711270246423956,89.47358816512251,-0.0031003804712624898
412.0000000000001,3.3501396576313214,-0.14651233460726049,0.014093026649454846,-0.00717185744688318,0.04393505745334889,87.25281047750234,-0.0021407637232514543
413.0000000000001,3.3489851281611367,-0.09521318420034652,0.026022091568962083,-0.012686863779132947,0.02947314217911941,82.3570794193529,-0.003788271160851365
414.00000000000006,3.393760453895702,0.009690993069356169,0.011364162404968323,-0.018221950745431356,0.004400775462273591,24.771759771541692,-0.005369250715534255
415.0000000000001,3.529216220048764,0.11418038519776597,-0.010343761907909366,-0.02279266650914652,0.03248538731386924,177.41181213977367,-0.006458279994199842
416.0,3.5415355579417795,0.11861652767622466,-0.02133686957395833,-0.03308820072968657,0.034030520867016884,174.90131298824787,-0.009342896658340009
417.00000000000006,3.555699081314546,0.19563348150568205,-0.047655138198590116,-0.0471925628693895,0.056628553112591476,173.1548606503137,-0.013272372546200494
418.00000000000006,3.6657902856011577,0.2561327230550551,-0.06876762051402537,-0.04394726195430352,0.07234555018607931,172.48569851680438,-0.011988482299962381
419.0000000000001,3.6998980121565648,0.19021671728472012,-0.06284407305566858,-0.012397190535617228,0.054144511845649446,170.85870181988952,-0.0033506843958629176
420.00000000000017,3.5668820532448056,0.07445779252786633,-0.03384959623861065,0.0027802223377812827,0.022930654785708368,167.77638203274907,0.0007794545197400358
421.00000000000006,3.344508611399407,-0.020708872869055983,-0.009964037487849395,0.0014748027252301493,0.0068713487192125465,102.8472255841431,0.0004409624541564757
422.00000000000006,3.0898447662704864,-0.036179289528299186,-0.006649108189074347,0.00025342218711126886,0.011905196597555468,95.20686789999215,8.201777315083542e-05
