wavelength_nm,top_W,bottom_W,xminus_W,xplus_W,yminus_W,yplus_W,net_outward_W,sourcepower_W,net_over_sourcepower,max_T_times_sourcepower_vs_power_abs_error_W
400.00000000000006,2.2278661543085525e-17,-2.972345856654524e-16,-1.1203744468680193e-17,1.102488730393757e-17,-1.572853005923808e-17,1.6807945432021058e-17,-2.740553659143265e-16,3.691946938625089e-15,-0.07423058090222362,1.5407439555097887e-33
401.0000000000001,2.4443400778926216e-17,-2.9938125939710025e-16,-1.1753692530179334e-17,1.1630180834870676e-17,-1.6144531352837235e-17,1.7266513114888277e-17,-2.7393938855143156e-16,3.655257067216554e-15,-0.07494394607929286,3.0814879110195774e-33
402.0000000000001,2.5641320178582636e-17,-3.0259922937119953e-16,-1.2179198129655571e-17,1.2142939613971407e-17,-1.6907086082709258e-17,1.7963633998769202e-17,-2.7593761979224114e-16,3.619021836839957e-15,-0.07624646444056365,4.930380657631324e-32
403.0000000000001,2.4963879960709837e-17,-3.0266917736663034e-16,-1.1762084973093895e-17,1.1807850160907097e-17,-1.6804392263917127e-17,1.752684423128911e-17,-2.7693708025073535e-16,3.5832345038196555e-15,-0.07728689817971054,4.930380657631324e-32
404.00000000000006,2.4556501216286535e-17,-3.0231073752103783e-16,-1.0986556194936128e-17,1.1043649368528022e-17,-1.6622541292537566e-17,1.712937677924035e-17,-2.771903076444566e-16,3.5478884408922163e-15,-0.07812824790363175,3.0814879110195774e-33
405.00000000000017,2.3611014707957322e-17,-3.0169216788198127e-16,-1.0203645688282454e-17,1.0288010303228751e-17,-1.649945847521682e-17,1.6861791664151722e-17,-2.776344553701428e-16,3.5129771349154225e-15,-0.07903110231226342,1.5407439555097887e-33
406.00000000000006,2.4084616917641163e-17,-3.0203701934940054e-16,-9.773224372169088e-18,9.852970591631274e-18,-1.6416896067932387e-17,1.662302850103942e-17,-2.7766652377919014e-16,3.4784941846279072e-15,-0.07982377116116754,3.0814879110195774e-33
407.0000000000001,2.4805522832599952e-17,-3.0310432288162304e-16,-1.0036865777628792e-17,1.0125289719081488e-17,-1.6536597920622812e-17,1.6833310384322774e-17,-2.779136636438704e-16,3.4444332984580984e-15,-0.08068487311636388,4.930380657631324e-32
408.00000000000006,2.5502724447127042e-17,-3.041776384831133e-16,-1.009728748388015e-17,1.0153549787600464e-17,-1.6601418795414292e-17,1.7092519057584935e-17,-2.781275514700953e-16,3.4107882923813796e-15,-0.08154348133871109,3.0814879110195774e-33
409.0,2.564187264359694e-17,-3.0725260041459866e-16,-1.0322808371987127e-17,1.0383115134387323e-17,-1.7122976054339226e-17,1.739028162211419e-17,-2.8128311544082656e-16,3.3775530878241718e-15,-0.08328014634465149,4.930380657631324e-32
