wavelength_nm,farfield_Ex_real,farfield_Ex_imag,farfield_Ey_real,farfield_Ey_imag,farfield_intensity_angular_integral_raw,farfield_intensity_angular_integral_over_sourcepower,farfield_max_raw,farfield_max_over_sourcepower,normal_S0,normal_S1,normal_S2,normal_S3,normal_DoLP,normal_DoCP,normal_psi_deg
400.00000000000006,3.3595888791931858e-09,5.505042951751472e-10,5.876302607213482e-08,-7.542609805482901e-08,1.6153353014512934e-14,4.375293925683714,2.989133700457048e-14,8.096361486631295,4.57688969667364e-15,-4.565299804257436e-15,1.5589721795219818e-16,2.8574997847613773e-16,0.9980491433657698,0.06243322374227482,89.02210331727257
401.0000000000001,-1.3833127386408404e-09,-1.5166240083716199e-09,-9.094401690492852e-08,3.1693562749313574e-08,1.775450307692764e-14,4.857251555893314,3.600878958236831e-14,9.851233147273192,4.639754916532129e-15,-4.635541214016474e-15,7.773679891131413e-17,1.8176998853980732e-16,0.9992323009229838,0.0391766357943033,89.5196275006241
402.0000000000001,-4.0660686661038903e-10,2.167411339259781e-09,9.411255848082138e-08,4.0727518238088274e-08,1.8602842561934757e-14,5.1402957485822505,3.6737706554727916e-14,10.151280708161297,5.260383703348682e-15,-5.2555207022911555e-15,5.000647233656829e-17,2.2054071499368808e-16,0.9991207676106469,0.041924834276498714,89.72742250353605
403.0000000000001,-2.2348563979856113e-09,-1.8584283182380841e-09,-1.3335800080180755e-07,4.864296034470716e-08,1.809930296304619e-14,5.051107579967959,3.870001276186653e-14,10.80030143732237,1.0079471153942651e-14,-1.0071022815009005e-14,2.0763652632695392e-16,3.5654631629702545e-16,0.9993741614085313,0.03537351423021435,89.40944372597359
404.00000000000006,-1.7767970108017066e-09,-5.570811430900111e-10,-8.419547501619709e-08,1.6047979277752561e-07,1.781348058023607e-14,5.02086829307304,4.878503529267772e-14,13.75044229981745,1.6423054625069103e-14,-1.6419587278051526e-14,6.019800192845669e-17,3.3204372756621436e-16,0.9997955923809013,0.020218146693573285,89.89497068549986
405.00000000000017,2.5732247702297605e-09,-2.137866981631791e-09,-1.619679393967961e-07,-1.9639281518180315e-08,1.7172190470326e-14,4.888215838256355,5.4629891092197037e-14,15.550881487166949,1.3315253365971915e-14,-1.330406140502264e-14,-3.7479374213821926e-16,3.968021953914465e-16,0.9995558642615909,0.029800574159970773,90.80683713256033
406.00000000000006,3.363558312263684e-09,2.810567237010463e-09,8.076730390573728e-08,-3.854350837780495e-08,1.7530424500545903e-14,5.039658993255188,6.50889781238853e-14,18.711826057242018,4.0140861154927e-15,-3.994873302778945e-15,1.6333641456517286e-16,3.5664527616710314e-16,0.996045157256837,0.0888484367065771,88.82933990269682
407.0000000000001,-7.660186292820954e-10,2.5193464510398997e-09,2.3833386118099646e-08,1.1402483555492763e-07,1.8036509454192316e-14,5.236422915277926,7.020628804632014e-14,20.3825366796181,6.788313654131744e-15,-6.781379763050969e-15,2.690112470203775e-16,1.4738970496879995e-16,0.9997642608598516,0.021712270893536334,88.86415948349091
408.00000000000006,3.0626298751442195e-10,1.0079063358117888e-09,8.240002110033195e-08,1.1204124998557381e-07,1.852176018776688e-14,5.430345890754529,6.892005493110015e-14,20.206488653970613,9.672057423932142e-15,-9.670947751732851e-15,1.381631623661714e-16,4.8737415392617645e-17,0.9999873042016116,0.005038991525424961,89.59075223083273
409.0,-3.0229246036170834e-10,-6.146698652714843e-10,-1.7482206408533293e-07,2.40123919867931e-09,1.861244090412016e-14,5.510628677078867,5.931388218558995e-14,17.56119908208463,1.5284494620260195e-14,-1.5284025420485332e-14,5.1371422503130724e-17,1.0818373108310014e-16,0.9999749506080691,0.007078005113737838,89.90371140677074
