wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,sourcepower_normalized_S0,sourcepower_normalized_S1,sourcepower_normalized_S2,sourcepower_normalized_S3
400.00000000000006,1.0104419818278108e-14,-4.5527214044956805e-15,6.0960484278210306e-18,4.8888740802705787e-17,0.4505677285431336,0.004838352095611652,89.9616407850547,2.736881105350088,-1.2331491974776732,0.001651174442417975,0.013241994431510532
401.0000000000001,1.091642240462672e-14,-5.1659193428984e-15,3.433018816273679e-17,2.7305680313947114e-17,0.47323502343759394,0.0025013396607275035,89.80962285644813,2.9864992266985695,-1.4132848245423686,0.009392003771947818,0.007470248962473151
402.0000000000001,1.1404229943828277e-14,-4.9050587341895814e-15,5.2940998030620006e-17,6.683183160757887e-17,0.4301337705307305,0.005860266930495103,89.69081124833086,3.151191249452691,-1.355354832142312,0.014628537880513817,0.018466821870833146
403.0000000000001,1.1612022076943602e-14,-4.6447221731715836e-15,1.5887752614704957e-17,9.692246460368478e-17,0.39999487730609085,0.008346734441379544,89.90200731211452,3.240653678838329,-1.2962372873504102,0.004433913716160339,0.027048875673743204
404.00000000000006,1.1629812031057259e-14,-4.601329838189273e-15,-2.5564869758076132e-17,8.611828664794474e-17,0.3956556515471904,0.0074049594626264805,90.1591652979593,3.277953133197338,-1.2969206655866945,-0.007205657726838538,0.02427311007171575
405.00000000000017,1.1380855942534818e-14,-4.9111578495564625e-15,-6.703688580149409e-17,6.81555714794273e-17,0.43156818581432765,0.005988615603568325,90.39101696838343,3.2396612632119566,-1.3980045018638307,-0.019082642222522764,0.019401085991146993
406.00000000000006,1.1579947474796408e-14,-5.1368494716997286e-15,2.145614117401786e-17,1.0736909774676021e-16,0.4436025545741888,0.009271984866982129,89.88034113210135,3.329011595296115,-1.4767451658825224,0.00616822683471383,0.030866545133593614
407.0000000000001,1.194426378121473e-14,-5.288268247423979e-15,1.0290984189872648e-16,1.8734573976454186e-16,0.44282925793253536,0.01568499684837744,89.44258165345515,3.4677007061108087,-1.5353086528896565,0.02987714755422731,0.05439087464646426
408.00000000000006,1.21963086870104e-14,-5.529448089243477e-15,1.5852738541382557e-16,1.6259435756771082e-16,0.4535569103234375,0.013331440006998256,89.17889971777687,3.5758034921877413,-1.6211642632861478,0.04647822492176531,0.04767060973291573
409.0,1.2185161444540368e-14,-5.284873971112233e-15,1.9260035627793019e-16,1.2584678185618412e-16,0.4340018279913638,0.010327871520534552,88.95642676998949,3.607689095536935,-1.564704930964316,0.05702363553432814,0.037259749464738964
410.00000000000017,1.2015086605282878e-14,-4.7281030476600815e-15,1.736157101454124e-16,1.2615166298466235e-16,0.3937790637274907,0.010499438508349584,88.9485233225952,3.592253002917222,-1.4136013271507433,0.05190737084235775,0.03771663951056351
411.0,1.170738645773535e-14,-4.1279732083805965e-15,1.5230692342304838e-16,1.3805146775621416e-16,0.35283554091098873,0.011791826318759663,88.94347821893494,3.5345312527237374,-1.2462602450256723,0.04598238751137114,0.041678578650346326
412.0000000000001,1.1605099515639984e-14,-3.93033453418556e-15,2.1977885389887918e-16,1.0234504844750003e-16,0.33920214101406276,0.008818972065648505,88.3997163355713,3.5378736376541178,-1.1981824814959248,0.06700070191339512,0.03120040878226593
413.0000000000001,1.1726656668087621e-14,-3.994209651046771e-15,2.550780055203506e-16,5.772324229843011e-17,0.3413032687702104,0.004922395524336912,88.17297103728276,3.609765590533996,-1.229520140976272,0.07851955022569629,0.01776869398674993
414.00000000000006,1.1836187864443728e-14,-3.903246129535867e-15,1.9488821254213853e-16,6.315296671889669e-17,0.3301830376757119,0.005335583334952814,88.5708040906991,3.678898434879953,-1.2131985603268054,0.06057473472955231,0.019629069180129466
415.0000000000001,1.21659073129901e-14,-3.9410436597921825e-15,1.202093998472037e-16,8.877997523921831e-17,0.3240922720279333,0.007297439718649166,89.12645518677684,3.8180487942690284,-1.23682489158574,0.037725534342708755,0.02786198091903937
416.0,1.1831140553132563e-14,-4.066300844324301e-15,1.1898904918557414e-16,8.238643869513627e-17,0.34384186345066414,0.006963524634429483,89.16193787990615,3.748905734761092,-1.288479203344009,0.03770378070163819,0.02610559743616283
417.00000000000006,1.1418369149309196e-14,-4.041507494839209e-15,5.85093032158014e-17,4.688409759936487e-17,0.3539849642517454,0.004106023985237973,89.58529064106622,3.6530270099770896,-1.2929811470113197,0.018718615783690336,0.014999416521688085
418.00000000000006,1.1400333312351092e-14,-3.921302913026479e-15,4.229882393873511e-17,3.330105408752218e-18,0.3439838938208433,0.00029210596896709945,89.69098917491385,3.6823686131757936,-1.2666018066366185,0.013662746288084159,0.0010756418518457493
419.0000000000001,1.1326736608456122e-14,-4.033982064998902e-15,6.64290399463498e-17,3.8763488215214645e-17,0.35619517985534027,0.0034222997810574372,89.52828748592441,3.693732813231912,-1.31551146959234,0.021663002600249462,0.012641060998008245
420.00000000000017,1.1209045353027481e-14,-4.187049171489506e-15,1.4229263340770525e-16,6.704270091730479e-17,0.37375763747049573,0.005981124958085484,89.02680496282858,3.6903739164280354,-1.3785096377626018,0.046847256504838994,0.022072587536215396
421.00000000000006,1.0567472969842551e-14,-4.2907970480352314e-15,1.980957517409076e-16,7.702620816547778e-17,0.40647063188854815,0.007288990318243078,88.67833450557293,3.5124011690725583,-1.4261688305975935,0.06584277546663439,0.025601858115155546
422.00000000000006,9.681697248742362e-15,-3.991943504552567e-15,1.8278973435165892e-16,7.72915936932114e-17,0.41275059015041593,0.007983269018585709,88.68913852513188,3.2486721534781626,-1.3394878365136385,0.061334692117855874,0.025935023754404336
423.0,8.808554022280986e-15,-3.643452011493979e-15,1.4775654987657402e-16,4.480838124762358e-17,0.413966563743994,0.005086916778200151,88.83884977639613,2.9838066376909063,-1.2341817134237054,0.05005100419079492,0.015178376048174852
424.00000000000006,8.320465723246678e-15,-3.63205729036607e-15,1.5912345185668953e-16,3.108624868955962e-17,0.43693963844298983,0.0037361188331931075,88.74571419111182,2.8452186466094194,-1.2419974400268137,0.05441294122161806,0.010630074970149657
425.0,8.37370605498206e-15,-3.806601088676319e-15,2.1115190307015648e-16,5.839626807079203e-17,0.45528859701730534,0.006973766178005294,88.41253034187405,2.890533559049232,-1.3140069785690385,0.07288787758656348,0.020157905170486802
426.00000000000006,8.736379326918021e-15,-3.914331941509589e-15,2.7282617230590387e-16,1.1669051588510086e-16,0.4491366699066844,0.013356850878207734,88.00648629925787,3.0442089816603457,-1.3639568530213027,0.09506682952818163,0.04066104541013786
427.00000000000017,9.13080748065013e-15,-3.9636036913428015e-15,2.400426328908833e-16,1.5899758705641773e-16,0.43488659066532126,0.01741331064019946,88.26715116322515,3.211628255357446,-1.3941397445003672,0.08443149238624227,0.05592508047138104
428.0,9.365931495696738e-15,-3.962036632608994e-15,2.4818209108295125e-16,1.6709488735648636e-16,0.42385555469379826,0.017840712099299424,88.20783691016689,3.3252985047137753,-1.406689179404018,0.08811505153054536,0.05932569326682934
429.0000000000001,9.415106556670873e-15,-4.153229824258829e-15,2.715967239168893e-16,1.7257130101465173e-16,0.4420662407811871,0.01832919255623082,88.12926068495057,3.374108099315563,-1.4884001900564512,0.09733258996057308,0.061844677057892934
430.00000000000006,9.315061017513038e-15,-4.194683608079746e-15,1.9826108822169294e-16,1.7741874257557676e-16,0.4508146942432669,0.019046439120690217,88.64696875286313,3.3694895237471423,-1.5173215125790007,0.0717159724959115,0.06417677708185342
431.0000000000001,9.331260067273195e-15,-4.422145916499348e-15,1.7794769677561204e-16,1.8889873616773633e-16,0.4742901553506897,0.020243647139387554,88.84782700870805,3.4068574198141923,-1.6145322837979104,0.06496897811529945,0.06896721946092284
432.0000000000001,9.438908046391796e-15,-4.8056251853966464e-15,1.5338779945641024e-16,2.0044791635547902e-16,0.5093886373395642,0.021236345917375908,89.08591593134499,3.478254266664377,-1.770881358621284,0.056523674697463305,0.07386541079547337
433.0000000000001,9.594482492540078e-15,-4.9734924766816336e-15,1.6590455788503656e-16,2.041611226656025e-16,0.5186583865518053,0.021279013518899253,89.0447248487727,3.568434456125564,-1.8497695873509745,0.061704166039757834,0.07593276503320177
434.0000000000001,9.794194441478471e-15,-4.997558248298797e-15,2.0648307576534387e-16,2.046425121227231e-16,0.5106925402059079,0.02089426683791991,88.81703392334654,3.6764801358144066,-1.875950466087789,0.07750825562725444,0.07681735698201823
435.0,9.956650113630194e-15,-4.774078899748277e-15,2.4586697848126387e-16,1.8715276560712396e-16,0.4801219061395953,0.018796760303038115,88.52592449073038,3.7720275645627472,-1.808636137629847,0.09314548663083903,0.07090189798753858
436.0000000000001,1.0399076119040495e-14,-4.996851333100946e-15,2.4969398095987e-16,1.7534496911600725e-16,0.48110870843364384,0.01686159107874537,88.56964713361441,3.9759901360051426,-1.9104996813242523,0.09546817370617547,0.0670415198064439
437.0000000000001,1.0978768690848024e-14,-5.403356512192146e-15,2.633180020225239e-16,1.733745155542711e-16,0.49274822213588837,0.015791799648606976,88.6050259615588,4.236273266248996,-2.0849418896759655,0.10160401807353812,0.06689837867735401
438.00000000000006,1.128962193856468e-14,-5.693941732534347e-15,2.866097334547476e-16,1.537277564500692e-16,0.504990386829623,0.013616732011631345,88.55919845905179,4.396230194586213,-2.2172468402395844,0.11160713539679962,0.05986228842112238
439.00000000000006,1.1386580699463691e-14,-5.871728100458504e-15,2.98511595595652e-16,1.3482106863615563e-16,0.5163368481100781,0.011840347176611652,88.54482854296273,4.474618289840243,-2.30743035549891,0.11730698447907294,0.052981034034524775
440.00000000000006,1.133528255654853e-14,-5.799128722830069e-15,3.1394611389869694e-16,1.2965050857077477e-16,0.5123489856741327,0.01143778356860404,88.45060816835178,4.495185729083954,-2.299736292054466,0.12450030106073487,0.05141496146993983
441.0000000000001,1.1108187699057321e-14,-5.550954533807263e-15,3.368284280062531e-16,1.2975252800887265e-16,0.500636518167794,0.01168080082225149,88.26379288567739,4.4453110132495155,-2.221399204955352,0.13479310587439797,0.05192479253872855
442.0000000000001,1.0819250699215256e-14,-5.2824936000249924e-15,3.338698999754948e-16,1.2070543765523784e-16,0.48922370278808897,0.011156543185009372,88.19177012254549,4.36908853833449,-2.1332052360491573,0.1348251550713785,0.04874392495705821
443.0000000000001,1.0470698571320913e-14,-5.018176571868019e-15,3.18432367411422e-16,1.222916324530339e-16,0.480222936088411,0.011679414856616048,88.18455956997234,4.266729851481394,-2.044868700340473,0.12975876236506015,0.04983290801655897
444.00000000000006,1.0277140460665835e-14,-4.949014223606831e-15,3.2716857472077194e-16,1.3826192067422034e-16,0.4826066798330375,0.013453345432359948,88.10890191877704,4.22579822844384,-2.0349566709440663,0.13452656298208868,0.056851123294709704
445.00000000000006,1.0092358956790362e-14,-4.888440667686112e-15,3.3807791067456763e-16,1.4870481747874538e-16,0.48552744186529045,0.01473439639983212,88.02190057480954,4.187331235119333,-2.0282196051952073,0.14026891050273474,0.06169779827564689
446.00000000000006,9.934221626438745e-15,-4.767225627595502e-15,3.592742765281651e-16,1.450248661704697e-16,0.4812399705132978,0.014598513262931778,87.84507153642996,4.158894115962669,-1.9957664885699564,0.1504077250192546,0.06071367091100995
447.00000000000006,9.691799527499341e-15,-4.503721226172984e-15,3.6976436741505725e-16,1.4054140917374897e-16,0.46625757273081425,0.014501064407593167,87.65321549720949,4.093917615816146,-1.9024190102405028,0.15619234107829305,0.05936616302633019
448.0000000000001,9.304469507495968e-15,-4.116369308590108e-15,3.7172255826481794e-16,1.0957193195701277e-16,0.4442079315900449,0.011776268584548345,87.41999316451923,3.9655940748777154,-1.754409504701199,0.15842931973346436,0.0466999009230535
449.00000000000006,8.741584489412245e-15,-3.666942505933813e-15,3.531992890058589e-16,6.094044814530779e-17,0.4214239750079077,0.006971327477200329,87.24912619069973,3.7590673556257648,-1.5768633118752988,0.15188321052553533,0.026205689544920675
450.0000000000001,8.099812386907693e-15,-3.3298905915575444e-15,3.2071645122124613e-16,2.6734203004427825e-17,0.4130095348741003,0.0033005953381883553,87.24928008401992,3.514225281362552,-1.444723055553433,0.13914765024092987,0.011599035581008901
451.00000000000006,7.507896593327849e-15,-2.9619686539688773e-15,2.8595948456244293e-16,2.642903273622469e-19,0.3963480846565666,3.5201647235940574e-05,87.24277127158872,3.286465170090418,-1.2965557923132731,0.1251743247112193,0.00011568898757072833
452.00000000000006,7.172713470779789e-15,-2.6354975207240607e-15,2.6351381406457837e-16,-6.01219745222066e-18,0.3692659219374818,-0.0008382040460298824,87.14509021056189,3.1676836695148265,-1.1639141158299766,0.11637554028952211,-0.0026551652683301126
453.0000000000001,7.003039691959649e-15,-2.5439167773517966e-15,2.5587146652779376e-16,-2.368815328471968e-18,0.3650918031643145,-0.00033825530522005456,87.12820498533968,3.120211117687929,-1.1334445841109848,0.11400377974092696,-0.001055427963964538
454.0000000000001,6.81419568063686e-15,-2.5528733803299756e-15,2.5172465723394066e-16,-1.0216247578845611e-17,0.37645733474456333,-0.001499259495566877,87.18429280548659,3.0629689646121765,-1.147512091082845,0.11314979035987087,-0.004592185304821451
455.00000000000017,6.695365717586973e-15,-2.5224543088347876e-15,2.2744176927090293e-16,-3.296333699790847e-17,0.37827469226265475,-0.0049233064164549535,87.4238761850601,3.036158745717691,-1.1438615952411608,0.10313840140195252,-0.014947939834167732
456.0000000000001,6.722440817808519e-15,-2.4746486994509157e-15,1.9380526731739793e-16,-5.2299410659616605e-17,0.3692447756406004,-0.007779824631712555,87.76097417594629,3.0753244583370694,-1.1320810219783168,0.08866036829314107,-0.0239254849714788
457.00000000000006,6.780948251178934e-15,-2.5157128041308748e-15,1.5783588148610404e-16,-4.8212501980442123e-17,0.37172666142544786,-0.007109994088519981,88.20498349197977,3.129390893262521,-1.1609952543056707,0.07284087001649098,-0.022249950751764787
458.0000000000001,6.945824541573364e-15,-2.57447695390636e-15,1.4508162487271178e-16,-1.2486752948017276e-17,0.37123910204115046,-0.0017977351534406575,88.38728757038267,3.233629844502398,-1.1985482014853024,0.0675427761339668,-0.005813210044676808
459.00000000000006,7.148605864824061e-15,-2.696427666941274e-15,1.3264513831361852e-16,3.4591014507447596e-17,0.3776524188194912,0.004838847624493973,88.59186191976511,3.3571958632153156,-1.266321850734369,0.062294063771700665,0.016244959227680423
460.0000000000001,7.276767150077007e-15,-2.7520985514439035e-15,1.253581913909785e-16,7.205892100222841e-17,0.3785956112638015,0.009902600910002437,88.69598891413138,3.447262768629891,-1.3037667244708284,0.05938662279723038,0.03413686742965188
461.00000000000006,7.312794266690441e-15,-2.695996482574532e-15,1.1892278857404426e-16,8.944932831259263e-17,0.36902694157486404,0.01223189454679884,88.73713491029,3.494553076322753,-1.2883314446366834,0.05682943913098584,0.04274500471777139
462.00000000000017,7.318351497743518e-15,-2.657646894670517e-15,1.2133787808699231e-16,8.153277552268434e-17,0.36352658964806356,0.0111408662931568,88.69295582263136,3.527652123133586,-1.2810608664279821,0.058488284333169896,0.03930110063260199
463.0000000000001,7.192003914332936e-15,-2.638400359898041e-15,1.3146858127463953e-16,9.279387689823574e-17,0.3673070576628147,0.012902367407407403,88.57368692850501,3.49686175482594,-1.2828304075390904,0.06392202497336276,0.04511779513367566
464.00000000000006,7.024749494406271e-15,-2.609087262000265e-15,1.1930322300464701e-16,8.559297838210788e-17,0.37180165237710167,0.012184488350832242,88.6909573455835,3.4451437521062687,-1.2795731273460853,0.05850980930606686,0.041977313914481305
465.00000000000017,6.819381330194565e-15,-2.576448790041791e-15,1.0590477964402964e-16,8.828869823849708e-17,0.3781317324106655,0.012946731376873757,88.82309267796403,3.37334975431654,-1.2744943378388038,0.052388016609556845,0.04367385310937933
466.0000000000001,6.6316721519971634e-15,-2.55050187894202e-15,9.245355056584453e-17,8.456316765147632e-17,0.3848466800102457,0.012751409556036281,88.96199255056436,3.3088059557812497,-1.2725471968232234,0.04612876688321551,0.04219193988361879
467.0000000000001,6.648380838754327e-15,-2.619960248940434e-15,8.536014695056014e-17,8.290403182036172e-17,0.3942840355414248,0.012469807887223112,89.06696165734586,3.345707697024645,-1.31845954426717,0.04295633893397018,0.041720332228700995
468.00000000000006,6.536981836342272e-15,-2.6296521239699974e-15,6.354085307325554e-17,7.195306673461508e-17,0.40239054558992005,0.011007077659997902,89.30790951710733,3.3179151430832667,-1.3347080994863418,0.03225084050931803,0.03652054964920057
469.00000000000006,6.4155609987261635e-15,-2.649006998711417e-15,3.9302123718293984e-17,6.368607957098713e-17,0.412948850014623,0.009926813817783396,89.57499534541908,3.2842075374395066,-1.3560604838182415,0.02011925862424654,0.03260171676312287
470.00000000000006,6.320579235614579e-15,-2.676008017445546e-15,1.9545202581042743e-17,5.539657416674655e-17,0.4233914795624954,0.008764477447668622,89.79076338757538,3.2632691543906103,-1.3816035041577823,0.010091046140145537,0.028600848909329155
471.0,6.257929493795919e-15,-2.6673608405511636e-15,6.010295957277811e-18,4.193006836798151e-17,0.4262380416094588,0.006700310128062448,89.93544855200406,3.258508651018125,-1.3888968200967704,0.0031295656800520186,0.02183301851679585
472.0000000000001,6.124868737582787e-15,-2.5549355404511433e-15,4.019210916506329e-18,2.9247719516393e-17,0.41714178887052306,0.004775240216484341,89.9549335729058,3.216394896446436,-1.3416910606805634,0.0021106361676404865,0.015359058261606006
473.0,5.941029937447674e-15,-2.3871467088930447e-15,1.6644947443374748e-17,2.6957737497003338e-17,0.40181664858570515,0.004537552879018928,89.80024902117289,3.14637793543338,-1.2642363045775575,0.0088151879259477,0.014276856259407366
474.00000000000006,5.781646930633667e-15,-2.196263386841541e-15,2.9699054937776585e-17,3.3408617765161e-17,0.3799028559359492,0.005778391203403945,89.61263143447819,3.0879447247658076,-1.1730117769142856,0.01586209623761751,0.017843352634184358
475.0,5.660100874761285e-15,-2.0630329294772804e-15,3.366665810178481e-17,3.8412932519721985e-17,0.3645354844613151,0.006786616240535122,89.53253625143331,3.048619293926928,-1.1111819615893832,0.018133391210182488,0.020689809211373207
476.00000000000006,5.563786300430887e-15,-2.0330845327755695e-15,4.40436360841005e-17,4.003579208704718e-17,0.36549957810768224,0.007195781779747113,89.37948477639787,3.0220582824708626,-1.10430193028118,0.023922995606028286,0.02174607192633769
476.99999999999994,5.6508483318292424e-15,-2.0210442566907212e-15,5.58140069907991e-17,3.715819005813968e-17,0.35778960655204384,0.006575683486113166,89.20904888141355,3.0952216271059863,-1.1070160664925264,0.0305718206167892,0.020353197739221156
478.0000000000001,5.710797253207857e-15,-2.034662404814933e-15,6.3077786153171e-17,3.9673428618530005e-17,0.3564545957120116,0.006947091073185049,89.11215399834593,3.1543720248632625,-1.1238504687211726,0.03484116056126916,0.02191370973543222
479.0000000000001,5.911260213096427e-15,-2.1237513880507377e-15,7.187233097826192e-17,4.187742712048012e-17,0.35947786442134144,0.007084348448694657,89.03086344408129,3.2925070615611953,-1.18290621459458,0.0400320995432604,0.02332526729388726
480.00000000000006,6.1938268994192805e-15,-2.2335661989256156e-15,8.416536020626565e-17,4.2991148130935284e-17,0.3608675919570847,0.0069409670029632305,88.92099920695492,3.478793079138575,-1.2544933464880645,0.047271884949870634,0.024146187972437706
481.00000000000006,6.4991705757871745e-15,-2.3091061660470867e-15,1.0308594830685742e-16,4.229778182512067e-17,0.35564631492130105,0.006508181518223592,88.72191441626049,3.680805125944041,-1.307762231076028,0.05838272476711012,0.023955347892851666
482.0000000000001,6.776994690020634e-15,-2.3413794811880654e-15,1.2401496112230564e-16,3.838184414423395e-17,0.3459736380071753,0.005663549390226405,88.4840346646829,3.8701685762365026,-1.3371020205287172,0.0708217768305906,0.02191889088001764
