case_id,source_x_nm,peak_angle_deg,angular_fwhm_deg,eta5,eta10,eta20,leakage20_40,leakage40_60,lobe_class,decision_role
x_m2500_nm,-2500.0,12.350349028551616,17.401756440199073,0.13668875143658943,0.30367169859971965,0.6992760772601689,0.652309169818104,0.2623292547897432,moderate_offaxis,diagnostic_case
x_0_nm,0.0,13.002878162913943,46.80928126269771,0.13676851682708294,0.2696324611112974,0.633624151960325,1.0330229723004698,0.14499923506249604,moderate_offaxis,diagnostic_case
x_2500_nm,2500.0,-12.350349028551609,17.401756440199073,0.13668873960544375,0.3036716753925147,0.6992760450264139,0.6523092279676531,0.262329236025467,moderate_offaxis,diagnostic_case
incoherent_average,average,12.350349028551616,44.392201713641114,0.13671262710777338,0.2934811715566548,0.6796214780331167,0.7662856329943483,0.22720349707302373,moderate_offaxis,primary_decision
