wavelength_nm,frequency_hz,n_real,k_imag,epsilon_real,epsilon_imag,source_fsp_sha256,extraction_method
421.8,7.10745514462e+14,2.46269471463,0.0938317883791,6.05606085293,0.46215809861,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
421.9,7.10577051434e+14,2.46248808092,0.0937864644288,6.05505164774,0.461896101614,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.0,7.10408668246e+14,2.46228176527,0.0937412437096,6.05404407082,0.46163471008,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.1,7.10240364842e+14,2.46207576703,0.0936961258811,6.05303811858,0.461373921992,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.2,7.10072141165e+14,2.46187008552,0.0936511106039,6.05203378744,0.461113735342,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.3,7.09903997158e+14,2.46166472008,0.0936061975402,6.05103107385,0.46085414813,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.4,7.09735932765e+14,2.46145967005,0.0935613863533,6.05002997425,0.460595158364,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.5,7.09567947929e+14,2.46125493477,0.0935166767079,6.04903048509,0.46033676406,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.6,7.09400042593e+14,2.46105051358,0.0934720682701,6.04803260283,0.460078963242,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.7,7.09232216702e+14,2.46084640582,0.093427560707,6.04703632396,0.459821753941,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.8,7.09064470199e+14,2.46064261085,0.0933831536873,6.04604164495,0.459565134197,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
422.9,7.08896803027e+14,2.46043912801,0.0933388468807,6.0450485623,0.459309102057,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.0,7.0872921513e+14,2.46023595664,0.0932946399585,6.04405707251,0.459053655576,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.1,7.08561706452e+14,2.4600330961,0.0932505325929,6.04306717209,0.458798792816,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.2,7.08394276938e+14,2.45983054574,0.0932065244577,6.04207885757,0.458544511847,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.3,7.0822692653e+14,2.45962830492,0.0931626152277,6.04109212548,0.458290810749,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.4,7.08059655172e+14,2.45942637298,0.093118804579,6.04010697236,0.458037687605,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.5,7.0789246281e+14,2.4592247493,0.0930750921892,6.03912339477,0.457785140509,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.6,7.07725349386e+14,2.45902343322,0.0930314777367,6.03814138925,0.457533167562,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.7,7.07558314845e+14,2.4588224241,0.0929879609015,6.03716095239,0.457281766872,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.8,7.07391359132e+14,2.45862172132,0.0929445413647,6.03618208076,0.457030936554,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
423.9,7.07224482189e+14,2.45842132423,0.0929012188087,6.03520477095,0.456780674732,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.0,7.07057683962e+14,2.45822123219,0.0928579929169,6.03422901956,0.456530979535,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.1,7.06890964395e+14,2.45802144459,0.0928148633741,6.0332548232,0.456281849101,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.2,7.06724323432e+14,2.45782196078,0.0927718298663,6.03228217848,0.456033281575,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.3,7.06557761018e+14,2.45762278014,0.0927288920807,6.03131108204,0.45578527511,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.4,7.06391277097e+14,2.45742390204,0.0926860497057,6.03034153049,0.455537827864,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.5,7.06224871614e+14,2.45722532585,0.0926433024307,6.0293735205,0.455290938006,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.6,7.06058544512e+14,2.45702705095,0.0926006499465,6.02840704871,0.455044603708,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.7,7.05892295738e+14,2.45682907671,0.0925580919451,6.02744211179,0.454798823152,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.8,7.05726125235e+14,2.45663140252,0.0925156281196,6.02647870641,0.454553594525,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
424.9,7.05560032949e+14,2.45643402776,0.0924732581643,6.02551682925,0.454308916025,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.0,7.05394018824e+14,2.4562369518,0.0924309817745,6.024556477,0.454064785851,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.1,7.05228082804e+14,2.45604017403,0.0923887986469,6.02359764636,0.453821202215,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.2,7.05062224835e+14,2.45584369385,0.0923467084793,6.02264033404,0.453578163333,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.3,7.04896444862e+14,2.45564751062,0.0923047109706,6.02168453675,0.453335667427,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.4,7.0473074283e+14,2.45545162375,0.0922628058208,6.02073025122,0.453093712728,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.5,7.04565118684e+14,2.45525603262,0.0922209927311,6.01977747419,0.452852297474,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.6,7.04399572368e+14,2.45506073662,0.0921792714039,6.01882620241,0.452611419907,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.7,7.04234103829e+14,2.45486573515,0.0921376415426,6.01787643261,0.45237107828,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.8,7.04068713011e+14,2.4546710276,0.0920961028518,6.01692816157,0.45213127085,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
425.9,7.03903399859e+14,2.45447661337,0.0920546550373,6.01598138606,0.451891995881,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.0,7.03738164319e+14,2.45428249186,0.0920132978058,6.01503610286,0.451653251645,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.1,7.03573006337e+14,2.45408866246,0.0919720308653,6.01409230874,0.451415036419,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.2,7.03407925856e+14,2.45389512458,0.0919308539249,6.01315000052,0.451177348489,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.3,7.03242922824e+14,2.45370187762,0.0918897666946,6.01220917499,0.450940186145,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.4,7.03077997186e+14,2.45350892098,0.0918487688858,6.01126982897,0.450703547684,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.5,7.02913148886e+14,2.45331625407,0.0918078602108,6.01033195929,0.450467431413,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.6,7.02748377872e+14,2.4531238763,0.091767040383,6.00939556277,0.450231835642,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.7,7.02583684087e+14,2.45293178707,0.091726309117,6.00846063625,0.449996758688,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.8,7.02419067479e+14,2.4527399858,0.0916856661282,6.00752717658,0.449762198875,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
426.9,7.02254527993e+14,2.4525484719,0.0916451111334,6.00659518063,0.449528154535,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.0,7.02090065574e+14,2.45235724478,0.0916046438503,6.00566464524,0.449294624003,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.1,7.01925680169e+14,2.45216630385,0.0915642639977,6.00473556731,0.449061605625,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.2,7.01761371723e+14,2.45197564854,0.0915239712955,6.00380794371,0.448829097748,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.3,7.01597140183e+14,2.45178527826,0.0914837654645,6.00288177133,0.44859709873,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.4,7.01432985494e+14,2.45159519242,0.0914436462267,6.00195704707,0.448365606934,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.5,7.01268907602e+14,2.45140539046,0.0914036133051,6.00103376784,0.448134620727,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.6,7.01104906455e+14,2.45121587179,0.0913636664239,6.00011193055,0.447904138485,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.7,7.00940981997e+14,2.45102663583,0.0913238053079,5.99919153213,0.44767415859,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.8,7.00777134175e+14,2.45083768202,0.0912840296834,5.99827256952,0.447444679429,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
427.9,7.00613362935e+14,2.45064900977,0.0912443392776,5.99735503964,0.447215699396,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.0,7.00449668224e+14,2.45046061852,0.0912047338185,5.99643893946,0.44698721689,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.1,7.00286049988e+14,2.4502725077,0.0911652130354,5.99552426592,0.446759230319,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.2,7.00122508174e+14,2.45008467674,0.0911257766585,5.994611016,0.446531738093,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.3,6.99959042727e+14,2.44989712506,0.0910864244189,5.99369918667,0.446304738632,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.4,6.99795653595e+14,2.44970985211,0.091047156049,5.9927887749,0.44607823036,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.5,6.99632340723e+14,2.44952285732,0.0910079712819,5.99187977769,0.445852211706,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.6,6.9946910406e+14,2.44933614012,0.0909688698518,5.99097219204,0.445626681109,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.7,6.9930594355e+14,2.44914969997,0.090929851494,5.99006601495,0.445401637009,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.8,6.99142859142e+14,2.44896353628,0.0908909159446,5.98916124343,0.445177077855,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
428.9,6.98979850781e+14,2.44877764851,0.0908520629409,5.98825787452,0.444953002102,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.0,6.98816918415e+14,2.4485920361,0.0908132922209,5.98735590523,0.444729408209,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.1,6.9865406199e+14,2.4484066985,0.090774603524,5.9864553326,0.444506294643,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.2,6.98491281454e+14,2.44822163514,0.09073599659,5.98555615369,0.444283659875,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.3,6.98328576753e+14,2.44803684548,0.0906974711603,5.98465836553,0.444061502384,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.4,6.98165947834e+14,2.44785232896,0.0906590269767,5.98376196521,0.443839820652,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.5,6.98003394645e+14,2.44766808503,0.0906206637823,5.98286694978,0.443618613169,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.6,6.97840917132e+14,2.44748411315,0.0905823813211,5.98197331632,0.44339787843,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.7,6.97678515243e+14,2.44730041277,0.0905441793379,5.98108106192,0.443177614935,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.8,6.97516188925e+14,2.44711698333,0.0905060575787,5.98019018367,0.442957821191,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
429.9,6.97353938125e+14,2.44693382431,0.0904680157903,5.97930067866,0.442738495711,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.0,6.97191762791e+14,2.44675093515,0.0904300537203,5.97841254402,0.442519637011,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.1,6.97029662869e+14,2.4465683153,0.0903921711175,5.97752577685,0.442301243615,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.2,6.96867638308e+14,2.44638596424,0.0903543677314,5.97664037427,0.442083314052,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.3,6.96705689054e+14,2.44620388142,0.0903166433127,5.97575633343,0.441865846857,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.4,6.96543815056e+14,2.44602206631,0.0902789976127,5.97487365145,0.441648840569,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.5,6.9638201626e+14,2.44584051836,0.0902414303839,5.97399232548,0.441432293735,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.6,6.96220292615e+14,2.44565923704,0.0902039413796,5.97311235268,0.441216204905,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.7,6.96058644068e+14,2.44547822182,0.0901665303539,5.97223373021,0.441000572636,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.8,6.95897070566e+14,2.44529747217,0.0901291970621,5.97135645524,0.440785395489,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
430.9,6.95735572058e+14,2.44511698755,0.09009194126,5.97048052494,0.440570672033,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.0,6.95574148492e+14,2.44493676744,0.0900547627047,5.9696059365,0.44035640084,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.1,6.95412799814e+14,2.44475681131,0.0900176611539,5.9687326871,0.440142580488,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.2,6.95251525974e+14,2.44457711862,0.0899806363664,5.96786077396,0.43992920956,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.3,6.95090326919e+14,2.44439768886,0.0899436881018,5.96699019427,0.439716286647,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.4,6.94929202596e+14,2.4442185215,0.0899068161205,5.96612094524,0.439503810341,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.5,6.94768152955e+14,2.44403961601,0.089870020184,5.96525302411,0.439291779243,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.6,6.94607177943e+14,2.44386097188,0.0898333000544,5.96438642809,0.439080191957,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.7,6.94446277508e+14,2.44368258859,0.089796655495,5.96352115443,0.438869047093,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.8,6.94285451598e+14,2.44350446561,0.0897600862696,5.96265720036,0.438658343266,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
431.9,6.94124700162e+14,2.44332660243,0.0897235921431,5.96179456313,0.438448079097,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.0,6.93964023148e+14,2.44314899852,0.0896871728814,5.96093324001,0.438238253211,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.1,6.93803420505e+14,2.44297165339,0.0896508282508,5.96007322826,0.438028864239,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.2,6.9364289218e+14,2.44279456651,0.089614558019,5.95921452514,0.437819910817,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.3,6.93482438122e+14,2.44261773736,0.0895783619541,5.95835712795,0.437611391586,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.4,6.93322058279e+14,2.44244116545,0.0895422398254,5.95750103396,0.437403305192,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.5,6.93161752601e+14,2.44226485025,0.0895061914027,5.95664624046,0.437195650285,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.6,6.93001521036e+14,2.44208879126,0.089470216457,5.95579274477,0.436988425523,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.7,6.92841363531e+14,2.44191298797,0.0894343147599,5.95494054418,0.436781629565,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.8,6.92681280037e+14,2.44173743988,0.0893984860838,5.95408963601,0.436575261079,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
432.9,6.92521270501e+14,2.44156214648,0.0893627302022,5.95324001758,0.436369318736,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.0,6.92361334873e+14,2.44138710727,0.0893270468891,5.95239168622,0.436163801211,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.1,6.92201473101e+14,2.44121232174,0.0892914359196,5.95154463927,0.435958707185,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.2,6.92041685134e+14,2.44103778939,0.0892558970694,5.95069887407,0.435754035345,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.3,6.91881970921e+14,2.44086350973,0.0892204301152,5.94985438797,0.435549784381,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.4,6.91722330411e+14,2.44068948225,0.0891850348345,5.94901117832,0.435345952989,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.5,6.91562763552e+14,2.44051570646,0.0891497110053,5.94816924248,0.435142539869,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
