wavelength_nm,k_imag,absorption_coefficient_m_inv,absorption_coefficient_cm_inv,intensity_remaining_100nm,intensity_remaining_400nm,intensity_remaining_1um
449.0,0.0844159240705,2362587.50028,23625.8750028,0.789576344598,0.388665967312,0.0941762266495
449.1,0.0843894783691,2361321.44542,23613.2144542,0.789676315623,0.388862846134,0.0942955344276
449.2,0.0843630774865,2360057.20807,23600.5720807,0.789776155763,0.389059541838,0.0944148217524
449.3,0.0843367212951,2358794.78343,23587.9478343,0.789875865345,0.389256054791,0.0945340886165
449.4,0.084310409668,2357534.16675,23575.3416675,0.78997544469,0.389452385356,0.0946533350116
449.5,0.0842841424785,2356275.35328,23562.7535328,0.790074894123,0.389648533898,0.0947725609306
449.6,0.0842579196004,2355018.33829,23550.1833829,0.790174213963,0.38984450078,0.0948917663663
449.7,0.084231740908,2353763.11706,23537.6311706,0.790273404533,0.390040286364,0.0950109513116
449.8,0.0842056062758,2352509.6849,23525.096849,0.790372466151,0.390235891011,0.0951301157602
449.9,0.0841795155791,2351258.03713,23512.5803713,0.790471399136,0.39043131508,0.0952492597053
450.0,0.0841534686933,2350008.16908,23500.0816908,0.790570203806,0.390626558933,0.0953683831409
450.1,0.0841274654942,2348760.07609,23487.6007609,0.790668880476,0.390821622929,0.0954874860615
450.2,0.0841015058583,2347513.75353,23475.1375353,0.790767429463,0.391016507423,0.095606568461
450.3,0.0840755896622,2346269.19679,23462.6919679,0.790865851081,0.391211212776,0.0957256303345
450.4,0.0840497167832,2345026.40126,23450.2640126,0.790964145643,0.391405739342,0.0958446716765
450.5,0.0840238870987,2343785.36236,23437.8536236,0.791062313463,0.391600087477,0.0959636924827
450.6,0.0839981004868,2342546.0755,23425.460755,0.79116035485,0.391794257536,0.0960826927482
450.7,0.0839723568258,2341308.53613,23413.0853613,0.791258270118,0.391988249874,0.0962016724688
450.8,0.0839466559946,2340072.73972,23400.7273972,0.791356059573,0.392182064843,0.0963206316402
450.9,0.0839209978723,2338838.68173,23388.3868173,0.791453723526,0.392375702795,0.0964395702589
451.0,0.0838953823386,2337606.35765,23376.0635765,0.791551262284,0.392569164083,0.0965584883209
451.1,0.0838698092733,2336375.76299,23363.7576299,0.791648676153,0.392762449057,0.0966773858235
451.2,0.083844278557,2335146.89326,23351.4689326,0.79174596544,0.392955558067,0.0967962627631
451.3,0.0838187900704,2333919.74401,23339.1974401,0.791843130449,0.393148491463,0.0969151191371
451.4,0.0837933436947,2332694.31078,23326.9431078,0.791940171483,0.393341249593,0.0970339549428
451.5,0.0837679393116,2331470.58913,23314.7058913,0.792037088846,0.393533832803,0.0971527701777
451.6,0.0837425768029,2330248.57464,23302.4857464,0.79213388284,0.393726241443,0.0972715648401
451.7,0.0837172560511,2329028.26291,23290.2826291,0.792230553766,0.393918475857,0.0973903389277
451.8,0.0836919769389,2327809.64954,23278.0964954,0.792327101922,0.39411053639,0.0975090924391
451.9,0.0836667393496,2326592.73017,23265.9273017,0.79242352761,0.394302423388,0.0976278253724
452.0,0.0836415431666,2325377.50042,23253.7750042,0.792519831125,0.394494137193,0.097746537727
452.1,0.0836163882739,2324163.95595,23241.6395595,0.792616012767,0.39468567815,0.0978652295015
452.2,0.0835912745558,2322952.09243,23229.5209243,0.792712072831,0.394877046599,0.0979839006954
452.3,0.083566201897,2321741.90553,23217.4190553,0.792808011612,0.395068242882,0.098102551308
452.4,0.0835411701826,2320533.39096,23205.3339096,0.792903829405,0.395259267341,0.0982211813391
452.5,0.083516179298,2319326.54443,23193.2654443,0.792999526503,0.395450120314,0.0983397907887
452.6,0.0834912291292,2318121.36166,23181.2136166,0.793095103199,0.39564080214,0.0984583796566
452.7,0.0834663195623,2316917.83838,23169.1783838,0.793190559785,0.395831313159,0.0985769479435
452.8,0.0834414504839,2315715.97036,23157.1597036,0.793285896551,0.396021653707,0.0986954956499
452.9,0.083416621781,2314515.75336,23145.1575336,0.793381113787,0.396211824121,0.0988140227766
453.0,0.083391833341,2313317.18317,23133.1718317,0.793476211781,0.396401824737,0.0989325293244
453.1,0.0833670850515,2312120.25556,23121.2025556,0.793571190823,0.39659165589,0.0990510152948
453.2,0.0833423768008,2310924.96637,23109.2496637,0.793666051199,0.396781317914,0.0991694806888
453.3,0.0833177084771,2309731.31141,23097.3131141,0.793760793196,0.396970811144,0.0992879255087
453.4,0.0832930799695,2308539.28652,23085.3928652,0.793855417097,0.397160135912,0.0994063497555
453.5,0.083268491167,2307348.88755,23073.4888755,0.793949923189,0.397349292549,0.0995247534319
453.6,0.0832439419592,2306160.11036,23061.6011036,0.794044311755,0.397538281389,0.09964313654
453.7,0.0832194322361,2304972.95084,23049.7295084,0.794138583078,0.39772710276,0.099761499082
453.8,0.0831949618879,2303787.40487,23037.8740487,0.794232737438,0.397915756993,0.099879841061
453.9,0.0831705308053,2302603.46837,23026.0346837,0.794326775118,0.398104244417,0.0999981624795
454.0,0.0831461388794,2301421.13725,23014.2113725,0.794420696396,0.39829256536,0.10011646334
454.1,0.0831217860014,2300240.40745,23002.4040745,0.794514501554,0.398480720149,0.100234743647
454.2,0.0830974720631,2299061.2749,22990.612749,0.794608190867,0.398668709112,0.100353003404
454.3,0.0830731969566,2297883.73559,22978.8373559,0.794701764615,0.398856532575,0.100471242613
454.4,0.0830489605744,2296707.78546,22967.0778546,0.794795223074,0.399044190862,0.100589461279
454.5,0.0830247628091,2295533.42052,22955.3342052,0.794888566519,0.399231684298,0.100707659406
454.6,0.083000603554,2294360.63677,22943.6063677,0.794981795226,0.399419013208,0.100825836998
454.7,0.0829764827026,2293189.43021,22931.8943021,0.795074909468,0.399606177913,0.100943994059
454.8,0.0829524001487,2292019.79688,22920.1979688,0.795167909518,0.399793178737,0.101062130594
454.9,0.0829283557865,2290851.7328,22908.517328,0.79526079565,0.399980016,0.101180246608
455.0,0.0829043495105,2289685.23405,22896.8523405,0.795353568133,0.400166690024,0.101298342105
455.1,0.0828803812156,2288520.29667,22885.2029667,0.79544622724,0.400353201129,0.101416417092
455.2,0.0828564507971,2287356.91675,22873.5691675,0.79553877324,0.400539549634,0.101534471572
455.3,0.0828325581505,2286195.09039,22861.9509039,0.795631206402,0.400725735858,0.101652505553
455.4,0.0828087031717,2285034.81368,22850.3481368,0.795723526993,0.400911760118,0.101770519038
455.5,0.082784885757,2283876.08274,22838.7608274,0.795815735282,0.401097622731,0.101888512035
455.6,0.082761105803,2282718.89371,22827.1889371,0.795907831535,0.401283324014,0.102006484549
455.7,0.0827373632066,2281563.24272,22815.6324272,0.795999816017,0.401468864282,0.102124436586
455.8,0.082713657865,2280409.12593,22804.0912593,0.796091688994,0.401654243852,0.102242368153
455.9,0.0826899896759,2279256.53952,22792.5653952,0.796183450729,0.401839463035,0.102360279256
456.0,0.0826663585372,2278105.47964,22781.0547964,0.796275101485,0.402024522147,0.102478169903
456.1,0.0826427643472,2276955.94252,22769.5594252,0.796366641526,0.402209421499,0.102596040099
456.2,0.0826192070045,2275807.92434,22758.0792434,0.796458071112,0.402394161404,0.102713889852
456.3,0.082595686408,2274661.42132,22746.6142132,0.796549390505,0.402578742173,0.102831719169
456.4,0.0825722024569,2273516.4297,22735.164297,0.796640599964,0.402763164116,0.102949528058
456.5,0.0825487550509,2272372.94573,22723.7294573,0.796731699749,0.402947427544,0.103067316526
456.6,0.0825253440899,2271230.96564,22712.3096564,0.796822690118,0.403131532765,0.10318508458
456.7,0.0825019694741,2270090.48572,22700.9048572,0.796913571328,0.403315480087,0.10330283223
456.8,0.082478631104,2268951.50223,22689.5150223,0.797004343637,0.403499269819,0.103420559482
456.9,0.0824553288806,2267814.01147,22678.1401147,0.797095007301,0.403682902268,0.103538266344
457.0,0.0824320627051,2266678.00976,22666.7800976,0.797185562574,0.403866377738,0.103655952826
457.1,0.082408832479,2265543.49339,22655.4349339,0.797276009711,0.404049696537,0.103773618936
457.2,0.0823856381041,2264410.4587,22644.104587,0.797366348967,0.404232858969,0.103891264682
457.3,0.0823624794827,2263278.90203,22632.7890203,0.797456580593,0.404415865338,0.104008890073
457.4,0.0823393565171,2262148.81972,22621.4881972,0.797546704842,0.404598715947,0.104126495118
457.5,0.0823162691102,2261020.20815,22610.2020815,0.797636721966,0.404781411099,0.104244079826
457.6,0.0822932171652,2259893.06369,22598.9306369,0.797726632214,0.404963951096,0.104361644207
457.7,0.0822702005854,2258767.38273,22587.6738273,0.797816435837,0.405146336239,0.10447918827
457.8,0.0822472192746,2257643.16165,22576.4316165,0.797906133084,0.405328566829,0.104596712024
457.9,0.0822242731369,2256520.39689,22565.2039689,0.797995724203,0.405510643165,0.104714215479
458.0,0.0822013620765,2255399.08484,22553.9908484,0.798085209441,0.405692565548,0.104831698645
458.1,0.0821784859982,2254279.22196,22542.7922196,0.798174589046,0.405874334274,0.104949161532
458.2,0.082155644807,2253160.80468,22531.6080468,0.798263863263,0.406055949642,0.10506660415
458.3,0.0821328384082,2252043.82947,22520.4382947,0.798353032338,0.40623741195,0.105184026509
458.4,0.0821100667072,2250928.29278,22509.2829278,0.798442096515,0.406418721493,0.105301428621
458.5,0.0820873296101,2249814.19111,22498.1419111,0.798531056039,0.406599878567,0.105418810494
458.6,0.0820646270231,2248701.52094,22487.0152094,0.798619911151,0.406780883466,0.105536172141
458.7,0.0820419588526,2247590.27877,22475.9027877,0.798708662094,0.406961736486,0.105653513571
458.8,0.0820193250054,2246480.46111,22464.8046111,0.79879730911,0.407142437921,0.105770834796
458.9,0.0819967253887,2245372.0645,22453.720645,0.798885852441,0.407322988061,0.105888135827
459.0,0.0819741599099,2244265.08547,22442.6508547,0.798974292324,0.407503387201,0.106005416675
459.1,0.0819516284766,2243159.52056,22431.5952056,0.799062629001,0.407683635631,0.106122677352
459.2,0.0819291309969,2242055.36633,22420.5536633,0.79915086271,0.407863733643,0.106239917868
459.3,0.081906667379,2240952.61936,22409.5261936,0.799238993689,0.408043681527,0.106357138236
459.4,0.0818842375315,2239851.27622,22398.5127622,0.799327022175,0.408223479571,0.106474338468
459.5,0.0818618413634,2238751.33351,22387.5133351,0.799414948404,0.408403128066,0.106591518574
459.6,0.0818394787838,2237652.78782,22376.5278782,0.799502772612,0.408582627298,0.106708678568
459.7,0.0818171497021,2236555.63578,22365.5563578,0.799590495034,0.408761977556,0.106825818461
459.8,0.0817948540282,2235459.874,22354.59874,0.799678115905,0.408941179126,0.106942938266
459.9,0.081772591672,2234365.49912,22343.6549912,0.799765635457,0.409120232294,0.107060037995
460.0,0.081750362544,2233272.5078,22332.725078,0.799853053925,0.409299137346,0.10717711766
460.1,0.0817281665546,2232180.89667,22321.8089667,0.79994037154,0.409477894567,0.107294177274
460.2,0.0817060036149,2231090.66241,22310.9066241,0.800027588534,0.40965650424,0.10741121685
460.3,0.081683873636,2230001.80171,22300.0180171,0.800114705137,0.40983496665,0.107528236401
460.4,0.0816617765295,2228914.31124,22289.1431124,0.80020172158,0.410013282077,0.107645235939
460.5,0.081639712207,2227828.18772,22278.2818772,0.800288638092,0.410191450806,0.107762215478
460.6,0.0816176805805,2226743.42783,22267.4342783,0.800375454901,0.410369473118,0.107879175032
460.7,0.0815956815626,2225660.02832,22256.6002832,0.800462172236,0.410547349292,0.107996114612
460.8,0.0815737150656,2224577.9859,22245.779859,0.800548790325,0.41072507961,0.108113034233
460.9,0.0815517810026,2223497.29733,22234.9729733,0.800635309393,0.41090266435,0.108229933909
461.0,0.0815298792867,2222417.95935,22224.1795935,0.800721729666,0.411080103792,0.108346813652
461.1,0.0815080098312,2221339.96872,22213.3996872,0.800808051371,0.411257398213,0.108463673477
461.2,0.08148617255,2220263.32222,22202.6332222,0.800894274731,0.411434547891,0.108580513398
461.3,0.081464367357,2219188.01663,22191.8801663,0.800980399971,0.411611553103,0.108697333429
461.4,0.0814425941665,2218114.04875,22181.1404875,0.801066427313,0.411788414125,0.108814133583
461.5,0.081420852893,2217041.41536,22170.4141536,0.80115235698,0.411965131232,0.108930913875
461.6,0.0813991434513,2215970.1133,22159.701133,0.801238189195,0.4121417047,0.109047674319
461.7,0.0813774657566,2214900.13939,22149.0013939,0.801323924178,0.412318134802,0.10916441493
461.8,0.081355819724,2213831.49044,22138.3149044,0.80140956215,0.412494421813,0.109281135722
461.9,0.0813342052694,2212764.16332,22127.6416332,0.801495103331,0.412670566004,0.10939783671
462.0,0.0813126223084,2211698.15488,22116.9815488,0.80158054794,0.412846567649,0.109514517908
462.1,0.0812910707574,2210633.46197,22106.3346197,0.801665896196,0.413022427018,0.109631179332
462.2,0.0812695505327,2209570.08147,22095.7008147,0.801751148317,0.413198144384,0.109747820996
462.3,0.081248061551,2208508.01027,22085.0801027,0.801836304519,0.413373720016,0.109864442916
462.4,0.0812266037293,2207447.24526,22074.4724526,0.80192136502,0.413549154184,0.109981045106
462.5,0.0812051769847,2206387.78334,22063.8778334,0.802006330036,0.413724447157,0.110097627581
462.6,0.0811837812348,2205329.62143,22053.2962143,0.802091199781,0.413899599203,0.110214190358
462.7,0.0811624163973,2204272.75644,22042.7275644,0.802175974471,0.414074610591,0.110330733451
462.8,0.0811410823901,2203217.18532,22032.1718532,0.80226065432,0.414249481587,0.110447256876
462.9,0.0811197791315,2202162.90499,22021.6290499,0.802345239541,0.414424212458,0.110563760648
463.0,0.0810985065401,2201109.91243,22011.0991243,0.802429730347,0.41459880347,0.110680244784
463.1,0.0810772645346,2200058.20458,22000.5820458,0.802514126949,0.414773254888,0.110796709299
463.2,0.081056053034,2199007.77842,21990.0777842,0.80259842956,0.414947566977,0.110913154209
463.3,0.0810348719576,2197958.63092,21979.5863092,0.802682638391,0.415121740001,0.111029579529
463.4,0.081013721225,2196910.75909,21969.1075909,0.802766753651,0.415295774224,0.111145985277
463.5,0.080992600756,2195864.15992,21958.6415992,0.802850775549,0.415469669906,0.111262371468
463.6,0.0809715104705,2194818.83041,21948.1883041,0.802934704297,0.415643427313,0.111378738118
463.7,0.080950450289,2193774.76759,21937.7476759,0.8030185401,0.415817046704,0.111495085243
463.8,0.0809294201319,2192731.96848,21927.3196848,0.803102283168,0.41599052834,0.111611412861
463.9,0.08090841992,2191690.43013,21916.9043013,0.803185933707,0.416163872483,0.111727720988
464.0,0.0808874495744,2190650.14957,21906.5014957,0.803269491924,0.416337079391,0.111844009639
464.1,0.0808665090164,2189611.12387,21896.1112387,0.803352958025,0.416510149323,0.111960278832
464.2,0.0808455981676,2188573.35009,21885.7335009,0.803436332215,0.416683082538,0.112076528584
464.3,0.0808247169497,2187536.82531,21875.3682531,0.803519614698,0.416855879295,0.112192758911
464.4,0.0808038652847,2186501.5466,21865.015466,0.803602805679,0.417028539849,0.112308969831
464.5,0.080783043095,2185467.51106,21854.6751106,0.803685905361,0.417201064459,0.11242516136
464.6,0.0807622503031,2184434.7158,21844.347158,0.803768913948,0.417373453378,0.112541333515
464.7,0.0807414868317,2183403.15791,21834.0315791,0.80385183164,0.417545706864,0.112657486314
464.8,0.0807207526039,2182372.83453,21823.7283453,0.803934658641,0.417717825171,0.112773619773
464.9,0.0807000475429,2181343.74278,21813.4374278,0.80401739515,0.417889808552,0.11288973391
465.0,0.0806793715722,2180315.87981,21803.1587981,0.804100041369,0.418061657263,0.113005828743
465.1,0.0806587246155,2179289.24274,21792.8924274,0.804182597497,0.418233371555,0.113121904288
465.2,0.0806381065968,2178263.82875,21782.6382875,0.804265063734,0.418404951681,0.113237960564
465.3,0.0806175174404,2177239.635,21772.39635,0.804347440277,0.418576397892,0.113353997588
465.4,0.0805969570707,2176216.65866,21762.1665866,0.804429727326,0.41874771044,0.113470015377
465.5,0.0805764254123,2175194.89691,21751.9489691,0.804511925078,0.418918889576,0.11358601395
465.6,0.0805559223902,2174174.34694,21741.7434694,0.80459403373,0.419089935549,0.113701993324
465.7,0.0805354479295,2173155.00596,21731.5500596,0.804676053477,0.419260848609,0.113817953517
465.8,0.0805150019557,2172136.87117,21721.3687117,0.804757984517,0.419431629005,0.113933894547
465.9,0.0804945843943,2171119.93979,21711.1993979,0.804839827043,0.419602276984,0.114049816432
466.0,0.0804741951712,2170104.20904,21701.0420904,0.804921581251,0.419772792795,0.114165719191
466.1,0.0804538342125,2169089.67616,21690.8967616,0.805003247334,0.419943176685,0.11428160284
466.2,0.0804335014446,2168076.3384,21680.763384,0.805084825486,0.420113428898,0.114397467399
466.3,0.0804131967938,2167064.193,21670.64193,0.8051663159,0.420283549684,0.114513312886
466.4,0.0803929201872,2166053.23723,21660.5323723,0.805247718769,0.420453539284,0.114629139319
466.5,0.0803726715515,2165043.46834,21650.4346834,0.805329034283,0.420623397946,0.114744946716
466.6,0.0803524508141,2164034.88363,21640.3488363,0.805410262635,0.420793125912,0.114860735097
466.7,0.0803322579025,2163027.48038,21630.2748038,0.805491404014,0.420962723426,0.114976504479
466.8,0.0803120927442,2162021.25587,21620.2125587,0.805572458611,0.421132190732,0.115092254881
466.9,0.0802919552673,2161016.20741,21610.1620741,0.805653426615,0.421301528072,0.115207986322
467.0,0.0802718453999,2160012.33232,21600.1233232,0.805734308215,0.421470735686,0.11532369882
467.1,0.0802517630702,2159009.62791,21590.0962791,0.805815103601,0.421639813817,0.115439392396
467.2,0.080231708207,2158008.09151,21580.0809151,0.805895812958,0.421808762705,0.115555067066
467.3,0.0802116807389,2157007.72045,21570.0772045,0.805976436476,0.421977582591,0.11567072285
467.4,0.080191680595,2156008.51208,21560.0851208,0.806056974339,0.422146273713,0.115786359768
467.5,0.0801717077046,2155010.46375,21550.1046375,0.806137426736,0.422314836311,0.115901977837
467.6,0.0801517619971,2154013.57282,21540.1357282,0.806217793851,0.422483270623,0.116017577078
467.7,0.0801318434023,2153017.83666,21530.1783666,0.806298075868,0.422651576886,0.116133157509
467.8,0.0801119518499,2152023.25264,21520.2325264,0.806378272974,0.422819755339,0.11624871915
467.9,0.0800920872701,2151029.81815,21510.2981815,0.806458385352,0.422987806217,0.116364262019
468.0,0.0800722495932,2150037.53058,21500.3753058,0.806538413186,0.423155729757,0.116479786137
468.1,0.0800524387499,2149046.38734,21490.4638734,0.806618356657,0.423323526194,0.116595291522
468.2,0.0800326546708,2148056.38583,21480.5638583,0.80669821595,0.423491195763,0.116710778193
468.3,0.0800128972869,2147067.52346,21470.6752346,0.806777991245,0.423658738699,0.116826246172
468.4,0.0799931665295,2146079.79766,21460.7979766,0.806857682724,0.423826155235,0.116941695475
468.5,0.0799734623298,2145093.20587,21450.9320587,0.806937290568,0.423993445605,0.117057126124
468.6,0.0799537846196,2144107.74552,21441.0774552,0.807016814956,0.424160610042,0.117172538139
468.7,0.0799341333307,2143123.41406,21431.2341406,0.80709625607,0.424327648776,0.117287931537
468.8,0.0799145083951,2142140.20895,21421.4020895,0.807175614087,0.424494562041,0.11740330634
468.9,0.079894909745,2141158.12765,21411.5812765,0.807254889188,0.424661350067,0.117518662567
469.0,0.0798753373129,2140177.16764,21401.7716764,0.807334081549,0.424828013085,0.117634000238
469.1,0.0798557910315,2139197.32638,21391.9732638,0.807413191349,0.424994551325,0.117749319372
469.2,0.0798362708336,2138218.60137,21382.1860137,0.807492218764,0.425160965016,0.117864619991
469.3,0.0798167766523,2137240.99011,21372.4099011,0.807571163972,0.425327254387,0.117979902112
469.4,0.0797973084209,2136264.49008,21362.6449008,0.807650027148,0.425493419666,0.118095165758
469.5,0.0797778660729,2135289.09882,21352.8909882,0.807728808469,0.425659461081,0.118210410946
469.6,0.079758449542,2134314.81382,21343.1481382,0.807807508108,0.425825378859,0.118325637699
469.7,0.0797390587621,2133341.63263,21333.4163263,0.807886126241,0.425991173228,0.118440846034
469.8,0.0797196936672,2132369.55276,21323.6955276,0.807964663042,0.426156844412,0.118556035974
469.9,0.0797003541917,2131398.57176,21313.9857176,0.808043118685,0.426322392639,0.118671207538
470.0,0.07968104027,2130428.68717,21304.2868717,0.808121493342,0.426487818132,0.118786360747
470.1,0.079661751837,2129459.89656,21294.5989656,0.808199787186,0.426653121116,0.11890149562
470.2,0.0796424888274,2128492.19748,21284.9219748,0.80827800039,0.426818301816,0.119016612178
470.3,0.0796232511765,2127525.58751,21275.2558751,0.808356133123,0.426983360455,0.119131710441
470.4,0.0796040388194,2126560.06421,21265.6006421,0.808434185559,0.427148297256,0.11924679043
470.5,0.0795848516917,2125595.62518,21255.9562518,0.808512157867,0.42731311244,0.119361852165
470.6,0.0795656897292,2124632.26801,21246.3226801,0.808590050218,0.427477806231,0.119476895666
470.7,0.0795465528676,2123669.99029,21236.6999029,0.80866786278,0.427642378849,0.119591920955
470.8,0.0795274410432,2122708.78964,21227.0878964,0.808745595724,0.427806830514,0.119706928051
470.9,0.0795083541921,2121748.66366,21217.4866366,0.808823249218,0.427971161449,0.119821916976
471.0,0.0794892922509,2120789.60997,21207.8960997,0.808900823429,0.428135371872,0.119936887749
471.1,0.0794702551562,2119831.62622,21198.3162622,0.808978318526,0.428299462002,0.120051840392
471.2,0.079451242845,2118874.71002,21188.7471002,0.809055734675,0.428463432058,0.120166774925
471.3,0.0794322552542,2117918.85903,21179.1885903,0.809133072044,0.428627282258,0.12028169137
471.4,0.0794132923212,2116964.07088,21169.6407088,0.809210330799,0.42879101282,0.120396589745
471.5,0.0793943539833,2116010.34325,21160.1034325,0.809287511105,0.428954623962,0.120511470074
471.6,0.0793754401783,2115057.67379,21150.5767379,0.809364613127,0.429118115899,0.120626332375
471.7,0.079356550844,2114106.06017,21141.0606017,0.80944163703,0.429281488847,0.12074117667
471.8,0.0793376859183,2113155.50007,21131.5550007,0.80951858298,0.429444743023,0.120856002981
471.9,0.0793188453394,2112205.99118,21122.0599118,0.809595451138,0.429607878642,0.120970811328
472.0,0.0793000290459,2111257.53119,21112.5753119,0.809672241669,0.429770895918,0.121085601731
472.1,0.0792812369762,2110310.11779,21103.1011779,0.809748954736,0.429933795064,0.121200374213
472.2,0.0792624690692,2109363.74869,21093.6374869,0.809825590501,0.430096576295,0.121315128793
472.3,0.0792437252637,2108418.42161,21084.1842161,0.809902149126,0.430259239824,0.121429865493
472.4,0.079225005499,2107474.13426,21074.7413426,0.809978630772,0.430421785863,0.121544584334
472.5,0.0792063097143,2106530.88437,21065.3088437,0.810055035601,0.430584214624,0.121659285337
472.6,0.0791876378492,2105588.66968,21055.8866968,0.810131363773,0.430746526318,0.121773968523
472.7,0.0791689898433,2104647.48791,21046.4748791,0.810207615448,0.430908721158,0.121888633914
472.8,0.0791503656366,2103707.33683,21037.0733683,0.810283790785,0.431070799352,0.12200328153
472.9,0.0791317651691,2102768.21417,21027.6821417,0.810359889945,0.431232761111,0.122117911392
473.0,0.079113188381,2101830.11772,21018.3011772,0.810435913085,0.431394606645,0.122232523523
473.1,0.0790946352128,2100893.04522,21008.9304522,0.810511860364,0.431556336163,0.122347117942
473.2,0.0790761056051,2099956.99445,20999.5699445,0.81058773194,0.431717949872,0.122461694672
473.3,0.0790575994986,2099021.9632,20990.219632,0.81066352797,0.431879447982,0.122576253734
473.4,0.0790391168343,2098087.94924,20980.8794924,0.810739248611,0.432040830699,0.122690795149
473.5,0.0790206575534,2097154.95038,20971.5495038,0.810814894019,0.432202098231,0.122805318938
473.6,0.0790022215972,2096222.96442,20962.2296442,0.81089046435,0.432363250783,0.122919825122
473.7,0.0789838089071,2095291.98915,20952.9198915,0.810965959761,0.432524288563,0.123034313724
473.8,0.078965419425,2094362.0224,20943.620224,0.811041380406,0.432685211775,0.123148784764
473.9,0.0789470530925,2093433.06198,20934.3306198,0.81111672644,0.432846020624,0.123263238264
474.0,0.0789287098517,2092505.10572,20925.0510572,0.811191998017,0.433006715316,0.123377674245
474.1,0.0789103896449,2091578.15145,20915.7815145,0.81126719529,0.433167296054,0.123492092729
474.2,0.0788920924144,2090652.19701,20906.5219701,0.811342318414,0.433327763041,0.123606493738
474.3,0.0788738181027,2089727.24024,20897.2724024,0.811417367542,0.433488116482,0.123720877292
474.4,0.0788555666527,2088803.27901,20888.0327901,0.811492342825,0.433648356577,0.123835243413
474.5,0.0788373380071,2087880.31116,20878.8031116,0.811567244415,0.43380848353,0.123949592123
474.6,0.0788191321091,2086958.33457,20869.5833457,0.811642072465,0.433968497541,0.124063923444
474.7,0.0788009489018,2086037.34709,20860.3734709,0.811716827126,0.434128398814,0.124178237396
474.8,0.0787827883288,2085117.34661,20851.1734661,0.811791508548,0.434288187546,0.124292534002
474.9,0.0787646503335,2084198.33102,20841.9833102,0.811866116882,0.43444786394,0.124406813283
475.0,0.0787465348598,2083280.2982,20832.802982,0.811940652277,0.434607428195,0.124521075261
475.1,0.0787284418515,2082363.24605,20823.6324605,0.812015114884,0.434766880509,0.124635319957
475.2,0.0787103712528,2081447.17247,20814.4717247,0.81208950485,0.434926221082,0.124749547393
475.3,0.0786923230078,2080532.07536,20805.3207536,0.812163822326,0.435085450112,0.124863757591
475.4,0.0786742970611,2079617.95266,20796.1795266,0.812238067459,0.435244567796,0.124977950573
475.5,0.0786562933572,2078704.80227,20787.0480227,0.812312240396,0.435403574333,0.125092126359
475.6,0.0786383118409,2077792.62212,20777.9262212,0.812386341286,0.435562469918,0.125206284972
475.7,0.078620352457,2076881.41015,20768.8141015,0.812460370275,0.435721254749,0.125320426434
475.8,0.0786024151508,2075971.16429,20759.7116429,0.812534327509,0.43587992902,0.125434550765
475.9,0.0785844998673,2075061.88249,20750.6188249,0.812608213136,0.436038492929,0.125548657989
476.0,0.0785666065522,2074153.5627,20741.535627,0.8126820273,0.436196946669,0.125662748127
476.1,0.0785487351509,2073246.20289,20732.4620289,0.812755770147,0.436355290434,0.125776821199
476.2,0.0785308856091,2072339.801,20723.39801,0.812829441822,0.43651352442,0.12589087723
476.3,0.0785130578728,2071434.35502,20714.3435502,0.812903042469,0.43667164882,0.126004916239
476.4,0.0784952518881,2070529.86292,20705.2986292,0.812976572233,0.436829663827,0.126118938249
476.5,0.0784774676012,2069626.32267,20696.2632267,0.813050031256,0.436987569632,0.126232943282
476.6,0.0784597049584,2068723.73227,20687.2373227,0.813123419684,0.43714536643,0.126346931359
476.7,0.0784419639064,2067822.08971,20678.2208971,0.813196737657,0.43730305441,0.126460902503
476.8,0.0784242443918,2066921.39299,20669.2139299,0.813269985319,0.437460633766,0.126574856734
476.9,0.0784065463615,2066021.64011,20660.2164011,0.813343162812,0.437618104687,0.126688794076
477.0,0.0783888697625,2065122.82909,20651.2282909,0.813416270278,0.437775467364,0.126802714549
477.1,0.0783712145421,2064224.95794,20642.2495794,0.813489307857,0.437932721986,0.126916618176
477.2,0.0783535806475,2063328.02468,20633.2802468,0.81356227569,0.438089868743,0.127030504979
477.3,0.0783359680262,2062432.02735,20624.3202735,0.81363517392,0.438246907825,0.127144374979
477.4,0.078318376626,2061536.96397,20615.3696397,0.813708002684,0.43840383942,0.127258228198
477.5,0.0783008063946,2060642.83258,20606.4283258,0.813780762123,0.438560663715,0.127372064659
477.6,0.0782832572801,2059749.63124,20597.4963124,0.813853452376,0.438717380898,0.127485884382
477.7,0.0782657292304,2058857.35799,20588.5735799,0.813926073582,0.438873991158,0.127599687391
477.8,0.0782482221939,2057966.01089,20579.6601089,0.81399862588,0.43903049468,0.127713473706
477.9,0.0782307361191,2057075.588,20570.75588,0.814071109408,0.43918689165,0.12782724335
478.0,0.0782132709545,2056186.0874,20561.860874,0.814143524303,0.439343182255,0.127940996345
478.1,0.0781958266488,2055297.50714,20552.9750714,0.814215870703,0.439499366681,0.128054732712
478.2,0.078178403151,2054409.84532,20544.0984532,0.814288148745,0.439655445111,0.128168452474
478.3,0.0781610004101,2053523.10003,20535.2310003,0.814360358565,0.439811417731,0.128282155652
478.4,0.0781436183752,2052637.26933,20526.3726933,0.8144325003,0.439967284724,0.128395842269
478.5,0.0781262569958,2051752.35135,20517.5235135,0.814504574086,0.440123046275,0.128509512345
