wavelength_nm,eta_plus1_x,eta_plus1_y,x_over_y_ratio,x_minus_y,contrast_db,denominator_directionality_x,denominator_directionality_y,target_x_Ex_real,target_x_Ex_imag,target_x_Ey_real,target_x_Ey_imag,target_y_Ex_real,target_y_Ex_imag,target_y_Ey_real,target_y_Ey_imag,t_alpha_star_from_alpha_real,t_alpha_star_from_alpha_imag,t_alpha_star_from_alpha_phase_rad,alpha_basis_psi_deg,alpha_basis_chi_deg
450.0,1.727500813620047e-17,2.410955688697258e-18,7.16521179430506,1.4864052447503214e-17,8.552290321009211,0.9911584935711198,1.0025342769234085,1.7852648737659894e-09,3.484321953122188e-09,-8.874807155365072e-10,-8.265350878998955e-10,-7.212825420119923e-10,2.8421702066847437e-10,9.18110775597425e-10,9.738140446278987e-10,4.5477956574210414e-10,1.499308244950012e-09,1.2762907162718728,112.5,22.5
450.5,3.6111967863795896e-17,1.1715129331788982e-17,3.082506973764783,2.4396838532006913e-17,4.889040678027692,1.0028384084043662,0.9984621154168807,1.9054835851297706e-09,-5.083181584862261e-09,2.324301101837073e-09,5.671361229185516e-10,3.0648396984184e-09,1.352294288267774e-09,-3.7868231079720455e-10,9.120103784123221e-12,-4.201848072367885e-10,-1.4484159687340128e-09,-1.8531455650523523,112.5,22.5
451.0,5.3229371003754264e-17,5.1100105614562874e-18,10.416685124929483,4.8119360442297976e-17,10.177295365266318,1.003752136893214,0.9987241847827082,-3.54109859630238e-09,-6.0907025005453826e-09,1.0798016266541464e-09,9.365031476421506e-10,-5.475729366265218e-11,1.8996661006520358e-09,2.2170672780258838e-10,-1.1559925470717062e-09,1.737082231668293e-09,-3.017109837340414e-09,-1.0484032539290546,112.5,22.5
451.5,1.2787499381028345e-17,5.192200630636e-18,2.462828440329739,7.595298750392346e-18,3.914341601082343,0.9893903325506616,1.0006110047214711,-8.883769982126094e-10,2.8576962695759536e-09,-1.884145462020322e-09,-3.865663865976475e-11,-1.4798497344125286e-09,3.6115580223825373e-10,-3.432916861615593e-10,1.6374743287939202e-09,7.221773341276313e-10,1.7485760002578516e-09,1.1791259833366148,112.5,22.5
452.0,9.089175513933336e-18,1.6378318068403767e-17,0.5549517035859572,-7.289142554470432e-18,-2.557448110733414,0.9934932189392909,1.000314853793495,2.640912117099819e-09,-1.1804653755038487e-09,-3.939606547636365e-10,-5.509048626884553e-10,1.2316893134604732e-09,-3.5448809098673405e-09,1.3198946978171122e-11,1.3612555176624428e-09,-6.753649626140119e-10,2.858128082353713e-09,1.8028363479539986,112.5,22.5
452.5,6.070750574637029e-18,1.4006154013912045e-17,0.4334345151857582,-7.935403439275017e-18,-3.6307650797266144,1.007581794248232,0.9997738206168926,-1.2195681511378117e-09,1.2661413750760489e-09,3.6863004475994385e-10,-1.6574714516266959e-09,3.328163626888995e-09,9.579394424876232e-10,-1.2666981965974025e-09,1.735079014638711e-10,-2.6507461921538463e-09,-5.424053791731425e-10,-2.939755248633511,112.5,22.5
453.0,8.413388908307886e-18,1.3118556076498651e-17,0.6413349807133213,-4.705167168190765e-18,-1.9291507145583164,0.9986169932019068,0.9995333580587212,-1.8054030915333001e-09,-1.6073773188527978e-09,1.1599090982410262e-09,-1.0201374160506494e-09,1.5626339834363723e-09,-2.3857552058934033e-09,-1.6266413058853287e-09,1.443110021279934e-09,-2.2016247559657916e-09,1.4992715496988963e-09,2.5437433384753882,112.5,22.5
453.5,5.2672697819484586e-18,3.5167891313694125e-17,0.1497749675965764,-2.990062153174567e-17,-8.245607656960656,0.9836402007562179,0.9993516572262724,-8.766678239333911e-10,-1.4518372019229145e-09,-2.9524624117539195e-10,-1.48756545855409e-09,5.243866958515597e-09,-1.930452938704056e-09,-7.768671345340865e-10,1.5339895645617887e-09,-2.4069775599791234e-09,1.0310410651469671e-09,2.736883658903438,112.5,22.5
454.0,2.055613158417396e-17,2.7207634292942824e-17,0.7555280757910604,-6.651502708768863e-18,-1.2174939243074285,1.0027043999539995,1.000474217323986,-4.0163688265990194e-09,1.1936247310380701e-09,-1.5429422530916896e-09,2.522119042844408e-10,-4.826852941327325e-09,1.6099540929092718e-09,5.306489767325706e-10,-4.6453158160077027e-10,2.6782905993876056e-09,-5.311541858087019e-10,-0.19577807180261053,112.5,22.5
