Ex_imag,Ex_real,Ey_imag,Ey_real,Ez_imag,Ez_real,complex_source_normalized,frequency_index,order_efficiency_source_norm,order_fraction_transmitted,order_m,order_n,polarization,total_transmission,ux,uy,wavelength_nm
0.0040529103336799125,-0.0050698159920186114,0.0015922221374687162,0.0009861646538324282,0.002484819809724674,-0.00310827977217759,True,4,6.147254105421949e-05,6.213173813386922e-05,0,-3,x,0.9893903325506617,-0.5226810150627846,0.0,451.5
-4.504729807972559e-09,-3.251498981292892e-09,-2.666132181100265e-09,1.2510236761735915e-09,-1.6746482748515127e-09,-1.2087555506806914e-09,True,4,4.3803694139395066e-17,4.427342040675549e-17,0,-2,x,0.9893903325506617,-0.34845401004185644,0.0,451.5
-1.5905268887121754e-09,-6.695066937426755e-10,2.9189880863659937e-10,-7.975948308700222e-10,-2.81416862283102e-10,-1.1845789867982078e-10,True,4,3.792605149533632e-18,3.8332749216947015e-18,0,-1,x,0.9893903325506617,-0.17422700502092822,0.0,451.5
0.15636835972658286,0.9821858951798926,0.008709300236730826,0.007725436962873659,0.0,0.0,True,4,0.9892757309007898,0.9998841694262602,0,0,x,0.9893903325506617,0.0,0.0,451.5
2.8576962695759536e-09,-8.883769982126094e-10,-3.865663865976475e-11,-1.884145462020322e-09,-5.056210764178539e-10,1.5718330141774465e-10,True,4,1.2787499381028345e-17,1.2924625357983838e-17,0,1,x,0.9893903325506617,0.17422700502092822,0.0,451.5
-9.207951124574799e-10,4.6650725260818285e-09,-2.3883902254261295e-09,3.220993353967766e-09,3.423086427602269e-10,-1.734256213110421e-09,True,4,4.181479118756511e-17,4.226318957429674e-17,0,2,x,0.9893903325506617,0.34845401004185644,0.0,451.5
0.005052779380313245,-0.003416718105607916,0.0010201465583853982,-0.0009482679942048216,-0.003097834707576902,0.0020947734181306025,True,4,5.3129108817501084e-05,5.369883560569419e-05,0,3,x,0.9893903325506617,0.5226810150627846,0.0,451.5
1.5692735477665596e-09,-1.2441694232125635e-09,2.635090350121791e-10,7.574729236244216e-10,-1.5249575102674661e-09,1.209034274918765e-09,True,4,8.441038548983599e-18,8.531555515832147e-18,0,4,x,0.9893903325506617,0.6969080200837129,0.0,451.5
1.3318115404172082e-11,5.387516332276578e-10,-2.792726507629056e-09,1.7620308846438329e-09,-2.3626981346183406e-11,-9.557714738309109e-10,True,4,1.2108562223792544e-17,1.2238407659165728e-17,0,5,x,0.9893903325506617,0.8711350251046411,0.0,451.5
-1.2247440967452777e-09,-1.0746916341950477e-09,1.9863964853648177e-09,9.631165303298039e-10,-2.1827867099754548e-09,-1.9153573572444303e-09,True,5,1.5961476286381292e-17,1.606601432410647e-17,0,-5,x,0.9934932189392909,-0.8720997372033175,0.0,452.0
-7.094527458690807e-10,-3.053575603486483e-12,3.5628928750064437e-10,8.363332541155619e-10,-6.909046836904799e-10,-2.973742365134407e-12,True,5,1.8070860163614837e-18,1.818921339282849e-18,0,-4,x,0.9934932189392909,-0.697679789762654,0.0,452.0
0.0045294931283247995,-0.003832721086297915,0.0014189748285202215,0.0012948035194963099,0.0027812443544933192,-0.0023534054653828363,True,5,5.216990208686304e-05,5.251158346361192e-05,0,-3,x,0.9934932189392909,-0.5232598423219905,0.0,452.0
